"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1318 0.138 0.1565 0.1639 0.1686 0.1855 0.2028 0.2158 0.2372 0.2324 0.2544 0.2461 5.9531 9.945 13.9378 3.9747 8.9628
"3" 0.5 0.1578 0.1586 0.1884 0.1919 0.1895 0.215 0.2419 0.2587 0.2961 0.2701 0.3082 0.2753 5.9003 9.8826 13.8682 3.9461 8.921
"4" 0.75 0.189 0.1823 0.2267 0.2245 0.2129 0.2491 0.2885 0.31 0.3696 0.3137 0.3733 0.308 5.8404 9.811 13.7895 3.9137 8.8735
"5" 1 0.2263 0.2096 0.2729 0.2627 0.2392 0.2887 0.3441 0.3714 0.4613 0.3645 0.452 0.3444 5.7719 9.7282 13.6998 3.8766 8.8192
"6" 1.25 0.2709 0.2408 0.3284 0.3074 0.2687 0.3345 0.4103 0.445 0.5756 0.4233 0.5472 0.3851 5.693 9.6319 13.5968 3.8337 8.7565
"7" 1.5 0.3243 0.2768 0.395 0.3595 0.3018 0.3874 0.4893 0.5329 0.718 0.4915 0.6624 0.4305 5.6016 9.519 13.478 3.7839 8.6837
"8" 1.75 0.388 0.318 0.4752 0.4204 0.3389 0.4487 0.5834 0.638 0.8954 0.5706 0.8015 0.4812 5.4952 9.386 13.3402 3.7259 8.5989
"9" 2 0.4641 0.3652 0.5715 0.4914 0.3805 0.5195 0.6954 0.7636 1.1164 0.6622 0.9696 0.5376 5.3709 9.2287 13.1799 3.6578 8.4995
"10" 2.25 0.555 0.4194 0.687 0.5741 0.427 0.6014 0.8289 0.9134 1.3913 0.7683 1.1724 0.6005 5.2253 9.0421 12.9926 3.5779 8.3826
"11" 2.5 0.6634 0.4815 0.8257 0.6705 0.4791 0.6958 0.9878 1.092 1.733 0.8909 1.4168 0.6704 5.0543 8.8201 12.7735 3.4837 8.245
"12" 2.75 0.7925 0.5526 0.992 0.7824 0.5373 0.8046 1.1768 1.3046 2.1574 1.0326 1.7112 0.7481 4.8532 8.5557 12.5168 3.3726 8.0825
"13" 3 0.946 0.6338 1.191 0.9124 0.6021 0.9297 1.4016 1.5571 2.6837 1.196 2.0649 0.8342 4.6167 8.2403 12.2156 3.2415 7.8903
"14" 3.25 1.1283 0.7266 1.429 1.0628 0.6743 1.0732 1.6687 1.8563 3.3353 1.3841 2.4892 0.9295 4.3384 7.8641 11.8623 3.0866 7.6631
"15" 3.5 1.3441 0.8321 1.7131 1.2365 0.7545 1.2374 1.9858 2.2095 4.1399 1.6001 2.9964 1.0344 4.0115 7.4157 11.4484 2.9038 7.3945
"16" 3.75 1.5987 0.9515 2.0511 1.436 0.843 1.4242 2.3617 2.6244 5.1302 1.847 3.6002 1.1496 3.6284 6.8823 10.9644 2.6888 7.0773
"17" 4 1.8977 1.0861 2.4508 1.6637 0.9404 1.6354 2.8067 3.1079 6.3435 2.1278 4.3139 1.2752 3.1816 6.2501 10.4008 2.4368 6.7039
"18" 4.25 2.245 1.236 2.919 1.9214 1.0466 1.8714 3.3322 3.6644 7.8195 2.4446 5.1487 1.4106 2.665 5.5058 9.7494 2.1439 6.2668
"19" 4.5 2.6393 1.4003 3.459 2.2086 1.1608 2.1295 3.9487 4.2908 9.5957 2.7975 6.1063 1.5544 2.077 4.6404 9.0073 1.8084 5.7608
"20" 4.75 3.0695 1.5736 4.0621 2.5208 1.2808 2.4 4.6508 4.9645 11.6944 3.1821 7.1626 1.703 1.43 3.6615 8.1883 1.4366 5.1904
"21" 5 3.4929 1.7393 4.6819 2.8456 1.4016 2.6532 5.4033 5.6106 14.0959 3.5853 8.2169 1.8489 0.7745 2.6185 7.3499 1.0549 4.5835
"22" 5.25 3.7858 1.8502 5.1591 3.131 1.4995 2.8114 6.0544 6.0287 16.6294 3.9763 8.9662 1.9591 0.2651 1.692 6.6754 0.7487 4.0439
"23" 5.5 3.8324 1.8591 5.2995 3.2337 1.5234 2.8102 6.348 6.06 18.31 4.1969 9.1133 1.9714 0.105 1.2493 6.4356 0.6402 3.7867
"24" 5.75 3.7892 1.8301 5.3017 3.2531 1.5148 2.754 6.4676 5.9589 19.4463 4.3107 9.0369 1.9445 0.0907 1.0409 6.3855 0.6163 3.6686
"25" 6 3.738 1.7978 5.2899 3.2638 1.503 2.6938 6.5694 5.8474 20.5699 4.4142 8.9398 1.9142 0.0892 0.8479 6.3523 0.599 3.5608
"26" 6.25 3.6858 1.7655 5.2754 3.2728 1.4905 2.634 6.6687 5.7356 21.7402 4.5174 8.8395 1.8836 0.0883 0.6484 6.3197 0.5813 3.4506
"27" 6.5 3.633 1.7331 5.2586 3.2803 1.4776 2.5746 6.7661 5.624 22.9615 4.6207 8.7369 1.8529 0.0875 0.4411 6.2871 0.5625 3.3372
"28" 6.75 3.5796 1.7008 5.2395 3.2863 1.4643 2.5159 6.8614 5.5127 24.2332 4.7239 8.6322 1.822 0.0867 0.2261 6.2543 0.5428 3.2208
"29" 7 3.5317 1.671 5.2287 3.2975 1.453 2.4612 6.9707 5.4102 24.8766 4.7976 8.5406 1.7938 0.096 0.1175 6.2377 0.5386 3.1516
"30" 7.25 3.5039 1.6416 5.2194 3.2955 1.4404 2.4188 7.1342 5.3367 24.9374 4.788 8.4888 1.7676 0.1105 0.0956 6.232 0.5428 3.121
"31" 7.5 3.4986 1.6068 5.1854 3.2773 1.4221 2.39 7.3581 5.2955 24.8615 4.7555 8.4178 1.7357 0.127 0.0902 6.2212 0.5472 3.0897
"32" 7.75 3.5148 1.5709 5.144 3.2543 1.4022 2.3737 7.5947 5.2846 24.7456 4.7165 8.3352 1.7024 0.1421 0.0887 6.2054 0.55 3.057
"33" 8 3.5484 1.5351 5.0997 3.2295 1.3818 2.3673 7.8323 5.2979 24.614 4.675 8.2483 1.669 0.1544 0.0876 6.1849 0.5507 3.0231
"34" 8.25 3.5899 1.4997 5.0534 3.2034 1.3612 2.3685 8.072 5.3305 24.4705 4.6317 8.1586 1.6356 0.1644 0.0868 6.1608 0.5499 2.9884
"35" 8.5 3.6303 1.4646 5.0058 3.1764 1.3405 2.3758 8.3151 5.3787 24.3184 4.5873 8.0671 1.6024 0.1727 0.0861 6.134 0.5481 2.9529
"36" 8.75 3.6697 1.43 4.957 3.1486 1.3198 2.3879 8.5616 5.4396 24.1588 4.542 7.974 1.5695 0.1794 0.0854 6.1049 0.5453 2.9166
"37" 9 3.7081 1.3959 4.9072 3.1201 1.299 2.404 8.8118 5.5112 23.9924 4.4957 7.8797 1.5369 0.1848 0.0848 6.0737 0.5418 2.8796
"38" 9.25 3.7455 1.3624 4.8566 3.091 1.2783 2.4233 9.0656 5.5917 23.8198 4.4487 7.7843 1.5046 0.1892 0.0843 6.0407 0.5377 2.8418
"39" 9.5 3.782 1.3293 4.8051 3.0613 1.2576 2.4452 9.3231 5.6797 23.6412 4.401 7.6879 1.4728 0.1926 0.0837 6.0062 0.533 2.8034
"40" 9.75 3.8176 1.2968 4.7529 3.0311 1.237 2.4691 9.5844 5.7741 23.4572 4.3527 7.5908 1.4412 0.1953 0.0832 5.9702 0.5278 2.7643
"41" 10 3.8522 1.2649 4.7 3.0004 1.2164 2.4948 9.8494 5.874 23.2681 4.3038 7.493 1.4101 0.1973 0.0827 5.9329 0.5222 2.7246
