"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1303 0.1438 0.1612 0.1664 0.1754 0.1906 0.2008 0.2054 0.2353 0.2441 0.2484 0.2556 5.9513 9.9441 13.9345 3.9743 8.9609
"3" 0.5 0.1542 0.1724 0.1999 0.1978 0.205 0.2269 0.2371 0.2344 0.2913 0.2979 0.2939 0.297 5.8963 9.8805 13.8604 3.9454 8.9165
"4" 0.75 0.1826 0.2066 0.2479 0.2351 0.2397 0.2702 0.2799 0.2674 0.3607 0.3635 0.3475 0.345 5.8333 9.8076 13.7756 3.9125 8.8656
"5" 1 0.2161 0.2475 0.3073 0.2793 0.2801 0.3217 0.3305 0.305 0.4465 0.4435 0.411 0.4007 5.7609 9.7232 13.678 3.8749 8.8068
"6" 1.25 0.2558 0.2966 0.381 0.3318 0.3273 0.3829 0.3902 0.3479 0.5525 0.5409 0.4859 0.4653 5.6768 9.625 13.5648 3.8315 8.7384
"7" 1.5 0.3026 0.3553 0.4721 0.394 0.3824 0.4557 0.4606 0.3967 0.6837 0.6596 0.5743 0.5401 5.5789 9.5099 13.4327 3.7811 8.6583
"8" 1.75 0.358 0.4254 0.585 0.4678 0.4466 0.5422 0.5436 0.4522 0.8457 0.804 0.6787 0.6269 5.4641 9.3744 13.2779 3.7224 8.5642
"9" 2 0.4234 0.5094 0.7247 0.5551 0.5215 0.645 0.6415 0.5153 1.0458 0.9798 0.8017 0.7272 5.3292 9.2144 13.0958 3.6538 8.453
"10" 2.25 0.5005 0.6097 0.8974 0.6585 0.6087 0.7668 0.7569 0.5869 1.2927 1.1934 0.9466 0.8433 5.1702 9.0248 12.8811 3.5733 8.3215
"11" 2.5 0.5914 0.7295 1.1109 0.7807 0.7101 0.9112 0.8929 0.6682 1.5972 1.4528 1.1171 0.9774 4.9825 8.7998 12.6274 3.4786 8.1654
"12" 2.75 0.6985 0.8724 1.3745 0.9248 0.8279 1.0819 1.053 0.7602 1.9723 1.7675 1.3175 1.1321 4.7607 8.5323 12.3273 3.3673 7.9801
"13" 3 0.8244 1.0426 1.6995 1.0947 0.9646 1.2834 1.2414 0.8642 2.4337 2.1485 1.5525 1.3102 4.4983 8.2141 11.9721 3.2361 7.7597
"14" 3.25 0.9721 1.2446 2.0998 1.2944 1.1229 1.5206 1.4629 0.9813 3.0002 2.6089 1.8274 1.5147 4.1883 7.8359 11.5518 3.0818 7.4978
"15" 3.5 1.1451 1.4836 2.591 1.5283 1.3057 1.7985 1.7229 1.1126 3.6942 3.1638 2.1476 1.7489 3.8227 7.3867 11.0555 2.9004 7.1868
"16" 3.75 1.3466 1.7649 3.1904 1.8012 1.5158 2.1224 2.0278 1.2589 4.5415 3.8297 2.5186 2.0157 3.3928 6.8549 10.471 2.688 6.8186
"17" 4 1.5786 2.0932 3.9165 2.1176 1.7562 2.4959 2.3845 1.4202 5.5715 4.6249 2.9446 2.3179 2.8906 6.2283 9.7866 2.4406 6.3845
"18" 4.25 1.8413 2.4711 4.7848 2.4811 2.029 2.9197 2.8005 1.5946 6.8151 5.5669 3.426 2.6568 2.3102 5.4966 8.9927 2.1555 5.8767
"19" 4.5 2.1293 2.8936 5.7969 2.8932 2.3348 3.3846 3.2758 1.7762 8.3016 6.6695 3.9531 3.0317 1.6536 4.6574 8.0903 1.8339 5.2931
"20" 4.75 2.4206 3.3335 6.9041 3.3503 2.6708 3.8535 3.7916 1.9478 10.0503 7.9362 4.4861 3.4364 0.9472 3.7339 7.1099 1.4891 4.6478
"21" 5 2.6382 3.6838 7.8624 3.7753 2.9717 4.1999 4.2588 2.0585 11.9435 9.2938 4.8859 3.7789 0.3141 2.8696 6.2122 1.1861 4.0364
"22" 5.25 2.6607 3.752 8.1591 3.9221 3.0693 4.2313 4.4407 2.0409 13.07 10.0624 4.9285 3.8578 0.0867 2.5081 5.8659 1.0849 3.7729
"23" 5.5 2.6036 3.6959 8.1348 3.9218 3.0594 4.1368 4.4598 1.9764 13.6263 10.4019 4.8241 3.811 0.0728 2.4302 5.8208 1.0868 3.7107
"24" 5.75 2.5428 3.6327 8.0889 3.911 3.0417 4.0367 4.4667 1.9111 14.1517 10.7142 4.7127 3.7563 0.0717 2.3692 5.7943 1.0947 3.6613
"25" 6 2.4823 3.5687 8.0383 3.8979 3.0225 3.9374 4.4708 1.8474 14.6846 11.0268 4.6019 3.7006 0.0708 2.3081 5.769 1.1027 3.6125
"26" 6.25 2.4224 3.5044 7.9838 3.8827 3.0018 3.839 4.4724 1.7853 15.2256 11.3401 4.4919 3.644 0.07 2.2467 5.7443 1.1106 3.5643
"27" 6.5 2.363 3.4397 7.9253 3.8655 2.9798 3.7417 4.4716 1.7247 15.7741 11.6538 4.3829 3.5867 0.0691 2.1847 5.7203 1.1186 3.5164
"28" 6.75 2.3042 3.3748 7.8632 3.8463 2.9565 3.6455 4.4683 1.6658 16.3299 11.9675 4.2749 3.5288 0.0683 2.1224 5.697 1.1265 3.4691
"29" 7 2.246 3.3096 7.7974 3.8252 2.9319 3.5505 4.4626 1.6084 16.8923 12.2809 4.1681 3.4703 0.0675 2.0596 5.6743 1.1343 3.4222
"30" 7.25 2.1885 3.2444 7.7283 3.8022 2.9061 3.4567 4.4545 1.5525 17.461 12.5936 4.0624 3.4112 0.0667 1.9966 5.6524 1.1421 3.3759
"31" 7.5 2.1317 3.1792 7.656 3.7775 2.8791 3.3642 4.4442 1.4982 18.0354 12.9053 3.958 3.3518 0.066 1.9331 5.6312 1.1498 3.3301
"32" 7.75 2.0756 3.114 7.5805 3.7511 2.8511 3.2731 4.4316 1.4454 18.615 13.2156 3.8549 3.2921 0.0652 1.8694 5.6106 1.1573 3.2848
"33" 8 2.0203 3.049 7.5022 3.7231 2.822 3.1833 4.4168 1.3941 19.1995 13.5243 3.7532 3.2321 0.0645 1.8054 5.5908 1.1648 3.24
"34" 8.25 1.9659 2.9842 7.4212 3.6935 2.792 3.095 4.3999 1.3443 19.7884 13.8311 3.6529 3.172 0.0638 1.7411 5.5717 1.1721 3.1958
"35" 8.5 1.9122 2.9197 7.3377 3.6624 2.7611 3.0082 4.3809 1.2959 20.3811 14.1356 3.5541 3.1117 0.0631 1.6766 5.5533 1.1793 3.1522
"36" 8.75 1.8595 2.8555 7.2518 3.6299 2.7293 2.9228 4.36 1.249 20.9773 14.4376 3.4569 3.0515 0.0625 1.6119 5.5356 1.1863 3.1092
