"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1289 0.1418 0.1564 0.159 0.183 0.1863 0.2003 0.2186 0.2337 0.2357 0.2497 0.2739 5.9523 9.9448 13.9361 3.9735 8.9613
"3" 0.5 0.1511 0.1677 0.1883 0.1807 0.2232 0.217 0.2361 0.2655 0.2873 0.2778 0.2968 0.341 5.8986 9.8823 13.8642 3.9433 8.9176
"4" 0.75 0.1771 0.1981 0.2265 0.2052 0.2722 0.2527 0.2782 0.3223 0.3533 0.3274 0.3527 0.4244 5.8376 9.8107 13.7825 3.9088 8.8675
"5" 1 0.2076 0.2341 0.2725 0.233 0.3318 0.2941 0.3278 0.3913 0.4343 0.3857 0.4191 0.528 5.7676 9.7282 13.689 3.8689 8.8099
"6" 1.25 0.2432 0.2766 0.3278 0.2645 0.4045 0.3424 0.3861 0.4749 0.5337 0.4544 0.4979 0.6567 5.687 9.6324 13.5813 3.8226 8.743
"7" 1.5 0.2849 0.3268 0.3942 0.3003 0.4929 0.3985 0.4549 0.5761 0.6558 0.5351 0.5915 0.8166 5.5934 9.5204 13.4564 3.7683 8.6649
"8" 1.75 0.3336 0.386 0.474 0.3407 0.6005 0.4636 0.5358 0.6988 0.8057 0.63 0.7024 1.0149 5.4845 9.389 13.3111 3.7046 8.5734
"9" 2 0.3905 0.4557 0.5697 0.3865 0.7313 0.5393 0.631 0.8472 0.9893 0.7415 0.8338 1.2608 5.3572 9.2343 13.1415 3.6294 8.4657
"10" 2.25 0.457 0.5379 0.6846 0.4383 0.89 0.6271 0.743 1.0265 1.2144 0.8724 0.9894 1.5652 5.2081 9.0515 12.9428 3.5405 8.3386
"11" 2.5 0.5346 0.6347 0.8224 0.4967 1.0826 0.7289 0.8747 1.2431 1.4899 1.0258 1.1735 1.9415 5.0329 8.8352 12.7096 3.4351 8.1883
"12" 2.75 0.6249 0.7485 0.9874 0.5626 1.3158 0.8467 1.0294 1.5041 1.8267 1.2053 1.391 2.406 4.8272 8.5789 12.4359 3.3101 8.0104
"13" 3 0.73 0.8821 1.1847 0.6367 1.5976 0.9828 1.2112 1.8182 2.2378 1.4151 1.6474 2.9778 4.5853 8.2751 12.1142 3.1619 7.7996
"14" 3.25 0.8519 1.0388 1.4203 0.7198 1.9373 1.1397 1.4244 2.195 2.7384 1.6597 1.9492 3.6795 4.3011 7.915 11.7365 2.986 7.55
"15" 3.5 0.9929 1.2219 1.701 0.8126 2.3453 1.3198 1.6744 2.6453 3.3463 1.9437 2.3032 4.5369 3.968 7.489 11.2938 2.7779 7.2548
"16" 3.75 1.1553 1.4352 2.0341 0.9157 2.8329 1.5257 1.967 3.1806 4.0813 2.272 2.7164 5.5782 3.5787 6.9866 10.7766 2.5325 6.9069
"17" 4 1.3409 1.682 2.4274 1.0292 3.411 1.7592 2.3088 3.8119 4.9646 2.6486 3.1955 6.8313 3.1265 6.397 10.1755 2.2448 6.4988
"18" 4.25 1.5511 1.9645 2.8882 1.1525 4.0885 2.021 2.7071 4.5464 6.0157 3.0758 3.7448 8.3184 2.6064 5.7116 9.4836 1.911 6.0242
"19" 4.5 1.7845 2.282 3.4192 1.2834 4.8665 2.308 3.1684 5.3816 7.2458 3.5509 4.3617 10.0421 2.0194 4.9277 8.7008 1.531 5.4813
"20" 4.75 2.0339 2.6256 4.0099 1.4162 5.7271 2.6088 3.6864 6.2875 8.6414 4.0599 5.0267 11.9552 1.3822 4.063 7.8481 1.115 4.8819
"21" 5 2.2718 2.9633 4.6135 1.5383 6.6064 2.8902 4.2323 7.1625 10.1234 4.5633 5.6725 13.8957 0.752 3.1839 6.9977 0.6992 4.2714
"22" 5.25 2.4307 3.2058 5.0818 1.6272 7.3609 3.0701 4.6995 7.7498 11.482 4.9786 6.1199 15.5177 0.2745 2.466 6.3368 0.3752 3.7694
"23" 5.5 2.448 3.2564 5.2285 1.6593 7.7629 3.0774 4.9083 7.8308 12.4789 5.2468 6.1937 16.3156 0.1041 2.1175 6.0754 0.2476 3.526
"24" 5.75 2.407 3.2225 5.2235 1.6518 7.9099 3.0159 4.9731 7.7108 13.1426 5.4127 6.1106 16.5551 0.0877 1.9863 6.0239 0.2255 3.4361
"25" 6 2.3613 3.181 5.2033 1.6401 8.0307 2.9493 5.0227 7.5744 13.7826 5.5639 6.0139 16.7381 0.0862 1.8748 5.9934 0.2133 3.3611
"26" 6.25 2.3155 3.1386 5.1806 1.6278 8.1484 2.8831 5.0699 7.4374 14.443 5.7157 5.9163 16.9126 0.0854 1.7615 5.964 0.2015 3.2861
"27" 6.5 2.27 3.0958 5.156 1.615 8.2638 2.8176 5.1153 7.3004 15.1261 5.8687 5.8184 17.0808 0.0847 1.6452 5.9348 0.1896 3.2102
"28" 6.75 2.2248 3.0527 5.1298 1.6018 8.3774 2.753 5.1593 7.1642 15.8339 6.0183 5.7206 17.2437 0.0845 1.5254 5.9064 0.1775 3.1336
"29" 7 2.1808 3.0106 5.1046 1.589 8.4943 2.6901 5.2046 7.0313 16.5786 6.1478 5.6251 17.4116 0.0852 1.3985 5.8796 0.1637 3.0548
"30" 7.25 2.1387 2.9708 5.0829 1.5772 8.6199 2.63 5.2542 6.9047 17.3054 6.2497 5.5343 17.5956 0.0871 1.2721 5.8547 0.1486 2.9768
"31" 7.5 2.0996 2.9348 5.0679 1.5653 8.7615 2.5736 5.3119 6.7877 17.9399 6.3183 5.4509 17.8101 0.0901 1.1566 5.8316 0.1326 2.9035
"32" 7.75 2.0647 2.9048 5.064 1.5471 8.8841 2.5225 5.3832 6.6847 18.4624 6.351 5.3786 17.9936 0.0959 1.0588 5.8142 0.1192 2.8398
"33" 8 2.0357 2.8833 5.0766 1.5236 8.9622 2.4783 5.475 6.6012 18.8909 6.3551 5.3218 18.0863 0.1026 0.9757 5.7997 0.1095 2.7848
"34" 8.25 2.0119 2.8695 5.1048 1.4964 9.0048 2.4405 5.5867 6.5355 19.2419 6.3367 5.2791 18.1074 0.1085 0.9029 5.7856 0.1022 2.7356
"35" 8.5 1.9923 2.8622 5.1462 1.4665 9.0186 2.4077 5.7162 6.4844 19.5282 6.3005 5.2481 18.0714 0.1134 0.8383 5.7712 0.0965 2.6905
"36" 8.75 1.9762 2.8601 5.1985 1.4347 9.0093 2.3791 5.8613 6.4449 19.7608 6.2505 5.2264 17.9903 0.1174 0.7803 5.7561 0.092 2.6486
"37" 9 1.9613 2.8619 5.2598 1.4016 8.9817 2.3536 6.0204 6.4145 19.9495 6.1897 5.2119 17.8737 0.1205 0.7275 5.7403 0.0885 2.6089
"38" 9.25 1.9439 2.8668 5.3215 1.3679 8.9401 2.3307 6.1922 6.3913 20.1035 6.121 5.2032 17.7307 0.1233 0.6791 5.7243 0.086 2.5712
"39" 9.5 1.9247 2.8702 5.3766 1.3339 8.8882 2.3094 6.3765 6.3745 20.2313 6.0468 5.1996 17.5686 0.1257 0.634 5.7082 0.084 2.5349
"40" 9.75 1.904 2.8709 5.4265 1.2999 8.8286 2.2869 6.5733 6.3634 20.3384 5.9687 5.2006 17.3926 0.128 0.5911 5.6916 0.0825 2.4992
"41" 10 1.8823 2.8693 5.4719 1.2661 8.7626 2.263 6.7826 6.3573 20.4277 5.8876 5.2056 17.2053 0.1299 0.5496 5.6742 0.0811 2.4635
"42" 10.25 1.8596 2.8655 5.5133 1.2326 8.6909 2.238 7.0038 6.3553 20.5007 5.804 5.2139 17.0084 0.1315 0.5094 5.6559 0.0799 2.4276
"43" 10.5 1.8362 2.8599 5.5508 1.1995 8.6144 2.2119 7.2356 6.3564 20.5589 5.7183 5.2249 16.8035 0.1327 0.4704 5.6368 0.0788 2.3916
"44" 10.75 1.8122 2.8528 5.5852 1.1669 8.5342 2.1852 7.4717 6.3606 20.6051 5.6314 5.2383 16.5929 0.134 0.4331 5.6179 0.0781 2.3563
"45" 11 1.7879 2.8445 5.6172 1.1349 8.4514 2.158 7.7113 6.3674 20.6418 5.5439 5.2539 16.3786 0.135 0.397 5.5987 0.0774 2.3215
"46" 11.25 1.7633 2.8351 5.647 1.1035 8.3664 2.1304 7.9548 6.3763 20.6698 5.4559 5.2712 16.1613 0.1358 0.3619 5.5792 0.0767 2.2869
"47" 11.5 1.7385 2.8248 5.6747 1.0727 8.2794 2.1025 8.2022 6.3867 20.6897 5.3678 5.2899 15.9417 0.1363 0.3275 5.5594 0.0762 2.2525
"48" 11.75 1.7136 2.8135 5.7004 1.0425 8.1907 2.0744 8.4538 6.3981 20.702 5.2796 5.3094 15.7202 0.1367 0.2939 5.5391 0.0756 2.218
"49" 12 1.6886 2.8015 5.7242 1.013 8.1006 2.0461 8.7096 6.4102 20.7072 5.1915 5.3296 15.4974 0.1369 0.2609 5.5183 0.0751 2.1834
"50" 12.25 1.6635 2.7886 5.7462 0.9841 8.0091 2.0176 8.9697 6.4226 20.7055 5.1036 5.35 15.2735 0.1369 0.2284 5.4971 0.0746 2.1485
"51" 12.5 1.6384 2.7751 5.7665 0.9559 7.9167 1.9891 9.2342 6.435 20.6974 5.016 5.3704 15.049 0.1368 0.1963 5.4753 0.0741 2.1134
"52" 12.75 1.6133 2.7608 5.7851 0.9284 7.8232 1.9605 9.5033 6.447 20.6831 4.9288 5.3907 14.8242 0.1366 0.1647 5.4529 0.0737 2.0779
"53" 13 1.5882 2.7459 5.802 0.9014 7.729 1.9319 9.7769 6.4586 20.6628 4.842 5.4106 14.5992 0.1364 0.1335 5.43 0.0733 2.042
