"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.129 0.1393 0.1603 0.1609 0.1841 0.1889 0.2026 0.2129 0.2149 0.2324 0.2471 0.2579 5.9538 9.9485 13.9372 3.975 8.9632
"3" 0.5 0.1513 0.1616 0.1977 0.185 0.226 0.223 0.2414 0.2519 0.243 0.27 0.2907 0.3023 5.902 9.8911 13.8667 3.9471 8.922
"4" 0.75 0.1774 0.1875 0.2438 0.2126 0.2773 0.2633 0.2876 0.2979 0.2748 0.3136 0.342 0.3542 5.8436 9.8263 13.7869 3.9155 8.8755
"5" 1 0.208 0.2176 0.3005 0.2443 0.3402 0.3108 0.3426 0.3522 0.3108 0.3642 0.4023 0.415 5.7772 9.7528 13.6958 3.8796 8.8224
"6" 1.25 0.2438 0.2524 0.3704 0.2807 0.4173 0.3668 0.4082 0.4164 0.3513 0.423 0.4731 0.4862 5.7012 9.6688 13.5912 3.8386 8.7616
"7" 1.5 0.2858 0.2928 0.4566 0.3225 0.5118 0.4328 0.4862 0.4921 0.3972 0.4911 0.5563 0.5694 5.6137 9.5721 13.4704 3.7913 8.6913
"8" 1.75 0.3349 0.3396 0.5626 0.3703 0.6274 0.5106 0.5791 0.5815 0.4489 0.5701 0.6539 0.6667 5.5125 9.4605 13.3302 3.7366 8.6099
"9" 2 0.3923 0.3937 0.693 0.4252 0.7689 0.6022 0.6897 0.6868 0.5072 0.6616 0.7685 0.7803 5.3951 9.3309 13.1669 3.6731 8.5151
"10" 2.25 0.4594 0.4564 0.8535 0.488 0.942 0.71 0.8212 0.8109 0.5731 0.7675 0.9028 0.9129 5.2584 9.1802 12.9761 3.5992 8.4043
"11" 2.5 0.5379 0.529 1.0508 0.5598 1.1533 0.8367 0.9777 0.9569 0.6472 0.89 1.0601 1.0675 5.0991 9.0043 12.7526 3.513 8.2746
"12" 2.75 0.6294 0.6128 1.2931 0.6418 1.4112 0.9855 1.1636 1.1285 0.7307 1.0316 1.2442 1.2475 4.913 8.7988 12.4905 3.4124 8.1226
"13" 3 0.736 0.7096 1.5905 0.7353 1.7255 1.16 1.3845 1.3299 0.8247 1.195 1.4594 1.4568 4.6955 8.5584 12.1829 3.2947 7.944
"14" 3.25 0.8602 0.8212 1.955 0.8419 2.1078 1.3641 1.6469 1.5656 0.9302 1.3832 1.7103 1.6996 4.4414 8.277 11.8217 3.1571 7.7342
"15" 3.5 1.0043 0.9496 2.4011 0.9628 2.5716 1.6022 1.9581 1.8407 1.0485 1.5997 2.0021 1.9805 4.1446 7.9477 11.3978 2.9964 7.4877
"16" 3.75 1.1713 1.0966 2.9457 1.0997 3.1327 1.8789 2.3269 2.1604 1.1808 1.8477 2.3404 2.3044 3.7987 7.563 10.9012 2.809 7.1985
"17" 4 1.364 1.2643 3.6071 1.2539 3.8084 2.1987 2.7632 2.5298 1.3282 2.1309 2.7304 2.6761 3.3969 7.1146 10.321 2.5912 6.8599
"18" 4.25 1.5846 1.4541 4.4049 1.4265 4.6174 2.5651 3.2787 2.9525 1.4918 2.4523 3.1766 3.0994 2.9329 6.5946 9.6466 2.3396 6.4651
