"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.126 0.1411 0.1557 0.16 0.1749 0.1786 0.195 0.2126 0.2261 0.2401 0.2439 0.2567 5.9569 9.9511 13.9416 3.9769 8.9651
"3" 0.5 0.1444 0.1659 0.1864 0.1828 0.2039 0.1994 0.2238 0.251 0.2691 0.2883 0.2833 0.2994 5.9092 9.8972 13.877 3.9514 8.9264
"4" 0.75 0.1654 0.195 0.2232 0.2089 0.2377 0.2226 0.2567 0.2964 0.3202 0.3461 0.329 0.3492 5.8561 9.8371 13.805 3.9231 8.8832
"5" 1 0.1894 0.2292 0.2672 0.2386 0.2771 0.2484 0.2945 0.3499 0.3809 0.4154 0.382 0.4072 5.7965 9.7698 13.724 3.8914 8.8346
"6" 1.25 0.2169 0.2693 0.3199 0.2726 0.323 0.2773 0.3378 0.4129 0.4532 0.4985 0.4435 0.4748 5.7291 9.6937 13.6323 3.8557 8.7795
"7" 1.5 0.2484 0.3165 0.3829 0.3113 0.3764 0.3094 0.3874 0.4873 0.539 0.5981 0.5148 0.5535 5.6525 9.6073 13.528 3.8152 8.7168
"8" 1.75 0.2844 0.3719 0.4582 0.3554 0.4385 0.3452 0.4443 0.5748 0.641 0.7175 0.5974 0.645 5.5649 9.5087 13.4086 3.7692 8.6449
"9" 2 0.3255 0.4368 0.5483 0.4058 0.5107 0.3851 0.5095 0.6779 0.7621 0.8605 0.6932 0.7515 5.4645 9.3958 13.2716 3.7166 8.5623
"10" 2.25 0.3725 0.5131 0.656 0.4631 0.5947 0.4295 0.5842 0.7993 0.9059 1.0316 0.804 0.8753 5.3489 9.266 13.1137 3.6563 8.4671
"11" 2.5 0.4262 0.6024 0.7845 0.5283 0.6923 0.479 0.6698 0.942 1.0765 1.2363 0.9324 1.0191 5.2156 9.1166 12.9313 3.587 8.357
