"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1291 0.14 0.1582 0.1572 0.1798 0.1955 0.2012 0.2135 0.2249 0.2282 0.2485 0.2624 5.9529 9.9467 13.9375 3.9742 8.9633
"3" 0.5 0.1514 0.1634 0.1924 0.1764 0.2155 0.2387 0.2381 0.2533 0.2661 0.2603 0.294 0.3129 5.8999 9.8869 13.8675 3.9452 8.9222
"4" 0.75 0.1776 0.1906 0.2341 0.198 0.2582 0.2915 0.2817 0.3004 0.3149 0.2969 0.3477 0.373 5.8397 9.819 13.7882 3.9122 8.8757
"5" 1 0.2082 0.2224 0.2847 0.2222 0.3094 0.356 0.3333 0.3562 0.3726 0.3386 0.4113 0.4446 5.7709 9.7414 13.6977 3.8743 8.8229
"6" 1.25 0.2442 0.2594 0.3463 0.2493 0.3706 0.4346 0.3943 0.4223 0.4408 0.3861 0.4863 0.5299 5.6916 9.6521 13.5938 3.8307 8.7623
"7" 1.5 0.2862 0.3025 0.421 0.2796 0.4438 0.5305 0.4664 0.5006 0.5213 0.4401 0.575 0.6313 5.5996 9.5487 13.4737 3.7801 8.6924
"8" 1.75 0.3355 0.3527 0.5119 0.3136 0.5314 0.6473 0.5517 0.5931 0.6165 0.5016 0.6796 0.7519 5.4926 9.4286 13.3343 3.7211 8.6116
"9" 2 0.3931 0.4111 0.6221 0.3516 0.636 0.7896 0.6524 0.7025 0.7288 0.5716 0.803 0.8951 5.3676 9.2885 13.1719 3.6522 8.5176
"10" 2.25 0.4605 0.4791 0.7559 0.3941 0.7608 0.9629 0.7715 0.8317 0.8613 0.6511 0.9484 1.0651 5.221 9.1246 12.982 3.5714 8.4081
"11" 2.5 0.5391 0.5582 0.9181 0.4415 0.9097 1.1735 0.9121 0.9841 1.0174 0.7414 1.1197 1.2666 5.0489 8.9324 12.7596 3.4764 8.2802
"12" 2.75 0.6309 0.6501 1.1145 0.4943 1.087 1.4291 1.0782 1.1635 1.2013 0.8438 1.3211 1.5051 4.8466 8.7069 12.4987 3.3649 8.1305
"13" 3 0.7378 0.7567 1.3523 0.5531 1.2978 1.7388 1.2741 1.3746 1.4176 0.9597 1.5575 1.7869 4.6085 8.4421 12.1925 3.2336 7.9553
"14" 3.25 0.8621 0.8801 1.6396 0.6184 1.548 2.1131 1.5051 1.622 1.6715 1.0907 1.8345 2.119 4.3285 8.1311 11.833 3.0793 7.7501
