"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1308 0.1442 0.1543 0.1611 0.1729 0.1932 0.2008 0.218 0.2207 0.2342 0.2473 0.2645 5.9525 9.9475 13.9368 3.9741 8.9629
"3" 0.5 0.1556 0.1732 0.1831 0.1854 0.1994 0.2334 0.2373 0.2639 0.2563 0.2741 0.2912 0.3179 5.8991 9.8887 13.8659 3.945 8.9213
"4" 0.75 0.1851 0.2081 0.2173 0.2133 0.2298 0.2818 0.2803 0.3194 0.2976 0.3208 0.3428 0.3821 5.8384 9.8223 13.7855 3.9119 8.8743
"5" 1 0.2201 0.2499 0.2578 0.2453 0.2649 0.3402 0.3311 0.3866 0.3456 0.3755 0.4035 0.459 5.7691 9.7467 13.6939 3.874 8.8208
"6" 1.25 0.2616 0.3002 0.3059 0.2822 0.3052 0.4107 0.391 0.4677 0.4012 0.4393 0.4749 0.5514 5.6893 9.6602 13.5886 3.8302 8.7594
"7" 1.5 0.311 0.3604 0.3628 0.3244 0.3516 0.4956 0.4618 0.5658 0.4657 0.5139 0.5588 0.6622 5.5969 9.5605 13.467 3.7795 8.6886
"8" 1.75 0.3695 0.4326 0.4303 0.373 0.405 0.598 0.5454 0.6842 0.5404 0.6011 0.6574 0.7949 5.4895 9.4453 13.326 3.7205 8.6067
"9" 2 0.4389 0.5192 0.5102 0.4286 0.4663 0.7213 0.6439 0.827 0.627 0.7028 0.7731 0.9538 5.3643 9.3116 13.1619 3.6515 8.5115
"10" 2.25 0.5212 0.623 0.6048 0.4923 0.5367 0.8697 0.7602 0.9991 0.7273 0.8213 0.9088 1.144 5.218 9.1559 12.9704 3.5708 8.4006
"11" 2.5 0.6187 0.7472 0.7167 0.5652 0.6175 1.048 0.8973 1.2063 0.8432 0.9595 1.0678 1.3712 5.0465 8.9744 12.7466 3.476 8.2712
"12" 2.75 0.734 0.8957 0.849 0.6485 0.7101 1.2621 1.0588 1.4553 0.9772 1.1203 1.254 1.6423 4.8456 8.7626 12.4845 3.3648 8.1199
"13" 3 0.8701 1.0731 1.0051 0.7436 0.816 1.5186 1.2492 1.7541 1.1319 1.3071 1.4715 1.9651 4.6099 8.5152 12.1776 3.2341 7.943
"14" 3.25 1.0306 1.2846 1.1892 0.8518 0.9369 1.8251 1.4732 2.1117 1.3101 1.5237 1.7252 2.3485 4.3337 8.2263 11.8184 3.0807 7.736
