"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1322 0.1418 0.1554 0.1687 0.1736 0.1894 0.2035 0.2183 0.2196 0.2373 0.2617 0.2586 5.9488 9.944 13.933 3.9727 8.9616
"3" 0.5 0.1588 0.1676 0.1858 0.2033 0.2008 0.2241 0.2436 0.2647 0.2538 0.2814 0.326 0.3039 5.8901 9.8802 13.8568 3.9414 8.9183
"4" 0.75 0.1908 0.198 0.222 0.245 0.2323 0.2651 0.2916 0.3209 0.2933 0.3338 0.406 0.3571 5.8222 9.807 13.7693 3.9054 8.8689
"5" 1 0.2291 0.2339 0.2654 0.2951 0.2687 0.3136 0.3491 0.389 0.3389 0.3958 0.5056 0.4196 5.7429 9.7222 13.6679 3.8635 8.8122
"6" 1.25 0.2751 0.2763 0.3171 0.3554 0.3107 0.371 0.4178 0.4713 0.3915 0.4692 0.6294 0.4928 5.6498 9.6233 13.5497 3.8144 8.7467
"7" 1.5 0.3303 0.3263 0.3788 0.4278 0.3592 0.4387 0.5 0.5709 0.4522 0.5562 0.7833 0.5786 5.5397 9.5072 13.4112 3.7565 8.6706
"8" 1.75 0.3964 0.3853 0.4524 0.5149 0.4152 0.5186 0.5982 0.6912 0.5222 0.659 0.9745 0.6792 5.409 9.3704 13.2481 3.6881 8.5818
"9" 2 0.4755 0.4547 0.5403 0.6193 0.4797 0.6129 0.7157 0.8365 0.6029 0.7805 1.2118 0.7968 5.2534 9.2085 13.0553 3.6068 8.4778
"10" 2.25 0.5702 0.5366 0.6449 0.7444 0.554 0.7239 0.8561 1.0117 0.6957 0.924 1.5059 0.9343 5.0676 9.0164 12.827 3.51 8.3557
"11" 2.5 0.6833 0.6329 0.7695 0.8942 0.6395 0.8545 1.0238 1.2225 0.8026 1.0932 1.8698 1.0948 4.8453 8.7881 12.5561 3.3945 8.2121
"12" 2.75 0.8183 0.746 0.9176 1.0731 0.7376 1.0076 1.224 1.4757 0.9253 1.2923 2.3194 1.2816 4.5794 8.5165 12.2345 3.2568 8.0431
"13" 3 0.979 0.8785 1.0935 1.2863 0.85 1.1869 1.463 1.7787 1.0659 1.5263 2.8732 1.4987 4.2613 8.1934 11.8528 3.0925 7.8443
