"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1257 0.1386 0.1554 0.1613 0.1777 0.1829 0.2009 0.2117 0.2182 0.2305 0.2401 0.2667 5.9578 9.9516 13.9423 3.9766 8.9648
"3" 0.5 0.1436 0.1602 0.1858 0.1857 0.2104 0.2091 0.2374 0.2489 0.2506 0.2655 0.2744 0.3233 5.9116 9.8982 13.8787 3.9507 8.9257
"4" 0.75 0.164 0.185 0.222 0.2139 0.2492 0.239 0.2804 0.2927 0.2878 0.3059 0.3137 0.3917 5.8603 9.839 13.808 3.9218 8.882
"5" 1 0.1873 0.2137 0.2653 0.2463 0.2951 0.2731 0.3313 0.344 0.3305 0.3524 0.3585 0.4747 5.8032 9.7726 13.729 3.8894 8.8328
"6" 1.25 0.2139 0.2469 0.317 0.2835 0.3493 0.3121 0.3914 0.4044 0.3795 0.4059 0.4097 0.575 5.7392 9.698 13.64 3.8528 8.777
"7" 1.5 0.2442 0.2851 0.3788 0.3264 0.4134 0.3566 0.4624 0.4752 0.4357 0.4674 0.4681 0.6964 5.6669 9.6134 13.5393 3.8112 8.7134
"8" 1.75 0.2788 0.3292 0.4525 0.3756 0.4892 0.4073 0.5461 0.5583 0.5001 0.5381 0.5347 0.8431 5.5849 9.5173 13.4247 3.7637 8.6404
"9" 2 0.3182 0.3801 0.5404 0.4321 0.5788 0.4652 0.645 0.6558 0.5739 0.6194 0.6108 1.0205 5.4917 9.4074 13.294 3.7092 8.5565
"10" 2.25 0.3631 0.4387 0.6454 0.497 0.6845 0.5313 0.7616 0.77 0.6585 0.7128 0.6974 1.2346 5.3853 9.2815 13.1442 3.6466 8.4598
"11" 2.5 0.4142 0.5062 0.7705 0.5714 0.8093 0.6065 0.8992 0.9038 0.7554 0.82 0.7962 1.493 5.2635 9.1369 12.9723 3.5743 8.3478
"12" 2.75 0.4724 0.584 0.9195 0.6567 0.9564 0.6922 1.0615 1.0604 0.8662 0.943 0.9086 1.8044 5.1239 8.9705 12.7746 3.4908 8.2181
"13" 3 0.5385 0.6735 1.097 0.7543 1.1296 0.7897 1.2527 1.2435 0.9929 1.084 1.0365 2.1793 4.9636 8.7787 12.5469 3.3942 8.0677
"14" 3.25 0.6136 0.7764 1.3082 0.8658 1.3334 0.9005 1.478 1.4573 1.1377 1.2454 1.1819 2.63 4.7793 8.5574 12.2844 3.2823 7.8929
"15" 3.5 0.6988 0.8946 1.5591 0.9931 1.5726 1.0262 1.7433 1.7065 1.3028 1.4298 1.3468 3.1705 4.5676 8.302 11.9819 3.1527 7.69
"16" 3.75 0.7952 1.0301 1.8569 1.138 1.853 1.1684 2.0554 1.9963 1.4909 1.6401 1.5336 3.8173 4.3242 8.0073 11.6333 3.0026 7.4544
"17" 4 0.904 1.1852 2.2097 1.3024 2.1806 1.3291 2.4222 2.3324 1.7047 1.8794 1.7447 4.5886 4.0449 7.6676 11.232 2.829 7.181
"18" 4.25 1.0265 1.3621 2.6265 1.4882 2.5621 1.5099 2.8527 2.7206 1.9469 2.1506 1.9824 5.5045 3.7251 7.2767 10.771 2.6286 6.8646
"19" 4.5 1.1637 1.5632 3.1173 1.697 3.004 1.7123 3.3571 3.1667 2.2201 2.4565 2.2489 6.5853 3.3599 6.8283 10.2431 2.3983 6.4992
"20" 4.75 1.3164 1.7901 3.6923 1.9296 3.5121 1.9372 3.9469 3.6751 2.5266 2.7991 2.5454 7.8496 2.9455 6.3166 9.6416 2.135 6.0795
"21" 5 1.4846 2.0436 4.3605 2.1857 4.0898 2.1841 4.6344 4.2471 2.8672 3.1786 2.8718 9.3095 2.4794 5.737 8.9619 1.8368 5.6008
"22" 5.25 1.6669 2.322 5.1245 2.4617 4.7351 2.4498 5.4323 4.877 3.2401 3.5915 3.2243 10.9603 1.9633 5.0897 8.2048 1.5045 5.0619
"23" 5.5 1.8573 2.6178 5.9727 2.7488 5.4334 2.7245 6.3357 5.5427 3.6375 4.0269 3.5911 12.7605 1.4102 4.3879 7.3867 1.1462 4.4726
"24" 5.75 2.039 2.9093 6.855 3.0273 6.145 2.9843 7.3079 6.1846 4.0397 4.4589 3.942 14.5949 0.857 3.6736 6.5585 0.7853 3.8661
"25" 6 2.1747 3.1418 7.623 3.2615 6.788 3.1744 8.2255 6.6661 4.4053 4.8371 4.2058 16.2316 0.3919 3.0502 5.8448 0.4772 3.3266
"26" 6.25 2.2135 3.2315 8.0154 3.4088 7.2284 3.2228 8.8113 6.8121 4.6866 5.111 4.2835 17.3096 0.1483 2.6884 5.4459 0.3086 3.0003
"27" 6.5 2.1821 3.21 8.083 3.4445 7.3878 3.1712 9.0465 6.7244 4.8519 5.286 4.2255 17.6569 0.1013 2.5846 5.3401 0.2738 2.8911
"28" 6.75 2.1387 3.1677 8.0853 3.4534 7.4835 3.1026 9.2048 6.5968 4.9801 5.4204 4.1437 17.8452 0.0969 2.5376 5.2994 0.2673 2.8309
"29" 7 2.0947 3.1236 8.08 3.4591 7.5724 3.0336 9.3559 6.467 5.1064 5.5522 4.0607 18.0161 0.096 2.4957 5.2643 0.2632 2.7752
"30" 7.25 2.051 3.0791 8.0718 3.4636 7.6593 2.9653 9.5055 6.338 5.2338 5.685 3.9783 18.181 0.0953 2.4545 5.2298 0.2595 2.7203
"31" 7.5 2.0078 3.0346 8.061 3.467 7.7443 2.898 9.6539 6.21 5.3624 5.8187 3.8967 18.3406 0.0947 2.4137 5.1958 0.2562 2.6661
"32" 7.75 1.9651 2.9899 8.0475 3.4693 7.8275 2.8315 9.801 6.0832 5.4923 5.9535 3.8158 18.4948 0.094 2.3734 5.162 0.253 2.6126
"33" 8 1.9228 2.9451 8.0316 3.4705 7.9087 2.766 9.9468 5.9576 5.6233 6.0892 3.7358 18.6435 0.0934 2.3336 5.1287 0.2502 2.5598
"34" 8.25 1.881 2.9002 8.0132 3.4707 7.988 2.7014 10.0912 5.8332 5.7553 6.2257 3.6567 18.7867 0.0928 2.2943 5.0958 0.2476 2.5076
"35" 8.5 1.8397 2.8553 7.9923 3.4698 8.0652 2.6377 10.234 5.71 5.8885 6.3631 3.5784 18.9242 0.0921 2.2554 5.0632 0.2453 2.4563
"36" 8.75 1.799 2.8104 7.969 3.4679 8.1404 2.575 10.3751 5.5882 6.0226 6.5012 3.501 19.056 0.0915 2.2171 5.0311 0.2432 2.4056
"37" 9 1.7587 2.7655 7.9434 3.4649 8.2135 2.5132 10.5146 5.4677 6.1577 6.64 3.4246 19.182 0.0909 2.1793 4.9994 0.2415 2.3558
"38" 9.25 1.719 2.7207 7.9155 3.4609 8.2844 2.4525 10.6522 5.3487 6.2936 6.7794 3.3491 19.3022 0.0903 2.1421 4.9682 0.24 2.3067
"39" 9.5 1.6799 2.676 7.8853 3.4559 8.3531 2.3927 10.788 5.231 6.4304 6.9194 3.2745 19.4165 0.0897 2.1054 4.9374 0.2387 2.2585
"40" 9.75 1.6412 2.6314 7.853 3.4499 8.4196 2.3339 10.9218 5.1149 6.568 7.0599 3.201 19.5249 0.0891 2.0693 4.9071 0.2378 2.211
"41" 10 1.6032 2.5869 7.8185 3.4429 8.4839 2.2761 11.0536 5.0002 6.7064 7.2009 3.1285 19.6275 0.0886 2.0338 4.8773 0.2371 2.1645
"42" 10.25 1.5657 2.5426 7.782 3.435 8.546 2.2193 11.1834 4.8871 6.8454 7.3422 3.0569 19.7242 0.088 1.9989 4.848 0.2367 2.1187
"43" 10.5 1.5288 2.4985 7.7434 3.4262 8.6057 2.1635 11.311 4.7756 6.9851 7.4839 2.9865 19.8149 0.0875 1.9646 4.8191 0.2366 2.0739
"44" 10.75 1.4924 2.4546 7.703 3.4165 8.6632 2.1087 11.4364 4.6656 7.1254 7.626 2.917 19.8998 0.0869 1.9308 4.7908 0.2367 2.0299
"45" 11 1.4567 2.411 7.6606 3.4058 8.7184 2.0549 11.5595 4.5573 7.2662 7.7682 2.8486 19.9787 0.0864 1.8977 4.763 0.2371 1.9868
"46" 11.25 1.4215 2.3676 7.6164 3.3943 8.7713 2.0021 11.6804 4.4506 7.4075 7.9107 2.7813 20.0519 0.0859 1.8652 4.7357 0.2378 1.9446
