"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1341 0.1417 0.155 0.1654 0.1723 0.1833 0.1948 0.2042 0.2293 0.2361 0.2539 0.2506 5.9544 9.9478 13.9399 3.9757 8.9648
"3" 0.5 0.1635 0.1673 0.1848 0.1953 0.1979 0.2099 0.2231 0.2317 0.2768 0.2787 0.307 0.2853 5.9035 9.8894 13.8731 3.9487 8.9257
"4" 0.75 0.1993 0.1974 0.2204 0.2307 0.2273 0.2403 0.2556 0.2628 0.3341 0.329 0.3712 0.3249 5.8461 9.8233 13.798 3.9182 8.8818
"5" 1 0.2429 0.2331 0.2627 0.2724 0.261 0.2752 0.2927 0.2981 0.4031 0.3883 0.4487 0.3699 5.7809 9.7479 13.7132 3.8837 8.8324
"6" 1.25 0.296 0.275 0.3131 0.3216 0.2996 0.3151 0.3353 0.338 0.4864 0.4581 0.5422 0.421 5.7062 9.6615 13.6166 3.8443 8.7762
"7" 1.5 0.3606 0.3246 0.3731 0.3796 0.3439 0.3607 0.384 0.3833 0.5867 0.5405 0.6551 0.4791 5.6203 9.5617 13.5059 3.799 8.7119
"8" 1.75 0.4393 0.3829 0.4446 0.4479 0.3947 0.4128 0.4398 0.4344 0.7075 0.6374 0.7914 0.5451 5.5209 9.446 13.3786 3.7468 8.6382
"9" 2 0.5349 0.4517 0.5297 0.5283 0.4529 0.4724 0.5036 0.4923 0.8531 0.7516 0.9556 0.6201 5.4055 9.3112 13.2315 3.6863 8.5531
"10" 2.25 0.6511 0.5326 0.6309 0.623 0.5195 0.5404 0.5766 0.5577 1.0283 0.8859 1.1535 0.705 5.2711 9.1537 13.061 3.6158 8.4546
"11" 2.5 0.7922 0.6279 0.7512 0.7342 0.5956 0.6179 0.66 0.6315 1.239 1.0438 1.3917 0.8013 5.1143 8.9693 12.8629 3.5338 8.3405
"12" 2.75 0.9634 0.74 0.8942 0.8648 0.6826 0.7063 0.7555 0.7148 1.4922 1.2293 1.6782 0.9103 4.9308 8.753 12.6324 3.4379 8.2078
"13" 3 1.1708 0.8717 1.0639 1.018 0.782 0.8068 0.8646 0.8085 1.7962 1.4468 2.0221 1.0335 4.7161 8.4991 12.3638 3.3258 8.0534
"14" 3.25 1.4219 1.0261 1.2651 1.1972 0.8951 0.9208 0.9891 0.9138 2.1606 1.7016 2.4344 1.1725 4.4648 8.2009 12.0507 3.1946 7.8737
"15" 3.5 1.725 1.2068 1.5034 1.4065 1.0238 1.05 1.1313 1.0317 2.5967 1.9994 2.9271 1.3289 4.1708 7.8507 11.686 3.0412 7.6645
"16" 3.75 2.0902 1.4174 1.7848 1.65 1.1697 1.1957 1.2935 1.1632 3.1175 2.3465 3.5141 1.5043 3.8274 7.4403 11.2617 2.8622 7.4212
"17" 4 2.5285 1.6618 2.1153 1.9322 1.3345 1.3591 1.4783 1.309 3.7373 2.7495 4.2096 1.7002 3.4277 6.9606 10.7696 2.6537 7.139
"18" 4.25 3.0496 1.9434 2.5011 2.2573 1.5196 1.5408 1.6886 1.4692 4.4717 3.215 5.0274 1.9176 2.9652 6.4028 10.2019 2.4125 6.8131
