"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1286 0.1454 0.1541 0.1654 0.1781 0.1934 0.2027 0.2156 0.2309 0.226 0.2556 0.2582 5.9514 9.9436 13.9359 3.9733 8.9621
"3" 0.5 0.1503 0.1762 0.1827 0.1953 0.2113 0.2337 0.2416 0.2583 0.2805 0.2554 0.3112 0.303 5.8964 9.8795 13.8635 3.9429 8.9193
"4" 0.75 0.1757 0.2134 0.2166 0.2307 0.2508 0.2823 0.288 0.3093 0.3408 0.2886 0.3787 0.3555 5.8335 9.8059 13.7812 3.9081 8.8706
"5" 1 0.2053 0.2585 0.2567 0.2724 0.2975 0.3411 0.3433 0.3703 0.4139 0.3261 0.4607 0.417 5.7609 9.7207 13.6867 3.868 8.8148
"6" 1.25 0.2398 0.3131 0.3042 0.3215 0.3529 0.4119 0.4092 0.4433 0.5027 0.3683 0.5605 0.4891 5.6766 9.6214 13.5774 3.8212 8.7503
"7" 1.5 0.2802 0.3791 0.3605 0.3794 0.4186 0.4974 0.4877 0.5305 0.6103 0.416 0.6816 0.5734 5.5782 9.5051 13.4504 3.7666 8.6755
"8" 1.75 0.3272 0.459 0.427 0.4476 0.4962 0.6005 0.5811 0.6346 0.7408 0.4697 0.8287 0.6721 5.4628 9.3683 13.3022 3.7024 8.5883
"9" 2 0.382 0.5555 0.5057 0.5278 0.5881 0.7247 0.6924 0.7589 0.899 0.5302 1.0072 0.7873 5.3269 9.2067 13.1284 3.6268 8.4862
"10" 2.25 0.4458 0.672 0.5988 0.6221 0.6966 0.8742 0.8248 0.9069 1.0904 0.5983 1.2234 0.9219 5.1664 9.0156 12.9243 3.5375 8.3664
"11" 2.5 0.52 0.8126 0.7087 0.7328 0.8247 1.0539 0.9823 1.0832 1.3219 0.6748 1.4853 1.0789 4.9767 8.7889 12.6839 3.4318 8.2255
"12" 2.75 0.6062 0.9821 0.8383 0.8625 0.9757 1.2696 1.1696 1.2927 1.6015 0.7607 1.8018 1.2615 4.7522 8.5201 12.4006 3.3067 8.0597
"13" 3 0.7061 1.1861 0.9912 1.0142 1.1534 1.5278 1.3922 1.541 1.9388 0.857 2.1836 1.4736 4.4864 8.2011 12.0667 3.1586 7.8644
"14" 3.25 0.8218 1.431 1.1709 1.191 1.3618 1.8361 1.6566 1.8345 2.3448 0.9646 2.6429 1.7191 4.1721 7.823 11.6734 2.9835 7.6345
"15" 3.5 0.9552 1.7239 1.3819 1.3963 1.6054 2.2026 1.9702 2.1797 2.8319 1.0844 3.1932 2.0023 3.8013 7.3757 11.2109 2.7768 7.3644
"16" 3.75 1.1084 2.0721 1.6284 1.6334 1.8889 2.6355 2.3417 2.583 3.414 1.2172 3.8487 2.3268 3.3658 6.8487 10.6693 2.5341 7.0478
"17" 4 1.2831 2.4828 1.9138 1.905 2.2162 3.1419 2.7812 3.0491 4.1055 1.3634 4.6223 2.6955 2.8581 6.2316 10.0393 2.2511 6.6788
"18" 4.25 1.4782 2.9599 2.2399 2.2121 2.5899 3.7238 3.2986 3.5776 4.9193 1.5225 5.5203 3.1091 2.2746 5.5176 9.3156 1.9255 6.2531
"19" 4.5 1.6888 3.4982 2.6029 2.5522 3.0088 4.3701 3.8925 4.1552 5.8624 1.6924 6.5298 3.5628 1.6233 4.7123 8.507 1.5615 5.7736
"20" 4.75 1.8985 4.0643 2.9815 2.9155 3.4634 5.0314 4.5429 4.7327 6.9269 1.8679 7.5808 4.0423 0.9442 3.8526 7.6581 1.1796 5.2603
"21" 5 2.0587 4.5402 3.3015 3.2681 3.9053 5.5544 5.1558 5.169 8.0706 2.0395 8.4403 4.4862 0.3696 3.0702 6.92 0.8496 4.7867
"22" 5.25 2.1009 4.73 3.4323 3.4521 4.1406 5.7205 5.5075 5.2807 8.9323 2.1519 8.7511 4.6826 0.1304 2.6632 6.5859 0.704 4.533
"23" 5.5 2.078 4.7454 3.4431 3.5088 4.2216 5.6882 5.6552 5.2213 9.466 2.1996 8.7438 4.7132 0.1005 2.5229 6.5166 0.6765 4.4409
"24" 5.75 2.0472 4.7375 3.4376 3.5474 4.2805 5.631 5.7738 5.1415 9.964 2.2375 8.6953 4.7207 0.0982 2.4171 6.4827 0.6644 4.3703
"25" 6 2.0161 4.7272 3.4305 3.5844 4.3378 5.572 5.8915 5.061 10.4809 2.2748 8.643 4.7259 0.0977 2.3101 6.4509 0.6529 4.2996
"26" 6.25 1.9851 4.716 3.4227 3.6209 4.3948 5.5126 6.0101 4.9808 11.0215 2.3123 8.5893 4.7302 0.0973 2.1994 6.4188 0.641 4.2271
"27" 6.5 1.9543 4.704 3.4143 3.6571 4.4517 5.453 6.1297 4.9012 11.5868 2.3499 8.5343 4.7335 0.0969 2.0846 6.3863 0.6286 4.1527
"28" 6.75 1.9236 4.691 3.4052 3.6928 4.5083 5.393 6.2503 4.8221 12.1776 2.3877 8.4782 4.7359 0.0965 1.9657 6.3535 0.6157 4.0764
"29" 7 1.8932 4.6771 3.3956 3.7281 4.5645 5.3327 6.3717 4.7435 12.7949 2.4256 8.4207 4.7373 0.096 1.8424 6.3203 0.6022 3.998
"30" 7.25 1.8629 4.6624 3.3852 3.7628 4.6204 5.2721 6.4938 4.6653 13.4395 2.4635 8.362 4.7378 0.0956 1.7148 6.2868 0.5882 3.9177
"31" 7.5 1.8327 4.6466 3.3742 3.7969 4.6758 5.2112 6.6166 4.5876 14.1122 2.5015 8.302 4.7372 0.0951 1.5826 6.2529 0.5737 3.8353
"32" 7.75 1.8028 4.6299 3.3625 3.8304 4.7306 5.1499 6.7399 4.5105 14.814 2.5395 8.2407 4.7356 0.0947 1.4458 6.2186 0.5586 3.7507
"33" 8 1.773 4.6122 3.3501 3.8633 4.7849 5.0884 6.8637 4.4338 15.5455 2.5775 8.1781 4.7329 0.0942 1.3041 6.1841 0.5428 3.6641
"34" 8.25 1.7434 4.5936 3.337 3.8954 4.8386 5.0266 6.9879 4.3576 16.3078 2.6154 8.1141 4.7291 0.0937 1.1576 6.1493 0.5265 3.5752
"35" 8.5 1.7139 4.5739 3.3232 3.9268 4.8915 4.9645 7.1122 4.2818 17.1017 2.6533 8.0489 4.7242 0.0932 1.006 6.1142 0.5095 3.4842
"36" 8.75 1.6846 4.5532 3.3086 3.9573 4.9436 4.9021 7.2367 4.2066 17.9279 2.691 7.9823 4.7181 0.0927 0.8493 6.0788 0.4919 3.3909
"37" 9 1.6555 4.5315 3.2934 3.987 4.9949 4.8394 7.3612 4.1318 18.7873 2.7285 7.9144 4.7109 0.0922 0.6873 6.0432 0.4737 3.2954
"38" 9.25 1.6266 4.5087 3.2774 4.0158 5.0452 4.7764 7.4856 4.0576 19.6807 2.7659 7.8452 4.7025 0.0917 0.52 6.0074 0.4548 3.1976
"39" 9.5 1.5979 4.4849 3.2606 4.0437 5.0946 4.7132 7.6097 3.9838 20.6088 2.803 7.7747 4.6929 0.0912 0.3472 5.9714 0.4352 3.0975
"40" 9.75 1.5694 4.4605 3.2435 4.0709 5.1435 4.6501 7.7344 3.9109 21.4838 2.8401 7.7036 4.6825 0.0919 0.1842 5.9371 0.4173 3.0017
"41" 10 1.5439 4.4449 3.2325 4.1066 5.2044 4.5959 7.8795 3.8454 21.7628 2.8507 7.6474 4.6813 0.0988 0.1174 5.9124 0.4121 2.947
"42" 10.25 1.523 4.4242 3.2195 4.1208 5.2532 4.5564 8.0601 3.7917 21.7126 2.826 7.6158 4.6811 0.1059 0.1002 5.8929 0.4116 2.9145
"43" 10.5 1.5065 4.3871 3.1949 4.1179 5.2794 4.5311 8.2777 3.7493 21.5763 2.7921 7.5784 4.664 0.1135 0.0957 5.8733 0.4128 2.8853
"44" 10.75 1.494 4.3432 3.1654 4.1078 5.2958 4.5185 8.5315 3.717 21.4052 2.7548 7.5284 4.6392 0.1197 0.0926 5.8481 0.4133 2.8518
"45" 11 1.4845 4.2945 3.1323 4.0923 5.3047 4.516 8.8118 3.6923 21.208 2.715 7.4689 4.6086 0.1248 0.0905 5.8186 0.4132 2.8153
"46" 11.25 1.4774 4.2437 3.0978 4.0741 5.3099 4.5216 9.0971 3.674 20.9998 2.6744 7.4053 4.5753 0.129 0.0896 5.7875 0.4129 2.7785
"47" 11.5 1.4722 4.192 3.0625 4.0544 5.3128 4.5335 9.3864 3.6604 20.7853 2.6334 7.3392 4.5405 0.132 0.0888 5.7548 0.4121 2.7413
"48" 11.75 1.4683 4.1394 3.0265 4.0332 5.3136 4.5499 9.6801 3.6502 20.5657 2.5924 7.271 4.5043 0.1343 0.0881 5.7206 0.4109 2.7034
"49" 12 1.4654 4.0862 2.99 4.0108 5.3123 4.5698 9.9783 3.6425 20.3415 2.5512 7.201 4.4668 0.136 0.0874 5.6854 0.4094 2.6649
"50" 12.25 1.4632 4.0324 2.9531 3.9871 5.3091 4.5921 10.281 3.6366 20.1133 2.51 7.1294 4.4283 0.1372 0.0867 5.6491 0.4078 2.6257
"51" 12.5 1.4615 3.9781 2.9157 3.9622 5.3041 4.6164 10.5883 3.632 19.8814 2.4688 7.0562 4.3886 0.1381 0.0861 5.6121 0.406 2.586
"52" 12.75 1.4602 3.9234 2.8779 3.9362 5.2972 4.6423 10.9 3.6285 19.6462 2.4276 6.9815 4.348 0.1388 0.0854 5.5743 0.4042 2.5457
"53" 13 1.4592 3.8683 2.8399 3.9092 5.2885 4.6693 11.2162 3.6257 19.4079 2.3865 6.9056 4.3065 0.1393 0.0848 5.5358 0.4022 2.5048
"54" 13.25 1.4584 3.8129 2.8015 3.8811 5.2781 4.6972 11.5366 3.6234 19.1668 2.3456 6.8283 4.2641 0.1397 0.0842 5.4968 0.4003 2.4633
"55" 13.5 1.4578 3.7572 2.7629 3.852 5.266 4.7258 11.8612 3.6215 18.923 2.3047 6.7499 4.2208 0.14 0.0836 5.4572 0.3983 2.4212
"56" 13.75 1.4573 3.7012 2.724 3.8219 5.2521 4.7551 12.1898 3.62 18.6768 2.2639 6.6704 4.1767 0.1402 0.083 5.4172 0.3963 2.3787
"57" 14 1.4569 3.6451 2.6849 3.7909 5.2365 4.7849 12.5222 3.6187 18.4284 2.2234 6.5899 4.1318 0.1404 0.0824 5.3767 0.3943 2.3356
"58" 14.25 1.4565 3.5888 2.6456 3.759 5.2192 4.8151 12.8582 3.6175 18.1779 2.183 6.5083 4.0862 0.1405 0.0818 5.3358 0.3922 2.292
"59" 14.5 1.4562 3.5323 2.6061 3.7262 5.2002 4.8456 13.1976 3.6165 17.9255 2.1428 6.4258 4.0399 0.1406 0.0812 5.2946 0.3902 2.248
"60" 14.75 1.4559 3.4757 2.5666 3.6925 5.1796 4.8765 13.5403 3.6155 17.6715 2.1028 6.3425 3.9929 0.1406 0.0806 5.253 0.3882 2.2036
"61" 15 1.4556 3.4191 2.5269 3.6579 5.1573 4.9077 13.8859 3.6146 17.4158 2.063 6.2583 3.9453 0.1407 0.08 5.2111 0.3862 2.1588
"62" 15.25 1.4554 3.3624 2.4871 3.6226 5.1334 4.939 14.2343 3.6137 17.1588 2.0234 6.1734 3.8971 0.1407 0.0794 5.169 0.3842 2.1136
"63" 15.5 1.4549 3.3057 2.4472 3.5865 5.1079 4.9706 14.5853 3.6129 16.9007 1.9842 6.0878 3.8484 0.1407 0.0788 5.1267 0.3823 2.0681
"64" 15.75 1.4539 3.2491 2.4073 3.5496 5.0809 5.0024 14.9385 3.612 16.6416 1.9451 6.0017 3.7991 0.1407 0.0782 5.0842 0.3804 2.0223
"65" 16 1.4525 3.1926 2.3675 3.5121 5.0523 5.0344 15.2939 3.6111 16.3817 1.9064 5.915 3.7493 0.1406 0.0776 5.0415 0.3785 1.9763
"66" 16.25 1.4505 3.1361 2.3276 3.4739 5.0223 5.0665 15.6512 3.6102 16.1212 1.868 5.8278 3.6992 0.1406 0.0771 4.9987 0.3766 1.9301
"67" 16.5 1.4481 3.0798 2.2877 3.435 4.9907 5.0987 16.01 3.6092 15.8603 1.8299 5.7403 3.6486 0.1406 0.0765 4.9559 0.3748 1.8836
"68" 16.75 1.4451 3.0237 2.248 3.3956 4.9578 5.1311 16.3702 3.6081 15.5992 1.7922 5.6524 3.5976 0.1405 0.0759 4.913 0.373 1.837
"69" 17 1.4417 2.9678 2.2083 3.3555 4.9235 5.1635 16.7315 3.607 15.3379 1.7548 5.5642 3.5464 0.1404 0.0753 4.87 0.3712 1.7903
"70" 17.25 1.4379 2.9121 2.1687 3.315 4.8879 5.196 17.0936 3.6058 15.0768 1.7177 5.4758 3.4949 0.1404 0.0748 4.8271 0.3695 1.7435
"71" 17.5 1.4335 2.8567 2.1293 3.274 4.8509 5.2286 17.4563 3.6045 14.816 1.6811 5.3873 3.4431 0.1403 0.0742 4.7843 0.3679 1.6967
"72" 17.75 1.4288 2.8016 2.09 3.2325 4.8127 5.2612 17.8192 3.6031 14.5556 1.6448 5.2987 3.3911 0.1402 0.0737 4.7415 0.3662 1.6498
"73" 18 1.4235 2.7468 2.0509 3.1906 4.7733 5.2938 18.1823 3.6016 14.2958 1.6089 5.2101 3.339 0.1401 0.0731 4.6988 0.3646 1.603
"74" 18.25 1.4178 2.6924 2.012 3.1483 4.7327 5.3265 18.5452 3.6 14.0369 1.5734 5.1215 3.2868 0.14 0.0726 4.6562 0.3631 1.5562
"75" 18.5 1.4117 2.6384 1.9733 3.1057 4.691 5.3591 18.9076 3.5982 13.7788 1.5383 5.0331 3.2344 0.1399 0.0721 4.6138 0.3616 1.5095
"76" 18.75 1.4052 2.5848 1.9348 3.0628 4.6482 5.3917 19.2693 3.5963 13.5219 1.5037 4.9448 3.1821 0.1398 0.0716 4.5715 0.3601 1.4629
"77" 19 1.3982 2.5316 1.8967 3.0196 4.6044 5.4243 19.6302 3.5942 13.2662 1.4695 4.8567 3.1297 0.1396 0.071 4.5295 0.3587 1.4164
"78" 19.25 1.3909 2.4789 1.8588 2.9762 4.5597 5.4568 19.9898 3.592 13.0119 1.4358 4.769 3.0774 0.1395 0.0705 4.4878 0.3573 1.3702
"79" 19.5 1.3832 2.4266 1.8212 2.9326 4.514 5.4892 20.3481 3.5897 12.7592 1.4025 4.6815 3.0251 0.1394 0.07 4.4462 0.356 1.3241
"80" 19.75 1.375 2.3749 1.7839 2.8888 4.4675 5.5216 20.7048 3.5872 12.5082 1.3697 4.5945 2.973 0.1392 0.0695 4.405 0.3547 1.2783
"81" 20 1.3666 2.3238 1.747 2.8449 4.4202 5.5538 21.0596 3.5845 12.2591 1.3373 4.5079 2.921 0.1391 0.069 4.3641 0.3534 1.2327
"82" 20.25 1.3577 2.2731 1.7104 2.801 4.3721 5.586 21.4125 3.5816 12.0119 1.3055 4.4218 2.8692 0.1389 0.0686 4.3236 0.3522 1.1874
"83" 20.5 1.3486 2.2231 1.6742 2.757 4.3233 5.618 21.7631 3.5786 11.7668 1.2741 4.3363 2.8175 0.1388 0.0681 4.2833 0.351 1.1425
"84" 20.75 1.3391 2.1736 1.6383 2.713 4.2739 5.6499 22.1113 3.5753 11.5239 1.2432 4.2514 2.7662 0.1386 0.0676 4.2435 0.3499 1.0979
"85" 21 1.3292 2.1248 1.6029 2.669 4.2239 5.6816 22.4568 3.5719 11.2833 1.2128 4.1671 2.7151 0.1385 0.0672 4.2041 0.3488 1.0536
"86" 21.25 1.3191 2.0766 1.5679 2.6251 4.1733 5.7131 22.7996 3.5683 11.0452 1.183 4.0836 2.6643 0.1383 0.0667 4.1651 0.3478 1.0098
"87" 21.5 1.3087 2.029 1.5333 2.5812 4.1222 5.7445 23.1394 3.5644 10.8096 1.1536 4.0007 2.6138 0.1381 0.0663 4.1265 0.3468 0.9663
"88" 21.75 1.2981 1.9821 1.4991 2.5375 4.0707 5.7757 23.4762 3.5604 10.5766 1.1247 3.9186 2.5637 0.138 0.0659 4.0883 0.3458 0.9233
"89" 22 1.2871 1.9359 1.4654 2.4939 4.0188 5.8067 23.8096 3.5562 10.3464 1.0964 3.8374 2.514 0.1378 0.0655 4.0507 0.3449 0.8807
"90" 22.25 1.276 1.8903 1.4322 2.4505 3.9666 5.8374 24.1397 3.5517 10.1189 1.0685 3.757 2.4647 0.1376 0.065 4.0135 0.344 0.8386
"91" 22.5 1.2646 1.8454 1.3994 2.4073 3.9141 5.868 24.4662 3.5471 9.8944 1.0412 3.6775 2.4158 0.1374 0.0646 3.9768 0.3432 0.797
"92" 22.75 1.2529 1.8013 1.3671 2.3643 3.8613 5.8983 24.789 3.5422 9.6728 1.0143 3.5988 2.3674 0.1372 0.0643 3.9406 0.3424 0.7559
"93" 23 1.2411 1.7578 1.3352 2.3216 3.8083 5.9283 25.1081 3.5371 9.4542 0.988 3.5212 2.3195 0.1371 0.0639 3.9049 0.3417 0.7153
"94" 23.25 1.2291 1.7151 1.3039 2.2791 3.7552 5.9582 25.4233 3.5318 9.2387 0.9622 3.4444 2.2721 0.1369 0.0635 3.8698 0.341 0.6752
"95" 23.5 1.2169 1.673 1.273 2.2369 3.702 5.9877 25.7344 3.5263 9.0263 0.9369 3.3687 2.2252 0.1367 0.0631 3.8352 0.3403 0.6357
"96" 23.75 1.2046 1.6317 1.2427 2.1951 3.6487 6.017 26.0416 3.5206 8.817 0.9122 3.294 2.1788 0.1365 0.0628 3.8011 0.3397 0.5967
"97" 24 1.1921 1.5912 1.2128 2.1536 3.5953 6.046 26.3445 3.5146 8.611 0.8879 3.2203 2.133 0.1363 0.0624 3.7676 0.3391 0.5583
"98" 24.25 1.1795 1.5513 1.1834 2.1125 3.542 6.0747 26.6432 3.5085 8.4083 0.8641 3.1477 2.0877 0.1361 0.0621 3.7346 0.3385 0.5204
"99" 24.5 1.1667 1.5122 1.1546 2.0718 3.4888 6.1032 26.9376 3.5021 8.2088 0.8409 3.0761 2.043 0.1359 0.0617 3.7022 0.338 0.4832
"100" 24.75 1.1538 1.4738 1.1263 2.0314 3.4356 6.1313 27.2277 3.4955 8.0126 0.8181 3.0056 1.9989 0.1358 0.0614 3.6703 0.3375 0.4465
"101" 25 1.1409 1.4362 1.0984 1.9915 3.3826 6.1592 27.5133 3.4887 7.8198 0.7958 2.9363 1.9554 0.1356 0.0611 3.6391 0.3371 0.4104
"102" 25.25 1.1278 1.3993 1.0711 1.952 3.3297 6.1867 27.7945 3.4817 7.6303 0.7741 2.868 1.9125 0.1354 0.0608 3.6084 0.3367 0.3749
"103" 25.5 1.1147 1.3631 1.0443 1.9129 3.277 6.214 28.0712 3.4745 7.4442 0.7528 2.8008 1.8703 0.1352 0.0605 3.5782 0.3363 0.34
"104" 25.75 1.1015 1.3276 1.018 1.8743 3.2245 6.2409 28.3434 3.4671 7.2614 0.732 2.7347 1.8287 0.135 0.0602 3.5487 0.336 0.3057
"105" 26 1.0882 1.2929 0.9922 1.8361 3.1723 6.2676 28.611 3.4595 7.082 0.7116 2.6698 1.7877 0.1348 0.0599 3.5197 0.3356 0.272
"106" 26.25 1.0749 1.2589 0.967 1.7984 3.1204 6.2939 28.8741 3.4517 6.9059 0.6918 2.606 1.7473 0.1346 0.0596 3.4913 0.3354 0.2389
"107" 26.5 1.0616 1.2256 0.9422 1.7613 3.0687 6.3198 29.1326 3.4436 6.7333 0.6724 2.5433 1.7076 0.1345 0.0593 3.4634 0.3351 0.2065
"108" 26.75 1.0495 1.1942 0.9188 1.7265 3.021 6.3473 29.3432 3.4363 6.5706 0.654 2.4844 1.6703 0.1368 0.0657 3.4442 0.3368 0.1835
