"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1329 0.1416 0.1599 0.1732 0.1771 0.1881 0.2007 0.209 0.2257 0.2437 0.2569 0.2657 5.9492 9.9432 13.9327 3.9729 8.9606
"3" 0.5 0.1607 0.1671 0.1967 0.2142 0.209 0.2211 0.2369 0.2427 0.2681 0.297 0.3142 0.3209 5.8911 9.8785 13.856 3.9421 8.9158
"4" 0.75 0.1941 0.1972 0.2419 0.2649 0.2467 0.2598 0.2796 0.2818 0.3185 0.3618 0.3841 0.3874 5.8241 9.804 13.7677 3.9066 8.8645
"5" 1 0.2345 0.2327 0.2975 0.3275 0.2911 0.3053 0.33 0.327 0.3782 0.4407 0.4696 0.4676 5.7461 9.7176 13.6655 3.8655 8.8051
"6" 1.25 0.2833 0.2745 0.3658 0.4047 0.3434 0.3586 0.3894 0.3795 0.449 0.5367 0.574 0.5643 5.6548 9.6168 13.5461 3.8175 8.7361
"7" 1.5 0.342 0.3238 0.4496 0.5 0.405 0.4212 0.4595 0.4403 0.533 0.6534 0.7014 0.6807 5.5473 9.4984 13.406 3.7612 8.6553
"8" 1.75 0.4129 0.3818 0.5525 0.6175 0.4775 0.4947 0.5421 0.5106 0.6326 0.7951 0.8568 0.8208 5.4201 9.3588 13.2408 3.6948 8.5603
"9" 2 0.4983 0.4501 0.6788 0.7623 0.5627 0.5807 0.6395 0.5919 0.7505 0.9673 1.046 0.9893 5.2692 9.1937 13.0455 3.6163 8.4483
"10" 2.25 0.601 0.5304 0.8337 0.9403 0.6629 0.6813 0.7542 0.6858 0.89 1.1761 1.2764 1.1917 5.0897 8.9979 12.8138 3.5233 8.3159
"11" 2.5 0.7245 0.6248 1.0234 1.159 0.7805 0.7989 0.8894 0.7941 1.055 1.429 1.5565 1.4343 4.8759 8.7654 12.5388 3.4129 8.1591
"12" 2.75 0.8727 0.7356 1.2556 1.4272 0.9183 0.936 1.0485 0.9187 1.2499 1.735 1.8963 1.7248 4.6212 8.489 12.2119 3.2817 7.9732
"13" 3 1.0503 0.8653 1.5393 1.7552 1.0794 1.0954 1.2355 1.0616 1.4795 2.1044 2.3075 2.0716 4.3178 8.1605 11.8234 3.126 7.7529
"14" 3.25 1.2626 1.0166 1.8852 2.1552 1.2673 1.2801 1.4554 1.225 1.7497 2.549 2.8033 2.4843 3.957 7.7707 11.3625 2.9414 7.492
"15" 3.5 1.5154 1.1922 2.3047 2.6405 1.4854 1.4928 1.7135 1.4105 2.0663 3.082 3.398 2.973 3.5294 7.3096 10.8172 2.7233 7.1838
"16" 3.75 1.8137 1.3944 2.8098 3.2258 1.7375 1.7357 2.0159 1.6192 2.436 3.7177 4.1052 3.5482 3.0257 6.7669 10.1756 2.4672 6.8215
"17" 4 2.1596 1.6244 3.4108 3.9249 2.0262 2.0087 2.3693 1.8499 2.8644 4.4697 4.9343 4.2183 2.4389 6.1345 9.4279 2.1696 6.3988
"18" 4.25 2.5494 1.8792 4.1096 4.7479 2.3526 2.3064 2.7738 2.0966 3.3558 5.3478 5.8788 4.9874 1.7699 5.4124 8.5738 1.8313 5.9147
"19" 4.5 2.9587 2.1438 4.8774 5.694 2.7141 2.6072 3.2166 2.3394 3.9099 6.3527 6.8836 5.8488 1.044 4.6243 7.6402 1.4655 5.3809
"20" 4.75 3.2951 2.362 5.5694 6.6644 3.0623 2.8398 3.6337 2.5168 4.5004 7.4503 7.7264 6.6708 0.376 3.8903 6.7594 1.1345 4.8666
"21" 5 3.3791 2.4169 5.8312 7.1356 3.2107 2.8759 3.829 2.5283 4.867 8.1615 7.9608 6.9954 0.0988 3.5782 6.3657 1.0083 4.6239
"22" 5.25 3.3291 2.381 5.8267 7.245 3.2213 2.8131 3.8608 2.461 5.0194 8.477 7.865 7.0019 0.0775 3.5469 6.308 1.0102 4.5767
"23" 5.5 3.2698 2.3386 5.8 7.3227 3.2196 2.7445 3.8775 2.3899 5.1526 8.7599 7.7451 6.9815 0.0762 3.5386 6.2773 1.0223 4.5459
"24" 5.75 3.2102 2.296 5.7705 7.3965 3.2163 2.6766 3.8921 2.3202 5.286 9.0457 7.6237 6.9574 0.0755 3.5318 6.2477 1.035 4.5162
"25" 6 3.1506 2.2534 5.7386 7.4672 3.2115 2.6096 3.9051 2.2518 5.4199 9.3353 7.5013 6.9304 0.0747 3.5261 6.2183 1.048 4.4871
"26" 6.25 3.091 2.2108 5.7045 7.5347 3.2054 2.5435 3.9163 2.1849 5.5542 9.6285 7.3783 6.9005 0.074 3.5212 6.1892 1.0614 4.4587
"27" 6.5 3.0315 2.1684 5.6681 7.5989 3.1979 2.4783 3.9258 2.1195 5.6888 9.9251 7.2547 6.8677 0.0733 3.5174 6.1604 1.0752 4.4309
"28" 6.75 2.9721 2.126 5.6296 7.6597 3.189 2.4141 3.9335 2.0554 5.8235 10.2247 7.1306 6.8322 0.0727 3.5145 6.132 1.0893 4.4038
"29" 7 2.9129 2.0838 5.5889 7.7171 3.1788 2.3509 3.9395 1.9928 5.9583 10.5273 7.006 6.7939 0.072 3.5125 6.1038 1.1036 4.3774
"30" 7.25 2.8539 2.0417 5.5463 7.7709 3.1673 2.2887 3.9438 1.9316 6.0929 10.8324 6.8812 6.753 0.0713 3.5116 6.076 1.1183 4.3517
"31" 7.5 2.7952 1.9998 5.5016 7.8212 3.1545 2.2275 3.9463 1.8718 6.2272 11.1399 6.7563 6.7094 0.0706 3.5115 6.0487 1.1333 4.3268
"32" 7.75 2.7367 1.9582 5.4551 7.8678 3.1405 2.1673 3.947 1.8134 6.3611 11.4495 6.6312 6.6633 0.07 3.5124 6.0217 1.1485 4.3026
"33" 8 2.6786 1.9167 5.4067 7.9108 3.1251 2.1082 3.9461 1.7563 6.4945 11.7609 6.5062 6.6148 0.0693 3.5143 5.9951 1.164 4.2792
"34" 8.25 2.6209 1.8756 5.3565 7.95 3.1086 2.0501 3.9434 1.7007 6.6273 12.0738 6.3814 6.5638 0.0686 3.5171 5.969 1.1798 4.2565
"35" 8.5 2.5636 1.8348 5.3047 7.9856 3.0909 1.993 3.9391 1.6464 6.7592 12.388 6.2569 6.5106 0.068 3.5208 5.9434 1.1957 4.2347
"36" 8.75 2.5067 1.7943 5.2513 8.0174 3.072 1.937 3.9331 1.5934 6.8902 12.7033 6.1327 6.4553 0.0674 3.5255 5.9183 1.2119 4.2136
"37" 9 2.4504 1.7541 5.1964 8.0455 3.052 1.8821 3.9254 1.5418 7.0202 13.0193 6.0089 6.3978 0.0668 3.531 5.8936 1.2283 4.1933
"38" 9.25 2.3945 1.7143 5.14 8.0699 3.031 1.8282 3.9161 1.4915 7.1491 13.3358 5.8858 6.3383 0.0662 3.5375 5.8695 1.2449 4.1739
"39" 9.5 2.3393 1.675 5.0823 8.0906 3.0089 1.7754 3.9053 1.4425 7.2767 13.6525 5.7633 6.2769 0.0656 3.5447 5.8458 1.2617 4.1552
"40" 9.75 2.2846 1.636 5.0234 8.1076 2.9858 1.7237 3.8929 1.3948 7.4029 13.9693 5.6415 6.2138 0.065 3.5529 5.8228 1.2786 4.1373
