"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1321 0.1429 0.1519 0.1667 0.1847 0.1969 0.2015 0.2158 0.2338 0.2342 0.244 0.264 5.9519 9.9439 13.9343 3.9734 8.9607
"3" 0.5 0.1586 0.1701 0.1774 0.1984 0.2273 0.2422 0.2389 0.2587 0.2877 0.2741 0.2834 0.3168 5.8975 9.8802 13.8599 3.9433 8.916
"4" 0.75 0.1905 0.2025 0.2073 0.2362 0.2797 0.298 0.2831 0.31 0.3539 0.3209 0.3292 0.3801 5.8355 9.807 13.7748 3.9087 8.8649
"5" 1 0.2287 0.241 0.2421 0.281 0.3441 0.3665 0.3356 0.3715 0.4352 0.3755 0.3823 0.4559 5.7642 9.7223 13.6767 3.8688 8.8058
"6" 1.25 0.2745 0.2868 0.2828 0.3343 0.4233 0.4507 0.3977 0.445 0.5352 0.4394 0.4439 0.5467 5.6817 9.6235 13.5628 3.8225 8.737
"7" 1.5 0.3294 0.3413 0.3302 0.3976 0.5205 0.554 0.4712 0.533 0.658 0.514 0.5153 0.6553 5.5856 9.5078 13.4299 3.7683 8.6566
"8" 1.75 0.3951 0.4059 0.3855 0.4727 0.6399 0.6809 0.5583 0.6381 0.8088 0.6012 0.598 0.7853 5.4732 9.3715 13.274 3.7047 8.5622
"9" 2 0.4738 0.4828 0.4499 0.5618 0.7863 0.8366 0.6614 0.7636 0.9938 0.7028 0.6938 0.9406 5.3413 9.2105 13.0906 3.6297 8.4508
"10" 2.25 0.568 0.5739 0.525 0.6673 0.9656 1.0274 0.7834 0.9134 1.2205 0.8214 0.8047 1.126 5.186 9.0196 12.8742 3.5411 8.3192
"11" 2.5 0.6805 0.6821 0.6124 0.7921 1.1851 1.261 0.9277 1.0919 1.4982 0.9594 0.9329 1.3471 5.0028 8.7931 12.6183 3.4362 8.1635
"12" 2.75 0.8148 0.8101 0.7141 0.9396 1.4534 1.5464 1.0982 1.3042 1.8379 1.1199 1.0808 1.6101 4.7865 8.5238 12.3155 3.3119 7.9788
"13" 3 0.9747 0.9616 0.8322 1.1133 1.7806 1.8945 1.2996 1.5562 2.2528 1.3062 1.2512 1.9224 4.5311 8.2037 11.957 3.1647 7.7599
"14" 3.25 1.1648 1.1405 0.969 1.3175 2.1785 2.3178 1.5373 1.8544 2.7584 1.5219 1.447 2.292 4.2295 7.8233 11.533 2.9903 7.5005
"15" 3.5 1.3901 1.3509 1.1274 1.5565 2.6609 2.8305 1.8174 2.2058 3.3727 1.7708 1.6713 2.7278 3.8743 7.3722 11.0323 2.7844 7.1937
"16" 3.75 1.6558 1.5971 1.31 1.8346 3.2425 3.4479 2.1472 2.6174 4.1161 2.0567 1.9268 3.2385 3.4574 6.8388 10.4432 2.5419 6.8319
"17" 4 1.9672 1.8831 1.5189 2.1557 3.9388 4.1848 2.5344 3.0948 5.0102 2.3827 2.2153 3.8318 2.9713 6.2119 9.7544 2.2584 6.4076
"18" 4.25 2.3274 2.211 1.7551 2.5216 4.7626 5.0511 2.988 3.6396 6.0756 2.7503 2.5367 4.5119 2.4113 5.4824 8.9578 1.9307 5.9146
