"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1317 0.1415 0.1556 0.1611 0.18 0.1877 0.202 0.2097 0.2333 0.2299 0.2555 0.261 5.9525 9.9443 13.9371 3.9739 8.9623
"3" 0.5 0.1577 0.1669 0.1862 0.1852 0.2161 0.2201 0.2399 0.2442 0.2864 0.2643 0.3108 0.3095 5.899 9.8811 13.8665 3.9443 8.9199
"4" 0.75 0.1887 0.1968 0.2228 0.213 0.2593 0.2582 0.285 0.2843 0.3516 0.3038 0.378 0.3671 5.8382 9.8086 13.7866 3.9107 8.8717
"5" 1 0.2258 0.232 0.2666 0.245 0.3111 0.3028 0.3385 0.331 0.4316 0.3492 0.4597 0.4352 5.7685 9.725 13.6953 3.872 8.8166
"6" 1.25 0.2702 0.2736 0.3189 0.2816 0.3732 0.355 0.4021 0.3853 0.5297 0.4012 0.5589 0.5159 5.6881 9.6277 13.5905 3.8272 8.7531
"7" 1.5 0.3232 0.3224 0.3814 0.3237 0.4475 0.4161 0.4775 0.4483 0.6499 0.4609 0.6794 0.6113 5.5949 9.5139 13.4694 3.7751 8.6795
"8" 1.75 0.3866 0.38 0.4561 0.3719 0.5365 0.4876 0.567 0.5216 0.7971 0.5294 0.8256 0.7242 5.4862 9.3802 13.3289 3.7142 8.5939
"9" 2 0.4622 0.4476 0.5453 0.4272 0.6429 0.5713 0.6732 0.6066 0.9774 0.6079 1.0028 0.8575 5.3591 9.2225 13.1653 3.6428 8.4938
"10" 2.25 0.5523 0.5272 0.6517 0.4905 0.7701 0.6691 0.7991 0.7052 1.198 0.6977 1.2176 1.0149 5.21 9.0362 12.9741 3.5588 8.3766
"11" 2.5 0.6598 0.6207 0.7786 0.5629 0.922 0.7834 0.9484 0.8193 1.4677 0.8005 1.4776 1.2004 5.0348 8.8155 12.7504 3.4598 8.2391
"12" 2.75 0.7876 0.7305 0.9298 0.6456 1.1031 0.9165 1.1254 0.9513 1.797 0.918 1.7919 1.4188 4.8287 8.5537 12.4881 3.3431 8.0774
"13" 3 0.9395 0.8592 1.1098 0.7399 1.3187 1.0714 1.3349 1.1036 2.1986 1.0519 2.1712 1.6753 4.586 8.2433 12.1807 3.2054 7.8872
