"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1316 0.1377 0.1571 0.1747 0.1785 0.1942 0.2044 0.2102 0.221 0.2283 0.2423 0.2575 5.9543 9.9469 13.9371 3.9748 8.9623
"3" 0.5 0.1575 0.158 0.1897 0.2179 0.2124 0.2357 0.2458 0.2455 0.2571 0.2605 0.2795 0.3013 5.9031 9.8871 13.8665 3.9466 8.9198
"4" 0.75 0.1885 0.1813 0.2292 0.2719 0.2527 0.2861 0.2956 0.2866 0.299 0.2972 0.3223 0.3526 5.8454 9.8193 13.7864 3.9146 8.8716
"5" 1 0.2255 0.2079 0.2768 0.339 0.3006 0.3471 0.3554 0.3346 0.3477 0.3391 0.3717 0.4124 5.7797 9.7417 13.6947 3.8781 8.8162
"6" 1.25 0.2697 0.2385 0.3343 0.4227 0.3575 0.4211 0.4272 0.3905 0.4043 0.3869 0.4286 0.4824 5.7045 9.6522 13.5891 3.8362 8.7522
"7" 1.5 0.3225 0.2736 0.4037 0.5268 0.425 0.5108 0.5135 0.4556 0.4701 0.4412 0.4942 0.564 5.6177 9.5485 13.4667 3.7877 8.678
"8" 1.75 0.3855 0.3137 0.4873 0.6564 0.5052 0.6194 0.6172 0.5315 0.5464 0.5031 0.5696 0.6593 5.5172 9.4277 13.3242 3.7314 8.5913
"9" 2 0.4608 0.3596 0.5882 0.8174 0.6004 0.7509 0.7417 0.6199 0.6349 0.5736 0.6563 0.7705 5.4002 9.2864 13.1576 3.6658 8.4897
"10" 2.25 0.5505 0.4122 0.7097 1.0175 0.7132 0.91 0.8911 0.7226 0.7376 0.6537 0.7561 0.8999 5.2638 9.1205 12.9621 3.589 8.3702
"11" 2.5 0.6574 0.4723 0.8561 1.2656 0.8467 1.1023 1.0705 0.842 0.8566 0.7447 0.8706 1.0506 5.1041 8.9254 12.7322 3.4989 8.2295
"12" 2.75 0.7847 0.5411 1.0322 1.5731 1.0047 1.3343 1.2856 0.9805 0.9944 0.848 1.0021 1.2257 4.917 8.6955 12.4614 3.3931 8.0634
"13" 3 0.936 0.6195 1.2439 1.9534 1.1914 1.614 1.5434 1.1409 1.1537 0.965 1.1527 1.4289 4.6974 8.4244 12.142 3.2688 7.8671
"14" 3.25 1.1156 0.7089 1.498 2.4226 1.4114 1.9502 1.8522 1.3263 1.3377 1.0974 1.3248 1.6641 4.4398 8.1044 11.7653 3.1227 7.635
