"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1358 0.1434 0.1499 0.1646 0.1735 0.1972 0.1969 0.2108 0.2174 0.2371 0.2455 0.2652 5.9526 9.9484 13.937 3.9745 8.9637
"3" 0.5 0.1677 0.1715 0.1727 0.1935 0.2006 0.243 0.2282 0.2468 0.2488 0.281 0.2869 0.3197 5.8992 9.8908 13.8663 3.9457 8.9232
"4" 0.75 0.207 0.2049 0.1991 0.2274 0.2319 0.2994 0.2643 0.2889 0.2847 0.333 0.3353 0.3853 5.8384 9.8259 13.7861 3.913 8.8775
"5" 1 0.2555 0.2449 0.2295 0.2672 0.2681 0.3688 0.3061 0.3382 0.3256 0.3946 0.3918 0.4643 5.7688 9.7521 13.6945 3.8756 8.8257
"6" 1.25 0.3152 0.2926 0.2644 0.3139 0.3099 0.4543 0.3546 0.3957 0.3725 0.4674 0.4578 0.5593 5.6885 9.6677 13.5891 3.8324 8.7664
"7" 1.5 0.3889 0.3496 0.3047 0.3686 0.3581 0.5594 0.4107 0.463 0.426 0.5536 0.5347 0.6735 5.5953 9.5705 13.4671 3.7823 8.6981
"8" 1.75 0.4796 0.4175 0.351 0.4328 0.4137 0.6887 0.4756 0.5415 0.4871 0.6555 0.6244 0.8109 5.4866 9.458 13.3252 3.7238 8.6193
"9" 2 0.5912 0.4985 0.4043 0.508 0.4778 0.8475 0.5507 0.6331 0.5569 0.7759 0.7289 0.9758 5.3593 9.3274 13.1595 3.6555 8.5278
"10" 2.25 0.7286 0.5951 0.4655 0.596 0.5516 1.0426 0.6375 0.7399 0.6365 0.9181 0.8506 1.1736 5.2098 9.1753 12.9656 3.5752 8.4214
"11" 2.5 0.8974 0.7102 0.5359 0.6988 0.6365 1.2818 0.738 0.8643 0.7272 1.0859 0.9922 1.4107 5.0338 8.9975 12.7379 3.4807 8.2972
"12" 2.75 1.1046 0.8471 0.6167 0.8189 0.7342 1.5746 0.8541 1.0088 0.8304 1.2835 1.1567 1.6943 4.8266 8.7896 12.4703 3.3695 8.1521
"13" 3 1.3586 1.0097 0.7094 0.9588 0.8462 1.9324 0.9882 1.1765 0.9479 1.5159 1.3474 2.0331 4.5822 8.5461 12.1556 3.2383 7.9824
"14" 3.25 1.6694 1.2026 0.8155 1.1215 0.9746 2.3686 1.1431 1.3705 1.0813 1.7888 1.5681 2.4366 4.2941 8.261 11.7855 3.0837 7.7839
"15" 3.5 2.0485 1.4306 0.9369 1.3099 1.1211 2.8982 1.3219 1.5942 1.2323 2.1082 1.8227 2.9157 3.9551 7.9275 11.3508 2.9017 7.5519
"16" 3.75 2.5094 1.6987 1.075 1.5274 1.2878 3.538 1.5279 1.8506 1.4029 2.4808 2.1148 3.4818 3.5574 7.5382 10.8416 2.6882 7.2814
"17" 4 3.0664 2.0121 1.2311 1.7767 1.4764 4.3048 1.7651 2.1419 1.5947 2.913 2.4476 4.1465 3.0934 7.0861 10.2482 2.439 6.9673
"18" 4.25 3.7295 2.3743 1.4058 2.06 1.6881 5.2119 2.0376 2.4685 1.8089 3.4105 2.8223 4.9195 2.5574 6.5657 9.563 2.151 6.6056
"19" 4.5 4.5007 2.7846 1.5979 2.3774 1.9227 6.26 2.3454 2.8251 2.0456 3.9761 3.2347 5.8054 1.9501 5.9775 8.7865 1.8246 6.1961
"20" 4.75 5.3558 3.2297 1.8006 2.7251 2.1774 7.412 2.6824 3.1934 2.3029 4.6067 3.6671 6.797 1.2892 5.3374 7.9397 1.4692 5.748
"21" 5 6.1897 3.6584 1.9915 3.0916 2.4425 8.52 3.0231 3.52 2.5748 5.2876 4.0636 7.8545 0.6405 4.7047 7.1015 1.1198 5.297
"22" 5.25 6.71 3.9257 2.1072 3.3698 2.6352 9.1886 3.2759 3.6811 2.8146 5.9251 4.2816 8.6253 0.2026 4.2738 6.5198 0.8899 4.9725
"23" 5.5 6.7921 3.962 2.115 3.455 2.6879 9.268 3.3605 3.6501 2.9282 6.2613 4.2718 8.8511 0.1015 4.1713 6.3683 0.8437 4.8765
"24" 5.75 6.7615 3.937 2.0935 3.4819 2.6983 9.1992 3.3915 3.5746 2.9967 6.4886 4.2054 8.9191 0.0934 4.161 6.3386 0.8475 4.8476
"25" 6 6.7209 3.9067 2.0696 3.5033 2.7046 9.1179 3.4175 3.4968 3.0618 6.7113 4.135 8.9725 0.0924 4.1584 6.3184 0.8555 4.8242
"26" 6.25 6.6782 3.8753 2.0453 3.5235 2.7099 9.0341 3.4423 3.4198 3.127 6.9382 4.0646 9.0226 0.0917 4.157 6.2987 0.864 4.8015
"27" 6.5 6.6336 3.843 2.0208 3.5426 2.7144 8.9484 3.4662 3.3437 3.1925 7.1698 3.9944 9.0697 0.0911 4.1563 6.2791 0.8729 4.7791
"28" 6.75 6.5874 3.8099 1.996 3.5606 2.7181 8.8608 3.4891 3.2686 3.2582 7.4062 3.9245 9.1139 0.0905 4.1563 6.2597 0.8823 4.757
"29" 7 6.5393 3.7759 1.971 3.5775 2.7208 8.7715 3.5111 3.1945 3.3241 7.6473 3.8548 9.1551 0.0898 4.1571 6.2403 0.8921 4.7354
"30" 7.25 6.4896 3.7411 1.9458 3.5932 2.7227 8.6805 3.5319 3.1212 3.3902 7.8928 3.7854 9.1931 0.0892 4.1587 6.221 0.9022 4.7142
"31" 7.5 6.4382 3.7055 1.9204 3.6077 2.7237 8.5877 3.5517 3.049 3.4563 8.1428 3.7162 9.2279 0.0885 4.1611 6.2018 0.9128 4.6933
