"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1307 0.138 0.1533 0.1683 0.1789 0.1849 0.2028 0.2131 0.2239 0.2336 0.2391 0.2692 5.9563 9.9487 13.9393 3.9755 8.9626
"3" 0.5 0.1552 0.1587 0.1808 0.2023 0.2134 0.2135 0.2419 0.2523 0.2639 0.2727 0.2721 0.3294 5.9079 9.8915 13.8718 3.9481 8.9206
"4" 0.75 0.1843 0.1825 0.2132 0.2431 0.2544 0.2467 0.2885 0.2986 0.311 0.3185 0.3097 0.4029 5.8539 9.8272 13.796 3.9173 8.873
"5" 1 0.2189 0.2099 0.2514 0.292 0.3033 0.2849 0.344 0.3534 0.3664 0.3718 0.3525 0.4928 5.7933 9.7543 13.7102 3.8823 8.8186
"6" 1.25 0.2599 0.2413 0.2964 0.3508 0.3616 0.329 0.4102 0.4182 0.4317 0.4339 0.4011 0.6025 5.7246 9.6712 13.6126 3.8424 8.7562
"7" 1.5 0.3085 0.2773 0.3494 0.4213 0.4309 0.3799 0.4891 0.4948 0.5085 0.5064 0.4564 0.7365 5.6464 9.5757 13.5008 3.7965 8.6841
"8" 1.75 0.3662 0.3188 0.4118 0.5057 0.5134 0.4386 0.5832 0.5852 0.5988 0.5908 0.5192 0.8999 5.5571 9.4657 13.3722 3.7435 8.6004
"9" 2 0.4345 0.3663 0.4852 0.607 0.6116 0.5062 0.6952 0.6919 0.705 0.6892 0.5905 1.0992 5.4545 9.3384 13.2238 3.6822 8.5029
"10" 2.25 0.5154 0.4208 0.5717 0.7281 0.7282 0.5841 0.8286 0.8177 0.8299 0.8036 0.6714 1.342 5.3364 9.1907 13.0519 3.6108 8.389
"11" 2.5 0.611 0.4834 0.6733 0.873 0.8666 0.6737 0.9873 0.9661 0.9765 0.9367 0.7631 1.6375 5.2001 9.0188 12.8526 3.5276 8.2557
"12" 2.75 0.7242 0.555 0.7927 1.0461 1.0309 0.7768 1.1763 1.1408 1.1485 1.0913 0.8671 1.9967 5.0426 8.8185 12.6209 3.4305 8.0995
"13" 3 0.8577 0.637 0.9329 1.2526 1.2255 0.8953 1.4009 1.3463 1.3502 1.2706 0.9848 2.4326 4.8602 8.5849 12.3514 3.3171 7.9162
"14" 3.25 1.0152 0.7307 1.0974 1.4983 1.4556 1.0312 1.6679 1.5875 1.5863 1.4784 1.1179 2.9605 4.649 8.3123 12.0378 3.1844 7.7011
"15" 3.5 1.2005 0.8378 1.29 1.7902 1.7272 1.1868 1.9849 1.87 1.8622 1.7186 1.268 3.5981 4.4045 7.9943 11.673 3.0294 7.4489
"16" 3.75 1.4181 0.9597 1.5151 2.1357 2.0467 1.3645 2.3609 2.2002 2.1839 1.9956 1.4371 4.3657 4.1218 7.6236 11.2493 2.8485 7.1533
"17" 4 1.6725 1.0981 1.7775 2.5428 2.4213 1.5666 2.8061 2.5843 2.5577 2.3136 1.6267 5.2853 3.7956 7.1926 10.758 2.6378 6.8079
"18" 4.25 1.9685 1.2548 2.0824 3.0195 2.8578 1.7954 3.3324 3.0289 2.9903 2.6769 1.8385 6.3797 3.4206 6.6932 10.1906 2.3935 6.4054
"19" 4.5 2.3106 1.431 2.4344 3.5727 3.3626 2.0525 3.9527 3.5391 3.4874 3.0886 2.0733 7.6698 2.9921 6.1177 9.5389 2.1118 5.9392
"20" 4.75 2.7014 1.627 2.8375 4.2054 3.9387 2.3378 4.6814 4.1172 4.0529 3.5495 2.3307 9.1678 2.5074 5.4606 8.7975 1.7906 5.4039
"21" 5 3.1392 1.8413 3.2924 4.912 4.5825 2.648 5.5329 4.7577 4.6848 4.0546 2.6073 10.8646 1.9687 4.7222 7.9676 1.4309 4.7984
"22" 5.25 3.6123 2.0671 3.7906 5.6672 5.2738 2.9714 6.5095 5.437 5.3678 4.5867 2.8929 12.7011 1.3909 3.9191 7.0689 1.0424 4.1346
"23" 5.5 4.0841 2.2863 4.2972 6.4032 5.9564 3.2777 7.5647 6.0894 6.0556 5.1021 3.1615 14.5103 0.82 3.1096 6.1687 0.6561 3.4591
"24" 5.75 4.4508 2.4537 4.7178 6.9841 6.5117 3.4983 8.5516 6.5655 6.6416 5.511 3.3536 15.953 0.363 2.4341 5.4281 0.3438 2.886
"25" 6 4.5887 2.5118 4.9143 7.2921 6.8261 3.5568 9.1807 6.7062 7.0081 5.7299 3.401 16.7354 0.1468 2.0715 5.0502 0.1894 2.5672
"26" 6.25 4.5696 2.493 4.9386 7.421 6.9759 3.5099 9.4658 6.6325 7.2137 5.8202 3.3527 17.0854 0.1026 1.9448 4.9417 0.1481 2.446
"27" 6.5 4.5202 2.4593 4.927 7.49 7.0696 3.4439 9.6735 6.5196 7.3628 5.8666 3.2868 17.2913 0.1 1.8786 4.8997 0.1349 2.3756
"28" 6.75 4.4733 2.427 4.9178 7.5305 7.1365 3.3804 9.8917 6.4113 7.4851 5.8921 3.2235 17.4291 0.103 1.8225 4.8662 0.1266 2.3127
"29" 7 4.4328 2.398 4.9158 7.5489 7.1821 3.3219 10.1332 6.3125 7.5857 5.9011 3.1648 17.5133 0.1064 1.769 4.8329 0.1197 2.2509
"30" 7.25 4.3986 2.3723 4.921 7.5475 7.2087 3.2681 10.3991 6.2226 7.6664 5.8955 3.1107 17.5498 0.1096 1.7169 4.7986 0.1137 2.1889
