"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.125 0.1459 0.1574 0.1681 0.1791 0.1926 0.2037 0.2155 0.221 0.2299 0.2493 0.2697 5.952 9.9455 13.9357 3.9735 8.9616
"3" 0.5 0.1421 0.1774 0.1905 0.2019 0.2139 0.2319 0.244 0.2579 0.2571 0.2642 0.2959 0.3305 5.8979 9.884 13.8633 3.9436 8.9183
"4" 0.75 0.1615 0.2156 0.2306 0.2423 0.2553 0.2791 0.2922 0.3087 0.2989 0.3035 0.3512 0.405 5.8363 9.8139 13.7808 3.9093 8.8689
"5" 1 0.1835 0.2621 0.2791 0.2908 0.3047 0.3359 0.35 0.3694 0.3476 0.3487 0.4168 0.4961 5.7657 9.7335 13.6863 3.8698 8.8121
"6" 1.25 0.2085 0.3185 0.3378 0.349 0.3636 0.4042 0.4191 0.4419 0.4041 0.4005 0.4945 0.6076 5.6841 9.6405 13.5772 3.8239 8.7463
"7" 1.5 0.2369 0.387 0.4087 0.4186 0.4338 0.4863 0.5019 0.5284 0.4698 0.46 0.5865 0.7438 5.5893 9.5324 13.4505 3.7704 8.6698
"8" 1.75 0.269 0.4701 0.4943 0.502 0.5173 0.5848 0.601 0.6318 0.546 0.5281 0.6955 0.9103 5.4788 9.4062 13.3029 3.7077 8.5804
"9" 2 0.3055 0.5709 0.5978 0.6017 0.6167 0.7031 0.7194 0.755 0.6343 0.6062 0.8245 1.1134 5.3494 9.2584 13.1301 3.634 8.4755
"10" 2.25 0.3467 0.693 0.7227 0.7208 0.7349 0.845 0.8611 0.9018 0.7368 0.6955 0.9769 1.3612 5.1976 9.0848 12.9275 3.5472 8.3521
"11" 2.5 0.3934 0.8409 0.8734 0.863 0.8753 1.0151 1.0305 1.0765 0.8554 0.7976 1.1571 1.6628 5.0191 8.8806 12.6894 3.4447 8.2066
"12" 2.75 0.4461 1.0198 1.0549 1.0323 1.0417 1.2184 1.2328 1.2841 0.9927 0.9143 1.3695 2.0294 4.8092 8.64 12.4093 3.3235 8.0349
"13" 3 0.5056 1.236 1.2734 1.2337 1.2387 1.4612 1.4744 1.5303 1.1512 1.0472 1.6197 2.474 4.5622 8.3566 12.0797 3.1803 7.8323
"14" 3.25 0.5726 1.4966 1.5359 1.4724 1.4713 1.7503 1.7626 1.8213 1.334 1.1983 1.9135 3.0116 4.2717 8.0229 11.6921 3.0113 7.5931
"15" 3.5 0.6478 1.8099 1.8506 1.7544 1.7451 2.0932 2.106 2.1641 1.5441 1.3696 2.2575 3.659 3.9307 7.6306 11.2368 2.8121 7.3111
"16" 3.75 0.7318 2.1847 2.2267 2.0858 2.0657 2.4979 2.5147 2.5655 1.7848 1.563 2.6584 4.4345 3.5319 7.1707 10.7039 2.5781 6.9796
"17" 4 0.8251 2.6299 2.6735 2.4721 2.4389 2.9718 3.0003 3.0316 2.0591 1.7797 3.1219 5.3558 3.0681 6.6345 10.0834 2.3051 6.5916
"18" 4.25 0.9278 3.1529 3.1984 2.9174 2.8685 3.5195 3.5758 3.565 2.3689 2.0202 3.6515 6.4371 2.5344 6.0147 9.3674 1.9895 6.1411
"19" 4.5 1.0377 3.7551 3.804 3.4211 3.355 4.1374 4.2509 4.1602 2.7141 2.2827 4.243 7.6814 1.9321 5.3106 8.5559 1.6318 5.6262
