"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1262 0.1415 0.1577 0.1656 0.1756 0.1882 0.2088 0.2082 0.2203 0.2322 0.2541 0.2524 5.9523 9.9458 13.9362 3.9745 8.9621
"3" 0.5 0.1448 0.1667 0.1912 0.196 0.2056 0.2214 0.2564 0.2408 0.2555 0.2696 0.3075 0.2896 5.8986 9.8845 13.8643 3.9459 8.9194
"4" 0.75 0.1661 0.1965 0.2319 0.2318 0.2406 0.2604 0.3148 0.2784 0.2962 0.313 0.3721 0.3321 5.8375 9.8147 13.7825 3.9134 8.8707
"5" 1 0.1905 0.2316 0.2812 0.2741 0.2816 0.3063 0.3866 0.3218 0.3434 0.3634 0.4501 0.3809 5.7675 9.7345 13.6889 3.8762 8.8149
"6" 1.25 0.2185 0.2729 0.3409 0.3241 0.3295 0.3601 0.4746 0.372 0.3981 0.4217 0.5443 0.4367 5.6865 9.6417 13.5808 3.8333 8.7502
"7" 1.5 0.2506 0.3215 0.4133 0.3831 0.3854 0.4234 0.5826 0.4299 0.4613 0.4893 0.6582 0.5006 5.5926 9.5337 13.4553 3.7836 8.6751
"8" 1.75 0.2873 0.3787 0.5008 0.4527 0.4508 0.4976 0.7151 0.4966 0.5345 0.5676 0.7956 0.5737 5.483 9.4074 13.309 3.7258 8.5872
"9" 2 0.3293 0.446 0.6068 0.5347 0.527 0.5847 0.8776 0.5735 0.6192 0.6583 0.9613 0.6572 5.3547 9.2591 13.1377 3.6581 8.4839
"10" 2.25 0.3773 0.5251 0.7351 0.6313 0.6159 0.6868 1.0768 0.662 0.7171 0.7631 1.1611 0.7526 5.2041 9.0845 12.9366 3.5788 8.3624
"11" 2.5 0.4321 0.618 0.8901 0.745 0.7195 0.8064 1.3209 0.7638 0.8302 0.8843 1.4016 0.8614 5.0269 8.8785 12.6999 3.4857 8.2188
"12" 2.75 0.4947 0.727 1.0773 0.8786 0.8401 0.9461 1.6198 0.8807 0.9607 1.0242 1.6908 0.9854 4.8181 8.635 12.421 3.376 8.049
"13" 3 0.566 0.8548 1.3031 1.0353 0.9801 1.1091 1.9857 1.0147 1.1111 1.1855 2.0379 1.1263 4.5719 8.347 12.0919 3.2468 7.8478
