"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1328 0.143 0.156 0.1659 0.1783 0.1857 0.2003 0.2134 0.2199 0.2253 0.2424 0.2497 5.9572 9.95 13.9408 3.9763 8.9644
"3" 0.5 0.1603 0.1705 0.1871 0.1966 0.2118 0.2156 0.236 0.253 0.2545 0.2538 0.2798 0.2833 5.91 9.8945 13.8751 3.95 8.9248
"4" 0.75 0.1934 0.2032 0.2245 0.2329 0.2517 0.2502 0.278 0.3 0.2945 0.2858 0.323 0.3214 5.8576 9.8325 13.8017 3.9207 8.8804
"5" 1 0.2334 0.2421 0.2693 0.2758 0.299 0.2904 0.3275 0.3555 0.3407 0.3219 0.3728 0.3646 5.799 9.7626 13.7191 3.8877 8.8302
"6" 1.25 0.2816 0.2885 0.3229 0.3267 0.3552 0.337 0.3858 0.4213 0.3942 0.3625 0.4302 0.4136 5.7329 9.6834 13.6253 3.8503 8.7731
"7" 1.5 0.3397 0.3437 0.3873 0.3868 0.4218 0.391 0.4545 0.4992 0.4559 0.4081 0.4963 0.469 5.6581 9.593 13.5184 3.8078 8.7078
"8" 1.75 0.4096 0.4094 0.4643 0.4578 0.5008 0.4535 0.5353 0.5913 0.5273 0.4594 0.5725 0.5318 5.5729 9.4896 13.3959 3.7592 8.6327
"9" 2 0.4939 0.4876 0.5566 0.5417 0.5944 0.526 0.6303 0.7002 0.6097 0.517 0.6602 0.6028 5.4756 9.3707 13.255 3.7033 8.546
"10" 2.25 0.5953 0.5805 0.6671 0.6408 0.7054 0.6099 0.7422 0.8288 0.7049 0.5817 0.7612 0.683 5.3641 9.2336 13.0924 3.639 8.4457
"11" 2.5 0.7172 0.691 0.7993 0.7577 0.8367 0.7069 0.8738 0.9808 0.8146 0.6543 0.8774 0.7737 5.236 9.075 12.9043 3.5647 8.3292
