"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1316 0.1396 0.1513 0.1646 0.1866 0.1877 0.2015 0.2122 0.2295 0.253 0.245 0.2604 5.9511 9.9453 13.9326 3.9742 8.9603
"3" 0.5 0.1575 0.1623 0.1762 0.1936 0.232 0.2201 0.2389 0.2502 0.2773 0.3201 0.2859 0.3082 5.8955 9.8835 13.8556 3.9452 8.915
"4" 0.75 0.1884 0.1888 0.205 0.2276 0.2885 0.2581 0.2832 0.2949 0.3349 0.4049 0.3335 0.3648 5.8317 9.8129 13.7667 3.9121 8.8628
"5" 1 0.2254 0.2195 0.2386 0.2675 0.3586 0.3026 0.3356 0.3475 0.4045 0.512 0.389 0.4316 5.7578 9.7316 13.6631 3.8742 8.8021
"6" 1.25 0.2696 0.2552 0.2777 0.3144 0.4457 0.3547 0.3977 0.4095 0.4884 0.6473 0.4537 0.5105 5.6716 9.6374 13.5414 3.8304 8.7312
"7" 1.5 0.3223 0.2966 0.3231 0.3694 0.5538 0.4157 0.4713 0.4823 0.5895 0.8181 0.5289 0.6037 5.5702 9.5275 13.3977 3.7795 8.6476
"8" 1.75 0.3853 0.3447 0.3758 0.4339 0.6879 0.4871 0.5584 0.5679 0.7115 1.0336 0.6165 0.7137 5.4506 9.3987 13.227 3.7201 8.5486
"9" 2 0.4604 0.4006 0.4371 0.5094 0.8541 0.5707 0.6614 0.6684 0.8585 1.3053 0.7184 0.8434 5.3086 9.2472 13.0234 3.6505 8.431
"10" 2.25 0.55 0.4653 0.5082 0.5978 1.0599 0.6682 0.7834 0.7863 1.0354 1.6476 0.8367 0.9962 5.1396 9.0684 12.7797 3.5687 8.2908
"11" 2.5 0.6567 0.5403 0.5908 0.7012 1.3145 0.7819 0.9276 0.9244 1.2483 2.0784 0.974 1.1759 4.9378 8.8571 12.4872 3.4722 8.1232
"12" 2.75 0.7836 0.6271 0.6865 0.8219 1.6291 0.9143 1.098 1.0859 1.5041 2.6199 1.133 1.3871 4.6966 8.6067 12.1355 3.3585 7.9225
"13" 3 0.9344 0.7273 0.7972 0.9626 2.017 1.068 1.2993 1.2741 1.8111 3.2991 1.3168 1.6347 4.4077 8.31 11.7123 3.2242 7.682
"14" 3.25 1.1132 0.8426 0.9252 1.1262 2.4943 1.246 1.5367 1.4927 2.1789 4.1494 1.5286 1.9242 4.062 7.9584 11.2032 3.0656 7.3938
"15" 3.5 1.3245 0.9747 1.0722 1.3156 3.0798 1.4508 1.8163 1.7453 2.6183 5.2104 1.7714 2.2617 3.6485 7.5424 10.5913 2.8789 7.0489
"16" 3.75 1.5715 1.1249 1.2401 1.5342 3.795 1.6848 2.145 2.0344 3.1417 6.5289 2.0477 2.6531 3.1557 7.0517 9.8581 2.6597 6.6371
"17" 4 1.8562 1.2939 1.4297 1.7846 4.6634 1.9482 2.5305 2.3604 3.7622 8.1579 2.358 3.104 2.5719 6.4763 8.9846 2.4042 6.1479
"18" 4.25 2.176 1.4793 1.6395 2.0688 5.7087 2.2366 2.9776 2.717 4.4925 10.1531 2.6973 3.6183 1.8888 5.8096 7.9554 2.1107 5.5729
"19" 4.5 2.5116 1.6706 1.8589 2.3867 6.9484 2.5307 3.4726 3.0784 5.3429 12.5652 3.0442 4.1945 1.1118 5.0595 6.7739 1.7851 4.9137
"20" 4.75 2.7795 1.8224 2.04 2.6855 8.1774 2.7534 3.9367 3.3457 6.2544 15.2894 3.3111 4.7118 0.3371 4.3334 5.5827 1.4809 4.2514
"21" 5 2.7916 1.825 2.0543 2.7524 8.5786 2.7435 4.073 3.3261 6.6749 16.6532 3.3039 4.8037 0.0621 4.1007 5.1443 1.399 4.0089
"22" 5.25 2.7107 1.7709 2.0006 2.7106 8.56 2.6528 4.0399 3.2114 6.7759 17.0927 3.1982 4.711 0.0552 4.1225 5.1175 1.4237 3.9968
"23" 5.5 2.6295 1.7168 1.9463 2.6659 8.5271 2.5629 4.0011 3.098 6.8652 17.5048 3.0931 4.6143 0.0545 4.151 5.1012 1.4506 3.9912
"24" 5.75 2.5498 1.6637 1.8927 2.6206 8.489 2.4753 3.9605 2.9876 6.9508 17.9117 2.9905 4.5175 0.0538 4.1803 5.0862 1.4774 3.9868
"25" 6 2.4716 1.6117 1.8399 2.5749 8.446 2.3899 3.9182 2.8803 7.0325 18.3132 2.8903 4.4208 0.0531 4.2105 5.0723 1.5041 3.9836
"26" 6.25 2.395 1.5608 1.7879 2.5288 8.3983 2.3067 3.8744 2.7761 7.1104 18.7092 2.7926 4.3243 0.0524 4.2414 5.0596 1.5305 3.9815
"27" 6.5 2.32 1.5111 1.7368 2.4824 8.3461 2.2258 3.8292 2.6749 7.1844 19.0992 2.6974 4.2281 0.0518 4.2729 5.0479 1.5568 3.9806
"28" 6.75 2.2466 1.4624 1.6866 2.4359 8.2898 2.1471 3.7827 2.5766 7.2547 19.4831 2.6047 4.1324 0.0512 4.3051 5.0373 1.5829 3.9806
"29" 7 2.1748 1.4149 1.6373 2.3892 8.2296 2.0706 3.7351 2.4814 7.3212 19.8607 2.5144 4.0374 0.0506 4.3379 5.0277 1.6087 3.9817
"30" 7.25 2.1048 1.3686 1.5889 2.3425 8.1656 1.9964 3.6864 2.3891 7.384 20.2318 2.4267 3.9431 0.0501 4.3711 5.0191 1.6342 3.9837
"31" 7.5 2.0364 1.3234 1.5415 2.2958 8.0982 1.9243 3.6368 2.2996 7.4431 20.5963 2.3414 3.8495 0.0495 4.4047 5.0114 1.6595 3.9865
"32" 7.75 1.9697 1.2794 1.4951 2.2493 8.0277 1.8544 3.5864 2.213 7.4986 20.9541 2.2585 3.757 0.049 4.4387 5.0046 1.6845 3.9903
"33" 8 1.9046 1.2365 1.4497 2.2029 7.9541 1.7866 3.5353 2.1292 7.5505 21.305 2.1781 3.6654 0.0485 4.4731 4.9986 1.7091 3.9948
"34" 8.25 1.8413 1.1948 1.4052 2.1567 7.8778 1.7209 3.4836 2.0481 7.5988 21.6489 2.1 3.5749 0.0481 4.5077 4.9935 1.7334 4.0001
"35" 8.5 1.7796 1.1542 1.3618 2.1108 7.7989 1.6572 3.4313 1.9697 7.6438 21.9859 2.0243 3.4856 0.0476 4.5425 4.9892 1.7574 4.0061
"36" 8.75 1.7196 1.1147 1.3194 2.0652 7.7177 1.5956 3.3787 1.894 7.6853 22.3159 1.9509 3.3975 0.0472 4.5775 4.9856 1.781 4.0127
"37" 9 1.6612 1.0763 1.278 2.0199 7.6344 1.536 3.3257 1.8208 7.7236 22.6389 1.8798 3.3108 0.0468 4.6126 4.9828 1.8042 4.02
"38" 9.25 1.6045 1.0391 1.2377 1.9751 7.5492 1.4783 3.2725 1.7501 7.7586 22.9548 1.8109 3.2253 0.0464 4.6478 4.9806 1.8271 4.0279
"39" 9.5 1.5494 1.0029 1.1983 1.9307 7.4622 1.4225 3.2191 1.6819 7.7904 23.2637 1.7442 3.1412 0.046 4.683 4.9791 1.8496 4.0363
"40" 9.75 1.4958 0.9678 1.1599 1.8868 7.3737 1.3686 3.1656 1.616 7.8193 23.5656 1.6797 3.0586 0.0456 4.7183 4.9782 1.8717 4.0452
"41" 10 1.4439 0.9337 1.1226 1.8435 7.2839 1.3165 3.1121 1.5525 7.8451 23.8605 1.6172 2.9774 0.0452 4.7535 4.9779 1.8935 4.0546
"42" 10.25 1.3935 0.9007 1.0862 1.8006 7.1928 1.2662 3.0586 1.4912 7.868 24.1485 1.5569 2.8976 0.0449 4.7887 4.9781 1.9148 4.0644
"43" 10.5 1.3446 0.8687 1.0508 1.7584 7.1006 1.2176 3.0052 1.4322 7.8881 24.4296 1.4985 2.8194 0.0446 4.8238 4.9788 1.9358 4.0746
"44" 10.75 1.2972 0.8377 1.0164 1.7167 7.0076 1.1707 2.952 1.3753 7.9055 24.704 1.4421 2.7427 0.0443 4.8588 4.9801 1.9563 4.0852
"45" 11 1.2513 0.8077 0.9829 1.6757 6.9138 1.1254 2.899 1.3205 7.9202 24.9716 1.3876 2.6675 0.044 4.8936 4.9818 1.9765 4.0962
"46" 11.25 1.2068 0.7787 0.9504 1.6352 6.8194 1.0818 2.8463 1.2676 7.9324 25.2327 1.335 2.5939 0.0437 4.9283 4.9839 1.9963 4.1074
"47" 11.5 1.1637 0.7505 0.9188 1.5955 6.7246 1.0397 2.7939 1.2168 7.9421 25.4871 1.2842 2.5218 0.0434 4.9628 4.9864 2.0157 4.119
"48" 11.75 1.1219 0.7233 0.8881 1.5563 6.6293 0.9991 2.7418 1.1678 7.9494 25.7352 1.2352 2.4513 0.0431 4.9971 4.9893 2.0347 4.1308
"49" 12 1.0816 0.697 0.8583 1.5179 6.5338 0.96 2.6901 1.1207 7.9544 25.9769 1.1879 2.3823 0.0429 5.0311 4.9926 2.0533 4.1428
"50" 12.25 1.0425 0.6715 0.8294 1.4801 6.4382 0.9223 2.6388 1.0754 7.9571 26.2123 1.1422 2.3148 0.0426 5.065 4.9962 2.0715 4.155
"51" 12.5 1.0047 0.6469 0.8013 1.443 6.3425 0.886 2.588 1.0318 7.9577 26.4416 1.0982 2.2489 0.0424 5.0985 5.0001 2.0893 4.1674
"52" 12.75 0.9682 0.6232 0.7741 1.4066 6.2469 0.851 2.5377 0.9898 7.9563 26.6649 1.0558 2.1846 0.0422 5.1318 5.0043 2.1068 4.18
