"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1282 0.1508 0.1541 0.1686 0.1784 0.1871 0.2035 0.2056 0.232 0.2318 0.2513 0.2698 5.9529 9.9439 13.9366 3.9738 8.9609
"3" 0.5 0.1493 0.1895 0.1827 0.2031 0.2122 0.2187 0.2435 0.2349 0.2832 0.2687 0.3007 0.3307 5.9 9.88 13.8653 3.9442 8.9166
"4" 0.75 0.174 0.238 0.2165 0.2445 0.2524 0.2557 0.2914 0.2682 0.3457 0.3114 0.3598 0.4053 5.84 9.8068 13.7844 3.9104 8.8657
"5" 1 0.2027 0.299 0.2566 0.2943 0.3001 0.2988 0.3486 0.3063 0.4219 0.3609 0.4304 0.4967 5.7714 9.722 13.6918 3.8715 8.807
"6" 1.25 0.236 0.3755 0.3041 0.3542 0.3568 0.3492 0.4171 0.3497 0.5148 0.4181 0.5147 0.6085 5.6925 9.6232 13.5852 3.8264 8.7385
"7" 1.5 0.2748 0.4715 0.3603 0.4261 0.424 0.408 0.499 0.3991 0.628 0.4843 0.6154 0.7452 5.6012 9.5075 13.4616 3.7738 8.6585
"8" 1.75 0.32 0.5919 0.4268 0.5125 0.5038 0.4766 0.5969 0.4554 0.7659 0.5608 0.7357 0.9122 5.495 9.3712 13.3178 3.7122 8.5643
"9" 2 0.3724 0.7427 0.5055 0.6161 0.5983 0.5566 0.7138 0.5195 0.9338 0.6492 0.8791 1.1162 5.371 9.2103 13.1498 3.6397 8.4531
"10" 2.25 0.4332 0.9317 0.5984 0.7403 0.7104 0.6498 0.8536 0.5925 1.138 0.7513 1.0501 1.365 5.226 9.0197 12.9529 3.5543 8.3213
"11" 2.5 0.5038 1.1681 0.7083 0.889 0.8429 0.7582 1.0204 0.6753 1.3863 0.869 1.2538 1.668 5.056 8.7936 12.7216 3.4534 8.165
"12" 2.75 0.5855 1.4637 0.8379 1.0666 0.9995 0.8843 1.2195 0.7693 1.6877 1.0046 1.496 2.0365 4.8563 8.5248 12.4496 3.334 7.9792
"13" 3 0.68 1.8327 0.9907 1.2785 1.1842 1.0305 1.4569 0.8757 2.0531 1.1605 1.7837 2.4836 4.6218 8.2054 12.1293 3.1928 7.7581
"14" 3.25 0.7891 2.2925 1.1705 1.5305 1.4015 1.1998 1.7397 0.9959 2.4952 1.3393 2.1245 3.0246 4.3463 7.8258 11.7523 3.0256 7.4952
"15" 3.5 0.9147 2.864 1.3817 1.8292 1.6563 1.3951 2.0762 1.1312 3.0286 1.5438 2.5271 3.6765 4.0232 7.3754 11.309 2.8282 7.1828
"16" 3.75 1.0586 3.5716 1.6289 2.1812 1.9538 1.6194 2.4759 1.2827 3.6698 1.7766 3.0007 4.4579 3.6453 6.8422 10.7887 2.5956 6.8123
"17" 4 1.2225 4.4421 1.917 2.5931 2.2988 1.8753 2.9498 1.4511 4.4363 2.0399 3.5541 5.3869 3.2054 6.214 10.181 2.3229 6.3749
"18" 4.25 1.4076 5.5025 2.2503 3.0695 2.6948 2.1638 3.5099 1.6361 5.3449 2.3348 4.1942 6.4783 2.6977 5.4796 9.4764 2.006 5.862
"19" 4.5 1.6133 6.7729 2.6296 3.6102 3.1418 2.483 4.1689 1.8348 6.4071 2.6597 4.9211 7.7353 2.1206 4.6328 8.6706 1.6432 5.268
"20" 4.75 1.8331 8.2454 3.0483 4.2032 3.6309 2.8223 4.9287 2.0391 7.6178 3.0066 5.717 9.1327 1.4855 3.6845 7.7762 1.2408 4.5991
"21" 5 2.0462 9.8211 3.4774 4.8105 4.134 3.1492 5.7538 2.2271 8.9292 3.3548 6.5136 10.5808 0.8384 2.693 6.8531 0.8265 3.8944
"22" 5.25 2.1971 11.1336 3.8207 5.3497 4.5871 3.3769 6.5046 2.3449 10.2044 3.6599 7.1101 11.8776 0.3128 1.8338 6.0803 0.4797 3.2757
"23" 5.5 2.2189 11.6222 3.9305 5.6378 4.8138 3.4047 6.8833 2.3379 11.164 3.866 7.2489 12.4968 0.11 1.4091 5.7493 0.3337 2.9671
"24" 5.75 2.1819 11.6847 3.9185 5.7252 4.8762 3.3436 7.0247 2.2789 11.7509 3.9688 7.1723 12.6532 0.0902 1.268 5.6822 0.307 2.8622
"25" 6 2.14 11.7032 3.8941 5.7908 4.9206 3.2752 7.1403 2.2166 12.3088 4.0586 7.0757 12.7606 0.0886 1.1544 5.6424 0.2921 2.7781
"26" 6.25 2.0982 11.7158 3.8682 5.854 4.963 3.2072 7.2539 2.1554 12.8847 4.1482 6.9776 12.8621 0.088 1.0396 5.604 0.2776 2.6943
"27" 6.5 2.0567 11.7245 3.8414 5.9159 5.004 3.1398 7.3667 2.0954 13.4816 4.2383 6.879 12.9597 0.0874 0.9221 5.566 0.2629 2.6098
"28" 6.75 2.0156 11.7293 3.8136 5.9762 5.0436 3.0731 7.4785 2.0368 14.1 4.3288 6.7801 13.0535 0.0868 0.8018 5.5281 0.2481 2.5244
"29" 7 1.9748 11.7302 3.785 6.0351 5.0818 3.0072 7.5893 1.9794 14.7402 4.4197 6.6809 13.1433 0.0862 0.6786 5.4906 0.233 2.4384
"30" 7.25 1.9344 11.7272 3.7555 6.0923 5.1186 2.942 7.6989 1.9232 15.4026 4.5109 6.5814 13.229 0.0857 0.5525 5.4533 0.2176 2.3515
"31" 7.5 1.8944 11.7203 3.7251 6.1479 5.1538 2.8776 7.8072 1.8683 16.0876 4.6024 6.4817 13.3105 0.0851 0.4234 5.4164 0.2021 2.264
