"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1336 0.141 0.1512 0.1678 0.1817 0.1896 0.2045 0.2131 0.2289 0.2376 0.2501 0.2657 5.9514 9.944 13.9342 3.9734 8.9606
"3" 0.5 0.1622 0.1658 0.1759 0.2011 0.2201 0.2246 0.246 0.2523 0.2757 0.2823 0.2979 0.3208 5.8966 9.8804 13.8597 3.9432 8.9158
"4" 0.75 0.197 0.1948 0.2047 0.2409 0.2666 0.2661 0.2959 0.2985 0.332 0.3353 0.3547 0.3872 5.8341 9.8077 13.7747 3.9087 8.8645
"5" 1 0.2391 0.2289 0.238 0.2886 0.3228 0.3151 0.3558 0.3533 0.3998 0.3982 0.4222 0.4674 5.7623 9.7237 13.6768 3.8689 8.8053
"6" 1.25 0.2903 0.2689 0.2768 0.3456 0.3908 0.3732 0.4279 0.4179 0.4813 0.4729 0.5026 0.5639 5.6794 9.6262 13.5636 3.8228 8.7365
"7" 1.5 0.3522 0.3158 0.3219 0.4137 0.4729 0.4418 0.5145 0.4943 0.5793 0.5613 0.5981 0.6802 5.5831 9.5124 13.4317 3.7691 8.6562
"8" 1.75 0.4273 0.3709 0.3742 0.4951 0.5722 0.523 0.6186 0.5844 0.6971 0.6662 0.7115 0.8201 5.4707 9.3789 13.2775 3.7062 8.5619
"9" 2 0.5181 0.4354 0.4349 0.5923 0.692 0.6189 0.7436 0.6907 0.8386 0.7903 0.8462 0.9884 5.3392 9.222 13.0968 3.6323 8.451
"10" 2.25 0.628 0.511 0.5054 0.7082 0.8365 0.7321 0.8937 0.816 1.0084 0.9371 1.006 1.1906 5.1851 9.0371 12.8844 3.5454 8.3202
"11" 2.5 0.7609 0.5996 0.587 0.8463 1.0106 0.8655 1.0738 0.9634 1.212 1.1107 1.1952 1.4331 5.004 8.8187 12.6343 3.443 8.1657
"12" 2.75 0.9212 0.7031 0.6816 1.0104 1.22 1.0226 1.2898 1.1365 1.456 1.3155 1.4192 1.7235 4.7912 8.5608 12.3396 3.3221 7.9829
"13" 3 1.1143 0.824 0.791 1.2052 1.4714 1.2071 1.5487 1.3395 1.7477 1.5567 1.6837 2.0706 4.5411 8.2559 11.9925 3.1796 7.7668
"14" 3.25 1.3465 0.965 0.9173 1.4357 1.7726 1.4233 1.8588 1.5769 2.0959 1.8403 1.9954 2.4842 4.2475 7.896 11.5838 3.0118 7.5113
"15" 3.5 1.6249 1.1288 1.0629 1.7074 2.1321 1.6757 2.2297 1.8533 2.5105 2.1726 2.3614 2.975 3.9035 7.4718 11.1035 2.8143 7.2097
"16" 3.75 1.9572 1.3181 1.2302 2.0261 2.5594 1.9687 2.6726 2.1733 3.0021 2.5601 2.789 3.5545 3.5018 6.9734 10.5409 2.583 6.8548
"17" 4 2.3515 1.5355 1.421 2.3972 3.0638 2.3063 3.2006 2.5405 3.5821 3.0093 3.2849 4.2333 3.0356 6.3907 9.8854 2.3136 6.4391
"18" 4.25 2.8139 1.7823 1.6363 2.8244 3.6532 2.6899 3.8282 2.9559 4.2606 3.5248 3.8526 5.019 2.5001 5.7156 9.1286 2.0028 5.9556
"19" 4.5 3.3419 2.0566 1.8746 3.3073 4.331 3.1153 4.5674 3.4132 5.044 4.1071 4.4879 5.9116 1.8965 4.9461 8.2699 1.6511 5.402
"20" 4.75 3.9151 2.3477 2.1277 3.8363 5.0887 3.5623 5.4069 3.8886 5.9276 4.7471 5.164 6.893 1.2437 4.1007 7.3323 1.2688 4.7898
"21" 5 4.4572 2.6192 2.3662 4.3839 5.894 3.9675 6.2852 4.31 6.8829 5.4161 5.7905 7.9104 0.6061 3.2484 6.3984 0.8921 4.1645
"22" 5.25 4.7622 2.7702 2.5049 4.8104 6.5209 4.1721 6.9506 4.5078 7.7707 6.0266 6.1282 8.6443 0.1773 2.6279 5.7377 0.6391 3.6954
"23" 5.5 4.7661 2.7644 2.5057 4.9293 6.7181 4.1401 7.1837 4.4563 8.2283 6.3224 6.107 8.8057 0.0904 2.4497 5.5686 0.5892 3.547
"24" 5.75 4.7075 2.7251 2.4759 4.9706 6.8056 4.0613 7.3019 4.3577 8.5547 6.5184 6.0119 8.8311 0.0848 2.3819 5.5209 0.587 3.481
"25" 6 4.6449 2.6837 2.4439 5.0057 6.8847 3.9805 7.4117 4.2575 8.8799 6.7105 5.9126 8.8453 0.0839 2.3202 5.4804 0.5877 3.42
"26" 6.25 4.5814 2.6421 2.4116 5.0387 6.9613 3.9 7.5194 4.1585 9.2123 6.9045 5.813 8.8557 0.0832 2.2584 5.4407 0.5887 3.3594
"27" 6.5 4.5173 2.6003 2.3789 5.0697 7.0356 3.82 7.6253 4.0606 9.552 7.1007 5.7133 8.8624 0.0825 2.1962 5.4013 0.5898 3.2991
"28" 6.75 4.4526 2.5584 2.3458 5.0987 7.1074 3.7405 7.729 3.9639 9.8991 7.2988 5.6135 8.8654 0.0818 2.1338 5.3623 0.5912 3.239
"29" 7 4.3873 2.5163 2.3125 5.1257 7.1768 3.6616 7.8306 3.8685 10.2535 7.4988 5.5137 8.8648 0.0811 2.071 5.3239 0.5927 3.1792
"30" 7.25 4.3215 2.4742 2.279 5.1506 7.2435 3.5834 7.93 3.7744 10.615 7.7004 5.4141 8.8606 0.0805 2.008 5.2858 0.5945 3.1198
"31" 7.5 4.2553 2.432 2.2452 5.1734 7.3075 3.5058 8.0269 3.6815 10.9834 7.9036 5.3146 8.8528 0.0798 1.9448 5.2484 0.5964 3.0608
"32" 7.75 4.1888 2.3897 2.2111 5.1941 7.3688 3.4289 8.1214 3.5899 11.3588 8.1082 5.2153 8.8414 0.0791 1.8813 5.2114 0.5985 3.0021
"33" 8 4.1219 2.3475 2.177 5.2127 7.4274 3.3527 8.2133 3.4997 11.7409 8.3141 5.1163 8.8264 0.0784 1.8176 5.1751 0.6007 2.944
"34" 8.25 4.0548 2.3053 2.1427 5.2292 7.483 3.2773 8.3025 3.4109 12.1295 8.521 5.0176 8.8079 0.0778 1.7538 5.1393 0.6031 2.8863
"35" 8.5 3.9874 2.2632 2.1082 5.2435 7.5358 3.2027 8.389 3.3234 12.5246 8.7289 4.9194 8.786 0.0771 1.6898 5.1042 0.6057 2.8291
"36" 8.75 3.92 2.2212 2.0737 5.2557 7.5856 3.1289 8.4727 3.2373 12.926 8.9375 4.8217 8.7607 0.0765 1.6257 5.0698 0.6084 2.7725
"37" 9 3.8524 2.1794 2.0391 5.2658 7.6325 3.056 8.5534 3.1526 13.3335 9.1468 4.7245 8.7321 0.0758 1.5615 5.036 0.6112 2.7164
