"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1279 0.1355 0.153 0.1605 0.1735 0.1908 0.1947 0.2001 0.2232 0.2369 0.2446 0.2604 5.9559 9.951 13.942 3.9767 8.9662
"3" 0.5 0.1487 0.1529 0.1799 0.184 0.2007 0.2275 0.2231 0.2224 0.2621 0.2806 0.285 0.3081 5.9071 9.897 13.878 3.9509 8.929
"4" 0.75 0.1729 0.1726 0.2117 0.2109 0.2321 0.2713 0.2555 0.2472 0.3079 0.3322 0.3319 0.3645 5.8524 9.8368 13.8067 3.9222 8.8878
"5" 1 0.201 0.1948 0.249 0.2417 0.2683 0.3234 0.2926 0.2747 0.3615 0.3934 0.3865 0.4312 5.7909 9.7693 13.7268 3.89 8.8418
"6" 1.25 0.2337 0.2198 0.2928 0.277 0.3102 0.3855 0.3351 0.3052 0.4245 0.4657 0.45 0.51 5.7212 9.6932 13.6366 3.8537 8.79
"7" 1.5 0.2716 0.2481 0.3444 0.3173 0.3586 0.4594 0.3838 0.339 0.4984 0.5512 0.5239 0.603 5.6417 9.6069 13.5343 3.8124 8.7314
"8" 1.75 0.3156 0.2799 0.4049 0.3635 0.4144 0.5474 0.4395 0.3766 0.585 0.6523 0.6097 0.7128 5.5507 9.5085 13.4176 3.7654 8.6649
"9" 2 0.3666 0.3157 0.476 0.4163 0.4788 0.6521 0.5032 0.4182 0.6865 0.7718 0.7095 0.8424 5.4461 9.3959 13.2841 3.7116 8.589
"10" 2.25 0.4258 0.3561 0.5595 0.4765 0.553 0.7766 0.5761 0.4642 0.8054 0.9128 0.8254 0.9952 5.3255 9.2668 13.1307 3.6498 8.5023
"11" 2.5 0.4944 0.4016 0.6575 0.5454 0.6386 0.9245 0.6595 0.5152 0.9447 1.0792 0.9598 1.1752 5.1862 9.1183 12.9542 3.5786 8.4028
"12" 2.75 0.5738 0.4527 0.7725 0.6239 0.7371 1.1 0.7549 0.5716 1.1078 1.2755 1.1157 1.387 5.0249 8.9473 12.7507 3.4966 8.2884
"13" 3 0.6658 0.5102 0.9072 0.7133 0.8505 1.3081 0.8639 0.6338 1.2984 1.5066 1.2962 1.6361 4.8382 8.75 12.5158 3.4019 8.1569
"14" 3.25 0.772 0.5748 1.065 0.8151 0.9807 1.5543 0.9884 0.7024 1.5211 1.7786 1.505 1.9284 4.6217 8.5224 12.2444 3.2926 8.0054
"15" 3.5 0.8947 0.6472 1.2496 0.9307 1.1301 1.845 1.1306 0.7778 1.7809 2.0982 1.746 2.271 4.3709 8.2598 11.9309 3.1663 7.831
"16" 3.75 1.036 0.7281 1.4652 1.0617 1.3011 2.1875 1.293 0.8605 2.0836 2.4728 2.0234 2.6714 4.0807 7.957 11.5691 3.0206 7.6302
"17" 4 1.1985 0.8183 1.7162 1.2098 1.4964 2.5892 1.4781 0.9508 2.4354 2.911 2.3417 3.138 3.7454 7.6086 11.1523 2.8529 7.3995
"18" 4.25 1.3845 0.9182 2.0069 1.3766 1.7187 3.058 1.689 1.0489 2.8432 3.4218 2.705 3.6796 3.3596 7.2088 10.6735 2.6604 7.1348
"19" 4.5 1.5951 1.0283 2.3417 1.5633 1.9706 3.6006 1.9291 1.1543 3.3142 4.0145 3.1165 4.3048 2.9182 6.7523 10.1264 2.4408 6.8326
"20" 4.75 1.8305 1.1482 2.7234 1.7709 2.254 4.2202 2.2014 1.2659 3.8552 4.6978 3.577 5.021 2.4178 6.2354 9.5064 2.1925 6.4899
"21" 5 2.0878 1.2759 3.1506 1.9993 2.57 4.9113 2.5043 1.3809 4.4718 5.4785 4.0806 5.8325 1.8603 5.6592 8.8152 1.9165 6.1066
"22" 5.25 2.3557 1.4061 3.611 2.2466 2.9176 5.6455 2.8317 1.4925 5.1668 6.3585 4.6064 6.7372 1.2597 5.0356 8.0674 1.6197 5.6884
"23" 5.5 2.6019 1.5237 4.0601 2.5048 3.2818 6.3335 3.1605 1.5843 5.9371 7.3315 5.0919 7.6905 0.6633 4.4075 7.3151 1.3262 5.2584
"24" 5.75 2.7458 1.5902 4.3675 2.6964 3.5563 6.7508 3.4117 1.621 6.6495 8.2564 5.3795 8.3894 0.2275 3.9373 6.746 1.1192 4.9197
"25" 6 2.7436 1.5827 4.4299 2.7482 3.6423 6.7759 3.4964 1.591 7.043 8.7621 5.3806 8.5894 0.1035 3.7875 6.5622 1.0685 4.7941
"26" 6.25 2.6963 1.5516 4.4069 2.7474 3.6558 6.6797 3.5144 1.5427 7.288 9.0749 5.2922 8.6086 0.0918 3.7571 6.522 1.0731 4.7519
"27" 6.5 2.6452 1.5188 4.3751 2.7408 3.6612 6.5727 3.5247 1.494 7.5208 9.372 5.1961 8.608 0.0903 3.738 6.4952 1.0828 4.7177
"28" 6.75 2.594 1.486 4.3411 2.7327 3.6645 6.4643 3.5331 1.4464 7.7557 9.6718 5.0996 8.6024 0.0893 3.7199 6.4692 1.0931 4.6842
"29" 7 2.5429 1.4535 4.3056 2.7235 3.6661 6.3553 3.54 1.3999 7.9932 9.9753 5.003 8.5927 0.0884 3.7021 6.4434 1.1038 4.6512
"30" 7.25 2.4919 1.4212 4.2686 2.713 3.666 6.2457 3.5452 1.3546 8.2332 10.282 4.9065 8.5789 0.0875 3.6847 6.4177 1.1147 4.6185
"31" 7.5 2.441 1.3892 4.2301 2.7015 3.6642 6.1357 3.5488 1.3104 8.4755 10.5919 4.8101 8.5611 0.0866 3.6677 6.3923 1.126 4.5861
