"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1312 0.1437 0.151 0.1656 0.1749 0.1853 0.2057 0.2086 0.2318 0.2345 0.2515 0.261 5.9533 9.9449 13.937 3.9744 8.9615
"3" 0.5 0.1566 0.172 0.1754 0.1959 0.204 0.2146 0.2489 0.2418 0.2827 0.2748 0.3011 0.3096 5.9009 9.8824 13.8664 3.9455 8.9181
"4" 0.75 0.1868 0.2058 0.2037 0.2317 0.2378 0.2485 0.3011 0.2801 0.3447 0.3221 0.3604 0.3671 5.8416 9.8111 13.7865 3.9128 8.8685
"5" 1 0.2228 0.2464 0.2366 0.274 0.2772 0.2877 0.3642 0.3245 0.4203 0.3775 0.4314 0.4353 5.7741 9.729 13.6953 3.8753 8.8115
"6" 1.25 0.2656 0.2948 0.2747 0.3239 0.3231 0.333 0.4405 0.3759 0.5124 0.4423 0.5163 0.516 5.6966 9.6338 13.5907 3.8322 8.7456
"7" 1.5 0.3167 0.3527 0.3189 0.3828 0.3765 0.3854 0.5328 0.4353 0.6245 0.5181 0.6178 0.6114 5.6072 9.5228 13.4699 3.7822 8.6689
"8" 1.75 0.3774 0.4219 0.3702 0.4523 0.4386 0.4459 0.6443 0.5039 0.761 0.6068 0.7389 0.7244 5.5037 9.3929 13.3299 3.7242 8.5793
"9" 2 0.4497 0.5045 0.4296 0.5343 0.5108 0.5159 0.779 0.5832 0.927 0.7104 0.8836 0.8578 5.3833 9.2403 13.167 3.6564 8.4741
"10" 2.25 0.5357 0.6032 0.4985 0.6307 0.5947 0.5966 0.9417 0.6747 1.1288 0.8314 1.0562 1.0154 5.2429 9.0604 12.9769 3.5772 8.3505
"11" 2.5 0.6378 0.7209 0.5782 0.7442 0.692 0.6897 1.1381 0.7802 1.3739 0.9725 1.2619 1.2012 5.079 8.8481 12.7546 3.4842 8.2048
"12" 2.75 0.7589 0.8611 0.6704 0.8776 0.8049 0.797 1.3751 0.9016 1.6715 1.1371 1.5068 1.42 4.8872 8.5972 12.4944 3.3752 8.0328
"13" 3 0.9025 1.0281 0.777 1.0339 0.9354 0.9202 1.6608 1.0411 2.032 1.3285 1.7978 1.6772 4.6629 8.3005 12.1896 3.2471 7.8296
"14" 3.25 1.0722 1.2265 0.9001 1.2169 1.0862 1.0616 2.0052 1.2012 2.4683 1.5508 2.1431 1.9788 4.4004 7.9497 11.8325 3.0967 7.5897
"15" 3.5 1.2725 1.4619 1.0418 1.4304 1.26 1.2233 2.4195 1.3841 2.9949 1.8084 2.5515 2.3314 4.0937 7.5352 11.4146 2.9203 7.3065
"16" 3.75 1.5081 1.7398 1.2047 1.6783 1.4594 1.4075 2.9176 1.5922 3.6288 2.1056 3.0329 2.7418 3.7362 7.0465 10.9263 2.7139 6.9727
"17" 4 1.7839 2.0663 1.3912 1.9648 1.6871 1.6161 3.5151 1.8275 4.3884 2.4471 3.5968 3.2166 3.3209 6.4723 10.3579 2.4733 6.5806
"18" 4.25 2.1045 2.4468 1.6029 2.2928 1.9452 1.8501 4.2302 2.0907 5.2931 2.8364 4.2518 3.7611 2.8419 5.8013 9.6998 2.1946 6.1219
"19" 4.5 2.4713 2.8843 1.8401 2.6637 2.2343 2.1083 5.083 2.3802 6.3604 3.2752 5.0013 4.3771 2.2957 5.0249 8.9455 1.8753 5.5899
"20" 4.75 2.8779 3.3744 2.0999 3.0741 2.5521 2.3845 6.0861 2.6879 7.5996 3.7608 5.8346 5.0584 1.6869 4.1438 8.0986 1.5175 4.9836
"21" 5 3.2998 3.892 2.3692 3.5111 2.8893 2.6596 7.2142 2.9908 8.9989 4.2802 6.7033 5.7829 1.0431 3.1879 7.1928 1.1364 4.3217
"22" 5.25 3.6595 4.35 2.6049 3.9451 3.2226 2.8798 8.3449 3.2265 10.5007 4.803 7.4503 6.4926 0.4526 2.2612 6.3402 0.7813 3.6725
"23" 5.5 3.7992 4.5535 2.707 4.2111 3.4163 2.944 9.0769 3.2852 11.7608 5.2212 7.75 6.8787 0.1353 1.6803 5.8478 0.5865 3.2567
"24" 5.75 3.7661 4.5413 2.6929 4.2683 3.4509 2.893 9.3371 3.2189 12.4327 5.4074 7.6928 6.925 0.0898 1.5032 5.7404 0.5532 3.1226
"25" 6 3.709 4.4971 2.6613 4.2909 3.4588 2.8272 9.5158 3.1374 13.004 5.5499 7.5852 6.9173 0.0867 1.3914 5.695 0.545 3.0355
"26" 6.25 3.6504 4.4502 2.6283 4.3099 3.464 2.7613 9.6887 3.0563 13.5864 5.6908 7.4742 6.9042 0.0859 1.2811 5.6531 0.538 2.9502
"27" 6.5 3.5914 4.4023 2.5948 4.3272 3.4679 2.6963 9.8599 2.9766 14.1866 5.8323 7.3623 6.8883 0.0851 1.1686 5.6116 0.531 2.8644
"28" 6.75 3.5323 4.3533 2.5609 4.3427 3.4703 2.632 10.0293 2.8982 14.8052 5.9746 7.2497 6.8698 0.0844 1.0539 5.5703 0.5237 2.778
"29" 7 3.4731 4.3033 2.5267 4.3565 3.4714 2.5686 10.1968 2.8211 15.442 6.1175 7.1365 6.8486 0.0837 0.9368 5.5292 0.5163 2.691
"30" 7.25 3.4137 4.2525 2.492 4.3685 3.4711 2.506 10.3621 2.7454 16.0973 6.2609 7.0227 6.8249 0.083 0.8175 5.4885 0.5088 2.6034
"31" 7.5 3.3543 4.2008 2.4571 4.3787 3.4695 2.4444 10.5251 2.671 16.771 6.4046 6.9086 6.7985 0.0823 0.6959 5.4481 0.501 2.5153
"32" 7.75 3.2949 4.1482 2.4218 4.3872 3.4665 2.3835 10.6856 2.598 17.4632 6.5485 6.794 6.7697 0.0816 0.572 5.4081 0.493 2.4267
"33" 8 3.2355 4.095 2.3863 4.3938 3.4622 2.3236 10.8434 2.5264 18.1737 6.6924 6.6792 6.7383 0.0809 0.4458 5.3684 0.4849 2.3376
"34" 8.25 3.1762 4.041 2.3506 4.3986 3.4565 2.2646 10.9984 2.4561 18.9026 6.8364 6.5643 6.7046 0.0802 0.3174 5.3292 0.4766 2.2482
"35" 8.5 3.117 3.9864 2.3146 4.4017 3.4496 2.2065 11.1505 2.3872 19.6316 6.9802 6.4493 6.6685 0.0798 0.1899 5.2909 0.4685 2.1597
"36" 8.75 3.0614 3.936 2.2811 4.4095 3.4461 2.1514 11.3184 2.3217 19.9716 7.1048 6.3416 6.6392 0.0852 0.1265 5.2608 0.4694 2.0985
"37" 9 3.0179 3.8999 2.2558 4.4279 3.455 2.1042 11.5515 2.2647 19.9873 7.1342 6.2591 6.6385 0.0947 0.1004 5.2343 0.471 2.0503
"38" 9.25 2.9875 3.8516 2.2247 4.4191 3.4488 2.0653 11.8605 2.2165 19.846 7.1079 6.1924 6.6217 0.1054 0.0895 5.2076 0.4727 2.0052
"39" 9.5 2.9719 3.79 2.1865 4.3919 3.4286 2.0355 12.2512 2.1779 19.6266 7.0532 6.107 6.5775 0.1188 0.0832 5.1752 0.4747 1.9531
"40" 9.75 2.973 3.7236 2.1457 4.357 3.4025 2.0158 12.6521 2.1498 19.3766 6.9869 6.0131 6.522 0.1336 0.0817 5.1429 0.4771 1.9021
"41" 10 2.9888 3.6562 2.1045 4.3195 3.3743 2.0049 13.0533 2.1309 19.1172 6.9166 5.917 6.4625 0.1468 0.0805 5.1085 0.4785 1.851
"42" 10.25 3.0069 3.5883 2.0632 4.2798 3.3445 2.0016 13.4564 2.1198 18.8512 6.8433 5.8195 6.3999 0.1589 0.0795 5.0725 0.4792 1.7999
"43" 10.5 3.0234 3.5202 2.0218 4.2385 3.3134 2.0048 13.8622 2.1154 18.5802 6.7676 5.7211 6.3349 0.1697 0.0786 5.0352 0.4794 1.7486
"44" 10.75 3.0382 3.4519 1.9806 4.1956 3.281 2.0137 14.2704 2.1168 18.305 6.6897 5.6219 6.2676 0.1796 0.0777 4.9967 0.4791 1.6972
"45" 11 3.0514 3.3836 1.9394 4.1512 3.2475 2.0277 14.6809 2.1233 18.0259 6.6098 5.5223 6.1981 0.1885 0.0769 4.9572 0.4785 1.6457
"46" 11.25 3.0631 3.3155 1.8984 4.1055 3.213 2.0462 15.0932 2.1344 17.7435 6.5279 5.4222 6.1267 0.1967 0.0761 4.9169 0.4775 1.5941
"47" 11.5 3.0732 3.2475 1.8576 4.0585 3.1775 2.0656 15.5079 2.1497 17.4587 6.4445 5.3219 6.0536 0.2046 0.0753 4.8761 0.4764 1.5423
"48" 11.75 3.082 3.1799 1.8172 4.0106 3.1412 2.0842 15.9252 2.1692 17.1724 6.3599 5.2218 5.9792 0.2125 0.0747 4.8351 0.4752 1.4903
"49" 12 3.0894 3.1127 1.777 3.9618 3.1042 2.1021 16.3448 2.1928 16.8848 6.2741 5.1219 5.9035 0.2203 0.074 4.7938 0.4738 1.438
"50" 12.25 3.0955 3.046 1.7373 3.9122 3.0665 2.1192 16.7662 2.2206 16.5962 6.1873 5.0221 5.8265 0.2281 0.0733 4.7523 0.4724 1.3855
"51" 12.5 3.1002 2.9797 1.6979 3.8617 3.0281 2.1354 17.1891 2.2526 16.3068 6.0994 4.9228 5.7485 0.2357 0.0726 4.7106 0.4709 1.3328
"52" 12.75 3.1035 2.914 1.6589 3.8105 2.9892 2.1509 17.6132 2.2889 16.0169 6.0107 4.8238 5.6694 0.2434 0.0719 4.6687 0.4692 1.2799
"53" 13 3.1055 2.8488 1.6203 3.7586 2.9497 2.1655 18.038 2.3295 15.7267 5.9212 4.7252 5.5894 0.2509 0.0713 4.6267 0.4675 1.227
"54" 13.25 3.1061 2.7842 1.5822 3.706 2.9097 2.1792 18.4631 2.3744 15.4365 5.831 4.6272 5.5086 0.2583 0.0706 4.5845 0.4656 1.174
