"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1332 0.1395 0.1555 0.1588 0.1739 0.1952 0.2047 0.2108 0.2326 0.2316 0.2419 0.2507 5.9543 9.9465 13.9378 3.9752 8.9625
"3" 0.5 0.1612 0.1623 0.1859 0.1802 0.2016 0.238 0.2464 0.2469 0.2848 0.2682 0.2787 0.2856 5.9032 9.8863 13.8682 3.9473 8.9202
"4" 0.75 0.1951 0.1887 0.2223 0.2044 0.2338 0.2903 0.2966 0.2891 0.3486 0.3105 0.321 0.3253 5.8455 9.8177 13.7894 3.9159 8.8722
"5" 1 0.236 0.2193 0.2657 0.2318 0.2709 0.3539 0.357 0.3385 0.4266 0.3594 0.3697 0.3705 5.7799 9.7391 13.6996 3.8801 8.8172
"6" 1.25 0.2856 0.2549 0.3176 0.2628 0.314 0.4314 0.4297 0.3962 0.522 0.416 0.4257 0.4219 5.7047 9.6483 13.5966 3.839 8.7538
"7" 1.5 0.3454 0.2963 0.3796 0.298 0.3638 0.5258 0.5172 0.4637 0.6386 0.4813 0.4902 0.4803 5.6182 9.5427 13.4777 3.7916 8.6802
"8" 1.75 0.4177 0.3443 0.4536 0.3377 0.4214 0.6408 0.6224 0.5425 0.7811 0.5569 0.5642 0.5467 5.5179 9.4195 13.3398 3.7366 8.5944
"9" 2 0.505 0.4 0.5419 0.3827 0.488 0.7806 0.7488 0.6345 0.9552 0.6441 0.6493 0.622 5.4014 9.2749 13.1791 3.6726 8.494
"10" 2.25 0.6103 0.4647 0.6473 0.4335 0.565 0.9505 0.9008 0.7418 1.1675 0.7447 0.7469 0.7075 5.2655 9.1049 12.9915 3.5978 8.376
"11" 2.5 0.7372 0.5396 0.7729 0.4908 0.6538 1.1569 1.0833 0.8669 1.4266 0.8607 0.8589 0.8044 5.1066 8.9044 12.7717 3.5101 8.2373
"12" 2.75 0.89 0.6263 0.9224 0.5555 0.7562 1.4072 1.3026 1.0124 1.7422 0.9943 0.9873 0.9141 4.9206 8.6675 12.514 3.4073 8.0736
"13" 3 1.0738 0.7266 1.1005 0.6282 0.8741 1.7103 1.5657 1.1815 2.1262 1.1479 1.1341 1.038 4.7025 8.3874 12.2113 3.2865 7.8805
"14" 3.25 1.2945 0.8426 1.3121 0.7099 1.0096 2.0765 1.8812 1.3775 2.5929 1.3243 1.3018 1.1777 4.4468 8.0561 11.8559 3.1446 7.6524
"15" 3.5 1.5589 0.9762 1.5632 0.8015 1.1649 2.5177 2.2592 1.604 3.1588 1.5263 1.4929 1.3348 4.1471 7.6642 11.4386 2.978 7.3832
"16" 3.75 1.8746 1.1295 1.8604 0.9037 1.3424 3.0471 2.7115 1.8646 3.8432 1.757 1.7097 1.5107 3.7965 7.2015 10.9495 2.7826 7.0658
"17" 4 2.2502 1.3047 2.2108 1.0172 1.5443 3.6787 3.2517 2.1627 4.6676 2.0192 1.9544 1.7068 3.3878 6.6566 10.378 2.5543 6.6925
"18" 4.25 2.6939 1.5033 2.6206 1.1422 1.7726 4.4255 3.8955 2.5004 5.6554 2.3153 2.2284 1.9235 2.9142 6.018 9.7138 2.2889 6.2551
"19" 4.5 3.2093 1.7256 3.0943 1.2785 2.0279 5.2952 4.6605 2.8766 6.8292 2.6465 2.5308 2.1602 2.3714 5.2763 8.9493 1.9836 5.7468
"20" 4.75 3.7916 1.9685 3.6304 1.4243 2.309 6.2801 5.5583 3.2831 8.2057 3.0111 2.8555 2.4139 1.7627 4.4296 8.0866 1.6398 5.1655
"21" 5 4.4114 2.2195 4.2083 1.5753 2.61 7.3284 6.5688 3.693 9.784 3.4019 3.1835 2.6769 1.1134 3.5014 7.1578 1.2704 4.5267
"22" 5.25 4.968 2.4398 4.7492 1.7228 2.9132 8.265 7.5966 4.0311 11.5262 3.8017 3.4593 2.9298 0.5079 2.5795 6.2734 0.9207 3.8905
"23" 5.5 5.2388 2.5415 5.0506 1.8104 3.104 8.712 8.3174 4.1543 13.0698 4.134 3.5677 3.0638 0.1588 1.9471 5.7344 0.712 3.4535
"24" 5.75 5.2382 2.5287 5.0928 1.8191 3.1473 8.7035 8.5992 4.0967 13.9497 4.2851 3.5257 3.0628 0.0969 1.7196 5.6062 0.6662 3.2968
"25" 6 5.1876 2.4944 5.0831 1.8112 3.1587 8.6123 8.782 4.009 14.6775 4.3917 3.4573 3.0349 0.0921 1.5774 5.5623 0.653 3.2003
"26" 6.25 5.1327 2.4585 5.0683 1.8017 3.1668 8.5142 8.9575 3.9203 15.4203 4.4956 3.3877 3.0046 0.0912 1.437 5.5242 0.6416 3.1065
"27" 6.5 5.0765 2.4224 5.0514 1.7916 3.1736 8.4141 9.1319 3.8324 16.191 4.5997 3.3185 2.9736 0.0904 1.2927 5.4865 0.6297 3.0112
"28" 6.75 5.0192 2.386 5.0328 1.781 3.1793 8.3124 9.3055 3.7455 16.9908 4.7043 3.2498 2.9419 0.0897 1.144 5.449 0.6174 2.9143
"29" 7 4.9609 2.3495 5.0123 1.7698 3.1838 8.2091 9.478 3.6595 17.8203 4.8092 3.1817 2.9097 0.089 0.9908 5.4116 0.6045 2.8157
"30" 7.25 4.9016 2.3128 4.9901 1.7581 3.187 8.1043 9.6492 3.5746 18.6799 4.9142 3.1141 2.8768 0.0882 0.8331 5.3744 0.591 2.7155
"31" 7.5 4.8413 2.276 4.9661 1.7458 3.189 7.9982 9.8188 3.4906 19.5698 5.0192 3.0471 2.8435 0.0875 0.6708 5.3374 0.5771 2.6137
"32" 7.75 4.78 2.2391 4.9403 1.7331 3.1898 7.8907 9.9868 3.4078 20.4904 5.1242 2.9807 2.8095 0.0867 0.5039 5.3006 0.5625 2.5102
"33" 8 4.7179 2.202 4.9128 1.7198 3.1893 7.7819 10.1528 3.3259 21.4419 5.2291 2.9149 2.7751 0.086 0.3325 5.2641 0.5474 2.4052
"34" 8.25 4.6555 2.1651 4.8841 1.7063 3.188 7.6727 10.3179 3.2454 22.3309 5.3343 2.85 2.7404 0.0865 0.1726 5.2299 0.5342 2.3056
"35" 8.5 4.6047 2.1333 4.8681 1.6963 3.1949 7.5828 10.5193 3.1727 22.599 5.3859 2.7919 2.7122 0.0963 0.1119 5.2077 0.5341 2.2477
"36" 8.75 4.5764 2.0994 4.8472 1.6788 3.1937 7.5299 10.7933 3.1136 22.5269 5.364 2.7431 2.6842 0.1068 0.0934 5.185 0.5356 2.2042
"37" 9 4.5669 2.0569 4.8007 1.6536 3.175 7.5077 11.1329 3.0655 22.3293 5.3144 2.6877 2.6442 0.1147 0.0854 5.155 0.536 2.1595
"38" 9.25 4.5706 2.0112 4.743 1.6254 3.1487 7.5074 11.4887 3.0252 22.0775 5.2528 2.6282 2.5992 0.1208 0.083 5.1222 0.5356 2.1162
"39" 9.5 4.5835 1.9654 4.6823 1.5966 3.12 7.5219 11.842 2.9902 21.8107 5.1879 2.5684 2.5532 0.1245 0.0817 5.0873 0.5342 2.0738
