"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1314 0.1402 0.16 0.1606 0.1764 0.188 0.2045 0.2138 0.2286 0.2366 0.2583 0.2586 5.9501 9.9437 13.9343 3.9732 8.9614
"3" 0.5 0.157 0.1639 0.1969 0.1842 0.2074 0.2208 0.2459 0.2538 0.2749 0.2798 0.3176 0.304 5.8933 9.8795 13.8599 3.9428 8.9176
"4" 0.75 0.1875 0.1915 0.2423 0.2112 0.2439 0.2593 0.2957 0.3013 0.3306 0.3309 0.3904 0.3573 5.8281 9.8059 13.7749 3.9079 8.8678
"5" 1 0.2239 0.2237 0.2982 0.2421 0.2867 0.3045 0.3556 0.3576 0.3975 0.3913 0.4799 0.4199 5.7525 9.7206 13.6769 3.8675 8.8104
"6" 1.25 0.2673 0.2613 0.3668 0.2775 0.3369 0.3575 0.4276 0.4243 0.4779 0.4626 0.5898 0.4932 5.6643 9.6212 13.5632 3.8206 8.7439
"7" 1.5 0.3191 0.3052 0.4512 0.3181 0.3958 0.4197 0.5141 0.5033 0.5744 0.5467 0.7246 0.5793 5.5609 9.5046 13.4305 3.7656 8.6666
"8" 1.75 0.3807 0.3564 0.5548 0.3644 0.465 0.4925 0.618 0.5969 0.6902 0.6459 0.8899 0.6801 5.439 9.3673 13.2752 3.7009 8.5761
"9" 2 0.4542 0.4161 0.6821 0.4173 0.546 0.5778 0.7428 0.7075 0.8291 0.7629 1.0924 0.7981 5.2949 9.2051 13.0925 3.6246 8.47
"10" 2.25 0.5416 0.4855 0.8382 0.4777 0.6408 0.6776 0.8926 0.8382 0.9956 0.9006 1.3403 0.9361 5.1241 9.0129 12.8771 3.5344 8.3451
"11" 2.5 0.6454 0.5664 1.0296 0.5466 0.7517 0.7941 1.0724 0.9923 1.1949 1.0627 1.6434 1.0972 4.9214 8.7848 12.6228 3.4275 8.198
"12" 2.75 0.7687 0.6605 1.2641 0.6249 0.8811 0.93 1.288 1.1737 1.4333 1.2531 2.0133 1.2851 4.6805 8.5138 12.3223 3.3007 8.0243
"13" 3 0.9147 0.7696 1.5508 0.7138 1.032 1.088 1.5465 1.3867 1.7178 1.4763 2.4636 1.5035 4.3943 8.1919 11.9669 3.1503 7.8193
"14" 3.25 1.0874 0.8957 1.9008 0.8145 1.2073 1.2712 1.8561 1.6359 2.0568 1.7372 3.0102 1.7569 4.0547 7.8098 11.5472 2.9722 7.5774
"15" 3.5 1.2908 1.0409 2.3265 0.928 1.4104 1.4825 2.2264 1.9259 2.4594 2.0414 3.6704 2.0493 3.6528 7.3573 11.0526 2.7618 7.2925
"16" 3.75 1.529 1.207 2.8404 1.0553 1.6443 1.7243 2.6689 2.2604 2.9356 2.394 4.4621 2.3848 3.1796 6.8236 10.4723 2.5145 6.9581
"17" 4 1.8039 1.395 3.4552 1.1967 1.9118 1.9976 3.1966 2.6412 3.4953 2.7998 5.4003 2.7664 2.6276 6.1991 9.7969 2.2263 6.5679
"18" 4.25 2.1139 1.6035 4.1773 1.3517 2.214 2.2992 3.8177 3.0636 4.1468 3.2614 6.4878 3.1944 1.9953 5.48 9.0236 1.8965 6.1191
"19" 4.5 2.4463 1.8244 4.9927 1.518 2.549 2.615 4.5244 3.5065 4.8931 3.7768 7.6889 3.6638 1.2995 4.6808 8.1706 1.5336 5.619
"20" 4.75 2.7554 2.0293 5.8143 1.6887 2.9023 2.8986 5.2647 3.9015 5.7268 4.3352 8.846 4.1491 0.6132 3.8715 7.3173 1.1752 5.105
"21" 5 2.9177 2.1385 6.3471 1.8015 3.1482 3.0335 5.8174 4.0838 6.471 4.8296 9.5068 4.4585 0.1741 3.3163 6.7457 0.9481 4.7354
"22" 5.25 2.9086 2.131 6.4562 1.8176 3.2092 3.0045 6.0134 4.0403 6.849 5.0572 9.5509 4.5032 0.0924 3.169 6.6125 0.9076 4.622
"23" 5.5 2.8666 2.1002 6.4733 1.8116 3.2266 2.9453 6.1209 3.9565 7.1283 5.2129 9.4728 4.4901 0.0873 3.1136 6.5769 0.9071 4.5687
"24" 5.75 2.8228 2.0682 6.4834 1.804 3.2407 2.8851 6.223 3.8716 7.4091 5.3667 9.3864 4.4727 0.0866 3.0627 6.5467 0.9088 4.5185
"25" 6 2.779 2.0361 6.4914 1.7959 3.2539 2.8255 6.3245 3.7876 7.6977 5.5228 9.2981 4.454 0.0861 3.0112 6.5166 0.9107 4.4679
"26" 6.25 2.7352 2.0042 6.4974 1.7874 3.2661 2.7666 6.4254 3.7047 7.9945 5.6816 9.2083 4.4343 0.0856 2.9588 6.4864 0.9125 4.4169
"27" 6.5 2.6915 1.9722 6.5015 1.7784 3.2774 2.7083 6.5259 3.6229 8.2996 5.8428 9.1169 4.4134 0.0851 2.9056 6.456 0.9144 4.3655
"28" 6.75 2.6479 1.9404 6.5037 1.7691 3.2878 2.6507 6.6256 3.5421 8.6131 6.0064 9.0241 4.3914 0.0845 2.8516 6.4255 0.9162 4.3136
"29" 7 2.6043 1.9086 6.5038 1.7593 3.2972 2.5937 6.7245 3.4624 8.9349 6.1724 8.9298 4.3683 0.084 2.7966 6.3948 0.9181 4.2614
"30" 7.25 2.5609 1.8769 6.5019 1.7491 3.3057 2.5375 6.8226 3.3838 9.2651 6.3407 8.8341 4.3441 0.0835 2.7409 6.3641 0.9199 4.2088
"31" 7.5 2.5175 1.8452 6.498 1.7385 3.3131 2.4819 6.9197 3.3062 9.6037 6.5112 8.7371 4.3188 0.0829 2.6842 6.3333 0.9217 4.1558
"32" 7.75 2.4743 1.8137 6.4921 1.7275 3.3196 2.427 7.0158 3.2298 9.9507 6.6838 8.6388 4.2925 0.0824 2.6267 6.3025 0.9235 4.1025
"33" 8 2.4313 1.7823 6.4841 1.7161 3.325 2.3728 7.1107 3.1544 10.3061 6.8584 8.5392 4.2651 0.0818 2.5684 6.2717 0.9253 4.0488
"34" 8.25 2.3884 1.751 6.4742 1.7043 3.3295 2.3193 7.2043 3.0801 10.6699 7.0349 8.4385 4.2367 0.0813 2.5092 6.2409 0.927 3.9949
"35" 8.5 2.3457 1.7199 6.4621 1.6922 3.3329 2.2666 7.2965 3.007 11.042 7.2133 8.3367 4.2073 0.0808 2.4492 6.2101 0.9288 3.9407
"36" 8.75 2.3032 1.6889 6.4481 1.6796 3.3352 2.2145 7.3874 2.9349 11.4225 7.3934 8.2338 4.1769 0.0802 2.3884 6.1793 0.9305 3.8863
"37" 9 2.261 1.6581 6.4321 1.6667 3.3365 2.1632 7.4767 2.8639 11.8113 7.5751 8.13 4.1455 0.0797 2.3267 6.1486 0.9321 3.8317
"38" 9.25 2.2189 1.6275 6.414 1.6535 3.3368 2.1126 7.5643 2.7941 12.2083 7.7584 8.0253 4.1132 0.0792 2.2643 6.118 0.9337 3.7768
"39" 9.5 2.1771 1.597 6.394 1.6398 3.336 2.0627 7.6503 2.7254 12.6135 7.9431 7.9197 4.08 0.0786 2.201 6.0876 0.9353 3.7218
"40" 9.75 2.1356 1.5667 6.372 1.6259 3.3342 2.0136 7.7345 2.6578 13.0268 8.129 7.8134 4.0459 0.0781 2.137 6.0572 0.9368 3.6667
