"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1303 0.1354 0.1503 0.1633 0.1825 0.1899 0.2061 0.2164 0.2308 0.2438 0.2375 0.2632 5.9537 9.9466 13.9353 3.9748 8.9607
"3" 0.5 0.1543 0.1529 0.1739 0.1904 0.2221 0.2253 0.2497 0.2601 0.2802 0.2972 0.2686 0.3148 5.9016 9.8863 13.8621 3.9464 8.9159
"4" 0.75 0.1827 0.1725 0.2011 0.222 0.2701 0.2673 0.3027 0.3125 0.3403 0.3622 0.3038 0.3765 5.8427 9.8178 13.7786 3.9143 8.8645
"5" 1 0.2163 0.1947 0.2325 0.2588 0.3285 0.3171 0.3668 0.3755 0.4131 0.4413 0.3435 0.4501 5.7753 9.7391 13.6824 3.8775 8.8051
"6" 1.25 0.2561 0.2196 0.2687 0.3016 0.3995 0.3762 0.4444 0.451 0.5015 0.5376 0.3884 0.538 5.6977 9.6482 13.5708 3.8352 8.7358
"7" 1.5 0.3031 0.2478 0.3107 0.3515 0.4856 0.4461 0.5384 0.5416 0.6086 0.6548 0.439 0.643 5.6078 9.5425 13.4407 3.7862 8.6546
"8" 1.75 0.3587 0.2795 0.359 0.4095 0.5901 0.5289 0.6522 0.6502 0.7385 0.7973 0.4962 0.7681 5.5032 9.4191 13.2883 3.7291 8.5591
"9" 2 0.4243 0.3152 0.4149 0.4768 0.7169 0.6269 0.79 0.7802 0.8958 0.9704 0.5606 0.9173 5.3811 9.2743 13.109 3.6625 8.4461
"10" 2.25 0.5018 0.3554 0.4793 0.5551 0.8706 0.7428 0.9566 0.9359 1.0862 1.1806 0.6332 1.0949 5.2378 9.1039 12.8974 3.5843 8.3123
"11" 2.5 0.5931 0.4006 0.5536 0.6458 1.0566 0.8798 1.158 1.1219 1.3166 1.4357 0.715 1.3061 5.0695 8.9031 12.6473 3.4926 8.1534
"12" 2.75 0.7007 0.4514 0.6391 0.7509 1.2816 1.0413 1.4015 1.3439 1.5949 1.7447 0.8069 1.557 4.8715 8.6658 12.3512 3.3846 7.9646
"13" 3 0.8273 0.5084 0.7376 0.8725 1.5531 1.2315 1.6955 1.6085 1.9309 2.1185 0.9101 1.8543 4.6382 8.3854 12.0004 3.2576 7.74
"14" 3.25 0.976 0.5723 0.8507 1.0127 1.8803 1.4549 2.0501 1.9228 2.3357 2.5699 1.0258 2.206 4.3635 8.0538 11.5849 3.108 7.4729
"15" 3.5 1.1501 0.6437 0.9805 1.1741 2.2735 1.7166 2.4774 2.2951 2.8223 3.1134 1.155 2.6206 4.0402 7.6622 11.0933 2.9322 7.1555
"16" 3.75 1.3535 0.7231 1.129 1.359 2.7442 2.0217 2.9914 2.7336 3.4057 3.7656 1.2987 3.1073 3.6608 7.2003 10.5128 2.7259 6.7792
"17" 4 1.59 0.8109 1.2977 1.5696 3.3047 2.3748 3.6082 3.2464 4.102 4.5442 1.4574 3.6752 3.2172 6.6577 9.8301 2.4849 6.3346
"18" 4.25 1.8615 0.907 1.4878 1.8075 3.9673 2.779 4.3461 3.8388 4.928 5.4668 1.631 4.3319 2.7022 6.0237 9.0326 2.2055 5.8121
"19" 4.5 2.1669 1.0104 1.6986 2.0728 4.7414 3.2324 5.2248 4.5084 5.8985 6.5479 1.8171 5.0813 2.1121 5.2908 8.1115 1.8854 5.2042
"20" 4.75 2.4969 1.1175 1.925 2.3623 5.6289 3.7204 6.2501 5.2322 7.0214 7.7914 2.0084 5.9177 1.4534 4.4622 7.0736 1.5286 4.5121
"21" 5 2.8171 1.2173 2.147 2.667 6.6138 4.1899 7.3668 5.9272 8.2861 9.1773 2.1835 6.8165 0.7636 3.5765 5.9722 1.1564 3.7666
"22" 5.25 3.014 1.2739 2.2928 2.9131 7.4468 4.4714 8.2995 6.336 9.5346 10.5539 2.2767 7.5151 0.2056 2.8347 5.061 0.8673 3.1336
"23" 5.5 2.9915 1.2551 2.2845 2.948 7.6585 4.4298 8.5733 6.2722 10.0949 11.1604 2.2361 7.6106 0.0747 2.6298 4.8233 0.8132 2.9487
"24" 5.75 2.9201 1.2193 2.238 2.9235 7.6863 4.3176 8.6412 6.1085 10.3989 11.4776 2.1668 7.545 0.0694 2.589 4.7884 0.825 2.9031
"25" 6 2.8478 1.1836 2.1903 2.8958 7.7036 4.2047 8.6971 5.9441 10.694 11.7838 2.0982 7.4711 0.0685 2.555 4.7618 0.8392 2.8637
"26" 6.25 2.7762 1.1486 2.1429 2.867 7.7163 4.0932 8.7481 5.782 10.9896 12.0895 2.0312 7.3942 0.0677 2.5221 4.7365 0.8537 2.8259
"27" 6.5 2.7055 1.1143 2.0957 2.8371 7.7246 3.9833 8.7942 5.6224 11.2855 12.3945 1.9657 7.3146 0.067 2.4901 4.7124 0.8684 2.7895
"28" 6.75 2.6357 1.0807 2.0487 2.8063 7.7287 3.8751 8.8356 5.4653 11.5816 12.6985 1.9018 7.2325 0.0662 2.4591 4.6894 0.8832 2.7546
"29" 7 2.5667 1.0478 2.0021 2.7746 7.7287 3.7685 8.8722 5.3109 11.8776 13.0015 1.8394 7.1481 0.0655 2.4292 4.6675 0.8983 2.721
"30" 7.25 2.4988 1.0156 1.9559 2.742 7.7246 3.6637 8.9041 5.1592 12.1732 13.303 1.7787 7.0615 0.0648 2.4002 4.6468 0.9134 2.6889
"31" 7.5 2.4318 0.9841 1.9101 2.7087 7.7165 3.5606 8.9314 5.0103 12.4684 13.6029 1.7194 6.9729 0.0641 2.3722 4.6272 0.9287 2.6582
"32" 7.75 2.3659 0.9533 1.8647 2.6746 7.7046 3.4594 8.9542 4.8642 12.7628 13.9009 1.6618 6.8825 0.0634 2.3452 4.6088 0.944 2.6289
"33" 8 2.3011 0.9233 1.8198 2.64 7.6889 3.3601 8.9725 4.7209 13.0562 14.1968 1.6056 6.7905 0.0628 2.3191 4.5914 0.9595 2.6009
"34" 8.25 2.2374 0.8939 1.7755 2.6047 7.6696 3.2627 8.9864 4.5806 13.3485 14.4905 1.551 6.697 0.0622 2.294 4.5752 0.975 2.5743
"35" 8.5 2.1748 0.8653 1.7316 2.569 7.6468 3.1672 8.996 4.4432 13.6395 14.7817 1.4979 6.6023 0.0616 2.2698 4.56 0.9905 2.549
"36" 8.75 2.1134 0.8374 1.6884 2.5328 7.6206 3.0737 9.0014 4.3088 13.929 15.0704 1.4463 6.5064 0.061 2.2466 4.5458 1.006 2.525
"37" 9 2.0531 0.8102 1.6458 2.4962 7.5912 2.9821 9.0027 4.1773 14.2169 15.3562 1.3961 6.4095 0.0604 2.2242 4.5327 1.0216 2.5024
"38" 9.25 1.994 0.7837 1.6038 2.4592 7.5587 2.8925 9 4.0488 14.503 15.6391 1.3474 6.3118 0.0599 2.2028 4.5206 1.0372 2.481
"39" 9.5 1.9361 0.7579 1.5624 2.422 7.5232 2.805 8.9934 3.9233 14.7872 15.919 1.3001 6.2134 0.0593 2.1822 4.5095 1.0527 2.4608
"40" 9.75 1.8795 0.7328 1.5217 2.3846 7.4848 2.7193 8.9831 3.8008 15.0693 16.1957 1.2542 6.1145 0.0588 2.1625 4.4993 1.0682 2.4418
