"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1282 0.1467 0.1549 0.1692 0.1775 0.1926 0.2084 0.2071 0.2302 0.2322 0.2449 0.2603 5.9531 9.9442 13.9356 3.9742 8.9603
"3" 0.5 0.1494 0.1793 0.1844 0.2045 0.21 0.2319 0.2554 0.2382 0.2789 0.2696 0.2855 0.308 5.9004 9.8808 13.8629 3.9452 8.9152
"4" 0.75 0.1741 0.2192 0.2196 0.2471 0.2484 0.2791 0.3131 0.2739 0.3378 0.313 0.3328 0.3643 5.8407 9.8082 13.78 3.9122 8.8633
"5" 1 0.2028 0.2679 0.2616 0.2985 0.2938 0.3359 0.3837 0.315 0.4091 0.3633 0.3879 0.4308 5.7725 9.7242 13.6849 3.8743 8.8031
"6" 1.25 0.2362 0.3273 0.3114 0.3604 0.3475 0.4042 0.4702 0.3621 0.4953 0.4217 0.452 0.5093 5.6941 9.6265 13.575 3.8306 8.7329
"7" 1.5 0.2751 0.3998 0.3707 0.4352 0.4108 0.4863 0.5762 0.4163 0.5997 0.4893 0.5266 0.6021 5.6034 9.5122 13.4471 3.7799 8.6504
"8" 1.75 0.3204 0.4884 0.4413 0.5252 0.4855 0.5848 0.7059 0.4784 0.7258 0.5675 0.6134 0.7114 5.498 9.3778 13.2977 3.7207 8.5532
"9" 2 0.3729 0.5963 0.5251 0.6337 0.5737 0.7032 0.8646 0.5495 0.8782 0.6581 0.7143 0.8403 5.3751 9.2192 13.1224 3.6515 8.4382
"10" 2.25 0.4339 0.7279 0.6246 0.7641 0.6776 0.8452 1.0588 0.631 1.0622 0.763 0.8315 0.992 5.2314 9.0317 12.9163 3.5702 8.3017
"11" 2.5 0.5048 0.8881 0.7428 0.9208 0.7999 1.0154 1.2962 0.7243 1.2841 0.8841 0.9676 1.1705 5.0631 8.8094 12.6734 3.4746 8.1393
"12" 2.75 0.5868 1.0831 0.883 1.1089 0.9437 1.219 1.5864 0.8308 1.5517 1.0238 1.1252 1.3801 4.8654 8.5455 12.3866 3.362 7.9459
"13" 3 0.6818 1.32 1.0491 1.3341 1.1125 1.4623 1.9407 0.9524 1.8737 1.1849 1.3077 1.6258 4.6334 8.2322 12.0478 3.2294 7.7154
"14" 3.25 0.7915 1.6074 1.2456 1.6031 1.3102 1.7521 2.373 1.0906 2.2605 1.3701 1.5184 1.9131 4.361 7.8601 11.6475 3.073 7.4407
"15" 3.5 0.9179 1.9552 1.4776 1.9233 1.5412 2.0965 2.8995 1.2473 2.7242 1.5825 1.7611 2.2477 4.0415 7.4188 11.1751 2.889 7.1136
"16" 3.75 1.063 2.3741 1.7509 2.303 1.8098 2.5037 3.5398 1.4242 3.2781 1.8251 2.0393 2.6359 3.6677 6.8964 10.6187 2.6729 6.7248
"17" 4 1.2288 2.8759 2.0711 2.7501 2.1207 2.9821 4.3165 1.6223 3.9368 2.1008 2.3564 3.083 3.2322 6.2805 9.9658 2.4201 6.2642
"18" 4.25 1.4167 3.4713 2.4429 3.2716 2.4772 3.5379 5.2555 1.8415 4.7146 2.4114 2.714 3.5931 2.7286 5.5588 9.2047 2.1267 5.7216
