"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1263 0.1397 0.1496 0.1691 0.1775 0.1854 0.2021 0.2149 0.225 0.2324 0.2518 0.2491 5.9541 9.9474 13.9382 3.9753 8.9637
"3" 0.5 0.145 0.1626 0.1722 0.2042 0.2101 0.2148 0.2402 0.2565 0.2663 0.27 0.3019 0.2819 5.9028 9.8885 13.8692 3.9476 8.9231
"4" 0.75 0.1665 0.1893 0.1982 0.2466 0.2486 0.2489 0.2856 0.3062 0.3153 0.3137 0.3619 0.3191 5.8449 9.8219 13.7914 3.9165 8.8775
"5" 1 0.1912 0.2202 0.2281 0.2977 0.2941 0.2883 0.3394 0.3654 0.3732 0.3643 0.4338 0.3611 5.7792 9.746 13.703 3.8812 8.8257
"6" 1.25 0.2194 0.2563 0.2625 0.3593 0.3479 0.3339 0.4034 0.4359 0.4417 0.4231 0.5199 0.4086 5.7041 9.6591 13.6021 3.8408 8.7666
"7" 1.5 0.2518 0.2982 0.302 0.4336 0.4114 0.3867 0.4794 0.52 0.5226 0.4913 0.6229 0.4622 5.6178 9.5589 13.4861 3.7943 8.6988
"8" 1.75 0.2889 0.3469 0.3474 0.523 0.4864 0.4477 0.5696 0.6201 0.6183 0.5703 0.7462 0.5227 5.5181 9.443 13.3522 3.7407 8.6205
"9" 2 0.3314 0.4034 0.3996 0.6307 0.5748 0.5183 0.6768 0.7391 0.7313 0.6618 0.8935 0.591 5.4026 9.3082 13.1971 3.6786 8.53
"10" 2.25 0.3801 0.4691 0.4595 0.7601 0.6792 0.5997 0.804 0.8807 0.8647 0.7678 1.0696 0.668 5.2684 9.1512 13.017 3.6064 8.4249
"11" 2.5 0.4358 0.5453 0.5282 0.9157 0.8021 0.6938 0.9549 1.0488 1.0221 0.8905 1.2797 0.7546 5.1122 8.9679 12.8073 3.5224 8.3027
"12" 2.75 0.4994 0.6336 0.6071 1.1025 0.9468 0.8021 1.1339 1.2483 1.2076 1.0322 1.5304 0.8522 4.9299 8.7537 12.563 3.4243 8.1603
"13" 3 0.572 0.7359 0.6974 1.3262 1.1169 0.9268 1.3461 1.4845 1.426 1.1959 1.8288 0.9617 4.7173 8.503 12.278 3.3099 7.9942
"14" 3.25 0.6548 0.8543 0.8009 1.5939 1.3166 1.07 1.5976 1.7636 1.6829 1.3845 2.1835 1.0845 4.4693 8.2097 11.9455 3.1763 7.8005
"15" 3.5 0.7489 0.9909 0.9191 1.9131 1.5503 1.2341 1.8953 2.0924 1.9844 1.6014 2.6041 1.2218 4.1801 7.8668 11.558 3.0206 7.5747
"16" 3.75 0.8558 1.1479 1.054 2.2928 1.8232 1.4214 2.2474 2.4784 2.3375 1.8502 3.101 1.3748 3.8437 7.4664 11.107 2.8392 7.3118
"17" 4 0.9766 1.3277 1.2071 2.7422 2.1406 1.634 2.6634 2.9289 2.7497 2.1344 3.6853 1.5446 3.4535 7.0004 10.5838 2.6288 7.0062
"18" 4.25 1.1123 1.5321 1.3797 3.2709 2.5077 1.8735 3.1541 3.4499 3.2287 2.4574 4.3672 1.7317 3.0037 6.4605 9.9798 2.3859 6.6525
"19" 4.5 1.2624 1.7619 1.5725 3.8872 2.9288 2.1397 3.7318 4.0444 3.7818 2.8217 5.1534 1.936 2.4899 5.8398 9.2882 2.1081 6.2458
"20" 4.75 1.4246 2.0153 1.7839 4.5958 3.4062 2.4289 4.4025 4.7057 4.4139 3.2276 6.0403 2.1558 1.9137 5.1375 8.5094 1.796 5.7846
"21" 5 1.5916 2.2831 2.0069 5.3932 3.9369 2.7277 5.1573 5.4041 5.125 3.6713 6.9967 2.3867 1.2912 4.3676 7.6614 1.4582 5.2767
