"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1344 0.1411 0.1473 0.1579 0.1737 0.1866 0.2028 0.2123 0.2291 0.2327 0.2461 0.2431 5.9558 9.9487 13.9399 3.9761 8.9641
"3" 0.5 0.1641 0.1659 0.167 0.178 0.2011 0.2177 0.2419 0.2503 0.2761 0.2707 0.2884 0.2687 5.9068 9.8914 13.873 3.9496 8.924
"4" 0.75 0.2005 0.1951 0.1892 0.2007 0.2327 0.2539 0.2885 0.2951 0.3328 0.3149 0.3379 0.2968 5.8521 9.8268 13.7981 3.92 8.879
"5" 1 0.2448 0.2294 0.2144 0.2263 0.2694 0.296 0.3441 0.3479 0.4011 0.3662 0.3958 0.3279 5.7904 9.7536 13.7135 3.8865 8.8278
"6" 1.25 0.2989 0.2696 0.243 0.2551 0.3117 0.3451 0.4104 0.4101 0.4834 0.4259 0.4636 0.3622 5.7205 9.6699 13.6173 3.8484 8.7694
"7" 1.5 0.3649 0.3169 0.2752 0.2874 0.3606 0.4023 0.4894 0.4832 0.5823 0.4952 0.5429 0.4 5.6408 9.5738 13.5073 3.8049 8.7024
"8" 1.75 0.4453 0.3724 0.3118 0.3239 0.4172 0.4689 0.5836 0.5692 0.7015 0.5756 0.6356 0.4417 5.5496 9.4627 13.3811 3.755 8.6249
"9" 2 0.5433 0.4376 0.3531 0.3648 0.4824 0.5464 0.6958 0.6704 0.8448 0.6689 0.744 0.4876 5.4448 9.334 13.2355 3.6974 8.5352
"10" 2.25 0.6627 0.514 0.3999 0.4108 0.5578 0.6366 0.8294 0.7892 1.017 0.7771 0.8707 0.5382 5.324 9.1843 13.0672 3.6308 8.4309
"11" 2.5 0.8079 0.6037 0.4528 0.4625 0.6446 0.7414 0.9885 0.9288 1.224 0.9026 1.0185 0.5938 5.1845 9.0098 12.8722 3.5535 8.3093
"12" 2.75 0.9845 0.7087 0.5125 0.5204 0.7447 0.863 1.1778 1.0924 1.4725 1.0478 1.1909 0.6548 5.0231 8.806 12.6457 3.4638 8.1672
"13" 3 1.1991 0.8316 0.5799 0.5853 0.8599 1.004 1.4031 1.284 1.7706 1.2157 1.3917 0.7219 4.8362 8.5677 12.3825 3.3594 8.0011
"14" 3.25 1.4593 0.9754 0.6559 0.6579 0.9922 1.1673 1.671 1.508 2.1277 1.4097 1.6253 0.7953 4.6196 8.2889 12.0765 3.2378 7.8066
"15" 3.5 1.7744 1.1433 0.7415 0.7388 1.144 1.3559 1.9892 1.7694 2.5548 1.6334 1.8965 0.8755 4.3688 7.9627 11.7207 3.0964 7.579
"16" 3.75 2.1552 1.3389 0.8378 0.829 1.3177 1.5732 2.3668 2.0734 3.0647 1.8906 2.2106 0.9629 4.0785 7.5812 11.3073 2.9319 7.3127
"17" 4 2.6139 1.5658 0.9459 0.9289 1.5158 1.8227 2.8145 2.4255 3.6717 2.1856 2.5732 1.0579 3.7435 7.1359 10.8278 2.7408 7.0014
"18" 4.25 3.1642 1.828 1.0666 1.0392 1.7408 2.1074 3.3443 2.8309 4.3918 2.5223 2.9894 1.1604 3.358 6.6175 10.2735 2.5198 6.6386
"19" 4.5 3.8204 2.1288 1.2005 1.16 1.9946 2.4299 3.9701 3.2936 5.2415 2.9044 3.4637 1.2702 2.9169 6.0169 9.6358 2.2653 6.2173
"20" 4.75 4.5917 2.4701 1.3476 1.2909 2.2784 2.7902 4.7068 3.8142 6.2362 3.3339 3.9974 1.3866 2.4173 5.3264 8.9085 1.9751 5.7315
"21" 5 5.477 2.8495 1.506 1.4302 2.5907 3.1833 5.5672 4.3851 7.3867 3.8097 4.5849 1.5074 1.8614 4.5445 8.0925 1.6499 5.1789
"22" 5.25 6.4479 3.2541 1.6701 1.5744 2.9261 3.5917 6.5387 4.9793 8.6904 4.324 5.2025 1.629 1.2663 3.6877 7.2096 1.2991 4.5706
"23" 5.5 7.3997 3.6426 1.8236 1.716 3.2709 3.9666 7.5641 5.522 10.1168 4.8571 5.7808 1.7446 0.6837 2.8141 6.3296 0.9527 3.9461
"24" 5.75 8.0556 3.9057 1.9237 1.8301 3.5577 4.1932 8.4297 5.8435 11.5512 5.3686 6.149 1.8252 0.2487 2.0941 5.6468 0.6922 3.4274
"25" 6 8.2036 3.954 1.9335 1.86 3.6617 4.199 8.8395 5.8466 12.4753 5.6712 6.1855 1.8278 0.1103 1.7801 5.3983 0.6072 3.1966
"26" 6.25 8.1646 3.9214 1.9087 1.8536 3.6849 4.1282 9.0331 5.7426 13.0964 5.8453 6.103 1.8001 0.0956 1.6505 5.3373 0.5946 3.0987
"27" 6.5 8.1046 3.8797 1.8803 1.8429 3.6982 4.0502 9.2016 5.6287 13.6978 6.0056 6.0083 1.7693 0.0939 1.5389 5.2965 0.5895 3.0147
"28" 6.75 8.0407 3.8366 1.8514 1.8313 3.7094 3.9719 9.3668 5.5148 14.3154 6.1662 5.9124 1.7383 0.093 1.4262 5.2574 0.5847 2.9309
