"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1306 0.1418 0.1536 0.1686 0.1773 0.1901 0.2031 0.2235 0.2291 0.2342 0.2461 0.2583 5.9525 9.9454 13.9353 3.9739 8.9613
"3" 0.5 0.1551 0.1676 0.1815 0.2029 0.2095 0.2258 0.2425 0.2776 0.2763 0.2742 0.2883 0.3032 5.8991 9.8837 13.8623 3.9444 8.9175
"4" 0.75 0.1842 0.198 0.2144 0.2442 0.2475 0.2681 0.2896 0.3446 0.333 0.3211 0.3377 0.3558 5.8385 9.8134 13.7791 3.9107 8.8676
"5" 1 0.2187 0.2339 0.2532 0.2939 0.2923 0.3184 0.3459 0.4277 0.4015 0.3758 0.3955 0.4175 5.7692 9.7328 13.6837 3.8721 8.8101
"6" 1.25 0.2596 0.2763 0.299 0.3535 0.3453 0.3781 0.413 0.5307 0.4838 0.4398 0.4631 0.4897 5.6893 9.6396 13.5735 3.8274 8.7436
"7" 1.5 0.308 0.3262 0.3531 0.4252 0.4077 0.4488 0.4931 0.6583 0.583 0.5146 0.5422 0.5744 5.5969 9.5314 13.4455 3.7754 8.6662
"8" 1.75 0.3655 0.3852 0.4169 0.5112 0.4812 0.5326 0.5887 0.8162 0.7023 0.602 0.6347 0.6734 5.4894 9.4051 13.2962 3.7147 8.5757
"9" 2 0.4334 0.4547 0.4921 0.6144 0.5678 0.6319 0.7027 1.0117 0.8458 0.704 0.7427 0.7892 5.3639 9.2573 13.1213 3.6435 8.4696
"10" 2.25 0.5139 0.5366 0.5807 0.738 0.6698 0.7494 0.8386 1.2532 1.0182 0.8229 0.8687 0.9244 5.2171 9.0839 12.9161 3.5598 8.3447
"11" 2.5 0.609 0.633 0.685 0.8859 0.7896 0.8884 1.0005 1.5514 1.2252 0.9615 1.0157 1.0822 5.0449 8.88 12.6747 3.4612 8.1977
"12" 2.75 0.7213 0.7464 0.8077 1.0626 0.9304 1.0525 1.1934 1.9189 1.4735 1.1228 1.1868 1.2661 4.8428 8.64 12.3904 3.345 8.0241
"13" 3 0.8536 0.8796 0.9519 1.2734 1.0953 1.2459 1.4231 2.371 1.7708 1.3101 1.3858 1.4798 4.6056 8.3575 12.0556 3.2079 7.8194
"14" 3.25 1.0093 1.0358 1.121 1.5241 1.2881 1.4732 1.6962 2.9256 2.1263 1.5273 1.6167 1.7276 4.3271 8.0251 11.6614 3.0462 7.5778
"15" 3.5 1.192 1.2185 1.319 1.8213 1.513 1.7396 2.0208 3.6034 2.5501 1.7782 1.8837 2.0138 4.0008 7.6344 11.1978 2.8559 7.2931
"16" 3.75 1.4056 1.4312 1.5503 2.1718 1.774 2.0503 2.4058 4.4274 3.0538 2.0671 2.1912 2.343 3.6195 7.1766 10.6543 2.6325 6.9585
"17" 4 1.6538 1.6772 1.8189 2.5825 2.0751 2.4101 2.8619 5.4215 3.6493 2.3976 2.5429 2.7186 3.1763 6.6423 10.0199 2.3716 6.5668
"18" 4.25 1.94 1.9593 2.1279 3.0586 2.4195 2.822 3.4008 6.6057 4.3481 2.7725 2.9409 3.1429 2.6656 6.0236 9.2857 2.0696 6.1114
"19" 4.5 2.263 2.277 2.478 3.6017 2.8075 3.2842 4.0343 7.986 5.1584 3.1916 3.383 3.6138 2.0866 5.3169 8.4484 1.7254 5.5887
"20" 4.75 2.6131 2.6227 2.8622 4.204 3.2338 3.7822 4.7585 9.5272 6.0786 3.6486 3.8554 4.1213 1.4522 4.5333 7.5244 1.3465 5.0063
"21" 5 2.9577 2.9675 3.2523 4.8389 3.6809 4.2676 5.5402 11.0783 7.0848 4.1248 4.3139 4.6395 0.8102 3.7196 6.5774 0.9605 4.3979
"22" 5.25 3.2049 3.225 3.5566 5.4347 4.092 4.608 6.2396 12.2075 8.1119 4.5839 4.6362 5.0922 0.2972 3.0169 5.7963 0.6493 3.869
"23" 5.5 3.2535 3.2885 3.6496 5.7196 4.2757 4.6644 6.5883 12.4677 8.8194 4.8883 4.6878 5.2531 0.1126 2.6963 5.4853 0.5372 3.624
"24" 5.75 3.2169 3.2639 3.6412 5.819 4.3299 4.6018 6.7322 12.3654 9.2541 5.0499 4.6235 5.2628 0.0937 2.59 5.4213 0.5242 3.5399
"25" 6 3.1718 3.2301 3.6215 5.8972 4.3691 4.5278 6.8527 12.2268 9.6669 5.1964 4.5481 5.2554 0.092 2.5055 5.3835 0.5215 3.4729
"26" 6.25 3.126 3.1952 3.6002 5.9729 4.4062 4.4532 6.9713 12.0842 10.0913 5.3438 4.4721 5.2454 0.0913 2.4206 5.3474 0.5193 3.4064
"27" 6.5 3.08 3.1598 3.5779 6.0472 4.442 4.3786 7.089 11.9396 10.5293 5.4932 4.3962 5.2337 0.0906 2.334 5.3115 0.5172 3.3394
"28" 6.75 3.0338 3.1238 3.5546 6.1199 4.4764 4.3041 7.2059 11.7931 10.9812 5.6445 4.3204 5.2203 0.09 2.2456 5.2759 0.515 3.2719
"29" 7 2.9875 3.0873 3.5303 6.1911 4.5094 4.2297 7.3218 11.6448 11.4472 5.7975 4.2448 5.2052 0.0893 2.1555 5.2406 0.5128 3.204
"30" 7.25 2.941 3.0504 3.5052 6.2606 4.541 4.1554 7.4366 11.4948 11.9273 5.9522 4.1694 5.1884 0.0886 2.0636 5.2056 0.5106 3.1356
"31" 7.5 2.8945 3.0129 3.479 6.3284 4.571 4.0813 7.5501 11.3433 12.4216 6.1085 4.0942 5.1699 0.088 1.9699 5.171 0.5084 3.0668
"32" 7.75 2.8478 2.9751 3.452 6.3942 4.5996 4.0075 7.6622 11.1902 12.9303 6.2662 4.0193 5.1497 0.0873 1.8745 5.1367 0.5061 2.9976
"33" 8 2.8011 2.9368 3.424 6.4582 4.6265 3.9338 7.7728 11.0358 13.4532 6.4253 3.9447 5.1278 0.0866 1.7774 5.1027 0.5038 2.9281
"34" 8.25 2.7544 2.8981 3.3952 6.5201 4.6518 3.8605 7.8817 10.8801 13.9906 6.5856 3.8704 5.1043 0.086 1.6785 5.0692 0.5014 2.8582
"35" 8.5 2.7077 2.8591 3.3656 6.5799 4.6755 3.7875 7.9889 10.7233 14.5423 6.7471 3.7965 5.0792 0.0853 1.5779 5.0362 0.499 2.788
"36" 8.75 2.6609 2.8197 3.3351 6.6375 4.6975 3.7148 8.0941 10.5654 15.1084 6.9095 3.7229 5.0525 0.0846 1.4756 5.0036 0.4965 2.7175
