"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1357 0.1426 0.1545 0.1706 0.1839 0.1968 0.2103 0.2236 0.229 0.2312 0.2411 0.2586 5.9514 9.9427 13.9318 3.9728 8.9585
"3" 0.5 0.1674 0.1695 0.1836 0.2079 0.2254 0.2421 0.2603 0.2777 0.2759 0.2672 0.2768 0.3039 5.8962 9.8772 13.8537 3.9417 8.9107
"4" 0.75 0.2065 0.2014 0.2182 0.2532 0.2762 0.2978 0.322 0.3448 0.3324 0.3087 0.3178 0.357 5.833 9.8014 13.7633 3.9059 8.8552
"5" 1 0.2546 0.2393 0.2593 0.3084 0.3383 0.3662 0.3983 0.428 0.4004 0.3567 0.3648 0.4194 5.7598 9.713 13.6578 3.864 8.79
"6" 1.25 0.3139 0.2843 0.308 0.3754 0.4144 0.4502 0.4926 0.5312 0.4822 0.412 0.4186 0.4925 5.6745 9.6093 13.5337 3.815 8.713
"7" 1.5 0.3869 0.3377 0.3658 0.4569 0.5075 0.5534 0.6092 0.6591 0.5806 0.4758 0.4803 0.5782 5.5744 9.4867 13.387 3.7571 8.6216
"8" 1.75 0.4767 0.401 0.4344 0.5559 0.6211 0.68 0.7533 0.8174 0.6988 0.5494 0.551 0.6786 5.4565 9.3413 13.2125 3.6884 8.5124
"9" 2 0.5871 0.476 0.5157 0.676 0.76 0.8352 0.9312 1.0132 0.8409 0.634 0.6318 0.796 5.3169 9.1681 13.0044 3.6066 8.3817
"10" 2.25 0.7227 0.5649 0.6121 0.8214 0.9293 1.0254 1.1509 1.2551 1.0114 0.7315 0.7242 0.9332 5.1511 8.9611 12.7553 3.5089 8.2248
"11" 2.5 0.889 0.6701 0.7261 0.9974 1.1355 1.258 1.4219 1.5535 1.2159 0.8434 0.8298 1.0933 4.9538 8.7135 12.4567 3.392 8.0359
"12" 2.75 1.0928 0.7943 0.8609 1.2099 1.3862 1.5422 1.7559 1.921 1.4606 0.9718 0.9501 1.2798 4.7188 8.4168 12.0984 3.252 7.8086
"13" 3 1.3417 0.9409 1.02 1.4658 1.6903 1.8883 2.1674 2.3723 1.7531 1.1188 1.0871 1.4962 4.4386 8.0613 11.6683 3.0843 7.5349
"14" 3.25 1.645 1.1134 1.2074 1.7728 2.0579 2.3084 2.6734 2.9246 2.1017 1.2864 1.2424 1.7466 4.1049 7.6358 11.1526 2.8836 7.2055
"15" 3.5 2.013 1.3157 1.4274 2.1391 2.5002 2.8161 3.2946 3.5968 2.5155 1.4769 1.4178 2.0347 3.7084 7.1275 10.5358 2.6441 6.8101
"16" 3.75 2.4568 1.5513 1.6845 2.5729 3.0288 3.4248 4.0554 4.4083 3.0041 1.6918 1.6145 2.3636 3.2395 6.523 9.8013 2.3597 6.3374
"17" 4 2.9867 1.8228 1.9825 3.0803 3.6535 4.1461 4.9837 5.3752 3.576 1.9317 1.8326 2.7342 2.69 5.8095 8.934 2.0249 5.7759
"18" 4.25 3.6079 2.1296 2.3214 3.6619 4.3787 4.9815 6.1107 6.4995 4.2352 2.1948 2.0693 3.143 2.0568 4.9791 7.9254 1.6373 5.1176
"19" 4.5 4.3006 2.4623 2.6924 4.3035 5.192 5.9036 7.4449 7.7405 4.9739 2.4734 2.3141 3.5761 1.3557 4.0453 6.7953 1.2057 4.3706
"20" 4.75 4.9797 2.7824 3.0571 4.9577 6.0419 6.7944 8.8993 8.9295 5.7539 2.7478 2.5344 3.9976 0.6597 3.0885 5.6507 0.7738 3.5963
"21" 5 5.3925 2.9744 3.2906 5.4966 6.7502 7.3164 10.0777 9.6041 6.4758 2.9811 2.6441 4.3065 0.1883 2.3693 4.8311 0.4749 3.0053
"22" 5.25 5.4265 2.9814 3.3174 5.6766 6.9975 7.3363 10.5508 9.6101 6.8716 3.0921 2.6142 4.3554 0.0914 2.1413 4.6146 0.408 2.8089
"23" 5.5 5.3785 2.9472 3.2958 5.7549 7.1174 7.2502 10.8276 9.4796 7.1495 3.1549 2.5557 4.3391 0.0857 2.0435 4.551 0.3976 2.7182
"24" 5.75 5.3254 2.9106 3.2709 5.8266 7.2293 7.1579 11.0951 9.3417 7.4274 3.2149 2.4967 4.3182 0.0849 1.9518 4.4958 0.3903 2.6328
"25" 6 5.2712 2.8736 3.2452 5.8967 7.34 7.0647 11.3643 9.2031 7.7126 3.2748 2.4384 4.296 0.0844 1.8591 4.4409 0.383 2.5471
