"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.13 0.1464 0.1514 0.1689 0.1798 0.1909 0.2058 0.2068 0.2207 0.236 0.2424 0.2587 5.9541 9.9471 13.9363 3.9751 8.9616
"3" 0.5 0.1536 0.1785 0.1764 0.2038 0.2156 0.2277 0.249 0.2375 0.2565 0.2784 0.2798 0.3042 5.9027 9.8876 13.8647 3.9472 8.9182
"4" 0.75 0.1815 0.2178 0.2054 0.2459 0.2584 0.2715 0.3013 0.2728 0.2979 0.3283 0.323 0.3576 5.8449 9.8203 13.7835 3.9157 8.8686
"5" 1 0.2144 0.2655 0.2391 0.2966 0.3096 0.3238 0.3646 0.3133 0.346 0.3872 0.3727 0.4203 5.7791 9.7435 13.6905 3.8799 8.8117
"6" 1.25 0.2532 0.3238 0.2784 0.3576 0.3709 0.3861 0.4412 0.3597 0.4018 0.4566 0.43 0.494 5.704 9.6552 13.5835 3.839 8.7459
"7" 1.5 0.299 0.3947 0.3242 0.4311 0.4443 0.4602 0.5337 0.4129 0.4666 0.5383 0.4961 0.5804 5.6175 9.5532 13.4595 3.7918 8.6693
"8" 1.75 0.353 0.481 0.3773 0.5196 0.5321 0.5485 0.6456 0.4739 0.5416 0.6344 0.5721 0.6816 5.5177 9.4348 13.3153 3.7373 8.5798
"9" 2 0.4166 0.5861 0.4391 0.626 0.6369 0.6536 0.7809 0.5437 0.6287 0.7475 0.6597 0.8003 5.402 9.2968 13.147 3.674 8.4748
"10" 2.25 0.4915 0.7139 0.5109 0.7538 0.7622 0.7785 0.9442 0.6235 0.7295 0.8805 0.7604 0.9393 5.2674 9.1356 12.95 3.6003 8.3512
"11" 2.5 0.5797 0.8694 0.5943 0.9072 0.9117 0.9269 1.1415 0.7148 0.8461 1.0367 0.8762 1.1018 5.1107 8.9467 12.7188 3.5144 8.2056
"12" 2.75 0.6834 1.0581 0.691 1.0911 1.0898 1.1029 1.3797 0.819 0.9811 1.2199 1.0092 1.2917 4.9278 8.7251 12.4472 3.4139 8.0337
"13" 3 0.8052 1.2872 0.8031 1.3112 1.3019 1.3114 1.6669 0.9378 1.137 1.4346 1.1616 1.5131 4.7143 8.465 12.1278 3.2965 7.8307
"14" 3.25 0.948 1.5648 0.933 1.5742 1.5539 1.5579 2.013 1.0729 1.3169 1.6858 1.336 1.7708 4.4649 8.1596 11.7524 3.1592 7.5907
"15" 3.5 1.1151 1.9003 1.0832 1.8875 1.8527 1.8485 2.4298 1.2261 1.5241 1.979 1.5352 2.07 4.174 7.8011 11.3112 2.9987 7.3072
"16" 3.75 1.3101 2.3043 1.2565 2.2595 2.2058 2.1898 2.9308 1.3991 1.7621 2.3203 1.7618 2.4159 3.8352 7.3809 10.7936 2.8114 6.9729
"17" 4 1.5367 2.7887 1.4556 2.6991 2.6213 2.5886 3.5321 1.5935 2.0346 2.7157 2.0184 2.8142 3.4418 6.8898 10.1882 2.5936 6.5797
"18" 4.25 1.7987 3.3653 1.6828 3.215 3.1074 3.0507 4.2519 1.8098 2.3451 3.1715 2.3067 3.2693 2.9877 6.3184 9.4836 2.3416 6.1189
"19" 4.5 2.0968 4.0441 1.9393 3.8144 3.6711 3.5792 5.1105 2.0472 2.6963 3.6921 2.6266 3.7841 2.468 5.6587 8.6701 2.0526 5.5828
"20" 4.75 2.4279 4.8268 2.2236 4.5003 4.3157 4.169 6.1284 2.3006 3.0891 4.279 2.9734 4.3571 1.8832 4.9075 7.7445 1.7263 4.9667
"21" 5 2.7779 5.6907 2.5262 5.2654 5.0363 4.7943 7.2961 2.5559 3.5202 4.926 3.3309 4.9781 1.2491 4.0806 6.7271 1.3713 4.281
"22" 5.25 3.1007 6.5377 2.8137 6.0831 5.8089 5.3705 8.5311 2.7746 3.9781 5.6126 3.6514 5.6184 0.6222 3.2422 5.698 1.0185 3.5746
"23" 5.5 3.276 7.0724 2.9876 6.7261 6.4009 5.6808 9.4975 2.868 4.388 6.2446 3.8128 6.0578 0.1875 2.6349 4.951 0.7776 3.0441
"24" 5.75 3.262 7.1427 2.9948 6.9248 6.5839 5.6558 9.862 2.8203 4.5757 6.5439 3.7758 6.1301 0.0918 2.4699 4.747 0.7283 2.8783
"25" 6 3.2059 7.1005 2.9609 7.0001 6.6521 5.5571 10.0488 2.7442 4.6898 6.7315 3.6953 6.1078 0.0854 2.4253 4.6909 0.7289 2.8146
"26" 6.25 3.1473 7.0496 2.9242 7.0655 6.711 5.4543 10.2228 2.668 4.7994 6.9131 3.6131 6.0779 0.0844 2.389 4.6446 0.7328 2.7582
"27" 6.5 3.0889 6.9962 2.8869 7.128 6.7672 5.3517 10.3945 2.5932 4.9092 7.096 3.5317 6.0458 0.0837 2.3538 4.5994 0.737 2.7029
"28" 6.75 3.0306 6.9408 2.8491 7.188 6.821 5.2494 10.5643 2.5199 5.0194 7.2804 3.4512 6.0116 0.083 2.3195 4.555 0.7415 2.6486
"29" 7 2.9726 6.8833 2.811 7.2455 6.8723 5.1476 10.732 2.4481 5.1298 7.4661 3.3716 5.9755 0.0824 2.286 4.5112 0.7462 2.5952
"30" 7.25 2.9148 6.824 2.7725 7.3003 6.9212 5.0464 10.8975 2.3778 5.2404 7.653 3.293 5.9376 0.0817 2.2535 4.4683 0.7512 2.5428
"31" 7.5 2.8574 6.7627 2.7337 7.3524 6.9675 4.9457 11.0607 2.309 5.3511 7.8411 3.2154 5.8978 0.0811 2.2218 4.4261 0.7564 2.4915
"32" 7.75 2.8003 6.6998 2.6947 7.4018 7.0113 4.8457 11.2214 2.2417 5.4619 8.0302 3.1389 5.8563 0.0804 2.1911 4.3848 0.7619 2.4411
"33" 8 2.7436 6.6351 2.6554 7.4485 7.0525 4.7463 11.3794 2.1758 5.5726 8.2202 3.0634 5.813 0.0798 2.1614 4.3443 0.7675 2.3919
