"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1259 0.1429 0.1515 0.1673 0.1802 0.1961 0.1986 0.2154 0.2354 0.2351 0.2445 0.2603 5.9526 9.9452 13.9361 3.9742 8.9621
"3" 0.5 0.1442 0.1702 0.1765 0.1998 0.2164 0.2403 0.232 0.2576 0.2917 0.2763 0.2847 0.308 5.8992 9.8832 13.8642 3.9451 8.9193
"4" 0.75 0.1651 0.2027 0.2057 0.2386 0.2598 0.2944 0.2711 0.3082 0.3614 0.3248 0.3315 0.3644 5.8385 9.8123 13.7825 3.912 8.8707
"5" 1 0.1889 0.2414 0.2396 0.2849 0.3119 0.3607 0.3167 0.3685 0.4477 0.3816 0.3858 0.431 5.769 9.7306 13.689 3.8741 8.815
"6" 1.25 0.2162 0.2873 0.2791 0.3402 0.3743 0.4418 0.3699 0.4406 0.5544 0.4484 0.449 0.5097 5.689 9.6358 13.5812 3.8302 8.7506
"7" 1.5 0.2474 0.342 0.3251 0.406 0.4492 0.5409 0.432 0.5266 0.6865 0.5266 0.5225 0.6025 5.5961 9.5251 13.4562 3.7793 8.6759
"8" 1.75 0.283 0.407 0.3786 0.4844 0.5388 0.6622 0.5045 0.6293 0.8497 0.6184 0.6078 0.7121 5.4879 9.3953 13.3106 3.7199 8.5887
"9" 2 0.3237 0.4842 0.4408 0.5777 0.6461 0.8105 0.5891 0.7516 1.0515 0.726 0.7069 0.8412 5.3614 9.2424 13.1405 3.6504 8.4866
"10" 2.25 0.3701 0.576 0.5131 0.6886 0.7745 0.9915 0.6877 0.8973 1.3006 0.8519 0.8218 0.9932 5.2132 9.0618 12.9411 3.5687 8.3667
"11" 2.5 0.423 0.6848 0.597 0.8204 0.9278 1.2122 0.8027 1.0707 1.608 0.9992 0.9549 1.172 5.039 8.8481 12.7069 3.4726 8.2256
"12" 2.75 0.4832 0.8138 0.6944 0.9767 1.1108 1.4809 0.9368 1.2765 1.9869 1.1713 1.109 1.3821 4.8341 8.5947 12.4316 3.3593 8.0593
"13" 3 0.5517 0.9666 0.8073 1.1617 1.3289 1.8076 1.0929 1.5205 2.4532 1.372 1.287 1.6283 4.593 8.2941 12.1078 3.2257 7.8632
"14" 3.25 0.6294 1.1471 0.938 1.3801 1.588 2.2035 1.2746 1.809 3.026 1.6057 1.4923 1.9161 4.3094 7.9375 11.7269 3.0684 7.6319
"15" 3.5 0.7174 1.3598 1.089 1.6373 1.8952 2.6819 1.4858 2.1488 3.728 1.8769 1.7281 2.2515 3.9763 7.5149 11.2798 2.8832 7.3594
"16" 3.75 0.8166 1.6091 1.2629 1.9385 2.2577 3.2569 1.7311 2.5468 4.5854 2.1904 1.9979 2.6405 3.5863 7.0154 10.7562 2.6659 7.039
