"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1291 0.1492 0.1576 0.16 0.1826 0.1885 0.1954 0.2184 0.2191 0.2448 0.2468 0.2604 5.9518 9.9481 13.9348 3.9745 8.9625
"3" 0.5 0.1515 0.1855 0.191 0.1827 0.2223 0.2219 0.2245 0.2649 0.2527 0.2996 0.2901 0.3081 5.8974 9.8899 13.861 3.9458 8.9203
"4" 0.75 0.1778 0.2305 0.2315 0.2087 0.2706 0.2614 0.258 0.3212 0.2914 0.3666 0.3409 0.3645 5.8353 9.8243 13.7767 3.9133 8.8722
"5" 1 0.2087 0.2865 0.2806 0.2384 0.3292 0.3077 0.2965 0.3894 0.336 0.4485 0.4005 0.4311 5.7639 9.7495 13.6794 3.876 8.8171
"6" 1.25 0.2448 0.3559 0.34 0.2722 0.4005 0.3623 0.3407 0.4721 0.3874 0.5486 0.4705 0.5098 5.6813 9.6639 13.5665 3.8331 8.7534
"7" 1.5 0.2871 0.4422 0.412 0.3108 0.4872 0.4264 0.3914 0.5721 0.4465 0.6709 0.5525 0.6028 5.5851 9.5651 13.4347 3.7834 8.6794
"8" 1.75 0.3367 0.5492 0.499 0.3547 0.5924 0.5018 0.4496 0.693 0.5145 0.8201 0.6487 0.7124 5.4726 9.4507 13.28 3.7256 8.5929
"9" 2 0.3947 0.6819 0.6043 0.4047 0.72 0.5903 0.5164 0.8391 0.5928 1.0022 0.7614 0.8417 5.3405 9.3175 13.0978 3.6581 8.4914
"10" 2.25 0.4626 0.8463 0.7316 0.4616 0.8748 0.6942 0.5931 1.0155 0.6829 1.2242 0.8933 0.9939 5.185 9.1622 12.8825 3.5789 8.3719
"11" 2.5 0.5419 1.0501 0.8854 0.5263 1.0623 0.8159 0.6811 1.2282 0.7863 1.4946 1.0476 1.1731 5.0016 8.9805 12.6277 3.4861 8.2309
"12" 2.75 0.6345 1.3021 1.071 0.5996 1.2891 0.9583 0.7819 1.4842 0.905 1.8235 1.2277 1.3835 4.785 8.7676 12.3257 3.3769 8.0642
"13" 3 0.7424 1.6134 1.2949 0.6827 1.563 1.1246 0.8974 1.7916 1.041 2.2229 1.4377 1.6303 4.5291 8.5179 11.9675 3.2486 7.867
"14" 3.25 0.868 1.9967 1.5646 0.7767 1.8932 1.3182 1.0296 2.1596 1.1967 2.7071 1.6818 1.919 4.227 8.2252 11.5428 3.0977 7.6336
"15" 3.5 1.0139 2.4672 1.8882 0.8825 2.29 1.5428 1.1808 2.5984 1.3745 3.2924 1.9645 2.2558 3.8709 7.8824 11.0401 2.9208 7.3577
"16" 3.75 1.1825 3.0417 2.2747 1.0013 2.7653 1.8019 1.3536 3.1183 1.577 3.9973 2.2903 2.6467 3.4526 7.482 10.4468 2.7138 7.0324
"17" 4 1.3753 3.7379 2.7331 1.1339 3.3315 2.098 1.5505 3.7282 1.8066 4.8419 2.6626 3.098 2.964 7.0168 9.7504 2.4733 6.6507
"18" 4.25 1.5923 4.5705 3.2704 1.2806 4.0009 2.4313 1.7746 4.4319 2.0654 5.8467 3.0819 3.6144 2.3991 6.4812 8.9406 2.1968 6.2066
"19" 4.5 1.8299 5.5417 3.8862 1.4409 4.7837 2.7954 2.0241 5.2185 2.3544 7.0288 3.541 4.1975 1.7589 5.8766 8.0164 1.8856 5.6989
"20" 4.75 2.0726 6.6094 4.5551 1.6127 5.6832 3.166 2.2903 6.0345 2.6726 8.3964 4.0113 4.843 1.0637 5.2225 7.0027 1.5517 5.1403
"21" 5 2.2688 7.5747 5.1603 1.7755 6.59 3.4619 2.5365 6.6963 3.0048 9.9161 4.3941 5.4515 0.4069 4.6144 6.0285 1.249 4.6021
"22" 5.25 2.3129 7.9462 5.3987 1.8383 7.0512 3.5232 2.6481 6.8523 3.2057 10.9509 4.4838 5.6937 0.1026 4.3498 5.5568 1.1293 4.3409
"23" 5.5 2.2659 7.9121 5.3756 1.8248 7.1361 3.4472 2.6476 6.7183 3.2668 11.3906 4.3957 5.6689 0.0757 4.3465 5.4932 1.1403 4.3059
"24" 5.75 2.2122 7.8413 5.3282 1.8039 7.1824 3.3614 2.6354 6.5632 3.3119 11.7698 4.2942 5.6189 0.074 4.3676 5.4678 1.163 4.2927
"25" 6 2.1586 7.7659 5.2777 1.7823 7.2234 3.2762 2.6216 6.4084 3.3551 12.1499 4.1931 5.5657 0.0731 4.3906 5.4443 1.1864 4.2812
"26" 6.25 2.1055 7.687 5.225 1.76 7.2599 3.1919 2.6065 6.2546 3.3967 12.5323 4.0926 5.5101 0.0722 4.4149 5.4216 1.2101 4.2708
"27" 6.5 2.053 7.6049 5.17 1.7372 7.2918 3.1086 2.5901 6.1021 3.4368 12.9165 3.993 5.4522 0.0713 4.4404 5.3997 1.2342 4.2615
"28" 6.75 2.0009 7.5197 5.113 1.7139 7.3193 3.0263 2.5725 5.9508 3.4752 13.3022 3.8942 5.3922 0.0704 4.467 5.3787 1.2585 4.2533
"29" 7 1.9494 7.4316 5.054 1.6901 7.3424 2.9451 2.5537 5.8011 3.5119 13.6889 3.7964 5.3302 0.0696 4.4947 5.3585 1.2831 4.2462
"30" 7.25 1.8986 7.3407 4.9932 1.6659 7.361 2.865 2.5338 5.6528 3.5469 14.0762 3.6997 5.2663 0.0687 4.5234 5.3391 1.308 4.2401
"31" 7.5 1.8484 7.2473 4.9307 1.6413 7.3751 2.786 2.5128 5.5063 3.5801 14.4635 3.604 5.2005 0.0679 4.5531 5.3205 1.333 4.2351
"32" 7.75 1.7988 7.1515 4.8666 1.6163 7.3849 2.7083 2.4908 5.3615 3.6116 14.8506 3.5096 5.1332 0.0671 4.5838 5.3028 1.3582 4.2311
"33" 8 1.75 7.0536 4.801 1.591 7.3904 2.6319 2.4678 5.2186 3.6413 15.2369 3.4164 5.0643 0.0663 4.6153 5.286 1.3835 4.228
"34" 8.25 1.7018 6.9537 4.7341 1.5655 7.3917 2.5567 2.4439 5.0777 3.6691 15.6221 3.3245 4.994 0.0655 4.6476 5.2699 1.4089 4.226
"35" 8.5 1.6545 6.852 4.666 1.5397 7.3888 2.4829 2.4191 4.9388 3.6951 16.0059 3.2339 4.9225 0.0648 4.6808 5.2547 1.4344 4.2248
"36" 8.75 1.6079 6.7487 4.5968 1.5137 7.3818 2.4104 2.3934 4.8021 3.7194 16.3877 3.1447 4.8499 0.064 4.7146 5.2403 1.4599 4.2246
