"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1301 0.1503 0.1595 0.1721 0.1716 0.1921 0.2007 0.2138 0.2197 0.2357 0.2433 0.2556 5.9532 9.9472 13.936 3.9748 8.962
"3" 0.5 0.1538 0.1882 0.1958 0.2116 0.1963 0.2307 0.2369 0.2539 0.254 0.2778 0.2818 0.297 5.9006 9.888 13.864 3.9465 8.9192
"4" 0.75 0.1818 0.2356 0.2402 0.2601 0.2245 0.2769 0.2796 0.3014 0.2937 0.3273 0.3264 0.3449 5.841 9.8209 13.782 3.9144 8.8703
"5" 1 0.2148 0.295 0.2947 0.3197 0.2568 0.3324 0.33 0.3578 0.3394 0.3857 0.378 0.4006 5.7729 9.7442 13.688 3.8779 8.8143
"6" 1.25 0.2539 0.3693 0.3615 0.3928 0.2936 0.399 0.3895 0.4247 0.3923 0.4543 0.4377 0.4651 5.6946 9.656 13.5794 3.8359 8.7494
"7" 1.5 0.3 0.4621 0.4434 0.4824 0.3357 0.4788 0.4596 0.5039 0.4534 0.535 0.5067 0.5399 5.6042 9.5539 13.4534 3.7873 8.6739
"8" 1.75 0.3543 0.5782 0.5437 0.5923 0.3836 0.5743 0.5423 0.5978 0.5238 0.6299 0.5865 0.6266 5.4991 9.4352 13.3063 3.7309 8.5857
"9" 2 0.4185 0.7232 0.6665 0.727 0.4384 0.6888 0.6398 0.7088 0.6051 0.7415 0.6786 0.7269 5.3765 9.2965 13.1341 3.6652 8.4821
"10" 2.25 0.494 0.9042 0.8169 0.8918 0.5008 0.8258 0.7546 0.8401 0.6987 0.8724 0.785 0.843 5.2332 9.1342 12.9316 3.5883 8.3601
"11" 2.5 0.5829 1.1301 1.0007 1.0933 0.5718 0.9895 0.89 0.9952 0.8066 1.026 0.9076 0.9771 5.0653 8.9434 12.6933 3.4982 8.2161
"12" 2.75 0.6875 1.4118 1.2255 1.3394 0.6526 1.1849 1.0493 1.1781 0.9308 1.2061 1.0489 1.1318 4.8681 8.7191 12.4122 3.3925 8.0457
"13" 3 0.8104 1.7625 1.4999 1.6393 0.7443 1.4177 1.2367 1.3934 1.0735 1.4167 1.2113 1.31 4.6366 8.4549 12.0803 3.2683 7.844
"14" 3.25 0.9545 2.1983 1.8345 2.004 0.8483 1.6945 1.4571 1.6462 1.2373 1.6628 1.3976 1.5148 4.3647 8.1436 11.6886 3.1224 7.605
"15" 3.5 1.123 2.738 2.2417 2.4463 0.966 2.0224 1.716 1.9421 1.4249 1.9495 1.6109 1.7494 4.0458 7.7772 11.2266 2.9511 7.3222
"16" 3.75 1.3196 3.4039 2.7357 2.9804 1.0985 2.4092 2.0196 2.2867 1.6392 2.2824 1.8539 2.0172 3.6724 7.3465 10.6827 2.7506 6.9879
"17" 4 1.5478 4.2205 3.3314 3.6218 1.2472 2.8624 2.375 2.6851 1.883 2.6672 2.129 2.3212 3.2374 6.8423 10.0453 2.5167 6.5942
"18" 4.25 1.8096 5.213 4.0437 4.386 1.4128 3.3878 2.7901 3.1404 2.1588 3.1089 2.4374 2.6633 2.7344 6.2558 9.3032 2.2461 6.1335
"19" 4.5 2.1041 6.3998 4.8834 5.2856 1.5952 3.9856 3.2731 3.6503 2.4682 3.6107 2.7771 3.0436 2.1606 5.5817 8.4503 1.937 5.6001
"20" 4.75 2.4238 7.7748 5.8454 6.3249 1.7928 4.6407 3.8214 4.1986 2.8104 4.1717 3.138 3.4581 1.5246 4.8269 7.496 1.594 4.9979
"21" 5 2.7411 9.2496 6.8728 7.4892 2.0009 5.296 4.4105 4.7323 3.1802 4.7819 3.4882 3.8955 0.8649 4.0308 6.4927 1.2379 4.3562
"22" 5.25 2.9736 10.4782 7.7396 8.6227 2.1832 5.7787 4.9386 5.1036 3.552 5.4078 3.7359 4.2698 0.3141 3.3452 5.6317 0.9435 3.7922
"23" 5.5 3.0179 10.9256 8.0708 9.177 2.2497 5.8771 5.1914 5.1494 3.7722 5.7955 3.7675 4.391 0.1108 3.0697 5.2864 0.8405 3.5499
"24" 5.75 2.9778 10.9799 8.1209 9.384 2.2513 5.8048 5.2753 5.0579 3.8794 5.9942 3.7029 4.3806 0.0908 3.0179 5.222 0.8361 3.4887
"25" 6 2.9299 10.9929 8.1409 9.554 2.2458 5.7166 5.3401 4.9549 3.9743 6.1734 3.63 4.3562 0.0892 2.9893 5.1865 0.8417 3.4467
"26" 6.25 2.8817 11.0001 8.1567 9.7212 2.2393 5.6275 5.4029 4.8523 4.0692 6.3542 3.5572 4.33 0.0885 2.9626 5.1529 0.848 3.4063
"27" 6.5 2.8335 11.0036 8.1698 9.8873 2.2321 5.5384 5.4644 4.7507 4.1649 6.5378 3.4851 4.3026 0.0879 2.9366 5.1198 0.8546 3.3667
"28" 6.75 2.7854 11.0033 8.18 10.0522 2.2244 5.4492 5.5246 4.6502 4.2613 6.724 3.4136 4.2742 0.0873 2.9113 5.0872 0.8614 3.3278
"29" 7 2.7374 10.9992 8.1875 10.2158 2.2159 5.3601 5.5836 4.5506 4.3583 6.9127 3.3429 4.2448 0.0867 2.8868 5.0551 0.8684 3.2897
"30" 7.25 2.6896 10.9914 8.1923 10.378 2.2069 5.271 5.6412 4.4522 4.456 7.104 3.2728 4.2143 0.0861 2.863 5.0234 0.8756 3.2523
"31" 7.5 2.6419 10.9799 8.1942 10.5385 2.1973 5.1821 5.6974 4.3548 4.5542 7.2977 3.2035 4.1828 0.0855 2.8399 4.9923 0.8831 3.2157
"32" 7.75 2.5944 10.9646 8.1934 10.6973 2.187 5.0933 5.7522 4.2586 4.6528 7.4937 3.1349 4.1503 0.0849 2.8176 4.9617 0.8908 3.1799
"33" 8 2.5471 10.9457 8.1899 10.8541 2.1762 5.0047 5.8054 4.1636 4.7519 7.6919 3.067 4.1169 0.0844 2.7961 4.9317 0.8987 3.1449
"34" 8.25 2.5001 10.9231 8.1835 11.0089 2.1648 4.9165 5.8571 4.0697 4.8513 7.8923 2.9999 4.0826 0.0838 2.7755 4.9022 0.9068 3.1108
"35" 8.5 2.4533 10.8969 8.1745 11.1615 2.1528 4.8285 5.9072 3.977 4.9511 8.0947 2.9337 4.0473 0.0832 2.7556 4.8734 0.9151 3.0776
"36" 8.75 2.4068 10.8671 8.1627 11.3117 2.1403 4.7409 5.9556 3.8855 5.051 8.2991 2.8682 4.0113 0.0826 2.7366 4.8451 0.9237 3.0452
"37" 9 2.3606 10.8338 8.1483 11.4596 2.1272 4.6537 6.0024 3.7952 5.1511 8.5053 2.8036 3.9744 0.082 2.7185 4.8174 0.9324 3.0138
"38" 9.25 2.3147 10.797 8.1312 11.6048 2.1136 4.567 6.0474 3.7062 5.2513 8.7132 2.7398 3.9367 0.0815 2.7012 4.7904 0.9414 2.9833
"39" 9.5 2.2692 10.7568 8.1115 11.7473 2.0995 4.4807 6.0907 3.6185 5.3516 8.9228 2.6768 3.8983 0.0809 2.6847 4.764 0.9505 2.9537
"40" 9.75 2.224 10.7132 8.0892 11.887 2.0849 4.395 6.1322 3.5321 5.4519 9.1338 2.6147 3.8592 0.0804 2.6692 4.7383 0.9598 2.925
"41" 10 2.1791 10.6664 8.0643 12.0238 2.0698 4.3098 6.1719 3.4469 5.552 9.3463 2.5535 3.8194 0.0798 2.6545 4.7132 0.9694 2.8973
"42" 10.25 2.1347 10.6164 8.037 12.1576 2.0543 4.2253 6.2098 3.3631 5.652 9.5601 2.4932 3.779 0.0793 2.6407 4.6888 0.9791 2.8706
"43" 10.5 2.0907 10.5633 8.0072 12.2883 2.0383 4.1414 6.2458 3.2806 5.7519 9.7752 2.4338 3.7379 0.0787 2.6278 4.665 0.9889 2.8448
"44" 10.75 2.0471 10.5071 7.9751 12.4158 2.0218 4.0582 6.28 3.1994 5.8515 9.9913 2.3753 3.6964 0.0782 2.6158 4.642 0.999 2.82
"45" 11 2.004 10.448 7.9406 12.5399 2.005 3.9758 6.3123 3.1196 5.9507 10.2084 2.3177 3.6543 0.0777 2.6047 4.6196 1.0092 2.7961
"46" 11.25 1.9613 10.386 7.9038 12.6608 1.9878 3.8941 6.3427 3.0411 6.0496 10.4264 2.261 3.6117 0.0772 2.5946 4.598 1.0196 2.7732
