"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1318 0.1356 0.1541 0.1674 0.1822 0.1918 0.203 0.21 0.2225 0.2307 0.2438 0.2629 5.9544 9.9474 13.9378 3.9749 8.9628
"3" 0.5 0.158 0.1532 0.1826 0.2001 0.2213 0.2299 0.2424 0.245 0.2605 0.266 0.283 0.3141 5.9036 9.8886 13.8682 3.9467 8.9211
"4" 0.75 0.1893 0.1731 0.2164 0.2391 0.2687 0.2756 0.2894 0.2858 0.3049 0.3068 0.3284 0.3753 5.8463 9.822 13.7896 3.9149 8.8739
"5" 1 0.2268 0.1955 0.2565 0.2858 0.3262 0.3303 0.3454 0.3333 0.357 0.3537 0.3811 0.4483 5.7814 9.7462 13.7001 3.8787 8.82
"6" 1.25 0.2716 0.2208 0.3039 0.3414 0.3959 0.3957 0.4124 0.3886 0.4178 0.4078 0.4421 0.5353 5.7074 9.6594 13.5976 3.8371 8.7582
"7" 1.5 0.3253 0.2494 0.36 0.4078 0.4804 0.4741 0.4922 0.453 0.4889 0.47 0.5129 0.6391 5.6224 9.5593 13.4795 3.7893 8.6868
"8" 1.75 0.3894 0.2816 0.4264 0.4869 0.5828 0.5678 0.5874 0.528 0.572 0.5416 0.5948 0.7627 5.5244 9.4434 13.3428 3.7339 8.6039
"9" 2 0.4661 0.318 0.505 0.5812 0.7068 0.6799 0.7009 0.6151 0.669 0.624 0.6897 0.9099 5.411 9.3087 13.1841 3.6695 8.5075
"10" 2.25 0.5577 0.3589 0.5978 0.6934 0.8568 0.8139 0.8363 0.7164 0.7823 0.7186 0.7994 1.0851 5.2795 9.1518 12.9991 3.5945 8.3949
"11" 2.5 0.6669 0.4051 0.7076 0.8269 1.0381 0.9738 0.9976 0.834 0.9145 0.8273 0.9263 1.2932 5.1265 8.9686 12.7832 3.507 8.2632
"12" 2.75 0.7972 0.457 0.8372 0.9854 1.2571 1.1645 1.1897 0.9703 1.0686 0.9519 1.0728 1.5402 4.9484 8.7544 12.5307 3.4047 8.1089
"13" 3 0.9524 0.5153 0.99 1.1733 1.521 1.3916 1.4184 1.1281 1.2479 1.0947 1.2417 1.8329 4.7409 8.5038 12.2353 3.2851 7.9279
"14" 3.25 1.1368 0.5808 1.1701 1.3957 1.8387 1.6614 1.6905 1.3105 1.4564 1.258 1.4361 2.1789 4.499 8.2105 11.8897 3.1452 7.7156
"15" 3.5 1.3556 0.6542 1.382 1.6582 2.22 1.9813 2.0139 1.5206 1.6983 1.4443 1.6595 2.5868 4.2175 7.8674 11.4854 2.9817 7.4668
"16" 3.75 1.6144 0.7363 1.6307 1.9669 2.6764 2.3591 2.3979 1.7618 1.9784 1.6563 1.9152 3.066 3.8902 7.4669 11.0134 2.791 7.1754
"17" 4 1.9193 0.8275 1.9217 2.3281 3.2202 2.8031 2.8531 2.0373 2.3013 1.8964 2.2066 3.626 3.511 7.0006 10.4638 2.5694 6.8352
"18" 4.25 2.2766 0.9283 2.2605 2.7478 3.8639 3.3212 3.3919 2.3493 2.6719 2.1667 2.5365 4.2755 3.074 6.4601 9.8269 2.3131 6.4395
"19" 4.5 2.6914 1.0386 2.6508 3.2305 4.619 3.9186 4.0278 2.6982 3.0939 2.4683 2.9056 5.0209 2.5748 5.8384 9.0948 2.0192 5.9823
"20" 4.75 3.1623 1.1569 3.0934 3.7765 5.4918 4.5932 4.7741 3.0797 3.5688 2.8001 3.3108 5.8617 2.0137 5.1332 8.2652 1.6875 5.4605
"21" 5 3.6756 1.2794 3.5795 4.3774 6.4762 5.3243 5.6248 3.4782 4.0923 3.1561 3.7382 6.7834 1.404 4.3571 7.3544 1.3254 4.8822
"22" 5.25 4.1839 1.3944 4.073 5.0071 7.5388 6.0412 6.5403 3.8504 4.6484 3.5216 4.1467 7.7437 0.7902 3.5572 6.4209 0.9576 4.2787
"23" 5.5 4.5548 1.472 4.4603 5.595 8.5487 6.5528 7.3594 4.0909 5.2004 3.8694 4.428 8.6031 0.2981 2.8749 5.6385 0.6567 3.7512
"24" 5.75 4.6439 1.4787 4.5889 5.8786 9.0616 6.661 7.7814 4.1053 5.5657 4.0961 4.4686 8.955 0.1168 2.5741 5.3093 0.5428 3.5031
"25" 6 4.6072 1.4536 4.5892 5.9783 9.2776 6.5932 7.9655 4.0272 5.7754 4.2115 4.4038 9.0334 0.0966 2.4859 5.2279 0.5257 3.4165
"26" 6.25 4.5567 1.4254 4.5741 6.0553 9.4579 6.5066 8.1205 3.9406 5.9682 4.3134 4.3281 9.0784 0.0948 2.4223 5.1752 0.5198 3.3491
"27" 6.5 4.5048 1.3973 4.5569 6.1298 9.636 6.4184 8.2738 3.8545 6.1638 4.4152 4.2522 9.1188 0.0941 2.3599 5.1244 0.5146 3.2828
"28" 6.75 4.4523 1.3694 4.5384 6.2032 9.8138 6.3298 8.427 3.7695 6.3635 4.518 4.1766 9.1564 0.0935 2.2973 5.0737 0.5095 3.2166
"29" 7 4.3993 1.3418 4.5188 6.2754 9.9913 6.2409 8.5801 3.6856 6.5674 4.6216 4.1015 9.1914 0.093 2.2342 5.023 0.5046 3.1502
"30" 7.25 4.3459 1.3145 4.4981 6.3463 10.1685 6.1518 8.7331 3.6029 6.7754 4.7261 4.0269 9.2237 0.0924 2.1708 4.9724 0.4996 3.0839
"31" 7.5 4.292 1.2874 4.4762 6.4159 10.3451 6.0625 8.8858 3.5213 6.9876 4.8314 3.9527 9.2532 0.0918 2.1071 4.9219 0.4948 3.0176
"32" 7.75 4.2377 1.2607 4.4533 6.4841 10.5211 5.973 9.0381 3.4408 7.2039 4.9375 3.8791 9.28 0.0912 2.0431 4.8715 0.49 2.9513
