"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.13 0.1437 0.1558 0.1694 0.1786 0.193 0.1975 0.2127 0.2262 0.2312 0.246 0.2582 5.9536 9.9469 13.9375 3.9747 8.9631
"3" 0.5 0.1535 0.1721 0.1867 0.2049 0.2126 0.2327 0.2294 0.2513 0.2694 0.2673 0.2881 0.3029 5.9017 9.8872 13.8675 3.9463 8.9219
"4" 0.75 0.1813 0.206 0.2238 0.2478 0.253 0.2806 0.2664 0.2969 0.3207 0.3089 0.3374 0.3554 5.8431 9.8198 13.7884 3.9142 8.8753
"5" 1 0.2141 0.2466 0.2681 0.2997 0.301 0.3383 0.3094 0.3506 0.3817 0.357 0.3951 0.4168 5.7764 9.7428 13.6984 3.8777 8.8223
"6" 1.25 0.2528 0.2952 0.3212 0.3623 0.3582 0.4078 0.3593 0.414 0.4543 0.4125 0.4626 0.4888 5.7 9.6544 13.5953 3.8358 8.7617
"7" 1.5 0.2985 0.3533 0.3848 0.4379 0.426 0.4915 0.4172 0.4888 0.5406 0.4765 0.5415 0.573 5.612 9.5523 13.4765 3.7874 8.6919
"8" 1.75 0.3522 0.4228 0.4608 0.5291 0.5066 0.5922 0.4844 0.5769 0.6431 0.5504 0.6337 0.6716 5.5103 9.434 13.339 3.7314 8.6112
"9" 2 0.4156 0.5057 0.5518 0.6391 0.6022 0.7134 0.5624 0.6806 0.7649 0.6355 0.7413 0.7868 5.3923 9.2964 13.1793 3.6664 8.5175
"10" 2.25 0.4902 0.6048 0.6605 0.7715 0.7157 0.859 0.6529 0.8027 0.9095 0.7335 0.867 0.9215 5.2549 9.1358 12.9934 3.5906 8.4085
"11" 2.5 0.578 0.7231 0.7904 0.9309 0.85 1.0339 0.7577 0.9461 1.081 0.8463 1.0136 1.0786 5.0948 8.9482 12.7766 3.5022 8.2815
"12" 2.75 0.6812 0.8641 0.9454 1.1224 1.0091 1.2436 0.8792 1.1146 1.2842 0.976 1.1843 1.2617 4.9078 8.7286 12.5232 3.3988 8.1331
"13" 3 0.8023 1.032 1.1304 1.3522 1.197 1.4946 1.02 1.3119 1.5247 1.1249 1.3829 1.4747 4.6894 8.4716 12.227 3.278 7.9598
"14" 3.25 0.9441 1.2318 1.3507 1.6273 1.4187 1.7946 1.1829 1.5427 1.8091 1.2956 1.6134 1.722 4.4344 8.1706 11.8809 3.1368 7.7574
"15" 3.5 1.1101 1.4689 1.6127 1.9557 1.6797 2.1519 1.3714 1.8117 2.1445 1.4907 1.8804 2.0084 4.137 7.8186 11.4768 2.9719 7.521
"16" 3.75 1.3035 1.749 1.9236 2.3464 1.9857 2.576 1.5892 2.124 2.5391 1.7132 2.1884 2.3387 3.7909 7.4078 11.0059 2.7799 7.2455
"17" 4 1.5282 2.0785 2.2909 2.8088 2.3432 3.0764 1.8405 2.4843 3.0018 1.9656 2.542 2.7177 3.3896 6.93 10.4592 2.5571 6.9255
"18" 4.25 1.7875 2.4634 2.7216 3.3522 2.758 3.6619 2.1302 2.8963 3.5414 2.2505 2.9446 3.1494 2.9275 6.3774 9.8285 2.3003 6.5558
"19" 4.5 2.0819 2.9074 3.2211 3.9842 3.235 4.3372 2.4631 3.36 4.1661 2.5689 3.397 3.6358 2.4013 5.7446 9.1082 2.0076 6.1322
"20" 4.75 2.4076 3.4086 3.7892 4.7072 3.7755 5.0962 2.8392 3.8675 4.8806 2.9199 3.893 4.1746 1.8148 5.0335 8.3021 1.6807 5.6557
"21" 5 2.7492 3.9481 4.4084 5.5129 4.3738 5.9038 3.2496 4.3905 5.682 3.2978 4.4088 4.7552 1.1893 4.2634 7.4358 1.3308 5.1383
"22" 5.25 3.0597 4.4598 5.01 6.3731 5.0073 6.6471 3.6606 4.8497 6.5526 3.6893 4.8737 5.3487 0.5918 3.4992 6.5919 0.9934 4.6206
"23" 5.5 3.2311 4.775 5.4054 7.0573 5.4913 7.0667 3.9642 5.0783 7.3646 4.0441 5.1257 5.7581 0.202 2.949 6.0142 0.7708 4.2411
"24" 5.75 3.2377 4.8322 5.5066 7.3371 5.6804 7.1022 4.0804 5.0558 7.8423 4.2299 5.1266 5.8658 0.1084 2.7581 5.8461 0.7147 4.1036
"25" 6 3.2014 4.818 5.5226 7.4894 5.7758 7.038 4.1353 4.9717 8.1984 4.3528 5.0619 5.8845 0.0996 2.6759 5.7989 0.7063 4.0407
"26" 6.25 3.1612 4.7964 5.5295 7.6299 5.862 6.9644 4.1838 4.8828 8.5528 4.471 4.9915 5.8937 0.0985 2.6024 5.7628 0.7022 3.9844
