"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1352 0.1461 0.1544 0.1658 0.1786 0.1927 0.2066 0.2098 0.2242 0.234 0.2393 0.2654 5.954 9.9461 13.9359 3.9744 8.9606
"3" 0.5 0.1661 0.178 0.1833 0.1962 0.2127 0.232 0.2512 0.2446 0.2646 0.2737 0.2727 0.3201 5.9024 9.8853 13.8636 3.9456 8.9158
"4" 0.75 0.204 0.2167 0.2177 0.2322 0.2532 0.2793 0.3053 0.285 0.3123 0.3201 0.3108 0.3861 5.8441 9.8162 13.7814 3.9129 8.8644
"5" 1 0.2506 0.2638 0.2584 0.2748 0.3014 0.3361 0.371 0.3321 0.3684 0.3744 0.354 0.4655 5.7778 9.7368 13.6871 3.8753 8.8051
"6" 1.25 0.3078 0.3212 0.3067 0.3251 0.3587 0.4045 0.4509 0.3869 0.4346 0.4378 0.4033 0.5612 5.7017 9.6451 13.5782 3.832 8.736
"7" 1.5 0.3778 0.3909 0.364 0.3846 0.4268 0.4867 0.5478 0.4506 0.5126 0.5118 0.4593 0.6762 5.614 9.5386 13.4517 3.7818 8.6551
"8" 1.75 0.4638 0.4756 0.432 0.4547 0.5077 0.5855 0.6655 0.5247 0.6044 0.5981 0.523 0.8146 5.5123 9.4142 13.3041 3.7231 8.5601
"9" 2 0.569 0.5785 0.5125 0.5375 0.6037 0.7041 0.8084 0.6107 0.7125 0.6988 0.5954 0.9809 5.3939 9.2685 13.1312 3.6545 8.4479
"10" 2.25 0.6979 0.7035 0.6078 0.635 0.7175 0.8465 0.9817 0.7106 0.8397 0.8161 0.6777 1.1806 5.2559 9.0973 12.9282 3.574 8.3153
"11" 2.5 0.8555 0.8552 0.7207 0.7498 0.8524 1.0171 1.1918 0.8264 0.9891 0.9528 0.7709 1.42 5.0944 8.8956 12.6892 3.4793 8.1581
"12" 2.75 1.0481 1.039 0.8541 0.8848 1.012 1.2215 1.4465 0.9606 1.1647 1.1116 0.8767 1.7067 4.9052 8.6577 12.4076 3.3676 7.9715
"13" 3 1.283 1.2616 1.0118 1.0432 1.2006 1.4657 1.755 1.1156 1.3705 1.2961 0.9963 2.0492 4.6835 8.3769 12.0753 3.236 7.75
"14" 3.25 1.569 1.5307 1.1977 1.2286 1.4229 1.757 2.1282 1.2945 1.6115 1.5098 1.1314 2.4575 4.4235 8.0454 11.6834 3.0808 7.4871
"15" 3.5 1.9163 1.8553 1.4166 1.4449 1.6843 2.1034 2.5792 1.5001 1.893 1.7568 1.2837 2.9424 4.119 7.6544 11.2215 2.8981 7.1752
"16" 3.75 2.3365 2.2455 1.6737 1.6962 1.9903 2.5137 3.1234 1.7356 2.2207 2.0411 1.4545 3.5158 3.7631 7.1942 10.6783 2.6833 6.8059
