"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.128 0.1435 0.1618 0.1635 0.1779 0.1993 0.2043 0.2093 0.2287 0.2278 0.2543 0.263 5.9501 9.9429 13.9345 3.9728 8.9613
"3" 0.5 0.149 0.1717 0.2013 0.1909 0.2109 0.2483 0.2456 0.2433 0.2752 0.2593 0.3078 0.3143 5.8931 9.8776 13.8601 3.9419 8.9175
"4" 0.75 0.1733 0.2053 0.2504 0.2229 0.25 0.3093 0.2952 0.2829 0.3311 0.2953 0.3726 0.3756 5.8273 9.8024 13.7748 3.9062 8.8674
"5" 1 0.2017 0.2455 0.3114 0.2601 0.2963 0.3851 0.3547 0.3288 0.3983 0.3361 0.4509 0.4487 5.7509 9.7149 13.6762 3.8647 8.8096
"6" 1.25 0.2346 0.2935 0.3873 0.3035 0.3511 0.4794 0.4262 0.382 0.4791 0.3826 0.5456 0.5359 5.6613 9.6125 13.5614 3.8162 8.7425
"7" 1.5 0.2728 0.3509 0.4815 0.3541 0.4159 0.5967 0.5121 0.4438 0.5761 0.4353 0.66 0.6399 5.5558 9.4919 13.4269 3.7591 8.6641
"8" 1.75 0.3171 0.4193 0.5985 0.413 0.4925 0.7425 0.6152 0.5153 0.6926 0.4952 0.7981 0.7637 5.4307 9.3493 13.2685 3.6916 8.5722
"9" 2 0.3686 0.501 0.7437 0.4814 0.583 0.9234 0.739 0.5982 0.8324 0.5632 0.9646 0.9111 5.2821 9.1801 13.0812 3.6115 8.4638
"10" 2.25 0.4282 0.5983 0.9238 0.5609 0.6899 1.1478 0.8875 0.694 0.9999 0.6403 1.1653 1.0862 5.1049 8.9788 12.8591 3.5162 8.3358
"11" 2.5 0.4973 0.7142 1.1469 0.6532 0.8158 1.4256 1.0655 0.8047 1.2006 0.7276 1.4069 1.2941 4.8932 8.7388 12.5953 3.4027 8.1842
"12" 2.75 0.577 0.8521 1.4231 0.7599 0.9639 1.7688 1.2789 0.9322 1.4405 0.8262 1.697 1.5403 4.6402 8.4526 12.2813 3.2674 8.0046
"13" 3 0.6691 1.0157 1.7643 0.8832 1.1378 2.1917 1.5345 1.0788 1.727 0.9375 2.0447 1.8312 4.3377 8.1112 11.9078 3.1061 7.7916
"14" 3.25 0.775 1.2091 2.185 1.0252 1.3414 2.7107 1.8404 1.2465 2.0681 1.0626 2.4598 2.1736 3.9766 7.7046 11.4636 2.9141 7.5392
"15" 3.5 0.8965 1.4367 2.7015 1.1877 1.5788 3.344 2.2061 1.4372 2.473 1.2029 2.9528 2.5746 3.5469 7.2215 10.937 2.6862 7.2407
"16" 3.75 1.0347 1.7025 3.3305 1.3727 1.8537 4.1097 2.6425 1.652 2.951 1.359 3.5333 3.041 3.0389 6.6509 10.316 2.4175 6.8891
"17" 4 1.1891 2.0087 4.0875 1.581 2.1693 5.0212 3.1619 1.8899 3.5112 1.5313 4.2072 3.5774 2.4454 5.9834 9.5912 2.1041 6.4783
"18" 4.25 1.3566 2.3525 4.9774 1.8116 2.5262 6.0734 3.7667 2.1445 4.1596 1.7186 4.967 4.1838 1.7695 5.2201 8.7655 1.7474 6.0082
"19" 4.5 1.5252 2.7145 5.966 2.0598 2.9197 7.203 4.4414 2.3953 4.8949 1.9171 5.7666 4.8495 1.045 4.3903 7.8754 1.3639 5.4942
"20" 4.75 1.658 3.0233 6.88 2.3022 3.3081 8.1662 5.0973 2.5826 5.6917 2.1185 6.4382 5.4914 0.4046 3.6201 7.0714 1.0198 5.0081
"21" 5 1.6926 3.1405 7.3243 2.4228 3.5135 8.527 5.4817 2.6166 6.2743 2.2498 6.6778 5.7958 0.1272 3.2306 6.6977 0.8651 4.7496
"22" 5.25 1.6695 3.1335 7.4289 2.4472 3.572 8.5179 5.6307 2.5668 6.5995 2.3023 6.6497 5.8527 0.0954 3.1258 6.6292 0.8413 4.6703
