"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1272 0.1471 0.1599 0.1605 0.1757 0.1841 0.203 0.2142 0.2277 0.2308 0.2523 0.2561 5.9536 9.9462 13.9378 3.9747 8.9625
"3" 0.5 0.1471 0.1803 0.1967 0.1839 0.2058 0.2119 0.2424 0.2549 0.2728 0.2662 0.303 0.2981 5.9016 9.8855 13.8681 3.9462 8.9203
"4" 0.75 0.17 0.221 0.2419 0.2108 0.241 0.2438 0.2893 0.3033 0.3268 0.3071 0.3638 0.347 5.8427 9.8166 13.7893 3.914 8.8724
"5" 1 0.1965 0.2708 0.2975 0.2415 0.2821 0.2804 0.3454 0.3608 0.3915 0.3543 0.4368 0.4038 5.7757 9.7376 13.6995 3.8772 8.8177
"6" 1.25 0.2271 0.3318 0.3659 0.2767 0.3303 0.3225 0.4123 0.4291 0.4688 0.4086 0.5244 0.4697 5.6987 9.6464 13.5966 3.8349 8.7546
"7" 1.5 0.2624 0.4065 0.4498 0.3169 0.3865 0.3709 0.4921 0.5102 0.5614 0.4711 0.6294 0.5464 5.6099 9.5406 13.4778 3.786 8.6815
"8" 1.75 0.3032 0.4979 0.5528 0.3629 0.4523 0.4265 0.5873 0.6065 0.6721 0.543 0.7552 0.6353 5.5068 9.4173 13.3402 3.7292 8.5964
"9" 2 0.3502 0.6096 0.6793 0.4154 0.5291 0.4903 0.7008 0.7206 0.8044 0.6258 0.9059 0.7384 5.3869 9.273 13.1801 3.663 8.497
"10" 2.25 0.4043 0.7462 0.8345 0.4754 0.6186 0.5635 0.8361 0.8559 0.9624 0.721 1.0862 0.858 5.2469 9.1037 12.9931 3.5857 8.3805
"11" 2.5 0.4667 0.913 1.0248 0.5437 0.723 0.6473 0.9973 1.016 1.151 0.8302 1.3017 0.9964 5.083 8.9047 12.7745 3.495 8.2436
"12" 2.75 0.5384 1.1166 1.2579 0.6216 0.8446 0.7433 1.1893 1.2053 1.3759 0.9556 1.5591 1.1563 4.891 8.6703 12.5183 3.3887 8.0826
"13" 3 0.6208 1.3648 1.5432 0.7101 0.986 0.8529 1.4179 1.4286 1.6438 1.0993 1.8661 1.3409 4.6659 8.394 12.2179 3.2639 7.8929
"14" 3.25 0.7153 1.6668 1.8918 0.8104 1.15 0.9778 1.6897 1.6915 1.9623 1.2635 2.2313 1.5535 4.4018 8.0684 11.8655 3.1174 7.6695
"15" 3.5 0.8234 2.0334 2.3171 0.924 1.3399 1.1197 2.0127 1.9999 2.3402 1.4509 2.6646 1.7976 4.0925 7.685 11.4523 2.9456 7.4063
"16" 3.75 0.9467 2.4765 2.8347 1.0519 1.5589 1.2804 2.3961 2.3602 2.7874 1.6639 3.1768 2.0766 3.7307 7.2344 10.9689 2.7446 7.0969
"17" 4 1.0868 3.0092 3.4613 1.1953 1.8103 1.4611 2.8503 2.7782 3.3144 1.905 3.7786 2.3938 3.3095 6.7065 10.4052 2.5102 6.734
"18" 4.25 1.2446 3.6444 4.2136 1.3547 2.0969 1.6623 3.3875 3.258 3.9319 2.1759 4.4793 2.7515 2.8222 6.0917 9.7518 2.2389 6.3107
"19" 4.5 1.419 4.391 5.1054 1.5298 2.4201 1.8827 4.0207 3.7989 4.6491 2.4772 5.2825 3.1498 2.2656 5.3832 9.0026 1.9284 5.8212
"20" 4.75 1.6057 5.245 6.1369 1.7184 2.7783 2.1162 4.7518 4.3878 5.4705 2.8066 6.1758 3.5843 1.6457 4.5848 8.1638 1.582 5.2673
"21" 5 1.7911 6.162 7.264 1.9148 3.1639 2.3448 5.5587 4.9793 6.3888 3.1565 7.1022 4.0425 0.9944 3.7289 7.2739 1.2166 4.6694
"22" 5.25 1.937 6.9759 8.3001 2.1036 3.5433 2.5195 6.3413 5.4445 7.3741 3.5111 7.8793 4.4763 0.4162 2.9295 6.4646 0.8892 4.1039
"23" 5.5 1.9791 7.3529 8.8315 2.2003 3.7538 2.562 6.823 5.5824 8.1396 3.7735 8.1796 4.6823 0.1371 2.4841 6.0457 0.7289 3.7795
"24" 5.75 1.9524 7.3984 8.9514 2.2132 3.8091 2.5194 7.0092 5.5116 8.5684 3.8933 8.1464 4.7007 0.0974 2.3533 5.9558 0.703 3.6763
"25" 6 1.9164 7.3934 9.0066 2.2125 3.8385 2.4658 7.1455 5.4132 8.9432 3.988 8.065 4.6895 0.0944 2.2718 5.9174 0.6975 3.6087
"26" 6.25 1.8801 7.3834 9.0555 2.2103 3.8654 2.4122 7.2788 5.3139 9.3261 4.082 7.9797 4.6754 0.0938 2.1919 5.8824 0.6933 3.5429
"27" 6.5 1.8442 7.3713 9.1018 2.2076 3.8914 2.3593 7.4121 5.2152 9.7219 4.1769 7.8934 4.6601 0.0932 2.1104 5.8476 0.6889 3.4764
"28" 6.75 1.8086 7.3573 9.1458 2.2043 3.9165 2.3071 7.5456 5.1173 10.1309 4.2728 7.8063 4.6437 0.0927 2.0271 5.8127 0.6843 3.4093
"29" 7 1.7733 7.3413 9.1874 2.2005 3.9407 2.2557 7.6791 5.0203 10.5535 4.3695 7.7183 4.6262 0.0922 1.942 5.7779 0.6796 3.3415
"30" 7.25 1.7384 7.3235 9.2265 2.1961 3.964 2.2051 7.8126 4.9242 10.9899 4.4672 7.6295 4.6076 0.0917 1.855 5.7431 0.6747 3.273
"31" 7.5 1.7038 7.3037 9.2632 2.1913 3.9863 2.1551 7.946 4.8288 11.4402 4.5657 7.5401 4.588 0.0912 1.7662 5.7083 0.6696 3.2038
"32" 7.75 1.6696 7.2821 9.2972 2.1859 4.0076 2.106 8.0791 4.7344 11.9049 4.6649 7.4499 4.5674 0.0906 1.6754 5.6736 0.6643 3.134
"33" 8 1.6358 7.2585 9.3286 2.1799 4.0278 2.0575 8.2119 4.6409 12.3839 4.7649 7.3591 4.5456 0.0901 1.5826 5.639 0.6588 3.0635
"34" 8.25 1.6023 7.2331 9.3574 2.1735 4.0471 2.0098 8.3442 4.5482 12.8776 4.8655 7.2677 4.5228 0.0896 1.4879 5.6045 0.6531 2.9924
"35" 8.5 1.5692 7.2057 9.3835 2.1664 4.0653 1.9628 8.476 4.4565 13.3861 4.9668 7.1757 4.499 0.0891 1.3912 5.5701 0.6472 2.9207
"36" 8.75 1.5365 7.1765 9.4069 2.1589 4.0824 1.9166 8.6071 4.3658 13.9096 5.0686 7.0832 4.4742 0.0885 1.2925 5.5359 0.641 2.8484
"37" 9 1.5041 7.1455 9.4276 2.1509 4.0984 1.8711 8.7374 4.276 14.4483 5.1709 6.9902 4.4484 0.088 1.1918 5.5018 0.6347 2.7754
"38" 9.25 1.4722 7.1126 9.4454 2.1423 4.1132 1.8263 8.8669 4.1872 15.0023 5.2736 6.8968 4.4215 0.0875 1.089 5.4679 0.6281 2.7019
"39" 9.5 1.4406 7.0779 9.4605 2.1332 4.127 1.7823 8.9953 4.0993 15.5718 5.3766 6.8031 4.3938 0.087 0.9842 5.4343 0.6212 2.6278
"40" 9.75 1.4095 7.0415 9.4728 2.1236 4.1396 1.739 9.1227 4.0125 16.157 5.48 6.709 4.365 0.0864 0.8773 5.4008 0.6141 2.5532
"41" 10 1.3787 7.0033 9.4822 2.1135 4.1511 1.6965 9.249 3.9267 16.7579 5.5836 6.6146 4.3353 0.0859 0.7683 5.3676 0.6068 2.4779
"42" 10.25 1.3483 6.9634 9.4889 2.1029 4.1613 1.6546 9.3739 3.842 17.3747 5.6874 6.52 4.3048 0.0854 0.6572 5.3347 0.5992 2.4022
"43" 10.5 1.3183 6.9218 9.4926 2.0918 4.1705 1.6135 9.4974 3.7582 18.0075 5.7913 6.4252 4.2733 0.0849 0.544 5.302 0.5914 2.3259
