"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1304 0.1392 0.1547 0.1662 0.1803 0.1948 0.1976 0.2111 0.2228 0.2299 0.2488 0.2581 5.9532 9.9474 13.9378 3.9747 8.964
"3" 0.5 0.1545 0.1615 0.184 0.1972 0.2166 0.2372 0.2296 0.2474 0.2613 0.2642 0.2947 0.3027 5.9007 9.8885 13.8682 3.9462 8.9239
"4" 0.75 0.1831 0.1874 0.2188 0.2341 0.2603 0.2888 0.2668 0.2901 0.3064 0.3037 0.3491 0.355 5.8413 9.8219 13.7896 3.914 8.879
"5" 1 0.217 0.2173 0.2603 0.2777 0.3127 0.3515 0.31 0.34 0.3592 0.349 0.4135 0.4162 5.7735 9.7461 13.7002 3.8773 8.828
"6" 1.25 0.2571 0.252 0.3095 0.3294 0.3755 0.4277 0.3601 0.3984 0.4211 0.4009 0.4896 0.4879 5.6957 9.6593 13.5977 3.8352 8.7701
"7" 1.5 0.3045 0.2922 0.368 0.3907 0.4509 0.5204 0.4184 0.4667 0.4935 0.4605 0.5796 0.5719 5.6058 9.5592 13.4797 3.7865 8.7037
"8" 1.75 0.3605 0.3388 0.4375 0.4632 0.5412 0.633 0.486 0.5466 0.5783 0.5289 0.6859 0.67 5.5014 9.4435 13.3431 3.7301 8.6274
"9" 2 0.4268 0.3927 0.52 0.5489 0.6495 0.7698 0.5645 0.6399 0.6775 0.6072 0.8116 0.7847 5.38 9.3091 13.1845 3.6645 8.5393
"10" 2.25 0.5051 0.4551 0.6178 0.6503 0.7791 0.9357 0.6556 0.7489 0.7934 0.6969 0.9599 0.9187 5.2382 9.1525 12.9998 3.588 8.4374
"11" 2.5 0.5975 0.5272 0.7339 0.7699 0.934 1.1369 0.7613 0.876 0.9289 0.7996 1.1348 1.0749 5.0722 8.9699 12.7843 3.4986 8.3191
"12" 2.75 0.7065 0.6106 0.8714 0.911 1.1192 1.3803 0.8838 1.024 1.087 0.9169 1.3407 1.2569 4.8779 8.7566 12.5324 3.3939 8.1818
"13" 3 0.8348 0.7068 1.0343 1.0771 1.34 1.6744 1.0259 1.1961 1.2714 1.0509 1.583 1.4686 4.6501 8.5072 12.2378 3.2714 8.0221
"14" 3.25 0.9856 0.8176 1.2267 1.2722 1.603 2.0289 1.1904 1.3956 1.486 1.2035 1.8673 1.7143 4.3832 8.2158 11.8933 3.1281 7.8365
"15" 3.5 1.1625 0.9448 1.454 1.5007 1.9152 2.4549 1.3809 1.6263 1.7353 1.377 2.1999 1.9985 4.0709 7.8756 11.491 2.9606 7.6209
"16" 3.75 1.3694 1.0904 1.7214 1.7674 2.2849 2.9646 1.6013 1.8917 2.0242 1.5735 2.5877 2.3262 3.7064 7.4793 11.0221 2.7653 7.3709
"17" 4 1.6104 1.2561 2.0343 2.077 2.7204 3.5707 1.8559 2.1949 2.3578 1.7953 3.037 2.7018 3.2828 7.0195 10.4778 2.5386 7.082
"18" 4.25 1.8881 1.4431 2.3976 2.4339 3.2302 4.284 2.1497 2.5377 2.7408 2.0439 3.5529 3.1292 2.7944 6.4896 9.8504 2.2775 6.7499
