"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1317 0.1441 0.1504 0.1624 0.1768 0.1919 0.2051 0.213 0.2227 0.2341 0.2473 0.2682 5.9526 9.9462 13.9362 3.9739 8.9617
"3" 0.5 0.1576 0.173 0.174 0.1883 0.2083 0.2301 0.2475 0.2521 0.261 0.2741 0.2913 0.3269 5.8994 9.8857 13.8645 3.9445 8.9186
"4" 0.75 0.1886 0.2077 0.2013 0.2184 0.2455 0.2758 0.2986 0.2983 0.3059 0.3208 0.343 0.3983 5.8391 9.817 13.7831 3.911 8.8694
"5" 1 0.2257 0.2493 0.2328 0.2532 0.2892 0.3307 0.3603 0.3529 0.3584 0.3754 0.4038 0.4853 5.7701 9.7384 13.6901 3.8726 8.813
"6" 1.25 0.27 0.2992 0.2692 0.2934 0.3407 0.3963 0.4346 0.4174 0.4199 0.4393 0.4754 0.5911 5.6908 9.648 13.5832 3.8282 8.7479
"7" 1.5 0.323 0.359 0.3113 0.34 0.4012 0.4749 0.5242 0.4936 0.4918 0.5139 0.5595 0.7197 5.5992 9.5432 13.4594 3.7766 8.6722
"8" 1.75 0.3862 0.4306 0.3599 0.3939 0.4723 0.5689 0.6322 0.5835 0.576 0.601 0.6583 0.876 5.4928 9.4215 13.3157 3.7165 8.584
"9" 2 0.4617 0.5165 0.4161 0.4562 0.5558 0.6813 0.7623 0.6895 0.6743 0.7026 0.7743 1.0658 5.3688 9.2794 13.1482 3.6462 8.4808
"10" 2.25 0.5517 0.6192 0.4808 0.5281 0.6539 0.8157 0.9191 0.8145 0.7893 0.8211 0.9104 1.2959 5.2241 9.1132 12.9525 3.5637 8.3596
"11" 2.5 0.659 0.7421 0.5555 0.611 0.7688 0.976 1.1078 0.9615 0.9234 0.9592 1.0699 1.5747 5.0547 8.9184 12.7234 3.4667 8.2171
"12" 2.75 0.7866 0.889 0.6415 0.7065 0.9035 1.1672 1.3349 1.1343 1.0798 1.1198 1.2567 1.9119 4.8564 8.6899 12.4548 3.3527 8.0493
"13" 3 0.9383 1.0643 0.7404 0.8162 1.0609 1.3946 1.6081 1.337 1.2619 1.3064 1.4751 2.3189 4.6241 8.4216 12.1399 3.2185 7.8516
"14" 3.25 1.1182 1.2732 0.8542 0.942 1.2445 1.6645 1.9363 1.5742 1.4737 1.5226 1.7298 2.8088 4.3521 8.1068 11.7709 3.0607 7.6188
"15" 3.5 1.3309 1.5215 0.9846 1.0858 1.4581 1.9839 2.3304 1.8508 1.7192 1.7726 2.026 3.3965 4.0341 7.7377 11.3388 2.8754 7.3448
"16" 3.75 1.5818 1.8154 1.1338 1.2495 1.7055 2.3602 2.8029 2.1719 2.0031 2.0605 2.3691 4.0982 3.6634 7.306 10.8342 2.6584 7.023
"17" 4 1.8759 2.1612 1.3037 1.4344 1.9906 2.8005 3.3684 2.5418 2.3297 2.3901 2.764 4.9302 3.2333 6.803 10.2473 2.4055 6.6464
"18" 4.25 2.2181 2.5644 1.4955 1.6415 2.3162 3.3103 4.0438 2.9632 2.7029 2.7644 3.2141 5.9068 2.7381 6.2209 9.5693 2.113 6.208
"19" 4.5 2.6091 3.0275 1.7088 1.87 2.6831 3.8901 4.8471 3.434 3.1247 3.1839 3.7186 7.0354 2.1759 5.5548 8.7957 1.7793 5.7029
"20" 4.75 3.0401 3.5436 1.9396 2.1155 3.0874 4.5265 5.7802 3.94 3.5925 3.6437 4.2652 8.3056 1.5559 4.8128 7.937 1.4094 5.1354
"21" 5 3.4785 4.0789 2.173 2.3673 3.5147 5.1694 6.8125 4.4368 4.0938 4.1278 4.8122 9.6698 0.9155 4.0326 7.0398 1.0242 4.531
"22" 5.25 3.8268 4.5234 2.363 2.6026 3.9253 5.6718 7.7988 4.8044 4.5985 4.6012 5.2377 10.9861 0.3663 3.3348 6.2504 0.6883 3.9764
"23" 5.5 3.9344 4.6874 2.4271 2.7193 4.1396 5.816 8.3699 4.8811 4.9659 4.9516 5.3551 11.6528 0.1233 2.9894 5.8711 0.5391 3.6824
"24" 5.75 3.9021 4.677 2.4112 2.7376 4.1953 5.7568 8.599 4.8017 5.1547 5.1238 5.2944 11.8228 0.0937 2.9065 5.7926 0.5191 3.5932
"25" 6 3.8529 4.6443 2.3853 2.7424 4.2287 5.6737 8.7805 4.7054 5.3187 5.2705 5.2128 11.9259 0.0914 2.8582 5.7534 0.5157 3.5316
"26" 6.25 3.8025 4.6094 2.3584 2.7455 4.2597 5.5891 8.9594 4.609 5.484 5.4176 5.13 12.0216 0.0907 2.812 5.7166 0.5135 3.4717
"27" 6.5 3.7516 4.5733 2.3311 2.7477 4.2894 5.5042 9.1382 4.5135 5.6522 5.5665 5.0471 12.1135 0.0901 2.7658 5.68 0.5115 3.412
