"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1317 0.1422 0.1551 0.1645 0.1797 0.1881 0.2023 0.2223 0.2334 0.2464 0.2489 0.2551 5.9503 9.9439 13.9323 3.9735 8.96
"3" 0.5 0.1577 0.1684 0.185 0.1932 0.2153 0.2211 0.2407 0.2744 0.2866 0.3035 0.2951 0.2958 5.8937 9.8801 13.8552 3.9434 8.9145
"4" 0.75 0.1887 0.1995 0.2206 0.2269 0.2578 0.2599 0.2864 0.3388 0.352 0.3738 0.3497 0.343 5.8288 9.807 13.7663 3.909 8.8621
"5" 1 0.2259 0.2364 0.263 0.2665 0.3088 0.3054 0.3407 0.4181 0.4321 0.4603 0.4144 0.3976 5.7536 9.7224 13.6633 3.8693 8.8014
"6" 1.25 0.2703 0.2799 0.3136 0.3128 0.3696 0.3589 0.4053 0.5158 0.5305 0.5666 0.4909 0.4607 5.666 9.624 13.5429 3.8232 8.7304
"7" 1.5 0.3234 0.3314 0.3738 0.3672 0.4424 0.4216 0.4821 0.6361 0.651 0.6973 0.5814 0.5338 5.5634 9.5088 13.4015 3.7693 8.6471
"8" 1.75 0.3867 0.3924 0.4455 0.4308 0.5294 0.4952 0.5733 0.7842 0.7988 0.8579 0.6884 0.6183 5.4426 9.3734 13.2346 3.7062 8.5488
"9" 2 0.4624 0.4644 0.5309 0.5052 0.6332 0.5815 0.6817 0.9664 0.9797 1.055 0.8148 0.7158 5.3 9.2136 13.0371 3.6318 8.4325
"10" 2.25 0.5526 0.5494 0.6324 0.5923 0.757 0.6824 0.8105 1.19 1.2011 1.2968 0.964 0.8283 5.1312 9.0248 12.8027 3.5441 8.2945
"11" 2.5 0.66 0.6498 0.753 0.6939 0.9045 0.8004 0.9633 1.4643 1.4718 1.5929 1.1398 0.958 4.931 8.801 12.5242 3.4404 8.1305
"12" 2.75 0.7879 0.7681 0.8962 0.8123 1.08 0.9381 1.1446 1.8 1.8024 1.9553 1.3467 1.1072 4.6934 8.5357 12.1927 3.3177 7.9353
"13" 3 0.9398 0.9072 1.066 0.9501 1.2884 1.0984 1.3596 2.2098 2.2054 2.3977 1.5896 1.2784 4.4114 8.2211 11.7985 3.1726 7.7031
"14" 3.25 1.1198 1.0704 1.267 1.11 1.5352 1.2845 1.6141 2.7082 2.6958 2.9365 1.874 1.4743 4.0772 7.8483 11.3299 3.001 7.427
"15" 3.5 1.3325 1.2608 1.5039 1.2946 1.8266 1.4993 1.9151 3.3111 3.2907 3.5905 2.2055 1.6977 3.682 7.4074 10.7744 2.7988 7.0992
"16" 3.75 1.5822 1.4818 1.7814 1.5069 2.1688 1.7456 2.2705 4.0346 4.0097 4.3805 2.5891 1.9509 3.2169 6.8882 10.1187 2.5615 6.7116
"17" 4 1.8714 1.7357 2.1034 1.749 2.5681 2.0245 2.6891 4.8913 4.8735 5.3284 3.0281 2.2357 2.6739 6.2806 9.3504 2.2854 6.2561
"18" 4.25 2.199 2.0217 2.471 2.0219 3.029 2.3334 3.1787 5.8818 5.9024 6.4538 3.5201 2.5519 2.0495 5.5787 8.4625 1.969 5.7271
"19" 4.5 2.5532 2.3309 2.875 2.3237 3.5522 2.659 3.7325 6.9692 7.111 7.7683 4.0468 2.8962 1.354 4.7903 7.4672 1.6188 5.1292
"20" 4.75 2.8877 2.6262 3.2725 2.6444 4.119 2.956 4.3103 8 8.4997 9.2643 4.5394 3.25 0.6402 3.9641 6.4322 1.2651 4.4965
"21" 5 3.0566 2.7834 3.5048 2.8594 4.513 3.0905 4.7209 8.5126 9.7351 10.6161 4.7827 3.4585 0.1497 3.3722 5.7003 1.0384 4.0306
"22" 5.25 3.0198 2.7571 3.4951 2.8769 4.5743 3.0355 4.8001 8.4117 10.2489 11.1555 4.7176 3.443 0.0734 3.2507 5.5643 1.0189 3.9237
"23" 5.5 2.9536 2.7029 3.4461 2.8589 4.5741 2.9548 4.8149 8.2263 10.6043 11.5189 4.6084 3.3905 0.0703 3.2161 5.5365 1.0346 3.8847
"24" 5.75 2.8867 2.6479 3.395 2.8384 4.5693 2.8745 4.8249 8.0391 10.9574 11.8784 4.4987 3.3363 0.0693 3.1845 5.5126 1.0515 3.8485
"25" 6 2.8201 2.5927 3.343 2.8165 4.5617 2.7952 4.8319 7.8527 11.3127 12.2388 4.3897 3.2813 0.0684 3.1535 5.4895 1.0685 3.8131
"26" 6.25 2.7538 2.5376 3.2902 2.7932 4.5513 2.7171 4.8359 7.6673 11.67 12.5997 4.2815 3.2256 0.0676 3.123 5.4673 1.0856 3.7786
"27" 6.5 2.688 2.4826 3.2366 2.7687 4.5383 2.6402 4.8369 7.4829 12.0288 12.9608 4.1743 3.1694 0.0667 3.0931 5.4459 1.1029 3.745
"28" 6.75 2.6227 2.4277 3.1823 2.7428 4.5226 2.5645 4.835 7.3 12.3887 13.3215 4.0682 3.1128 0.0659 3.0636 5.4253 1.1203 3.7123
"29" 7 2.5578 2.373 3.1275 2.7158 4.5044 2.49 4.8303 7.1185 12.7493 13.6815 3.9631 3.0558 0.065 3.0348 5.4056 1.1377 3.6805
