"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1295 0.146 0.1509 0.1583 0.1752 0.193 0.2065 0.2092 0.2333 0.2313 0.2492 0.2603 5.9528 9.9447 13.9368 3.9741 8.9616
"3" 0.5 0.1525 0.1776 0.1752 0.1789 0.2045 0.2327 0.2507 0.243 0.2863 0.2675 0.2957 0.308 5.8998 9.8819 13.8659 3.945 8.9182
"4" 0.75 0.1795 0.216 0.2034 0.2023 0.2388 0.2806 0.3044 0.2824 0.3514 0.3093 0.3509 0.3644 5.8396 9.81 13.7854 3.9118 8.8686
"5" 1 0.2113 0.2627 0.2362 0.2286 0.2787 0.3384 0.3697 0.328 0.4312 0.3577 0.4162 0.4309 5.7708 9.7271 13.6934 3.8737 8.8115
"6" 1.25 0.2486 0.3194 0.2741 0.2583 0.3253 0.4079 0.4488 0.3809 0.5291 0.4134 0.4937 0.5096 5.6916 9.6306 13.5875 3.8297 8.7453
"7" 1.5 0.2925 0.3884 0.3181 0.2918 0.3796 0.4915 0.5448 0.4422 0.649 0.4778 0.5854 0.6024 5.5999 9.5179 13.465 3.7787 8.6681
"8" 1.75 0.3441 0.472 0.3691 0.3296 0.4428 0.5923 0.6613 0.5133 0.7959 0.5521 0.694 0.7118 5.4934 9.3855 13.3225 3.7192 8.5777
"9" 2 0.4046 0.5736 0.4282 0.3721 0.5164 0.7134 0.8025 0.5956 0.9757 0.6378 0.8224 0.8409 5.3691 9.2294 13.1561 3.6495 8.4713
"10" 2.25 0.4756 0.6967 0.4966 0.42 0.602 0.859 0.9737 0.6908 1.1957 0.7364 0.9743 0.9928 5.2236 9.0449 12.9614 3.5677 8.3457
"11" 2.5 0.5589 0.846 0.5757 0.4738 0.7014 1.0337 1.1812 0.8009 1.4646 0.85 1.1536 1.1715 5.0531 8.8263 12.7329 3.4715 8.1972
"12" 2.75 0.6563 1.0267 0.6673 0.5342 0.8168 1.2432 1.4324 0.9279 1.793 0.9805 1.3652 1.3814 4.8529 8.5671 12.4644 3.3582 8.0214
"13" 3 0.7703 1.2453 0.773 0.6019 0.9504 1.4938 1.7365 1.0741 2.1934 1.1304 1.6143 1.6273 4.6179 8.2593 12.1487 3.2247 7.8129
"14" 3.25 0.9032 1.5092 0.8949 0.6776 1.105 1.793 2.1042 1.2422 2.6807 1.302 1.907 1.9149 4.342 7.8941 11.7775 3.0675 7.5657
"15" 3.5 1.0579 1.8268 1.0352 0.762 1.2831 2.149 2.5483 1.4345 3.2725 1.498 2.25 2.25 4.0185 7.461 11.3414 2.8825 7.2727
"16" 3.75 1.2373 2.2075 1.1963 0.8556 1.4876 2.5705 3.0838 1.6537 3.9886 1.721 2.6501 2.6386 3.6403 6.9486 10.8303 2.6655 6.9262
"17" 4 1.4443 2.661 1.3803 0.9587 1.7211 3.0662 3.7285 1.9015 4.851 1.9734 3.1137 3.0862 3.2001 6.3447 10.2334 2.412 6.5175
"18" 4.25 1.6811 3.1961 1.5884 1.0712 1.9854 3.6427 4.5024 2.1783 5.8825 2.2565 3.6455 3.5966 2.6919 5.6376 9.5412 2.1181 6.0381
"19" 4.5 1.9461 3.8172 1.8201 1.1922 2.2805 4.3001 5.4275 2.481 7.1025 2.5701 4.2443 4.1696 2.1136 4.8191 8.7482 1.782 5.4812
"20" 4.75 2.2313 4.5141 2.0705 1.3187 2.6026 5.0209 6.5059 2.7976 8.5184 2.9095 4.8939 4.7959 1.4761 3.8968 7.8661 1.409 4.8506
"21" 5 2.5102 5.2338 2.3203 1.4446 2.9396 5.738 7.6927 3.0946 10.1068 3.262 5.536 5.4483 0.8245 2.9183 6.9505 1.0233 4.1767
"22" 5.25 2.7078 5.7987 2.5099 1.5536 3.2448 6.2568 8.7791 3.2852 11.7733 3.6025 6.0005 6.0242 0.2982 2.0475 6.183 0.7023 3.5713
"23" 5.5 2.7399 5.9715 2.5572 1.588 3.3701 6.3612 9.3394 3.288 12.9265 3.8124 6.0905 6.2321 0.1105 1.6258 5.8724 0.5776 3.2732
"24" 5.75 2.7018 5.9627 2.5375 1.582 3.3962 6.2905 9.5878 3.217 13.6529 3.9133 6.0191 6.2519 0.0919 1.461 5.8023 0.5534 3.1542
"25" 6 2.6573 5.9348 2.5109 1.5715 3.4111 6.2032 9.8028 3.1405 14.3519 4.0022 5.9322 6.2511 0.0902 1.3199 5.7568 0.539 3.0528
"26" 6.25 2.6124 5.9039 2.4835 1.5603 3.4242 6.1143 10.016 3.0646 15.0752 4.0906 5.844 6.2469 0.0895 1.1762 5.7125 0.5247 2.9507
"27" 6.5 2.5675 5.871 2.4555 1.5488 3.436 6.0247 10.229 2.9899 15.8261 4.1791 5.7553 6.2403 0.0887 1.0283 5.6682 0.51 2.847
"28" 6.75 2.5226 5.8361 2.4271 1.5368 3.4465 5.9346 10.4416 2.9162 16.6053 4.2678 5.6662 6.2314 0.088 0.8761 5.6238 0.4948 2.7416
"29" 7 2.4777 5.7993 2.3983 1.5244 3.4557 5.8439 10.6536 2.8435 17.4131 4.3564 5.5768 6.2201 0.0873 0.7195 5.5795 0.4791 2.6346
"30" 7.25 2.4329 5.7607 2.369 1.5116 3.4635 5.7528 10.8647 2.772 18.2499 4.445 5.487 6.2064 0.0866 0.5586 5.5352 0.4629 2.526
"31" 7.5 2.3882 5.7201 2.3393 1.4984 3.47 5.6612 11.0747 2.7016 19.116 4.5333 5.397 6.1904 0.0858 0.3933 5.491 0.4463 2.4158
"32" 7.75 2.3436 5.6777 2.3093 1.4848 3.4751 5.5693 11.2832 2.6323 20.0109 4.6214 5.3068 6.172 0.0851 0.2238 5.447 0.4292 2.3042
"33" 8 2.3014 5.6401 2.2812 1.4724 3.4833 5.4828 11.5077 2.5662 20.4851 4.6916 5.2216 6.1589 0.0909 0.1245 5.4122 0.4222 2.2225
"34" 8.25 2.2682 5.6078 2.2559 1.4577 3.4921 5.4188 11.8043 2.5096 20.4733 4.6795 5.1561 6.1574 0.1016 0.0927 5.3835 0.4213 2.167
"35" 8.5 2.246 5.5373 2.2177 1.4333 3.4743 5.3823 12.1907 2.4643 20.2813 4.6298 5.0777 6.1153 0.1143 0.0822 5.3517 0.4231 2.1143
