"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1297 0.1481 0.152 0.1586 0.1856 0.1875 0.2031 0.2173 0.2265 0.2315 0.2416 0.2628 5.955 9.9473 13.9375 3.9749 8.9618
"3" 0.5 0.153 0.1828 0.1777 0.1797 0.2295 0.2196 0.2426 0.2624 0.2701 0.268 0.278 0.3138 5.905 9.8882 13.8673 3.9467 8.9187
"4" 0.75 0.1804 0.2256 0.2077 0.2036 0.2839 0.2572 0.2898 0.3167 0.322 0.3102 0.3198 0.3747 5.8488 9.8213 13.7879 3.9148 8.8696
"5" 1 0.2127 0.2784 0.2428 0.2306 0.351 0.3012 0.3461 0.3822 0.3838 0.3589 0.3678 0.4474 5.7852 9.7449 13.6972 3.8784 8.8131
"6" 1.25 0.2507 0.3435 0.2837 0.2611 0.4339 0.3528 0.4133 0.4612 0.4574 0.4153 0.423 0.534 5.7127 9.657 13.5929 3.8366 8.7478
"7" 1.5 0.2954 0.4237 0.3315 0.2957 0.5362 0.413 0.4936 0.5563 0.545 0.4804 0.4864 0.6371 5.6297 9.5555 13.4723 3.7883 8.6718
"8" 1.75 0.348 0.5226 0.3873 0.3347 0.6625 0.4835 0.5893 0.6709 0.6492 0.5555 0.5592 0.76 5.534 9.4376 13.3322 3.7322 8.5828
"9" 2 0.41 0.6443 0.4524 0.3788 0.8183 0.5658 0.7035 0.8088 0.7732 0.6423 0.6428 0.9062 5.4235 9.3 13.1687 3.667 8.4784
"10" 2.25 0.4827 0.7941 0.5284 0.4285 1.0101 0.6619 0.8397 0.9746 0.9205 0.7424 0.7385 1.0801 5.2954 9.1391 12.9772 3.5907 8.3555
"11" 2.5 0.5682 0.9784 0.6169 0.4845 1.2463 0.7741 1.002 1.1737 1.0955 0.8577 0.8483 1.2866 5.1464 8.9503 12.7526 3.5013 8.2105
"12" 2.75 0.6685 1.2048 0.7199 0.5476 1.5367 0.9049 1.1955 1.4128 1.3032 0.9904 0.974 1.5315 4.973 8.7286 12.4884 3.3965 8.039
"13" 3 0.786 1.4827 0.8399 0.6185 1.8931 1.0572 1.4257 1.6991 1.5494 1.143 1.1176 1.8215 4.7709 8.4679 12.1775 3.2734 7.8362
"14" 3.25 0.9234 1.8234 0.9792 0.698 2.3298 1.2341 1.6997 2.0416 1.8407 1.3181 1.2816 2.164 4.5353 8.1612 11.8114 3.1289 7.5961
"15" 3.5 1.0838 2.2403 1.1408 0.7869 2.8635 1.4391 2.0253 2.4499 2.1847 1.5185 1.4684 2.5675 4.2607 7.8005 11.3805 2.9592 7.3121
"16" 3.75 1.2704 2.7489 1.3279 0.886 3.5133 1.676 2.4116 2.9352 2.5898 1.7472 1.6804 3.0408 3.9412 7.3769 10.8739 2.7604 6.9765
"17" 4 1.4866 3.3674 1.5438 0.9958 4.3007 1.9484 2.8693 3.5088 3.0651 2.0069 1.9202 3.5929 3.5705 6.8808 10.2799 2.5282 6.5811
"18" 4.25 1.7356 4.1146 1.7916 1.1166 5.2481 2.2595 3.4102 4.1819 3.6195 2.2998 2.1896 4.2317 3.1425 6.3022 9.5869 2.2582 6.1173
"19" 4.5 2.0196 5.0086 2.0742 1.2478 6.3759 2.6109 4.047 4.9623 4.2608 2.6269 2.489 4.9619 2.6525 5.6328 8.7846 1.9473 5.5772
"20" 4.75 2.3385 6.061 2.3917 1.3874 7.6954 3.0004 4.7931 5.8487 4.9919 2.9859 2.8159 5.7796 2.1002 4.8685 7.869 1.5944 4.9563
"21" 5 2.6851 7.2617 2.7378 1.5308 9.1919 3.4161 5.6553 6.8164 5.8043 3.3679 3.1602 6.663 1.496 4.019 6.8531 1.2058 4.2606
