"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1257 0.1427 0.1564 0.168 0.1787 0.187 0.1972 0.2119 0.227 0.2383 0.2425 0.26 5.9549 9.9484 13.9384 3.9756 8.9632
"3" 0.5 0.1436 0.1697 0.1881 0.2015 0.2128 0.2185 0.2287 0.2494 0.2712 0.284 0.28 0.3073 5.9046 9.8908 13.8697 3.9485 8.9221
"4" 0.75 0.164 0.2017 0.2261 0.2417 0.2534 0.2552 0.2652 0.2935 0.324 0.3383 0.3233 0.363 5.8482 9.826 13.7923 3.9181 8.8756
"5" 1 0.1873 0.2398 0.2719 0.2898 0.3017 0.2981 0.3076 0.3453 0.3871 0.403 0.3732 0.4289 5.7844 9.7525 13.7046 3.8837 8.8228
"6" 1.25 0.2139 0.2851 0.3269 0.3475 0.3591 0.3482 0.3567 0.4062 0.4623 0.48 0.4307 0.5065 5.7119 9.6686 13.6044 3.8446 8.7624
"7" 1.5 0.2443 0.3388 0.393 0.4166 0.4274 0.4067 0.4136 0.4777 0.552 0.5716 0.497 0.5981 5.6289 9.5724 13.4895 3.7999 8.6929
"8" 1.75 0.2789 0.4026 0.4723 0.4992 0.5085 0.4748 0.4795 0.5617 0.659 0.6804 0.5735 0.7061 5.5335 9.4615 13.3569 3.7485 8.6126
"9" 2 0.3183 0.4784 0.5676 0.598 0.6048 0.5543 0.5559 0.6603 0.7865 0.8098 0.6615 0.8332 5.4235 9.3333 13.2036 3.6893 8.5195
"10" 2.25 0.3633 0.5682 0.6819 0.7161 0.7192 0.6468 0.6444 0.7758 0.9385 0.9635 0.7628 0.9829 5.2963 9.1845 13.0257 3.6209 8.4111
"11" 2.5 0.4144 0.6746 0.8189 0.8571 0.8548 0.7546 0.7468 0.9112 1.1195 1.1458 0.8793 1.1588 5.1488 9.0115 12.8189 3.5416 8.2849
"12" 2.75 0.4726 0.8008 0.9832 1.0252 1.0155 0.8799 0.8653 1.0695 1.3348 1.362 1.0131 1.3656 4.9777 8.8102 12.5781 3.4497 8.1375
"13" 3 0.5387 0.9501 1.18 1.2254 1.2057 1.0253 1.0024 1.2546 1.5908 1.618 1.1667 1.608 4.779 8.5755 12.2975 3.3429 7.9654
"14" 3.25 0.6137 1.1266 1.4153 1.4636 1.4304 1.1938 1.1609 1.4703 1.8947 1.9208 1.3427 1.892 4.5482 8.302 11.9706 3.219 7.7643
"15" 3.5 0.6986 1.3348 1.6965 1.746 1.6955 1.3888 1.3439 1.7214 2.2549 2.2781 1.5439 2.2237 4.2802 7.9833 11.5898 3.0751 7.5294
"16" 3.75 0.7947 1.5797 2.032 2.0802 2.0073 1.6134 1.5551 2.0124 2.681 2.6988 1.7732 2.61 3.9695 7.6125 11.1469 2.9085 7.2554
"17" 4 0.9029 1.8666 2.4306 2.4741 2.3729 1.8713 1.7985 2.3482 3.1836 3.1926 2.0336 3.0584 3.6104 7.182 10.633 2.7159 6.9364
"18" 4.25 1.0244 2.2009 2.9017 2.9358 2.7996 2.1654 2.0786 2.7329 3.7744 3.7695 2.3275 3.5758 3.197 6.684 10.0392 2.4943 6.5665
"19" 4.5 1.159 2.5872 3.4541 3.4733 3.2945 2.4975 2.4002 3.169 4.4651 4.4393 2.656 4.1684 2.7244 6.1117 9.3576 2.2411 6.1401
"20" 4.75 1.3056 3.0271 4.0935 4.0922 3.8629 2.866 2.7681 3.6542 5.2664 5.2098 3.0174 4.8397 2.1907 5.4604 8.5836 1.9552 5.6531
"21" 5 1.4603 3.5145 4.8157 4.7935 4.5064 3.2619 3.18 4.1755 6.1848 6.0836 3.4029 5.5874 1.6014 4.7339 7.7234 1.6396 5.1077
"22" 5.25 1.6116 4.0214 5.5866 5.5677 5.2184 3.6563 3.6207 4.6923 7.2178 7.0527 3.7854 6.3979 0.9808 3.9556 6.8076 1.3073 4.5199
"23" 5.5 1.7279 4.4541 6.2762 6.3523 5.9278 3.9666 4.033 5.0916 8.3338 8.0886 4.087 7.1732 0.4091 3.2133 5.9455 1.004 3.9531
"24" 5.75 1.7521 4.6178 6.5848 6.7835 6.3139 4.0456 4.2548 5.1838 9.1478 8.8458 4.1633 7.5332 0.1225 2.811 5.4903 0.8608 3.6369
"25" 6 1.7161 4.5845 6.5911 6.8825 6.4003 3.9734 4.2971 5.0829 9.5418 9.1904 4.0888 7.5512 0.086 2.7235 5.4066 0.8511 3.5601
"26" 6.25 1.6736 4.526 6.5562 6.9329 6.4425 3.8844 4.3121 4.9612 9.8719 9.4717 3.9973 7.5216 0.0834 2.6802 5.3748 0.8593 3.5177
"27" 6.5 1.6313 4.4652 6.5165 6.9777 6.4795 3.7952 4.3237 4.8397 10.2031 9.7519 3.9056 7.4866 0.0824 2.6395 5.3463 0.8687 3.4776
"28" 6.75 1.5895 4.4034 6.4741 7.0189 6.5132 3.7067 4.3333 4.7197 10.5385 10.034 3.8147 7.4481 0.0815 2.5993 5.3186 0.8783 3.4385
"29" 7 1.5483 4.3406 6.4289 7.0565 6.5437 3.6191 4.3408 4.601 10.8782 10.3178 3.7247 7.4064 0.0807 2.5594 5.2917 0.8881 3.4001
"30" 7.25 1.5077 4.277 6.3812 7.0906 6.5709 3.5324 4.3462 4.4839 11.2218 10.6032 3.6356 7.3615 0.0799 2.52 5.2655 0.8982 3.3625
"31" 7.5 1.4677 4.2127 6.331 7.1212 6.5948 3.4466 4.3496 4.3684 11.5691 10.8899 3.5474 7.3135 0.079 2.4809 5.2402 0.9084 3.3258
"32" 7.75 1.4284 4.1477 6.2783 7.1481 6.6154 3.3618 4.3509 4.2545 11.9198 11.1776 3.4603 7.2626 0.0782 2.4423 5.2156 0.9189 3.2899
"33" 8 1.3896 4.0821 6.2234 7.1715 6.6328 3.278 4.3502 4.1422 12.2737 11.466 3.3742 7.2089 0.0774 2.4041 5.1919 0.9295 3.2548
"34" 8.25 1.3516 4.016 6.1662 7.1913 6.6469 3.1953 4.3476 4.0317 12.6305 11.7549 3.2893 7.1524 0.0766 2.3664 5.169 0.9403 3.2206
"35" 8.5 1.3141 3.9494 6.107 7.2076 6.6578 3.1137 4.3429 3.9229 12.99 12.0441 3.2054 7.0933 0.0759 2.3292 5.147 0.9512 3.1873
