"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1335 0.1424 0.1555 0.1673 0.1775 0.1929 0.1974 0.2099 0.2293 0.231 0.2606 0.2595 5.9502 9.9436 13.9355 3.9731 8.9628
"3" 0.5 0.162 0.169 0.186 0.1999 0.21 0.2326 0.2291 0.2447 0.2767 0.2667 0.3234 0.306 5.8935 9.8794 13.8627 3.9424 8.9212
"4" 0.75 0.1966 0.2005 0.2225 0.2389 0.2484 0.2804 0.266 0.2852 0.3339 0.3079 0.4012 0.3608 5.8281 9.8056 13.7796 3.9072 8.874
"5" 1 0.2385 0.2379 0.2661 0.2853 0.2938 0.3379 0.3088 0.3324 0.4028 0.3555 0.4977 0.4253 5.7523 9.7201 13.6841 3.8663 8.8202
"6" 1.25 0.2893 0.2821 0.3182 0.3407 0.3473 0.4072 0.3584 0.3873 0.4858 0.4103 0.6172 0.5012 5.6636 9.6201 13.5736 3.8186 8.7585
"7" 1.5 0.3508 0.3346 0.3804 0.4068 0.4106 0.4906 0.416 0.4511 0.5858 0.4734 0.7652 0.5905 5.5593 9.5028 13.445 3.7626 8.6872
"8" 1.75 0.4253 0.3967 0.4547 0.4854 0.4852 0.5909 0.4827 0.5253 0.7062 0.5462 0.9483 0.6954 5.4361 9.3645 13.2945 3.6965 8.6046
"9" 2 0.5154 0.4702 0.5433 0.579 0.5732 0.7115 0.5601 0.6115 0.8511 0.6299 1.1746 0.8187 5.29 9.2007 13.1179 3.6182 8.5084
"10" 2.25 0.6243 0.5572 0.6491 0.6903 0.6768 0.8562 0.6498 0.7114 1.0253 0.7261 1.4543 0.9633 5.1162 9.0063 12.9099 3.5253 8.3961
"11" 2.5 0.7557 0.66 0.775 0.8224 0.7987 1.0297 0.7538 0.8271 1.2346 0.8366 1.7991 1.1326 4.9091 8.7751 12.6645 3.4148 8.2649
"12" 2.75 0.9141 0.7813 0.925 0.979 0.9418 1.2371 0.8742 0.9608 1.4855 0.9633 2.2238 1.3305 4.6621 8.5 12.3747 3.2833 8.1113
"13" 3 1.1048 0.9241 1.1032 1.164 1.1096 1.4847 1.0136 1.115 1.786 1.1083 2.7454 1.5614 4.3675 8.1727 12.0324 3.1268 7.9315
"14" 3.25 1.3336 1.0917 1.3147 1.3821 1.3056 1.7791 1.1749 1.292 2.145 1.2737 3.3838 1.8297 4.0168 7.7835 11.6285 2.9408 7.7212
"15" 3.5 1.6072 1.2876 1.5645 1.6379 1.5338 2.1272 1.3613 1.494 2.5724 1.4618 4.1612 2.1401 3.6003 7.3223 11.1532 2.7204 7.4757
"16" 3.75 1.9323 1.5147 1.8574 1.9361 1.798 2.5355 1.5766 1.7226 3.079 1.6745 5.1006 2.4969 3.1089 6.7785 10.5969 2.4607 7.1903
"17" 4 2.3122 1.7751 2.1974 2.2802 2.1011 3.0076 1.8243 1.9772 3.6752 1.9129 6.2207 2.9027 2.5353 6.1435 9.9524 2.1582 6.8616
"18" 4.25 2.7449 2.0667 2.5837 2.6716 2.4443 3.539 2.1036 2.2526 4.3691 2.1767 7.5228 3.3573 1.8809 5.417 9.2213 1.8132 6.4897
"19" 4.5 3.2093 2.3764 3.0024 3.1057 2.8243 4.1014 2.4072 2.5307 5.1622 2.4623 8.9526 3.8533 1.1709 4.6209 8.4297 1.4386 6.0844
"20" 4.75 3.6271 2.6555 3.394 3.5591 3.216 4.5961 2.703 2.758 6.0407 2.7606 10.2767 4.3501 0.5072 3.8487 7.6804 1.0855 5.6869
"21" 5 3.8222 2.7886 3.6034 3.8501 3.4621 4.8113 2.8892 2.8324 6.7686 2.9947 10.943 4.6288 0.1532 3.3893 7.2633 0.8945 5.4409
