"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1364 0.1468 0.1549 0.1659 0.179 0.1895 0.1972 0.2236 0.2181 0.2427 0.2469 0.2589 5.9513 9.9472 13.9338 3.9738 8.9618
"3" 0.5 0.1692 0.1796 0.1844 0.1966 0.2137 0.2245 0.2287 0.2777 0.2504 0.2944 0.2902 0.3046 5.8962 9.8879 13.8586 3.9443 8.9187
"4" 0.75 0.2098 0.2196 0.2197 0.2329 0.255 0.2659 0.2653 0.3448 0.2874 0.3571 0.341 0.3583 5.8332 9.8207 13.7724 3.9105 8.8696
"5" 1 0.2601 0.2686 0.2616 0.2758 0.3042 0.3149 0.3076 0.4281 0.3298 0.4331 0.4007 0.4214 5.7606 9.744 13.6728 3.8716 8.813
"6" 1.25 0.3224 0.3284 0.3114 0.3266 0.3629 0.3728 0.3567 0.5313 0.3784 0.5251 0.4707 0.4955 5.6765 9.6559 13.5569 3.8265 8.7476
"7" 1.5 0.3996 0.4015 0.3707 0.3866 0.4328 0.4413 0.4136 0.6592 0.4341 0.6365 0.5529 0.5825 5.5784 9.554 13.4213 3.7739 8.6713
"8" 1.75 0.495 0.4907 0.4412 0.4576 0.5159 0.5223 0.4795 0.8176 0.498 0.7714 0.6493 0.6845 5.4634 9.4356 13.2619 3.7123 8.5821
"9" 2 0.6129 0.5996 0.525 0.5413 0.6149 0.6179 0.5559 1.0135 0.571 0.9344 0.7621 0.8041 5.3283 9.2976 13.0739 3.6398 8.4773
"10" 2.25 0.7587 0.7323 0.6246 0.64 0.7324 0.7308 0.6443 1.2556 0.6546 1.1314 0.8943 0.9441 5.169 9.1362 12.8514 3.5544 8.3538
"11" 2.5 0.9386 0.8941 0.7427 0.7563 0.872 0.8637 0.7467 1.5544 0.7502 1.3691 1.0488 1.1078 4.9809 8.9471 12.5878 3.4535 8.2079
"12" 2.75 1.1603 1.0909 0.8828 0.8931 1.0375 1.0202 0.8651 1.9224 0.8593 1.6556 1.2292 1.2989 4.7586 8.7252 12.2751 3.3341 8.0355
"13" 3 1.4331 1.3302 1.0487 1.0536 1.2334 1.2038 1.0019 2.3748 0.9837 2.0003 1.4394 1.5215 4.4957 8.4646 11.9039 3.1929 7.8314
"14" 3.25 1.768 1.6202 1.2448 1.2414 1.4646 1.4188 1.16 2.9289 1.1253 2.414 1.6838 1.7801 4.1853 8.1588 11.4638 3.0259 7.5901
"15" 3.5 2.178 1.9702 1.4762 1.4605 1.7366 1.6694 1.3425 3.6046 1.2861 2.9089 1.9667 2.0794 3.8193 7.8005 10.943 2.8288 7.3051
"16" 3.75 2.6778 2.3905 1.7477 1.7147 2.0554 1.9598 1.5528 4.4229 1.4678 3.4984 2.2923 2.4239 3.3897 7.3821 10.3289 2.597 6.9696
"17" 4 3.2814 2.8912 2.0636 2.0074 2.4262 2.293 1.7947 5.4036 1.6723 4.1959 2.6639 2.8175 2.889 6.8965 9.6098 2.3266 6.577
"18" 4.25 3.9972 3.479 2.4267 2.3408 2.8536 2.6691 2.0721 6.5576 1.9005 5.0134 3.0813 3.2618 2.3126 6.3395 8.7779 2.0151 6.1227
"19" 4.5 4.8197 4.1505 2.8337 2.7138 3.3382 3.0799 2.3826 7.8689 2.1517 5.9567 3.5357 3.7543 1.666 5.7161 7.8389 1.6659 5.6091
"20" 4.75 5.6979 4.8679 3.2629 3.1191 3.8736 3.4942 2.7144 9.241 2.4223 7.0177 3.9947 4.2836 0.9802 5.0553 6.8343 1.2976 5.0571
"21" 5 6.4358 5.4828 3.6304 3.5151 4.3966 3.8145 3.0173 10.3429 2.6987 8.1586 4.3534 4.7742 0.3672 4.467 5.9213 0.979 4.5504
"22" 5.25 6.6733 5.6977 3.7595 3.6954 4.6445 3.8794 3.1577 10.6341 2.8647 8.9369 4.4309 4.9595 0.1074 4.2278 5.5162 0.8629 4.3211
"23" 5.5 6.6293 5.6747 3.7414 3.7209 4.6932 3.8104 3.178 10.5015 2.9257 9.3122 4.3565 4.9485 0.0829 4.2169 5.4581 0.8708 4.2846
"24" 5.75 6.5587 5.6283 3.7084 3.7294 4.7199 3.7304 3.1847 10.3316 2.9742 9.6463 4.269 4.9172 0.0811 4.229 5.4345 0.8907 4.2678
"25" 6 6.4849 5.5788 3.6736 3.7354 4.7433 3.6503 3.1893 10.1589 3.0213 9.9834 4.1813 4.883 0.0802 4.2434 5.4128 0.9116 4.2528
"26" 6.25 6.409 5.5271 3.6374 3.7395 4.7643 3.5705 3.1923 9.9849 3.0675 10.3251 4.0938 4.8468 0.0793 4.259 5.3919 0.9331 4.2387
"27" 6.5 6.331 5.4733 3.5999 3.7416 4.7828 3.4912 3.1937 9.8097 3.1128 10.6712 4.0067 4.8086 0.0784 4.2759 5.3716 0.9551 4.2257
"28" 6.75 6.2511 5.4175 3.5612 3.7417 4.7987 3.4124 3.1935 9.6335 3.1569 11.0213 3.92 4.7685 0.0776 4.2941 5.3521 0.9776 4.2136
"29" 7 6.1694 5.3597 3.5214 3.7399 4.812 3.3342 3.1918 9.4565 3.2 11.3749 3.8337 4.7265 0.0767 4.3135 5.3332 1.0006 4.2026
"30" 7.25 6.086 5.3001 3.4804 3.7361 4.8228 3.2565 3.1885 9.279 3.2418 11.7319 3.7479 4.6826 0.0759 4.3341 5.315 1.024 4.1926
"31" 7.5 6.0009 5.2386 3.4383 3.7305 4.8309 3.1795 3.1835 9.1009 3.2825 12.0917 3.6626 4.637 0.075 4.3559 5.2976 1.0478 4.1835
"32" 7.75 5.9144 5.1755 3.3952 3.7228 4.8365 3.1032 3.1771 8.9227 3.3218 12.4539 3.578 4.5898 0.0742 4.3788 5.2809 1.0721 4.1755
"33" 8 5.8265 5.1109 3.3512 3.7134 4.8395 3.0277 3.1691 8.7444 3.3598 12.8183 3.4941 4.5409 0.0734 4.4028 5.2649 1.0966 4.1684
"34" 8.25 5.7374 5.0447 3.3062 3.702 4.84 2.9529 3.1596 8.5662 3.3964 13.1844 3.411 4.4906 0.0726 4.4279 5.2496 1.1216 4.1623
"35" 8.5 5.6472 4.9771 3.2605 3.6889 4.8379 2.879 3.1486 8.3883 3.4316 13.5518 3.3286 4.4388 0.0718 4.4541 5.2351 1.1468 4.1572
"36" 8.75 5.556 4.9083 3.214 3.6739 4.8333 2.8059 3.1361 8.2109 3.4654 13.9202 3.2471 4.3856 0.071 4.4812 5.2213 1.1723 4.153
"37" 9 5.464 4.8384 3.1669 3.6573 4.8263 2.7338 3.1222 8.0341 3.4976 14.2892 3.1665 4.3312 0.0702 4.5092 5.2083 1.198 4.1497
"38" 9.25 5.3712 4.7673 3.1191 3.6389 4.8168 2.6626 3.107 7.8582 3.5283 14.6583 3.0868 4.2756 0.0695 4.5382 5.196 1.224 4.1474
"39" 9.5 5.2779 4.6953 3.0708 3.6189 4.805 2.5925 3.0904 7.6832 3.5575 15.0273 3.0081 4.219 0.0687 4.568 5.1843 1.2501 4.1459
"40" 9.75 5.184 4.6225 3.022 3.5973 4.7908 2.5233 3.0725 7.5093 3.5851 15.3958 2.9305 4.1613 0.068 4.5986 5.1734 1.2764 4.1454
"41" 10 5.0898 4.5489 2.9728 3.5742 4.7744 2.4552 3.0533 7.3368 3.6111 15.7635 2.854 4.1027 0.0673 4.63 5.1632 1.3028 4.1456
"42" 10.25 4.9954 4.4747 2.9233 3.5496 4.7557 2.3882 3.033 7.1656 3.6355 16.1299 2.7785 4.0434 0.0666 4.6621 5.1537 1.3292 4.1467
"43" 10.5 4.9008 4.4 2.8735 3.5236 4.7349 2.3224 3.0115 6.996 3.6583 16.4948 2.7042 3.9833 0.0659 4.6949 5.1449 1.3558 4.1486
"44" 10.75 4.8062 4.3248 2.8235 3.4963 4.7121 2.2576 2.9888 6.8281 3.6795 16.8579 2.6311 3.9225 0.0652 4.7283 5.1368 1.3823 4.1513
"45" 11 4.7117 4.2494 2.7733 3.4677 4.6873 2.194 2.9651 6.6621 3.6991 17.2189 2.5592 3.8612 0.0646 4.7622 5.1293 1.4089 4.1547
"46" 11.25 4.6174 4.1736 2.723 3.4379 4.6605 2.1316 2.9404 6.4979 3.7172 17.5775 2.4886 3.7995 0.064 4.7967 5.1224 1.4355 4.1589
"47" 11.5 4.5234 4.0978 2.6727 3.4069 4.6319 2.0704 2.9148 6.3357 3.7336 17.9333 2.4192 3.7373 0.0633 4.8317 5.1162 1.462 4.1637
"48" 11.75 4.4297 4.0219 2.6224 3.3749 4.6015 2.0104 2.8882 6.1757 3.7485 18.2863 2.3511 3.6749 0.0627 4.8671 5.1106 1.4884 4.1692
"49" 12 4.3366 3.946 2.5722 3.3418 4.5695 1.9516 2.8608 6.0179 3.7618 18.6361 2.2842 3.6123 0.0622 4.9028 5.1055 1.5147 4.1753
"50" 12.25 4.244 3.8702 2.5221 3.3078 4.5358 1.894 2.8326 5.8624 3.7735 18.9825 2.2187 3.5495 0.0616 4.9389 5.1011 1.5409 4.1821
"51" 12.5 4.1521 3.7947 2.4722 3.2729 4.5006 1.8376 2.8037 5.7093 3.7837 19.3253 2.1545 3.4866 0.061 4.9754 5.0972 1.567 4.1894
"52" 12.75 4.0609 3.7194 2.4226 3.2371 4.464 1.7825 2.7741 5.5585 3.7924 19.6643 2.0916 3.4237 0.0605 5.012 5.0938 1.5929 4.1972
"53" 13 3.9705 3.6445 2.3732 3.2007 4.426 1.7286 2.7438 5.4103 3.7997 19.9993 2.0301 3.3609 0.06 5.0489 5.091 1.6186 4.2056
"54" 13.25 3.8809 3.57 2.3241 3.1635 4.3867 1.676 2.713 5.2646 3.8055 20.3302 1.9699 3.2982 0.0595 5.0859 5.0886 1.6441 4.2145
"55" 13.5 3.7923 3.4959 2.2753 3.1257 4.3463 1.6245 2.6816 5.1216 3.8098 20.6567 1.911 3.2358 0.059 5.1231 5.0868 1.6695 4.2239
"56" 13.75 3.7047 3.4225 2.227 3.0873 4.3047 1.5743 2.6497 4.9811 3.8128 20.9789 1.8535 3.1735 0.0585 5.1603 5.0854 1.6945 4.2337
"57" 14 3.6181 3.3496 2.1791 3.0484 4.2621 1.5253 2.6174 4.8433 3.8144 21.2965 1.7973 3.1116 0.058 5.1977 5.0845 1.7194 4.2438
"58" 14.25 3.5326 3.2773 2.1316 3.009 4.2185 1.4776 2.5846 4.7082 3.8147 21.6094 1.7424 3.0501 0.0576 5.235 5.084 1.744 4.2544
"59" 14.5 3.4482 3.2058 2.0847 2.9693 4.174 1.431 2.5516 4.5758 3.8137 21.9175 1.6889 2.9889 0.0572 5.2723 5.0839 1.7683 4.2654
"60" 14.75 3.365 3.135 2.0382 2.9292 4.1287 1.3856 2.5182 4.4461 3.8114 22.2208 1.6366 2.9282 0.0567 5.3096 5.0842 1.7923 4.2766
"61" 15 3.283 3.065 1.9923 2.8888 4.0826 1.3414 2.4845 4.3192 3.8079 22.5192 1.5857 2.868 0.0563 5.3468 5.0849 1.816 4.2882
"62" 15.25 3.2022 2.9959 1.947 2.8481 4.0359 1.2984 2.4507 4.1949 3.8032 22.8125 1.5361 2.8084 0.0559 5.3839 5.0859 1.8394 4.3
"63" 15.5 3.1228 2.9276 1.9023 2.8073 3.9886 1.2565 2.4166 4.0734 3.7973 23.1009 1.4877 2.7493 0.0555 5.4209 5.0873 1.8626 4.3122
"64" 15.75 3.0446 2.8602 1.8581 2.7663 3.9407 1.2157 2.3825 3.9547 3.7904 23.3841 1.4406 2.6908 0.0552 5.4578 5.0889 1.8853 4.3245
"65" 16 2.9677 2.7937 1.8146 2.7252 3.8923 1.1761 2.3482 3.8386 3.7823 23.6623 1.3947 2.633 0.0548 5.4944 5.0909 1.9078 4.3371
"66" 16.25 2.8922 2.7282 1.7718 2.684 3.8436 1.1376 2.3138 3.7253 3.7732 23.9353 1.3501 2.5759 0.0545 5.5309 5.0932 1.9299 4.3498
"67" 16.5 2.818 2.6636 1.7296 2.6428 3.7945 1.1001 2.2794 3.6146 3.7631 24.2031 1.3067 2.5194 0.0541 5.5671 5.0958 1.9517 4.3628
"68" 16.75 2.7451 2.6001 1.688 2.6017 3.745 1.0637 2.245 3.5066 3.752 24.4658 1.2644 2.4637 0.0538 5.6031 5.0986 1.9732 4.3758
"69" 17 2.6737 2.5375 1.6472 2.5606 3.6954 1.0284 2.2106 3.4012 3.74 24.7234 1.2234 2.4087 0.0535 5.6388 5.1016 1.9943 4.3891
"70" 17.25 2.6036 2.476 1.607 2.5196 3.6455 0.9941 2.1763 3.2985 3.7271 24.9758 1.1835 2.3545 0.0532 5.6742 5.1049 2.0151 4.4024
"71" 17.5 2.5349 2.4155 1.5675 2.4787 3.5955 0.9608 2.1421 3.1983 3.7134 25.2231 1.1447 2.3011 0.0529 5.7093 5.1084 2.0355 4.4158
"72" 17.75 2.4676 2.3561 1.5287 2.4379 3.5454 0.9285 2.1079 3.1007 3.6988 25.4653 1.1071 2.2484 0.0526 5.7442 5.1121 2.0555 4.4293
"73" 18 2.4017 2.2977 1.4907 2.3974 3.4953 0.8971 2.0739 3.0057 3.6834 25.7024 1.0705 2.1966 0.0523 5.7787 5.116 2.0752 4.4429
"74" 18.25 2.3371 2.2404 1.4533 2.357 3.4452 0.8667 2.0401 2.9131 3.6673 25.9345 1.035 2.1456 0.052 5.8128 5.12 2.0946 4.4565
"75" 18.5 2.2739 2.1842 1.4166 2.3169 3.3951 0.8372 2.0064 2.8229 3.6504 26.1616 1.0006 2.0955 0.0518 5.8466 5.1242 2.1136 4.4702
"76" 18.75 2.2121 2.129 1.3807 2.277 3.3451 0.8086 1.9729 2.7352 3.6329 26.3838 0.9672 2.0461 0.0515 5.8801 5.1286 2.1322 4.4839
"77" 19 2.1517 2.075 1.3454 2.2375 3.2952 0.7809 1.9397 2.6498 3.6147 26.6011 0.9348 1.9977 0.0513 5.9131 5.1331 2.1505 4.4976
"78" 19.25 2.0926 2.0219 1.3109 2.1982 3.2454 0.7541 1.9067 2.5668 3.5959 26.8135 0.9033 1.95 0.051 5.9458 5.1377 2.1684 4.5112
"79" 19.5 2.0348 1.97 1.277 2.1593 3.1959 0.7281 1.8739 2.486 3.5765 27.0211 0.8728 1.9033 0.0508 5.9781 5.1424 2.186 4.5249
"80" 19.75 1.9784 1.9191 1.2439 2.1207 3.1465 0.7029 1.8414 2.4075 3.5566 27.224 0.8433 1.8574 0.0506 6.0101 5.1473 2.2033 4.5386
"81" 20 1.9232 1.8693 1.2115 2.0824 3.0975 0.6786 1.8092 2.3312 3.5361 27.4222 0.8147 1.8123 0.0504 6.0416 5.1522 2.2202 4.5522
"82" 20.25 1.8694 1.8205 1.1797 2.0446 3.0486 0.655 1.7773 2.2571 3.5152 27.6158 0.7869 1.7681 0.0502 6.0727 5.1572 2.2367 4.5658
"83" 20.5 1.8169 1.7728 1.1487 2.0071 3.0001 0.6321 1.7457 2.1851 3.4937 27.8049 0.7601 1.7247 0.05 6.1034 5.1623 2.2529 4.5793
"84" 20.75 1.7656 1.7261 1.1183 1.97 2.9519 0.61 1.7144 2.1151 3.4718 27.9895 0.734 1.6822 0.0498 6.1337 5.1674 2.2688 4.5927
"85" 21 1.7156 1.6804 1.0886 1.9334 2.9041 0.5886 1.6834 2.0472 3.4495 28.1698 0.7088 1.6406 0.0496 6.1636 5.1727 2.2843 4.6061
"86" 21.25 1.6668 1.6358 1.0596 1.8972 2.8566 0.568 1.6528 1.9813 3.4269 28.3457 0.6844 1.5997 0.0494 6.193 5.1779 2.2996 4.6194
"87" 21.5 1.6192 1.5922 1.0312 1.8614 2.8095 0.5479 1.6226 1.9173 3.4038 28.5173 0.6608 1.5598 0.0492 6.2221 5.1832 2.3145 4.6326
"88" 21.75 1.5728 1.5495 1.0035 1.826 2.7629 0.5286 1.5927 1.8552 3.3804 28.6848 0.638 1.5206 0.049 6.2507 5.1886 2.329 4.6457
"89" 22 1.5276 1.5079 0.9764 1.7911 2.7166 0.5099 1.5631 1.7949 3.3568 28.8481 0.6159 1.4823 0.0489 6.2789 5.1939 2.3433 4.6587
"90" 22.25 1.4835 1.4672 0.95 1.7567 2.6708 0.4918 1.5339 1.7365 3.3328 29.0075 0.5945 1.4448 0.0487 6.3066 5.1993 2.3572 4.6717
"91" 22.5 1.4406 1.4274 0.9242 1.7227 2.6255 0.4743 1.5051 1.6798 3.3085 29.1629 0.5738 1.4081 0.0486 6.334 5.2048 2.3709 4.6845
"92" 22.75 1.3988 1.3886 0.899 1.6892 2.5806 0.4575 1.4767 1.6248 3.284 29.3144 0.5537 1.3722 0.0484 6.3609 5.2102 2.3842 4.6972
"93" 23 1.358 1.3508 0.8744 1.6562 2.5362 0.4411 1.4487 1.5715 3.2593 29.4621 0.5344 1.337 0.0483 6.3874 5.2156 2.3972 4.7097
"94" 23.25 1.3184 1.3138 0.8504 1.6236 2.4923 0.4254 1.421 1.5198 3.2344 29.6061 0.5157 1.3027 0.0481 6.4135 5.221 2.41 4.7222
