"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1304 0.1479 0.1547 0.1653 0.1806 0.1958 0.2024 0.2234 0.2301 0.2347 0.2518 0.2559 5.9496 9.943 13.9323 3.9727 8.9604
"3" 0.5 0.1545 0.1822 0.1841 0.1951 0.2173 0.2395 0.241 0.2772 0.2787 0.2754 0.3018 0.2977 5.8921 9.8779 13.8551 3.9415 8.9154
"4" 0.75 0.183 0.2245 0.2191 0.2302 0.2615 0.293 0.2868 0.3439 0.3375 0.3231 0.3617 0.3463 5.8259 9.8031 13.7662 3.9055 8.8637
"5" 1 0.2168 0.2765 0.2607 0.2717 0.3146 0.3584 0.3414 0.4265 0.4087 0.379 0.4335 0.4026 5.749 9.7163 13.6631 3.8637 8.8039
"6" 1.25 0.2568 0.3406 0.3101 0.3205 0.3784 0.4383 0.4064 0.5288 0.4947 0.4445 0.5194 0.468 5.6592 9.6149 13.5427 3.8149 8.7343
"7" 1.5 0.3041 0.4194 0.3689 0.3779 0.455 0.5358 0.4836 0.6555 0.5988 0.5212 0.6221 0.5439 5.5538 9.4959 13.4013 3.7574 8.6528
"8" 1.75 0.36 0.5163 0.4387 0.4455 0.5469 0.6548 0.5755 0.8121 0.7245 0.6109 0.7449 0.6319 5.4293 9.3557 13.2345 3.6896 8.5568
"9" 2 0.426 0.6353 0.5215 0.525 0.6572 0.8 0.6847 1.0056 0.8763 0.7158 0.8916 0.7338 5.282 9.1898 13.0371 3.6092 8.4436
"10" 2.25 0.5039 0.7815 0.6198 0.6183 0.7892 0.9768 0.8144 1.2443 1.0594 0.8384 1.0666 0.8517 5.1073 8.9932 12.8029 3.5137 8.3097
"11" 2.5 0.5957 0.9608 0.7363 0.7277 0.9472 1.1919 0.9685 1.5386 1.2801 0.9813 1.2752 0.9879 4.8997 8.7598 12.5247 3.4002 8.1509
"12" 2.75 0.7038 1.1805 0.8742 0.8558 1.1359 1.453 1.1514 1.9003 1.5457 1.1479 1.5233 1.1449 4.653 8.4826 12.1941 3.265 7.9625
"13" 3 0.8308 1.4491 1.0373 1.0052 1.3607 1.769 1.3684 2.3438 1.8649 1.3414 1.8179 1.3255 4.3598 8.1534 11.8011 3.1042 7.7391
"14" 3.25 0.9795 1.7764 1.2297 1.1791 1.6278 2.1503 1.6256 2.8853 2.2474 1.5658 2.1663 1.5324 4.0121 7.763 11.3348 2.9133 7.4744
"15" 3.5 1.1531 2.1734 1.456 1.3806 1.9439 2.6078 1.93 3.5428 2.7042 1.8248 2.5764 1.7684 3.6011 7.3014 10.7832 2.6873 7.1614
