"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1318 0.1375 0.1539 0.1632 0.1739 0.1947 0.2031 0.2175 0.2284 0.2312 0.2553 0.2675 5.9504 9.9441 13.9353 3.9728 8.9621
"3" 0.5 0.1578 0.1576 0.1821 0.1902 0.2016 0.2369 0.2426 0.2627 0.2744 0.2673 0.3104 0.3252 5.894 9.8806 13.8623 3.9418 8.9193
"4" 0.75 0.189 0.1806 0.2155 0.2217 0.2337 0.2882 0.2898 0.3172 0.3297 0.309 0.3772 0.3953 5.8292 9.8078 13.7791 3.906 8.8707
"5" 1 0.2264 0.207 0.255 0.2583 0.2708 0.3506 0.3461 0.383 0.3961 0.3571 0.4584 0.4803 5.7542 9.7237 13.6836 3.8646 8.815
"6" 1.25 0.271 0.2371 0.3018 0.3009 0.3137 0.4264 0.4133 0.4624 0.4758 0.4127 0.5569 0.5835 5.6669 9.6258 13.573 3.8162 8.7507
"7" 1.5 0.3244 0.2717 0.3569 0.3505 0.3634 0.5184 0.4936 0.558 0.5714 0.4767 0.6764 0.7085 5.5646 9.5115 13.4445 3.7594 8.6761
"8" 1.75 0.3881 0.3111 0.4222 0.408 0.4208 0.6302 0.5893 0.6731 0.6859 0.5506 0.8213 0.8601 5.4443 9.3771 13.2943 3.6925 8.5893
"9" 2 0.4642 0.3562 0.4991 0.4748 0.4872 0.7657 0.7036 0.8116 0.8232 0.6357 0.9968 1.0435 5.3023 9.2188 13.1183 3.6133 8.4877
"10" 2.25 0.555 0.4078 0.59 0.5523 0.5637 0.9299 0.8398 0.9781 0.9876 0.7337 1.2093 1.2652 5.1342 9.0318 12.9114 3.5193 8.3686
"11" 2.5 0.6632 0.4666 0.6971 0.642 0.652 1.1287 1.0022 1.1778 1.1842 0.8463 1.466 1.5329 4.935 8.8105 12.6678 3.4079 8.2287
"12" 2.75 0.7919 0.5337 0.8232 0.7458 0.7535 1.3687 1.1957 1.417 1.419 0.9755 1.7759 1.8554 4.6987 8.5486 12.3806 3.2755 8.0643
"13" 3 0.9448 0.61 0.9716 0.8654 0.8701 1.6578 1.4261 1.7027 1.6989 1.1236 2.149 2.2429 4.4187 8.2384 12.0422 3.1182 7.8709
"14" 3.25 1.1259 0.6966 1.1457 1.0028 1.0036 2.005 1.7003 2.0429 2.032 1.2927 2.5969 2.7071 4.0871 7.8716 11.6438 2.9319 7.6436
"15" 3.5 1.3396 0.7945 1.3496 1.1602 1.1559 2.4201 2.0263 2.4458 2.4269 1.4852 3.1321 3.2603 3.6956 7.4388 11.1757 2.7115 7.377
"16" 3.75 1.5906 0.9044 1.5868 1.3391 1.3286 2.9125 2.4132 2.9192 2.8929 1.703 3.7675 3.9151 3.2359 6.9305 10.6284 2.4524 7.0653
"17" 4 1.8825 1.0266 1.8603 1.5406 1.5228 3.49 2.872 3.4684 3.439 1.9475 4.5134 4.6826 2.7009 6.338 9.9936 2.1504 6.7032
"18" 4.25 2.2141 1.16 2.1704 1.7641 1.7382 4.1531 3.4096 4.0912 4.0719 2.2183 5.3721 5.5678 2.0893 5.6582 9.2693 1.8045 6.2885
"19" 4.5 2.575 1.2999 2.5102 2.0055 1.9716 4.8818 4.0213 4.7647 4.7916 2.5113 6.3205 6.5618 1.416 4.9035 8.472 1.4224 5.8278
"20" 4.75 2.9265 1.4319 2.8501 2.2546 2.2142 5.5963 4.6739 5.4086 5.5828 2.8158 7.2612 7.6268 0.7407 4.1282 7.6672 1.0357 5.3504
"21" 5 3.1588 1.5152 3.0949 2.4656 2.4151 6.0702 5.2241 5.811 6.3736 3.1054 7.9049 8.5222 0.2466 3.5144 7.0609 0.7466 4.9611
"22" 5.25 3.1935 1.5192 3.1557 2.5386 2.4839 6.1471 5.4735 5.846 6.8608 3.2648 8.0323 8.8477 0.1086 3.287 6.8707 0.6607 4.8055
"23" 5.5 3.1646 1.4973 3.151 2.5571 2.5007 6.0973 5.596 5.769 7.1921 3.3557 7.9898 8.9584 0.0965 3.2068 6.833 0.6472 4.7426
"24" 5.75 3.1302 1.4734 3.1402 2.5702 2.5124 6.0365 5.7072 5.683 7.5186 3.4412 7.932 9.0488 0.0954 3.1383 6.8086 0.6399 4.6873
