"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1309 0.1388 0.1609 0.1681 0.1859 0.1867 0.1923 0.2187 0.2265 0.2363 0.2509 0.2519 5.9527 9.947 13.9364 3.9746 8.9636
"3" 0.5 0.1556 0.1606 0.1991 0.2019 0.2304 0.2177 0.2175 0.2656 0.2699 0.2793 0.2998 0.2884 5.8994 9.8874 13.8647 3.9461 8.9228
"4" 0.75 0.1851 0.1858 0.2463 0.2424 0.2855 0.2539 0.246 0.3226 0.3216 0.3299 0.3581 0.3302 5.8389 9.8198 13.7831 3.9138 8.8767
"5" 1 0.2201 0.215 0.3048 0.2909 0.3537 0.2961 0.2783 0.3917 0.3832 0.3897 0.4277 0.378 5.7696 9.7425 13.6896 3.8768 8.8242
"6" 1.25 0.2617 0.2486 0.377 0.3491 0.4381 0.3453 0.3147 0.4754 0.4566 0.4603 0.5107 0.4326 5.6897 9.6533 13.5815 3.8341 8.7638
"7" 1.5 0.3111 0.2875 0.4663 0.4188 0.5425 0.4025 0.3559 0.577 0.5438 0.5434 0.6097 0.4949 5.5971 9.55 13.456 3.7847 8.694
"8" 1.75 0.3697 0.3324 0.5765 0.5023 0.6716 0.4692 0.4024 0.7 0.6476 0.6415 0.7276 0.5661 5.4891 9.4296 13.3093 3.7272 8.6128
"9" 2 0.4392 0.3843 0.7127 0.6022 0.831 0.5467 0.455 0.8488 0.771 0.757 0.8681 0.6473 5.3629 9.2888 13.1374 3.6599 8.5182
"10" 2.25 0.5216 0.4441 0.8808 0.7216 1.0278 0.6369 0.5144 1.0288 0.9175 0.893 1.0354 0.7398 5.2149 9.1237 12.9353 3.581 8.4074
"11" 2.5 0.6192 0.5131 1.0881 0.8642 1.2704 0.7415 0.5814 1.2461 1.0916 1.053 1.2342 0.8452 5.041 8.9296 12.697 3.4884 8.2772
"12" 2.75 0.7346 0.5926 1.3435 1.0342 1.5693 0.8628 0.6571 1.5082 1.2979 1.2408 1.4703 0.9651 4.8364 8.701 12.4158 3.3794 8.1242
"13" 3 0.871 0.684 1.6579 1.2366 1.9367 1.0032 0.7424 1.8236 1.5424 1.4612 1.7501 1.1011 4.5955 8.4316 12.0836 3.2511 7.9439
"14" 3.25 1.0319 0.789 2.0444 1.477 2.3875 1.1652 0.8387 2.2022 1.8315 1.7192 2.0811 1.255 4.3121 8.1142 11.6912 3.1 7.7315
"15" 3.5 1.2211 0.9091 2.5186 1.7615 2.9391 1.3517 0.947 2.6548 2.1726 2.0203 2.4712 1.4289 3.9791 7.7406 11.2283 2.9224 7.4815
"16" 3.75 1.443 1.0459 3.0979 2.0971 3.6114 1.5651 1.0689 3.193 2.5739 2.3707 2.929 1.6242 3.5888 7.3018 10.6835 2.7142 7.1877
"17" 4 1.7017 1.2009 3.801 2.4903 4.4264 1.8077 1.2059 3.8278 3.0439 2.7763 3.4625 1.8424 3.1341 6.7889 10.0455 2.4715 6.8439
"18" 4.25 1.9989 1.3745 4.6466 2.9473 5.4068 2.08 1.3595 4.5667 3.5911 3.2422 4.0771 2.084 2.6088 6.1941 9.3045 2.1909 6.4445
"19" 4.5 2.3332 1.5653 5.6463 3.4714 6.5723 2.3789 1.5296 5.4066 4.2221 3.7716 4.7707 2.3478 2.0123 5.5144 8.4571 1.8721 5.9868
"20" 4.75 2.6928 1.7668 6.7876 4.0601 7.9322 2.6919 1.712 6.3152 4.9386 4.3621 5.5201 2.6295 1.3579 4.7604 7.5174 1.5221 5.4767
"21" 5 3.0362 1.957 7.9739 4.6993 9.4648 2.9804 1.8935 7.1785 5.732 5.0014 6.2412 2.9176 0.6989 3.9804 6.5488 1.1694 4.9431
"22" 5.25 3.2471 2.0732 8.8518 5.2262 10.7651 3.1428 2.0272 7.6919 6.4937 5.6142 6.692 3.1179 0.2197 3.3788 5.8111 0.9168 4.5208
"23" 5.5 3.2568 2.074 9.1016 5.4094 11.3013 3.1275 2.0605 7.704 6.907 5.9297 6.7238 3.1446 0.0982 3.1868 5.5875 0.8571 4.3755
"24" 5.75 3.2111 2.042 9.1531 5.4751 11.5678 3.0652 2.0588 7.5843 7.1756 6.1213 6.6387 3.1177 0.0891 3.1298 5.5315 0.8571 4.324
"25" 6 3.1614 2.0078 9.1873 5.5307 11.8139 3.0004 2.054 7.4558 7.4379 6.3055 6.5451 3.0864 0.088 3.0823 5.4877 0.8613 4.2794
"26" 6.25 3.1115 1.9735 9.2173 5.5841 12.0587 2.936 2.0483 7.3269 7.7057 6.4919 6.4505 3.0544 0.0873 3.035 5.4446 0.8659 4.235
"27" 6.5 3.0615 1.9393 9.2439 5.6358 12.3029 2.8723 2.0421 7.1982 7.9794 6.6809 6.3553 3.0217 0.0866 2.9873 5.4016 0.8705 4.1906
"28" 6.75 3.0114 1.9051 9.2669 5.6857 12.5463 2.8093 2.0352 7.0697 8.259 6.8722 6.2597 2.9885 0.086 2.9393 5.3588 0.8752 4.1462
"29" 7 2.9612 1.8711 9.2863 5.7336 12.7886 2.7469 2.0276 6.9416 8.5444 7.0659 6.1637 2.9548 0.0853 2.8909 5.3161 0.88 4.1018
"30" 7.25 2.9111 1.8371 9.3021 5.7797 13.0295 2.6852 2.0195 6.8137 8.8356 7.2619 6.0674 2.9205 0.0846 2.8422 5.2737 0.8848 4.0574
