"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1348 0.1451 0.1521 0.163 0.184 0.1855 0.2064 0.2088 0.2183 0.2337 0.2366 0.2514 5.957 9.9495 13.9384 3.9764 8.9623
"3" 0.5 0.1651 0.1754 0.1779 0.1898 0.2257 0.2151 0.2507 0.2421 0.2508 0.273 0.2664 0.2872 5.9096 9.8933 13.8695 3.9502 8.9197
"4" 0.75 0.2021 0.212 0.2081 0.2209 0.2768 0.2494 0.3043 0.2807 0.2881 0.3189 0.3001 0.3281 5.8567 9.8302 13.7916 3.9209 8.8713
"5" 1 0.2475 0.2563 0.2434 0.2571 0.3395 0.2891 0.3695 0.3254 0.3309 0.3725 0.3379 0.3748 5.7973 9.7585 13.7029 3.8878 8.8158
"6" 1.25 0.303 0.3097 0.2847 0.2991 0.4162 0.3351 0.4485 0.3772 0.38 0.435 0.3805 0.428 5.7302 9.6767 13.6011 3.8502 8.7516
"7" 1.5 0.3709 0.3742 0.3329 0.348 0.5102 0.3884 0.5444 0.4371 0.4364 0.5079 0.4284 0.4887 5.6538 9.5827 13.4836 3.8072 8.677
"8" 1.75 0.454 0.4521 0.3892 0.4047 0.6252 0.45 0.6607 0.5065 0.501 0.5928 0.4822 0.5578 5.5665 9.474 13.3473 3.7578 8.5898
"9" 2 0.5554 0.546 0.4549 0.4706 0.7658 0.5213 0.8018 0.5867 0.5751 0.6919 0.5426 0.6366 5.4663 9.348 13.1885 3.7008 8.4876
"10" 2.25 0.6793 0.6594 0.5317 0.547 0.9378 0.6038 0.9728 0.6794 0.66 0.8072 0.6106 0.7262 5.3507 9.2012 13.0028 3.6347 8.3672
"11" 2.5 0.8304 0.796 0.6212 0.6356 1.1479 0.6991 1.1799 0.7864 0.7573 0.9414 0.6868 0.8282 5.2172 9.0297 12.7852 3.5578 8.2252
"12" 2.75 1.0148 0.9605 0.7257 0.7381 1.4043 0.8092 1.4308 0.9098 0.8686 1.0975 0.7723 0.944 5.0625 8.8289 12.5296 3.4683 8.0574
"13" 3 1.2393 1.1585 0.8474 0.8567 1.7169 0.9361 1.7345 1.0521 0.9958 1.2788 0.868 1.0755 4.8831 8.5934 12.2288 3.3638 7.8586
"14" 3.25 1.5124 1.3966 0.989 0.9935 2.0973 1.0822 2.1016 1.2158 1.1411 1.4891 0.9751 1.2243 4.6746 8.3169 11.8747 3.2417 7.6232
"15" 3.5 1.844 1.6824 1.1536 1.1512 2.5594 1.2501 2.5452 1.4037 1.3068 1.7325 1.0948 1.3926 4.4324 7.992 11.4577 3.0989 7.3442
"16" 3.75 2.2458 2.0249 1.3447 1.3323 3.1192 1.4425 3.0804 1.6188 1.4954 2.0137 1.2281 1.5822 4.1511 7.6104 10.9668 2.932 7.0139
"17" 4 2.731 2.4339 1.566 1.5396 3.7952 1.6623 3.7248 1.8641 1.7094 2.3373 1.3761 1.795 3.8248 7.1627 10.3898 2.7372 6.6233
"18" 4.25 3.3145 2.9202 1.8215 1.7756 4.6075 1.9122 4.4989 2.1423 1.9514 2.7083 1.5397 2.0326 3.4473 6.6388 9.7136 2.5103 6.1625
"19" 4.5 4.0119 3.4945 2.1149 2.0423 5.577 2.194 5.4255 2.4554 2.2235 3.1306 1.7192 2.2957 3.0127 6.0282 8.9246 2.2474 5.6215
"20" 4.75 4.8376 4.1657 2.4481 2.3402 6.722 2.5079 6.529 2.8028 2.5269 3.6067 1.9138 2.5836 2.5165 5.3219 8.0115 1.9451 4.9907
"21" 5 5.7944 4.9358 2.8205 2.6667 8.0521 2.85 7.8326 3.1794 2.8606 4.1346 2.1204 2.8925 1.9584 4.5157 6.9697 1.6027 4.2648
"22" 5.25 6.8553 5.7871 3.2225 3.0128 9.5526 3.2063 9.3519 3.5681 3.2186 4.7033 2.3301 3.2121 1.3493 3.6191 5.8133 1.2263 3.4495
"23" 5.5 7.9151 6.6427 3.6195 3.3569 11.1538 3.5367 11.0161 3.922 3.5841 5.2824 2.5192 3.5208 0.7342 2.6908 4.6195 0.8436 2.5949
"24" 5.75 8.6608 7.2634 3.9044 3.6505 12.6243 3.7374 12.4692 4.1259 3.9233 5.814 2.6271 3.7641 0.2489 1.9282 3.6392 0.5425 1.8799
"25" 6 8.7846 7.3856 3.952 3.7433 13.2456 3.7221 13.1059 4.0944 4.1047 6.1233 2.6019 3.8032 0.0955 1.6582 3.2885 0.4531 1.6078
"26" 6.25 8.6945 7.3278 3.9114 3.7445 13.4752 3.6376 13.3683 3.9905 4.1878 6.2743 2.534 3.761 0.084 1.6013 3.2128 0.4502 1.5316
"27" 6.5 8.5885 7.2559 3.8641 3.7378 13.6722 3.5498 13.5999 3.8838 4.2625 6.4128 2.4646 3.7125 0.0828 1.5611 3.1585 0.4538 1.4712
"28" 6.75 8.4804 7.1818 3.8158 3.7294 13.8644 3.463 13.8278 3.7788 4.3364 6.5508 2.3964 3.6632 0.0821 1.5227 3.1061 0.4579 1.4126
"29" 7 8.3707 7.1059 3.7669 3.7197 14.0528 3.3774 14.0531 3.6758 4.4098 6.6888 2.3295 3.6135 0.0815 1.4853 3.0549 0.4622 1.3553
"30" 7.25 8.2598 7.0285 3.7175 3.7087 14.2374 3.2931 14.2756 3.5747 4.4826 6.8268 2.264 3.5634 0.0808 1.4489 3.0048 0.4667 1.2993
"31" 7.5 8.1478 6.9497 3.6676 3.6964 14.418 3.2102 14.4953 3.4756 4.5548 6.9646 2.1999 3.5129 0.0802 1.4136 2.9558 0.4714 1.2445
"32" 7.75 8.0347 6.8695 3.6173 3.6829 14.5946 3.1286 14.712 3.3785 4.6264 7.1023 2.1371 3.4622 0.0796 1.3794 2.908 0.4762 1.1911
"33" 8 7.9207 6.7881 3.5666 3.6682 14.767 3.0483 14.9256 3.2833 4.6973 7.2397 2.0756 3.4112 0.079 1.3462 2.8613 0.4813 1.1389
"34" 8.25 7.806 6.7055 3.5156 3.6523 14.9352 2.9694 15.136 3.1902 4.7675 7.3767 2.0155 3.36 0.0784 1.3141 2.8158 0.4865 1.088
"35" 8.5 7.6906 6.622 3.4643 3.6353 15.0992 2.8919 15.343 3.099 4.8369 7.5134 1.9568 3.3086 0.0778 1.2831 2.7715 0.4919 1.0385
"36" 8.75 7.5748 6.5375 3.4129 3.6172 15.2588 2.8158 15.5467 3.0098 4.9056 7.6496 1.8994 3.2572 0.0772 1.2531 2.7283 0.4975 0.9903
"37" 9 7.4586 6.4523 3.3613 3.5981 15.414 2.7411 15.7469 2.9226 4.9735 7.7853 1.8433 3.2057 0.0767 1.2242 2.6863 0.5032 0.9433
"38" 9.25 7.3421 6.3663 3.3096 3.578 15.5649 2.6678 15.9435 2.8373 5.0406 7.9204 1.7885 3.1542 0.0761 1.1963 2.6455 0.509 0.8977
"39" 9.5 7.2255 6.2798 3.2578 3.557 15.7112 2.5959 16.1365 2.754 5.1068 8.0549 1.735 3.1027 0.0756 1.1695 2.6059 0.515 0.8534
"40" 9.75 7.1088 6.1927 3.2061 3.535 15.8531 2.5255 16.3257 2.6726 5.1722 8.1888 1.6828 3.0514 0.0751 1.1437 2.5675 0.5211 0.8104
"41" 10 6.9923 6.1052 3.1544 3.5122 15.9905 2.4565 16.5113 2.5931 5.2367 8.3219 1.6319 3.0001 0.0746 1.1189 2.5302 0.5274 0.7688
"42" 10.25 6.8758 6.0174 3.1027 3.4885 16.1235 2.3889 16.693 2.5156 5.3003 8.4543 1.5823 2.949 0.0741 1.0952 2.4941 0.5337 0.7283
"43" 10.5 6.7597 5.9294 3.0512 3.464 16.2519 2.3227 16.871 2.4399 5.363 8.5859 1.5339 2.8982 0.0737 1.0725 2.4591 0.5402 0.6892
"44" 10.75 6.6439 5.8411 2.9998 3.4388 16.3758 2.258 17.0451 2.3661 5.4247 8.7167 1.4867 2.8475 0.0732 1.0508 2.4253 0.5468 0.6514
"45" 11 6.5286 5.7529 2.9487 3.4129 16.4953 2.1946 17.2153 2.2941 5.4856 8.8466 1.4408 2.7971 0.0728 1.0301 2.3926 0.5534 0.6148
"46" 11.25 6.4137 5.6646 2.8977 3.3863 16.6103 2.1327 17.3816 2.224 5.5454 8.9756 1.396 2.7471 0.0723 1.0103 2.361 0.5602 0.5794
"47" 11.5 6.2995 5.5763 2.8471 3.359 16.7208 2.0722 17.5441 2.1557 5.6044 9.1037 1.3524 2.6973 0.0719 0.9915 2.3305 0.567 0.5453
"48" 11.75 6.186 5.4883 2.7967 3.3312 16.827 2.013 17.7026 2.0891 5.6623 9.2309 1.31 2.648 0.0715 0.9737 2.3011 0.5739 0.5124
"49" 12 6.0733 5.4004 2.7467 3.3029 16.9288 1.9552 17.8572 2.0243 5.7194 9.3571 1.2688 2.599 0.0711 0.9568 2.2728 0.5809 0.4807
"50" 12.25 5.9613 5.3128 2.697 3.274 17.0262 1.8988 18.0079 1.9612 5.7754 9.4823 1.2286 2.5504 0.0707 0.9408 2.2456 0.588 0.4502
"51" 12.5 5.8503 5.2256 2.6477 3.2446 17.1194 1.8437 18.1548 1.8998 5.8305 9.6065 1.1896 2.5022 0.0703 0.9257 2.2194 0.5951 0.4208
"52" 12.75 5.7402 5.1387 2.5988 3.2148 17.2083 1.79 18.2977 1.84 5.8845 9.7296 1.1517 2.4546 0.0699 0.9115 2.1943 0.6023 0.3926
