"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1337 0.1418 0.1568 0.1704 0.1747 0.1858 0.204 0.2098 0.2207 0.2342 0.2604 0.2647 5.9506 9.9442 13.9349 3.9731 8.9617
"3" 0.5 0.1625 0.1676 0.1891 0.2075 0.2036 0.2157 0.2447 0.2446 0.2564 0.2743 0.3228 0.3185 5.8943 9.8808 13.8613 3.9426 8.9185
"4" 0.75 0.1975 0.1981 0.228 0.2525 0.2371 0.2505 0.2936 0.285 0.2978 0.3212 0.4 0.3832 5.8296 9.808 13.7773 3.9074 8.8692
"5" 1 0.2399 0.2341 0.2749 0.3072 0.2761 0.2907 0.3522 0.3321 0.3458 0.376 0.4957 0.4609 5.7547 9.7238 13.6805 3.8667 8.8126
"6" 1.25 0.2915 0.2766 0.3313 0.3737 0.3214 0.3374 0.4224 0.3869 0.4015 0.4401 0.6141 0.5541 5.6673 9.6257 13.5684 3.8192 8.7473
"7" 1.5 0.354 0.3267 0.3993 0.4544 0.3741 0.3915 0.5067 0.4506 0.466 0.515 0.7606 0.6661 5.5647 9.5108 13.4377 3.7634 8.6713
"8" 1.75 0.4297 0.3858 0.4812 0.5523 0.4354 0.4542 0.6076 0.5246 0.5409 0.6025 0.9417 0.8003 5.4437 9.3754 13.2845 3.6976 8.5826
"9" 2 0.5215 0.4554 0.5797 0.671 0.5064 0.5268 0.7285 0.6105 0.6276 0.7046 1.1654 0.9611 5.3004 9.2154 13.1045 3.6197 8.4787
"10" 2.25 0.6326 0.5375 0.698 0.8147 0.5889 0.6107 0.8734 0.7101 0.7279 0.8237 1.4414 1.1535 5.1303 9.0257 12.8922 3.5273 8.3567
"11" 2.5 0.767 0.6341 0.8403 0.9885 0.6843 0.7076 1.0468 0.8255 0.8439 0.9623 1.7816 1.3835 4.928 8.8005 12.6415 3.4174 8.2131
"12" 2.75 0.9292 0.7477 1.0109 1.1983 0.7948 0.8193 1.2543 0.9588 0.9779 1.1235 2.2002 1.6578 4.687 8.5328 12.345 3.2866 8.0439
"13" 3 1.1246 0.881 1.2154 1.4509 0.9222 0.9477 1.5024 1.1125 1.1323 1.3106 2.7139 1.9841 4.3999 8.2145 11.9943 3.1309 7.8446
"14" 3.25 1.3596 1.0369 1.46 1.754 1.0688 1.0949 1.7989 1.2891 1.31 1.5271 3.3424 2.371 4.0584 7.8363 11.5798 2.9457 7.6099
"15" 3.5 1.6409 1.2185 1.7515 2.1161 1.2369 1.2626 2.1529 1.4908 1.5137 1.7768 4.1076 2.8277 3.6531 7.388 11.0908 2.7261 7.3339
"16" 3.75 1.9761 1.4284 2.0966 2.5461 1.4286 1.4524 2.5748 1.7192 1.7461 2.063 5.0324 3.3631 3.1746 6.859 10.5167 2.4671 7.0107
"17" 4 2.3698 1.6686 2.501 3.0515 1.6452 1.6644 3.077 1.9743 2.0097 2.3886 6.1365 3.9845 2.6149 6.2399 9.8481 2.1642 6.6346
"18" 4.25 2.8209 1.9377 2.9661 3.6367 1.8867 1.8952 3.6656 2.2517 2.3051 2.7539 7.4249 4.6944 1.973 5.5283 9.0835 1.8168 6.2039
"19" 4.5 3.3115 2.2253 3.4791 4.2973 2.1499 2.1329 4.3323 2.5356 2.63 3.1548 8.8542 5.4842 1.2676 4.742 8.2428 1.4348 5.7275
