"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1287 0.138 0.1502 0.1682 0.1817 0.1911 0.1937 0.2135 0.2263 0.2406 0.2414 0.2636 5.9543 9.9489 13.9381 3.9754 8.9639
"3" 0.5 0.1506 0.1587 0.1736 0.202 0.2201 0.2281 0.2206 0.2532 0.2696 0.2895 0.2776 0.3159 5.9033 9.892 13.8689 3.9479 8.9236
"4" 0.75 0.1762 0.1824 0.2005 0.2425 0.2665 0.2724 0.2513 0.3002 0.321 0.3482 0.3191 0.3785 5.8458 9.828 13.7907 3.9169 8.8782
"5" 1 0.2061 0.2097 0.2317 0.2912 0.3227 0.3251 0.2862 0.356 0.3822 0.4188 0.3667 0.4533 5.7805 9.7555 13.7018 3.8818 8.8267
"6" 1.25 0.241 0.2411 0.2676 0.3496 0.3906 0.388 0.326 0.4219 0.4551 0.5036 0.4215 0.5429 5.7058 9.6728 13.5999 3.8417 8.7678
"7" 1.5 0.2818 0.2771 0.3091 0.4195 0.4727 0.4631 0.3712 0.5 0.5417 0.6054 0.4843 0.6499 5.6199 9.578 13.4826 3.7956 8.7002
"8" 1.75 0.3295 0.3184 0.357 0.5033 0.5719 0.5525 0.4227 0.5924 0.6447 0.7276 0.5563 0.7778 5.5208 9.4687 13.3467 3.7424 8.6221
"9" 2 0.3851 0.3658 0.4122 0.6035 0.6917 0.659 0.4813 0.7016 0.7671 0.8743 0.6389 0.9306 5.4058 9.3422 13.1889 3.6809 8.5316
"10" 2.25 0.45 0.4202 0.4758 0.7235 0.8364 0.7857 0.548 0.8305 0.9124 1.0501 0.7335 1.1129 5.2721 9.1955 13.005 3.6093 8.4264
"11" 2.5 0.5256 0.4826 0.5491 0.8669 1.0107 0.9365 0.6238 0.9827 1.0849 1.2606 0.8418 1.3301 5.1163 9.0248 12.7902 3.526 8.3037
"12" 2.75 0.6136 0.554 0.6336 1.038 1.2208 1.1155 0.7099 1.1621 1.2895 1.5126 0.9657 1.5888 4.9344 8.8261 12.539 3.429 8.1606
"13" 3 0.716 0.6357 0.7307 1.242 1.4734 1.3277 0.8078 1.3731 1.5318 1.8138 1.1072 1.8963 4.7221 8.5943 12.245 3.3157 7.9933
"14" 3.25 0.835 0.7291 0.8423 1.4847 1.7769 1.5789 0.919 1.6209 1.8185 2.1732 1.2685 2.2611 4.4741 8.324 11.9008 3.1837 7.7978
"15" 3.5 0.9729 0.8356 0.9704 1.7727 2.1404 1.8753 1.0451 1.911 2.157 2.6011 1.452 2.6928 4.1848 8.0091 11.4982 3.0297 7.5695
"16" 3.75 1.1323 0.9565 1.1171 2.1133 2.5749 2.2239 1.188 2.2492 2.5559 3.1092 1.6599 3.2019 3.8477 7.6425 11.0281 2.8506 7.3031
"17" 4 1.3161 1.0932 1.2842 2.5146 3.0919 2.6318 1.3499 2.6415 3.0244 3.7102 1.8944 3.7996 3.4565 7.2172 10.4809 2.6429 6.9933
"18" 4.25 1.5263 1.2468 1.4734 2.9843 3.704 3.105 1.5329 3.0923 3.5723 4.4174 2.157 4.4969 3.0049 6.7262 9.8472 2.4035 6.6345
