"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1319 0.1397 0.155 0.1647 0.1769 0.1892 0.2091 0.2125 0.2322 0.2394 0.2449 0.2643 5.9523 9.9441 13.9345 3.9739 8.9598
"3" 0.5 0.1583 0.1626 0.1848 0.1937 0.2087 0.2238 0.2571 0.2509 0.2836 0.2865 0.2855 0.3174 5.8985 9.8806 13.8605 3.9443 8.9138
"4" 0.75 0.1898 0.1893 0.2202 0.2277 0.2461 0.2646 0.3161 0.2962 0.3465 0.3429 0.3328 0.3812 5.8374 9.8078 13.7759 3.9107 8.8609
"5" 1 0.2276 0.2202 0.2625 0.2677 0.2902 0.3129 0.3886 0.3496 0.4232 0.4103 0.3879 0.4577 5.7674 9.7236 13.6785 3.872 8.7993
"6" 1.25 0.2728 0.2563 0.3128 0.3147 0.3421 0.3698 0.4778 0.4125 0.5168 0.4908 0.4521 0.5494 5.6868 9.6257 13.5657 3.8272 8.7274
"7" 1.5 0.3269 0.2981 0.3726 0.3698 0.4032 0.4371 0.5872 0.4866 0.6309 0.5869 0.5268 0.6593 5.5932 9.511 13.4342 3.7751 8.6427
"8" 1.75 0.3917 0.3468 0.4439 0.4344 0.475 0.5164 0.7217 0.5739 0.7701 0.7017 0.6136 0.7909 5.4844 9.3761 13.2804 3.7143 8.5426
"9" 2 0.4692 0.4033 0.5287 0.5101 0.5595 0.61 0.8868 0.6766 0.9396 0.8387 0.7146 0.9483 5.3571 9.217 13.0997 3.643 8.4239
"10" 2.25 0.5618 0.4689 0.6294 0.5988 0.6587 0.7203 1.0894 0.7972 1.146 1.0019 0.8318 1.1364 5.2081 9.0287 12.8869 3.5592 8.2828
"11" 2.5 0.6724 0.5449 0.7492 0.7024 0.7752 0.8502 1.3379 0.9389 1.3972 1.1963 0.9679 1.361 5.0332 8.8053 12.6359 3.4604 8.1146
"12" 2.75 0.8042 0.633 0.8912 0.8234 0.9116 1.0028 1.6425 1.1049 1.7024 1.4275 1.1256 1.6287 4.8277 8.5402 12.3393 3.3439 7.9141
"13" 3 0.9612 0.735 1.0597 0.9644 1.0712 1.1818 2.0155 1.2992 2.0727 1.702 1.308 1.9471 4.5862 8.2252 11.9888 3.2066 7.6748
"14" 3.25 1.1476 0.8528 1.2591 1.1283 1.2575 1.3913 2.4719 1.5258 2.5211 2.0272 1.5185 2.3248 4.3025 7.8511 11.5746 3.0446 7.3892
"15" 3.5 1.3686 0.9884 1.4946 1.3181 1.4743 1.6355 3.0295 1.7893 3.0629 2.4113 1.7608 2.7711 3.9696 7.4073 11.0858 2.8538 7.0487
"16" 3.75 1.6293 1.1439 1.7721 1.537 1.7256 1.9191 3.7094 2.094 3.7151 2.863 2.0383 3.296 3.5801 6.8818 10.5103 2.6298 6.6438
"17" 4 1.9354 1.321 2.0969 1.7875 2.0149 2.2456 4.5363 2.4434 4.4962 3.3911 2.3539 3.9087 3.1267 6.2623 9.8356 2.3679 6.1639
"18" 4.25 2.2912 1.5206 2.4733 2.0714 2.345 2.6172 5.5382 2.8389 5.4245 4.003 2.7088 4.6162 2.6032 5.5367 9.0503 2.0641 5.5986
"19" 4.5 2.6947 1.7414 2.9022 2.3876 2.7161 3.0307 6.7452 3.2758 6.5145 4.7016 3.0997 5.4191 2.0076 4.6972 8.148 1.7169 4.9399
"20" 4.75 3.1322 1.9758 3.3737 2.7298 3.1224 3.4699 8.1672 3.7348 7.7669 5.4794 3.5112 6.3032 1.3518 3.7523 7.1414 1.3324 4.192
"21" 5 3.5529 2.1983 3.8435 3.0804 3.5462 3.8804 9.7179 4.155 9.1499 6.3054 3.8944 7.2238 0.6882 2.7628 6.1039 0.9403 3.4012
"22" 5.25 3.8039 2.3299 4.1573 3.362 3.8844 4.1087 10.9945 4.3739 10.4964 7.0857 4.1077 7.9337 0.1931 1.9663 5.3003 0.6481 2.7566
"23" 5.5 3.792 2.317 4.1844 3.4181 3.9586 4.0722 11.4436 4.3184 11.172 7.4479 4.0687 8.059 0.0823 1.719 5.0849 0.5847 2.5474
"24" 5.75 3.7222 2.2712 4.1407 3.4119 3.9594 3.9796 11.6451 4.2072 11.6062 7.6551 3.9752 8.0327 0.0766 1.6312 5.0361 0.5827 2.4668
"25" 6 3.65 2.2242 4.0929 3.4015 3.9552 3.8856 11.8314 4.0955 12.0358 7.8554 3.8804 7.9963 0.0757 1.5505 4.9957 0.5836 2.3927
"26" 6.25 3.5779 2.1774 4.0439 3.3894 3.9491 3.7925 12.0134 3.9854 12.4729 8.0558 3.7865 7.9563 0.0749 1.4697 4.9561 0.5847 2.3196
"27" 6.5 3.5059 2.1309 3.9938 3.3759 3.9411 3.7005 12.1913 3.8771 12.9176 8.2565 3.6938 7.9129 0.0742 1.3887 4.9174 0.5858 2.2471
