"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1276 0.1441 0.1512 0.1654 0.1813 0.1822 0.1949 0.2095 0.2167 0.2313 0.2353 0.2607 5.9597 9.9535 13.9436 3.9777 8.9659
"3" 0.5 0.1479 0.1731 0.1758 0.1953 0.2191 0.2074 0.2233 0.2438 0.2472 0.2674 0.2637 0.3088 5.9159 9.9028 13.8818 3.9532 8.9283
"4" 0.75 0.1715 0.2078 0.2044 0.2306 0.2648 0.2361 0.2559 0.2837 0.2819 0.3091 0.2954 0.3658 5.8678 9.8467 13.8133 3.9262 8.8865
"5" 1 0.1988 0.2495 0.2377 0.2722 0.32 0.2688 0.2933 0.3301 0.3214 0.3574 0.3309 0.4332 5.8146 9.7845 13.7369 3.8962 8.8397
"6" 1.25 0.2304 0.2995 0.2764 0.3213 0.3866 0.3059 0.3361 0.384 0.3665 0.413 0.3707 0.5129 5.7554 9.715 13.6512 3.8626 8.7869
"7" 1.5 0.2671 0.3595 0.3213 0.3792 0.467 0.3482 0.3852 0.4466 0.4178 0.4773 0.4152 0.6072 5.6892 9.6368 13.5544 3.8247 8.7271
"8" 1.75 0.3095 0.4314 0.3734 0.4475 0.5639 0.3962 0.4413 0.5194 0.4762 0.5515 0.465 0.7187 5.6147 9.5484 13.4446 3.782 8.659
"9" 2 0.3585 0.5176 0.434 0.5278 0.6808 0.4508 0.5056 0.6038 0.5428 0.6371 0.5207 0.8503 5.5307 9.4481 13.3195 3.7333 8.581
"10" 2.25 0.4153 0.621 0.5043 0.6225 0.8217 0.5128 0.5792 0.7018 0.6185 0.7358 0.5829 1.0058 5.4355 9.3339 13.1766 3.6779 8.4917
"11" 2.5 0.4809 0.7448 0.5858 0.7338 0.9914 0.5831 0.6634 0.8155 0.7046 0.8496 0.6524 1.1893 5.3273 9.2034 13.0127 3.6146 8.3888
"12" 2.75 0.5568 0.893 0.6804 0.8647 1.1957 0.663 0.7598 0.9473 0.8025 0.9806 0.73 1.4057 5.2042 9.0541 12.8245 3.542 8.2702
"13" 3 0.6443 1.0704 0.7901 1.0184 1.4414 0.7536 0.87 1.0998 0.9138 1.1315 0.8166 1.6605 5.0637 8.8828 12.6078 3.4587 8.1333
"14" 3.25 0.7453 1.2825 0.9171 1.1987 1.7366 0.8562 0.9959 1.2763 1.0401 1.3049 0.9132 1.9603 4.9033 8.6861 12.3582 3.3629 7.975
"15" 3.5 0.8617 1.5358 1.0642 1.41 2.0908 0.9723 1.1399 1.4802 1.1834 1.504 1.0207 2.3125 4.72 8.46 12.0704 3.2529 7.7919
"16" 3.75 0.9956 1.8381 1.2342 1.657 2.5151 1.1035 1.3042 1.7153 1.3456 1.7324 1.1403 2.7254 4.5105 8.2001 11.7384 3.1263 7.5801
"17" 4 1.1494 2.1982 1.4305 1.9452 3.0222 1.2513 1.4917 1.9859 1.5291 1.9937 1.273 3.2083 4.2711 7.9013 11.3558 2.9808 7.3351
"18" 4.25 1.3257 2.6264 1.6568 2.2805 3.6269 1.4176 1.7053 2.2964 1.7362 2.2921 1.42 3.7715 3.9979 7.5583 10.9152 2.8138 7.0522
"19" 4.5 1.5271 3.134 1.9171 2.6689 4.3452 1.6039 1.9485 2.6514 1.9693 2.6315 1.5822 4.4254 3.6867 7.1652 10.4089 2.6225 6.7261
"20" 4.75 1.7562 3.7329 2.2154 3.1166 5.1944 1.8116 2.2248 3.0551 2.2306 3.0159 1.7604 5.1805 3.3336 6.7161 9.8291 2.4042 6.3515
"21" 5 2.0153 4.4352 2.5558 3.6287 6.1915 2.0415 2.5379 3.5105 2.5218 3.4484 1.9548 6.0457 2.9352 6.2058 9.1687 2.1564 5.9233
"22" 5.25 2.3057 5.2511 2.9407 4.2079 7.3508 2.2933 2.8918 4.0183 2.844 3.9303 2.1647 7.0255 2.4895 5.6306 8.4228 1.8778 5.438
"23" 5.5 2.6263 6.1842 3.3696 4.8519 8.678 2.5637 3.2899 4.5732 3.1956 4.4592 2.3872 8.1154 1.9983 4.9911 7.5923 1.5692 4.8952
"24" 5.75 2.9677 7.2212 3.8351 5.5479 10.1594 2.8441 3.7304 5.1576 3.5713 5.0253 2.6151 9.2924 1.472 4.2983 6.6917 1.2368 4.3033
"25" 6 3.3061 8.306 4.3126 6.263 11.7407 3.1137 4.1944 5.7266 3.9572 5.6042 2.8319 10.4989 0.9393 3.5867 5.7666 0.8986 3.691
"26" 6.25 3.5854 9.278 4.7348 6.9333 13.2976 3.3249 4.6325 6.1782 4.3253 6.1486 2.9996 11.6238 0.466 2.9368 4.9235 0.5958 3.1259
"27" 6.5 3.7079 9.8186 4.9648 7.439 14.5117 3.4002 4.9222 6.3503 4.6341 6.6011 3.0549 12.411 0.1723 2.5084 4.3684 0.4079 2.7458
"28" 6.75 3.6809 9.895 4.9845 7.6179 15.0142 3.3522 5.0136 6.2735 4.8004 6.8692 3.0067 12.6203 0.1037 2.3871 4.2048 0.369 2.6266
"29" 7 3.6204 9.8585 4.9521 7.7022 15.3166 3.278 5.0494 6.1438 4.9141 7.0574 2.9364 12.6766 0.097 2.3501 4.1501 0.3692 2.5805
"30" 7.25 3.557 9.8092 4.9139 7.7756 15.599 3.2023 5.0787 6.0109 5.0232 7.2394 2.8651 12.7148 0.0958 2.3216 4.106 0.3731 2.5419
"31" 7.5 3.4936 9.756 4.874 7.8458 15.878 3.1275 5.1058 5.879 5.1322 7.4224 2.7948 12.7473 0.095 2.2946 4.0632 0.3777 2.5048
"32" 7.75 3.4303 9.6996 4.8329 7.9134 16.1545 3.0537 5.1312 5.7484 5.2414 7.6067 2.7255 12.7749 0.0943 2.2685 4.0212 0.3826 2.469
"33" 8 3.3672 9.6401 4.7905 7.9784 16.4285 2.9808 5.1548 5.6192 5.3509 7.7922 2.6573 12.7975 0.0935 2.2435 3.98 0.3879 2.4342
"34" 8.25 3.3044 9.5776 4.747 8.0407 16.6997 2.909 5.1767 5.4916 5.4605 7.9789 2.5902 12.8154 0.0928 2.2194 3.9395 0.3936 2.4006
"35" 8.5 3.2418 9.5123 4.7024 8.1003 16.9679 2.8382 5.1968 5.3654 5.5702 8.1667 2.5242 12.8285 0.0921 2.1963 3.8999 0.3996 2.3681
"36" 8.75 3.1796 9.4442 4.6567 8.1571 17.233 2.7684 5.2152 5.2408 5.6798 8.3555 2.4593 12.8368 0.0914 2.1742 3.861 0.4059 2.3367
"37" 9 3.1177 9.3735 4.61 8.2111 17.4946 2.6998 5.2318 5.1179 5.7895 8.5452 2.3956 12.8405 0.0907 2.1531 3.823 0.4126 2.3065
