"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1325 0.1474 0.1574 0.1616 0.1739 0.1833 0.2076 0.2245 0.2259 0.2357 0.2425 0.2562 5.9541 9.9466 13.936 3.9746 8.9606
"3" 0.5 0.1596 0.1811 0.1906 0.1866 0.2015 0.2099 0.2535 0.2799 0.2686 0.2778 0.2801 0.2983 5.9027 9.8865 13.8637 3.946 8.9157
"4" 0.75 0.1922 0.2225 0.2308 0.2153 0.2335 0.2403 0.3095 0.349 0.3194 0.3274 0.3234 0.3473 5.8446 9.8181 13.7813 3.9135 8.8641
"5" 1 0.2314 0.2733 0.2794 0.2484 0.2706 0.2752 0.3779 0.435 0.3797 0.3857 0.3734 0.4043 5.7783 9.7398 13.6866 3.8762 8.8044
"6" 1.25 0.2785 0.3356 0.3381 0.2866 0.3134 0.3151 0.4613 0.542 0.4513 0.4544 0.431 0.4705 5.7023 9.6494 13.577 3.8331 8.7347
"7" 1.5 0.3352 0.412 0.4092 0.3306 0.363 0.3606 0.5631 0.6752 0.5362 0.5351 0.4975 0.5474 5.6145 9.5444 13.4492 3.7831 8.6528
"8" 1.75 0.4034 0.5057 0.4951 0.3812 0.4203 0.4127 0.6872 0.8409 0.6371 0.63 0.574 0.6367 5.5125 9.4218 13.2997 3.7246 8.5563
"9" 2 0.4852 0.6206 0.5989 0.4394 0.4866 0.4723 0.8386 1.0467 0.7567 0.7416 0.6622 0.7403 5.3937 9.2782 13.1239 3.656 8.442
"10" 2.25 0.5834 0.7613 0.7243 0.5064 0.563 0.5402 1.023 1.3023 0.8984 0.8725 0.7637 0.8604 5.2546 9.1095 12.9165 3.5753 8.3063
"11" 2.5 0.7012 0.9336 0.8755 0.5832 0.6512 0.6177 1.2477 1.6191 1.0663 1.0262 0.8803 0.9994 5.0914 8.9106 12.6712 3.48 8.1448
"12" 2.75 0.8422 1.1442 1.0579 0.6712 0.7528 0.7059 1.5213 2.0116 1.2649 1.2061 1.0143 1.1601 4.8997 8.6758 12.3806 3.3673 7.9522
"13" 3 1.0109 1.4014 1.2776 0.772 0.8696 0.8063 1.8541 2.4966 1.4996 1.4166 1.1679 1.3455 4.6741 8.3984 12.0361 3.2339 7.7226
"14" 3.25 1.2122 1.715 1.5417 0.887 1.0037 0.9201 2.2584 3.0946 1.7763 1.6622 1.3438 1.5589 4.4085 8.0705 11.6273 3.0759 7.4485
"15" 3.5 1.4518 2.0966 1.8588 1.0178 1.1571 1.0489 2.7492 3.8293 2.1019 1.9481 1.5444 1.8036 4.0961 7.6832 11.1427 2.8889 7.1218
"16" 3.75 1.7359 2.5591 2.2382 1.166 1.3319 1.194 3.3438 4.7278 2.4838 2.2795 1.7725 2.0829 3.7293 7.2263 10.5692 2.6681 6.7329
"17" 4 2.0712 3.1162 2.6904 1.3327 1.53 1.3564 4.0623 5.8186 2.9294 2.6615 2.0302 2.3995 3.3001 6.6892 9.8931 2.4083 6.2717
"18" 4.25 2.4634 3.7816 3.2256 1.5184 1.7524 1.5362 4.9278 7.1284 3.4456 3.0978 2.3187 2.7546 2.8015 6.0616 9.1011 2.1046 5.7278
"19" 4.5 2.916 4.5644 3.8494 1.7218 1.9984 1.7319 5.9648 8.671 4.0366 3.5894 2.6361 3.1462 2.2298 5.336 8.1843 1.7544 5.093
"20" 4.75 3.4195 5.4584 4.5576 1.9381 2.2637 1.9371 7.1945 10.4211 4.6989 4.1293 2.974 3.565 1.5911 4.5152 7.1485 1.3609 4.3676
"21" 5 3.9357 6.4091 5.3108 2.1554 2.5353 2.1339 8.5765 12.239 5.4112 4.6941 3.3047 3.9874 0.924 3.6406 6.0514 0.9481 3.5868
"22" 5.25 4.3446 7.214 5.9593 2.3499 2.7848 2.2727 9.9055 13.6762 6.1169 5.2302 3.5494 4.363 0.3528 2.856 5.0891 0.5942 2.8788
"23" 5.5 4.4562 7.5054 6.2101 2.4385 2.8988 2.2841 10.639 14.0717 6.6284 5.6158 3.5884 4.5096 0.1105 2.4745 4.6527 0.4499 2.528
"24" 5.75 4.4076 7.4956 6.2162 2.4403 2.9082 2.2316 10.9134 13.9283 6.8852 5.7959 3.52 4.4945 0.0863 2.3844 4.5762 0.4398 2.4361
"25" 6 4.3438 7.4547 6.1961 2.4324 2.9057 2.1744 11.1365 13.7349 7.1143 5.9516 3.4425 4.4622 0.0846 2.325 4.5376 0.4434 2.3721
"26" 6.25 4.2791 7.4101 6.1728 2.4234 2.9017 2.1179 11.3565 13.5377 7.346 6.1074 3.3655 4.4279 0.0839 2.267 4.5012 0.4477 2.3098
"27" 6.5 4.2139 7.3631 6.1473 2.4136 2.8967 2.0623 11.5755 13.339 7.5817 6.2644 3.2893 4.3925 0.0832 2.209 4.4654 0.4522 2.248
"28" 6.75 4.1485 7.3138 6.1197 2.4029 2.8907 2.0077 11.7934 13.139 7.8212 6.4226 3.214 4.3558 0.0826 2.151 4.4302 0.4569 2.1867
"29" 7 4.0829 7.2622 6.09 2.3915 2.8837 1.9541 12.0098 12.9379 8.0646 6.5819 3.1396 4.3181 0.0819 2.0929 4.3955 0.4617 2.1259
"30" 7.25 4.0171 7.2085 6.0583 2.3794 2.8757 1.9015 12.2248 12.7359 8.3117 6.7421 3.0662 4.2792 0.0813 2.0349 4.3615 0.4667 2.0658
"31" 7.5 3.9511 7.1527 6.0246 2.3665 2.8667 1.8499 12.438 12.5332 8.5624 6.9032 2.9937 4.2393 0.0806 1.9769 4.328 0.4718 2.0062
"32" 7.75 3.8851 7.0948 5.9891 2.3529 2.8568 1.7993 12.6492 12.3299 8.8166 7.065 2.9222 4.1985 0.08 1.919 4.2953 0.477 1.9473
"33" 8 3.819 7.035 5.9516 2.3386 2.8459 1.7496 12.8584 12.1262 9.0743 7.2274 2.8517 4.1567 0.0794 1.8612 4.2631 0.4824 1.889
"34" 8.25 3.753 6.9733 5.9124 2.3236 2.8341 1.701 13.0653 11.9222 9.3352 7.3904 2.7823 4.114 0.0788 1.8035 4.2316 0.4878 1.8314
"35" 8.5 3.687 6.9099 5.8714 2.3079 2.8214 1.6533 13.2698 11.7182 9.5994 7.5539 2.7138 4.0705 0.0782 1.7459 4.2008 0.4934 1.7746
"36" 8.75 3.6212 6.8447 5.8287 2.2917 2.8078 1.6066 13.4717 11.5142 9.8666 7.7176 2.6465 4.0262 0.0776 1.6885 4.1707 0.4991 1.7185
"37" 9 3.5556 6.778 5.7844 2.2748 2.7934 1.5609 13.6709 11.3106 10.1368 7.8816 2.5802 3.9811 0.077 1.6313 4.1413 0.5048 1.6631
"38" 9.25 3.4901 6.7097 5.7386 2.2573 2.7782 1.5162 13.8671 11.1073 10.4099 8.0458 2.5149 3.9354 0.0764 1.5744 4.1125 0.5107 1.6085
"39" 9.5 3.425 6.64 5.6912 2.2393 2.7621 1.4725 14.0604 10.9046 10.6857 8.21 2.4508 3.889 0.0758 1.5176 4.0845 0.5166 1.5547
"40" 9.75 3.3601 6.5689 5.6425 2.2207 2.7453 1.4297 14.2505 10.7026 10.9642 8.3741 2.3877 3.842 0.0753 1.4611 4.0572 0.5226 1.5017
"41" 10 3.2956 6.4966 5.5924 2.2016 2.7278 1.3879 14.4373 10.5014 11.2451 8.538 2.3258 3.7945 0.0747 1.4049 4.0306 0.5286 1.4496
"42" 10.25 3.2315 6.4231 5.541 2.1821 2.7095 1.347 14.6207 10.3013 11.5285 8.7018 2.2649 3.7465 0.0742 1.349 4.0047 0.5347 1.3983
"43" 10.5 3.1678 6.3485 5.4884 2.162 2.6905 1.307 14.8007 10.1023 11.8142 8.8651 2.2052 3.6981 0.0737 1.2934 3.9796 0.5408 1.3479
"44" 10.75 3.1046 6.2729 5.4347 2.1416 2.6709 1.2681 14.9771 9.9045 12.1021 9.0281 2.1466 3.6493 0.0731 1.2381 3.9552 0.547 1.2983
"45" 11 3.0418 6.1965 5.3799 2.1207 2.6506 1.23 15.1498 9.7081 12.3921 9.1906 2.0891 3.6001 0.0726 1.1831 3.9315 0.5532 1.2496
"46" 11.25 2.9796 6.1192 5.3241 2.0995 2.6297 1.1928 15.3187 9.5132 12.684 9.3525 2.0328 3.5507 0.0721 1.1285 3.9085 0.5594 1.2018
"47" 11.5 2.918 6.0412 5.2674 2.0778 2.6083 1.1566 15.4838 9.3199 12.9778 9.5138 1.9775 3.501 0.0716 1.0742 3.8863 0.5657 1.1548
"48" 11.75 2.857 5.9625 5.2098 2.0559 2.5863 1.1213 15.645 9.1283 13.2733 9.6743 1.9234 3.4511 0.0712 1.0204 3.8648 0.5719 1.1088
"49" 12 2.7966 5.8833 5.1514 2.0336 2.5638 1.0868 15.8023 8.9385 13.5706 9.834 1.8704 3.4011 0.0707 0.9669 3.844 0.5782 1.0637
