"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1342 0.145 0.1515 0.1573 0.1859 0.1929 0.202 0.2114 0.2261 0.2453 0.2605 0.2623 5.9474 9.9426 13.9308 3.9723 8.9605
"3" 0.5 0.1636 0.1752 0.1767 0.1768 0.2303 0.2326 0.2401 0.2483 0.269 0.3007 0.323 0.3128 5.8868 9.8769 13.8513 3.9405 8.9155
"4" 0.75 0.1995 0.2116 0.2059 0.1986 0.2853 0.2804 0.2853 0.2915 0.32 0.3686 0.4005 0.3728 5.8162 9.8009 13.7592 3.9036 8.8638
"5" 1 0.2433 0.2555 0.2399 0.2232 0.3533 0.338 0.339 0.3422 0.3806 0.4518 0.4965 0.4443 5.7333 9.7124 13.6515 3.8606 8.804
"6" 1.25 0.2965 0.3086 0.2796 0.2506 0.4374 0.4074 0.4028 0.4017 0.4526 0.5536 0.6153 0.5294 5.6353 9.6086 13.5248 3.8101 8.7342
"7" 1.5 0.3613 0.3726 0.3257 0.2814 0.5414 0.4908 0.4785 0.4713 0.5382 0.6782 0.7623 0.6305 5.5188 9.4861 13.3748 3.7504 8.6523
"8" 1.75 0.4401 0.4497 0.3794 0.3159 0.6699 0.5911 0.5683 0.5527 0.6397 0.8304 0.944 0.7507 5.3797 9.3409 13.1965 3.6795 8.5558
"9" 2 0.5359 0.5426 0.4418 0.3545 0.8284 0.7116 0.6749 0.6479 0.7601 1.0164 1.1685 0.8933 5.2131 9.1681 12.9838 3.595 8.4418
"10" 2.25 0.6522 0.6544 0.5143 0.3976 1.0237 0.8561 0.8014 0.759 0.9027 1.2433 1.4453 1.0623 5.0133 8.9622 12.7295 3.4941 8.3066
"11" 2.5 0.7932 0.7889 0.5985 0.4457 1.2642 1.0292 0.9514 0.8885 1.0716 1.5197 1.7862 1.2623 4.7731 8.7162 12.4251 3.3735 8.1461
