"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1305 0.1469 0.1608 0.1644 0.1718 0.1885 0.2015 0.2112 0.2368 0.2416 0.2472 0.2591 5.952 9.9442 13.9353 3.9742 8.9607
"3" 0.5 0.1547 0.1799 0.1989 0.1931 0.1967 0.2219 0.2387 0.2479 0.2951 0.2919 0.2909 0.305 5.8978 9.8808 13.8621 3.9451 8.916
"4" 0.75 0.1835 0.2202 0.2459 0.2267 0.2252 0.2614 0.2829 0.2908 0.3677 0.3526 0.3423 0.3591 5.8362 9.8081 13.7788 3.912 8.8647
"5" 1 0.2175 0.2695 0.3041 0.2662 0.2577 0.3077 0.3352 0.3412 0.4581 0.4259 0.4027 0.4226 5.7655 9.7239 13.6831 3.8741 8.8053
"6" 1.25 0.2578 0.3298 0.3759 0.3124 0.295 0.3623 0.3971 0.4001 0.5706 0.5142 0.4738 0.4973 5.6838 9.6259 13.5724 3.8303 8.7362
"7" 1.5 0.3056 0.4035 0.4646 0.3666 0.3375 0.4264 0.4704 0.4691 0.7106 0.6207 0.5572 0.585 5.5889 9.5109 13.4437 3.7795 8.6551
"8" 1.75 0.362 0.4936 0.5741 0.43 0.3861 0.5017 0.5572 0.5499 0.8847 0.749 0.6551 0.6879 5.4783 9.3755 13.2933 3.7203 8.5597
"9" 2 0.4288 0.6036 0.7093 0.5042 0.4416 0.5902 0.6598 0.6443 1.1011 0.9036 0.77 0.8087 5.3487 9.2153 13.117 3.651 8.4469
"10" 2.25 0.5077 0.7379 0.876 0.591 0.5049 0.6941 0.7813 0.7547 1.3698 1.0896 0.9047 0.9502 5.1967 9.0253 12.9096 3.5697 8.3131
"11" 2.5 0.6009 0.9017 1.0815 0.6923 0.577 0.8158 0.9249 0.8833 1.7032 1.3132 1.0624 1.1158 5.0179 8.7995 12.6654 3.4741 8.1542
"12" 2.75 0.7108 1.1013 1.3345 0.8105 0.659 0.9582 1.0945 1.0333 2.1166 1.5817 1.2469 1.3094 4.8074 8.5306 12.3772 3.3615 7.9652
