"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1345 0.1474 0.1557 0.1662 0.1783 0.1904 0.207 0.2169 0.2275 0.2428 0.2404 0.2558 5.9522 9.9449 13.9329 3.9741 8.9593
"3" 0.5 0.1645 0.1811 0.1864 0.1973 0.212 0.2267 0.2521 0.2614 0.2724 0.2948 0.2752 0.2975 5.8981 9.8825 13.8566 3.9449 8.9127
"4" 0.75 0.2011 0.2224 0.2232 0.2341 0.252 0.2697 0.307 0.3148 0.3261 0.3578 0.3151 0.3458 5.8366 9.8112 13.7689 3.9116 8.8589
"5" 1 0.2458 0.2732 0.2672 0.2778 0.2995 0.321 0.3738 0.3792 0.3903 0.4343 0.3606 0.402 5.7659 9.7289 13.6672 3.8733 8.7963
"6" 1.25 0.3004 0.3354 0.3199 0.3296 0.3558 0.3818 0.455 0.4566 0.467 0.5269 0.4126 0.4672 5.6841 9.6335 13.5487 3.8291 8.7229
"7" 1.5 0.367 0.4118 0.3828 0.3909 0.4226 0.4541 0.5539 0.5497 0.5588 0.6392 0.4721 0.5427 5.589 9.522 13.4097 3.7777 8.6364
"8" 1.75 0.4483 0.5054 0.4581 0.4635 0.5019 0.54 0.6742 0.6615 0.6684 0.7751 0.54 0.6304 5.4778 9.3914 13.246 3.7175 8.534
"9" 2 0.5474 0.6202 0.548 0.5493 0.5958 0.642 0.8203 0.7957 0.7994 0.9396 0.6175 0.7319 5.3474 9.2376 13.0525 3.647 8.4124
"10" 2.25 0.6681 0.7607 0.6554 0.6507 0.707 0.7629 0.998 0.9566 0.9556 1.1386 0.7059 0.8493 5.1941 9.0562 12.8232 3.5641 8.2677
"11" 2.5 0.815 0.9327 0.7836 0.7704 0.8385 0.9061 1.2138 1.1494 1.1419 1.3788 0.8066 0.9851 5.0133 8.8416 12.551 3.4664 8.0951
"12" 2.75 0.9936 1.1429 0.9364 0.9114 0.9938 1.0754 1.4757 1.3799 1.3637 1.6687 0.9211 1.1418 4.8 8.5876 12.2275 3.3511 7.8891
"13" 3 1.2104 1.3996 1.1183 1.0773 1.177 1.2751 1.7934 1.655 1.6276 2.0177 1.0512 1.3223 4.5482 8.2868 11.843 3.215 7.6431
"14" 3.25 1.4729 1.7122 1.3347 1.2719 1.3925 1.5103 2.1783 1.9822 1.9408 2.4371 1.1986 1.5297 4.2511 7.9305 11.3862 3.0544 7.3496
"15" 3.5 1.79 2.0915 1.5915 1.4994 1.6452 1.786 2.6438 2.37 2.3118 2.9396 1.365 1.767 3.901 7.5092 10.8445 2.8652 6.9999
"16" 3.75 2.1716 2.5495 1.8949 1.7642 1.9405 2.1076 3.2058 2.8267 2.7496 3.5391 1.5518 2.0374 3.49 7.0122 10.2039 2.643 6.5843
"17" 4 2.6276 3.0986 2.2506 2.0703 2.2833 2.4793 3.8825 3.3596 3.2638 4.2501 1.76 2.3433 3.0099 6.4288 9.4504 2.3833 6.0927
"18" 4.25 3.1635 3.7487 2.6631 2.4205 2.6777 2.903 4.694 3.9718 3.8633 5.086 1.9888 2.6857 2.4545 5.7496 8.5721 2.083 5.5159
"19" 4.5 3.7769 4.5009 3.1317 2.8148 3.1252 3.3727 5.6603 4.6544 4.554 6.055 2.2336 3.0626 1.8238 4.9709 7.5653 1.7418 4.8486
"20" 4.75 4.4382 5.3258 3.6386 3.2471 3.6208 3.8615 6.7665 5.3661 5.3343 7.1526 2.4796 3.4658 1.137 4.1124 6.4572 1.3712 4.1059
"21" 5 5.0305 6.0913 4.1079 3.6914 4.1301 4.2781 7.8957 5.9672 6.1857 8.3491 2.6809 3.8596 0.4729 3.2652 5.3683 1.0182 3.3637
"22" 5.25 5.258 6.426 4.3161 3.9332 4.4091 4.4085 8.5851 6.1479 6.8177 9.2684 2.7294 4.034 0.1133 2.7905 4.7581 0.8416 2.9325
"23" 5.5 5.1976 6.3914 4.2913 3.9525 4.4385 4.3263 8.7534 6.0275 7.064 9.6287 2.665 4.0038 0.0755 2.7196 4.6693 0.8365 2.8521
"24" 5.75 5.1092 6.3183 4.2415 3.9454 4.438 4.2251 8.8563 5.8812 7.2594 9.9168 2.5911 3.9514 0.0736 2.6957 4.6404 0.8501 2.8134
"25" 6 5.0196 6.2422 4.1898 3.9357 4.4344 4.1244 8.9534 5.7357 7.4537 10.2043 2.5182 3.8975 0.0728 2.6743 4.6144 0.8646 2.7772
"26" 6.25 4.9295 6.1642 4.1369 3.9241 4.4286 4.0246 9.0462 5.5918 7.6484 10.4931 2.4466 3.8427 0.072 2.6541 4.5894 0.8794 2.7424
"27" 6.5 4.8391 6.0845 4.0829 3.9106 4.4206 3.9259 9.1348 5.4497 7.8433 10.7832 2.3764 3.7872 0.0712 2.6351 4.5655 0.8944 2.7091
"28" 6.75 4.7484 6.0033 4.0279 3.8953 4.4104 3.8283 9.2191 5.3095 8.0382 11.0741 2.3075 3.7309 0.0705 2.6171 4.5427 0.9096 2.6771
"29" 7 4.6577 5.9207 3.972 3.8782 4.3982 3.7319 9.299 5.1711 8.233 11.3657 2.2399 3.674 0.0698 2.6004 4.521 0.9251 2.6466
"30" 7.25 4.567 5.8367 3.9153 3.8594 4.3839 3.6367 9.3745 5.0347 8.4275 11.6577 2.1737 3.6166 0.069 2.5848 4.5004 0.9408 2.6175
"31" 7.5 4.4764 5.7516 3.8579 3.8389 4.3677 3.5428 9.4455 4.9004 8.6216 11.9499 2.1088 3.5587 0.0683 2.5704 4.4808 0.9566 2.5898
"32" 7.75 4.386 5.6655 3.7998 3.8168 4.3495 3.4503 9.5121 4.7682 8.815 12.242 2.0453 3.5004 0.0677 2.557 4.4624 0.9726 2.5635
"33" 8 4.2959 5.5784 3.7412 3.7932 4.3294 3.3591 9.5742 4.6381 9.0076 12.5337 1.9832 3.4418 0.067 2.5449 4.4449 0.9888 2.5386
"34" 8.25 4.2061 5.4906 3.6821 3.7681 4.3076 3.2694 9.6318 4.5103 9.1993 12.8249 1.9225 3.383 0.0663 2.5338 4.4286 1.0051 2.5151
"35" 8.5 4.1169 5.4021 3.6226 3.7416 4.284 3.1812 9.685 4.3847 9.3899 13.1154 1.8631 3.324 0.0657 2.5238 4.4132 1.0215 2.493
"36" 8.75 4.0282 5.3131 3.5627 3.7137 4.2587 3.0944 9.7336 4.2614 9.5793 13.4049 1.8052 3.2649 0.0651 2.5149 4.3989 1.038 2.4723
"37" 9 3.9401 5.2237 3.5026 3.6845 4.2318 3.0091 9.7779 4.1403 9.7674 13.6932 1.7486 3.2058 0.0645 2.5071 4.3856 1.0546 2.4529
"38" 9.25 3.8527 5.1339 3.4424 3.6541 4.2034 2.9254 9.8178 4.0217 9.954 13.9802 1.6933 3.1466 0.0639 2.5003 4.3733 1.0713 2.4348
"39" 9.5 3.766 5.044 3.382 3.6226 4.1735 2.8433 9.8533 3.9054 10.139 14.2656 1.6394 3.0876 0.0633 2.4945 4.362 1.088 2.4181
"40" 9.75 3.6802 4.9539 3.3216 3.59 4.1423 2.7627 9.8845 3.7915 10.3223 14.5493 1.5869 3.0287 0.0628 2.4897 4.3516 1.1047 2.4026
"41" 10 3.5953 4.8639 3.2612 3.5563 4.1097 2.6837 9.9115 3.68 10.5039 14.8312 1.5357 2.9701 0.0622 2.4859 4.3422 1.1215 2.3884
"42" 10.25 3.5113 4.774 3.2009 3.5217 4.0759 2.6064 9.9343 3.5708 10.6836 15.111 1.4859 2.9117 0.0617 2.4831 4.3336 1.1382 2.3754
