"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1308 0.1471 0.1569 0.1621 0.1691 0.1841 0.2046 0.2097 0.2195 0.2353 0.2538 0.262 5.9529 9.947 13.9375 3.9745 8.9626
"3" 0.5 0.1554 0.1802 0.1895 0.1876 0.1906 0.2117 0.2463 0.2444 0.2535 0.2769 0.3068 0.3119 5.8999 9.8874 13.8673 3.9459 8.9205
"4" 0.75 0.1847 0.2208 0.2287 0.217 0.2148 0.2435 0.2964 0.2847 0.2928 0.3258 0.3708 0.3713 5.8398 9.8198 13.7879 3.9134 8.8727
"5" 1 0.2194 0.2705 0.276 0.2511 0.2421 0.28 0.3567 0.3316 0.3382 0.3832 0.448 0.4419 5.771 9.7426 13.6974 3.8762 8.8181
"6" 1.25 0.2607 0.3313 0.3331 0.2905 0.2727 0.322 0.4293 0.3861 0.3905 0.4506 0.5412 0.5258 5.6918 9.6536 13.5933 3.8334 8.7552
"7" 1.5 0.3096 0.4057 0.4018 0.336 0.3072 0.3702 0.5165 0.4495 0.4508 0.5299 0.6536 0.6255 5.6001 9.5507 13.4731 3.7838 8.6823
"8" 1.75 0.3677 0.4968 0.4847 0.3884 0.346 0.4255 0.6214 0.5232 0.5204 0.6228 0.7891 0.7439 5.4935 9.431 13.3336 3.7262 8.5975
"9" 2 0.4365 0.6081 0.5846 0.449 0.3896 0.489 0.7475 0.6087 0.6006 0.7319 0.9525 0.8843 5.369 9.2912 13.171 3.6589 8.4985
"10" 2.25 0.5179 0.7441 0.7049 0.5187 0.4386 0.5617 0.899 0.708 0.6929 0.8598 1.1491 1.0507 5.2231 9.1275 12.981 3.58 8.3825
"11" 2.5 0.6144 0.9101 0.8495 0.599 0.4935 0.645 1.081 0.823 0.7991 1.0095 1.3857 1.2476 5.0521 8.9353 12.7585 3.4875 8.2462
"12" 2.75 0.7283 1.1127 1.0235 0.6913 0.555 0.7403 1.2995 0.956 0.9212 1.1847 1.6698 1.4805 4.8511 8.7095 12.4974 3.3789 8.0859
"13" 3 0.8629 1.3595 1.2324 0.7973 0.6239 0.849 1.5617 1.1097 1.0614 1.3893 2.0106 1.7552 4.6149 8.4438 12.191 3.2511 7.8972
"14" 3.25 1.0215 1.6596 1.4829 0.9186 0.7008 0.9728 1.876 1.2867 1.2221 1.6278 2.4184 2.0787 4.3373 8.1312 11.8312 3.1009 7.675
"15" 3.5 1.2079 2.0233 1.7828 1.0571 0.7864 1.1133 2.2526 1.4899 1.4059 1.9052 2.9049 2.4582 4.0115 7.7637 11.4091 2.9247 7.4135
"16" 3.75 1.4263 2.4622 2.1407 1.2146 0.8814 1.2721 2.7032 1.7219 1.6156 2.2265 3.4827 2.9016 3.63 7.3327 10.9149 2.7182 7.1062
"17" 4 1.681 2.9887 2.5649 1.3927 0.9863 1.4502 3.2414 1.985 1.8538 2.5969 4.1644 3.4166 3.1855 6.829 10.3387 2.4775 6.7462
"18" 4.25 1.9743 3.6142 3.0634 1.5923 1.1012 1.6477 3.8831 2.2793 2.1227 3.0209 4.96 4.0094 2.6717 6.2443 9.6714 2.199 6.327
"19" 4.5 2.3049 4.3445 3.6402 1.8132 1.2257 1.8622 4.6427 2.6016 2.4234 3.5008 5.8713 4.6828 2.0865 5.5745 8.9086 1.8816 5.8439
"20" 4.75 2.6631 5.1678 4.2867 2.0526 1.3579 2.0854 5.516 2.9386 2.7545 4.0341 6.8751 5.4313 1.4412 4.8303 8.0631 1.5312 5.303
"21" 5 3.0135 6.0164 4.9545 2.3032 1.4938 2.2929 6.4623 3.2518 3.1099 4.6094 7.8772 6.2342 0.7826 4.0602 7.19 1.1726 4.7342
"22" 5.25 3.253 6.6597 5.4722 2.5175 1.6026 2.42 7.2925 3.4415 3.4557 5.1825 8.5887 6.9008 0.2664 3.4406 6.4833 0.8942 4.2571
"23" 5.5 3.2852 6.8356 5.6268 2.5873 1.6302 2.4135 7.6778 3.4321 3.6434 5.5076 8.7235 7.1166 0.1046 3.2264 6.2333 0.8113 4.0683
"24" 5.75 3.2425 6.8281 5.6324 2.5934 1.6224 2.3615 7.8453 3.3567 3.7415 5.6859 8.6453 7.1422 0.0906 3.1864 6.1818 0.8084 4.0104
"25" 6 3.1938 6.8036 5.6239 2.5932 1.6111 2.3065 7.9926 3.2772 3.8316 5.8523 8.5487 7.1495 0.0893 3.162 6.1478 0.8126 3.9643
"26" 6.25 3.1448 6.7764 5.6132 2.592 1.5994 2.2522 8.1387 3.1988 3.9221 6.0206 8.4502 7.1537 0.0888 3.1388 6.1147 0.8174 3.9191
"27" 6.5 3.0958 6.7473 5.6008 2.59 1.5874 2.1988 8.2845 3.1215 4.0133 6.1914 8.3505 7.1558 0.0882 3.1161 6.0815 0.8225 3.8741
"28" 6.75 3.0468 6.7164 5.5867 2.5873 1.5751 2.1462 8.43 3.0456 4.1053 6.3647 8.2499 7.1557 0.0876 3.0938 6.0483 0.8277 3.8294
"29" 7 2.9978 6.6836 5.571 2.5838 1.5625 2.0944 8.5749 2.9708 4.198 6.5406 8.1484 7.1534 0.0871 3.072 6.0152 0.8331 3.7849
"30" 7.25 2.9489 6.649 5.5537 2.5796 1.5496 2.0434 8.7192 2.8973 4.2913 6.7188 8.0459 7.1489 0.0865 3.0508 5.982 0.8388 3.7408
"31" 7.5 2.9001 6.6126 5.5348 2.5746 1.5363 1.9933 8.8627 2.8251 4.3852 6.8993 7.9427 7.1422 0.0859 3.03 5.9489 0.8446 3.697
"32" 7.75 2.8514 6.5745 5.5143 2.5689 1.5229 1.944 9.0054 2.7541 4.4797 7.082 7.8388 7.1333 0.0854 3.0097 5.9159 0.8507 3.6536
"33" 8 2.8028 6.5346 5.4922 2.5625 1.5091 1.8956 9.1471 2.6843 4.5746 7.267 7.7341 7.1223 0.0848 2.99 5.883 0.857 3.6105
"34" 8.25 2.7544 6.4931 5.4686 2.5553 1.4951 1.848 9.2876 2.6157 4.6699 7.4539 7.6288 7.1091 0.0843 2.9708 5.8501 0.8635 3.5679
"35" 8.5 2.7061 6.4499 5.4435 2.5475 1.4808 1.8012 9.4269 2.5484 4.7656 7.6429 7.523 7.0937 0.0837 2.9522 5.8174 0.8702 3.5258
"36" 8.75 2.6581 6.4051 5.4168 2.5389 1.4663 1.7552 9.5648 2.4824 4.8616 7.8337 7.4167 7.0762 0.0831 2.9342 5.7849 0.8771 3.4841
"37" 9 2.6103 6.3587 5.3887 2.5296 1.4516 1.7101 9.7013 2.4175 4.9578 8.0263 7.31 7.0565 0.0826 2.9167 5.7525 0.8842 3.4429
"38" 9.25 2.5627 6.3109 5.3591 2.5196 1.4366 1.6658 9.8362 2.3539 5.0542 8.2206 7.203 7.0348 0.0821 2.8999 5.7204 0.8914 3.4023
"39" 9.5 2.5154 6.2615 5.3281 2.5089 1.4215 1.6223 9.9694 2.2914 5.1507 8.4165 7.0956 7.011 0.0815 2.8836 5.6884 0.8989 3.3622
"40" 9.75 2.4683 6.2108 5.2958 2.4975 1.4061 1.5797 10.1008 2.2302 5.2473 8.6139 6.9881 6.9852 0.081 2.868 5.6567 0.9066 3.3227
"41" 10 2.4216 6.1586 5.2621 2.4855 1.3906 1.5378 10.2303 2.1702 5.3439 8.8127 6.8805 6.9574 0.0804 2.853 5.6253 0.9144 3.2838
"42" 10.25 2.3752 6.1052 5.2271 2.4729 1.3749 1.4968 10.3578 2.1114 5.4404 9.0128 6.7727 6.9277 0.0799 2.8386 5.5941 0.9225 3.2456
"43" 10.5 2.3291 6.0505 5.1908 2.4596 1.359 1.4566 10.4832 2.0538 5.5368 9.2141 6.665 6.896 0.0794 2.8249 5.5632 0.9307 3.2079
"44" 10.75 2.2834 5.9945 5.1533 2.4457 1.343 1.4172 10.6065 1.9974 5.633 9.4164 6.5574 6.8624 0.0789 2.8118 5.5327 0.9391 3.171
"45" 11 2.2381 5.9375 5.1146 2.4312 1.3268 1.3786 10.7275 1.9422 5.729 9.6198 6.4498 6.827 0.0784 2.7993 5.5024 0.9477 3.1347
"46" 11.25 2.1931 5.8793 5.0748 2.4161 1.3106 1.3408 10.8461 1.8881 5.8248 9.8241 6.3425 6.7899 0.0779 2.7875 5.4725 0.9564 3.0991
"47" 11.5 2.1486 5.8201 5.0339 2.4005 1.2942 1.3038 10.9624 1.8352 5.9202 10.0292 6.2355 6.751 0.0774 2.7764 5.443 0.9653 3.0643
"48" 11.75 2.1045 5.76 4.9919 2.3843 1.2777 1.2676 11.0761 1.7834 6.0152 10.2349 6.1288 6.7104 0.0769 2.7659 5.4139 0.9743 3.0302
"49" 12 2.0609 5.6989 4.9489 2.3676 1.2611 1.2321 11.1873 1.7328 6.1098 10.4413 6.0224 6.6682 0.0764 2.7561 5.3851 0.9835 2.9968
"50" 12.25 2.0177 5.6369 4.905 2.3504 1.2444 1.1974 11.2959 1.6833 6.2038 10.6481 5.9165 6.6244 0.0759 2.7469 5.3568 0.9928 2.9642
"51" 12.5 1.9751 5.5742 4.8602 2.3327 1.2277 1.1635 11.4018 1.6349 6.2974 10.8553 5.8111 6.579 0.0754 2.7384 5.3288 1.0023 2.9323
"52" 12.75 1.9329 5.5107 4.8145 2.3145 1.2109 1.1304 11.505 1.5877 6.3903 11.0629 5.7063 6.5323 0.075 2.7306 5.3014 1.0119 2.9013
"53" 13 1.8912 5.4466 4.7679 2.2959 1.1941 1.098 11.6054 1.5415 6.4826 11.2706 5.6021 6.4841 0.0745 2.7235 5.2743 1.0216 2.871
"54" 13.25 1.85 5.3818 4.7207 2.2769 1.1773 1.0664 11.7029 1.4964 6.5743 11.4784 5.4986 6.4345 0.0741 2.7169 5.2477 1.0315 2.8415
"55" 13.5 1.8093 5.3165 4.6727 2.2574 1.1604 1.0354 11.7976 1.4524 6.6652 11.6863 5.3958 6.3837 0.0736 2.7111 5.2216 1.0415 2.8129
"56" 13.75 1.7692 5.2506 4.624 2.2376 1.1436 1.0053 11.8894 1.4095 6.7554 11.8941 5.2937 6.3316 0.0732 2.7059 5.1959 1.0516 2.785
"57" 14 1.7296 5.1843 4.5747 2.2174 1.1267 0.9758 11.9783 1.3676 6.8447 12.1017 5.1925 6.2783 0.0727 2.7013 5.1707 1.0618 2.758
"58" 14.25 1.6906 5.1177 4.5248 2.1968 1.1098 0.947 12.0641 1.3267 6.9332 12.309 5.0921 6.224 0.0723 2.6974 5.146 1.072 2.7318
"59" 14.5 1.6521 5.0506 4.4744 2.176 1.093 0.919 12.1471 1.2868 7.0209 12.516 4.9926 6.1685 0.0719 2.6942 5.1218 1.0824 2.7064
"60" 14.75 1.6142 4.9833 4.4235 2.1548 1.0762 0.8916 12.227 1.248 7.1076 12.7226 4.894 6.1121 0.0715 2.6915 5.0981 1.0929 2.6819
"61" 15 1.5769 4.9158 4.3721 2.1333 1.0595 0.8649 12.3039 1.2101 7.1934 12.9287 4.7965 6.0548 0.0711 2.6895 5.0749 1.1035 2.6581
"62" 15.25 1.5401 4.8481 4.3204 2.1116 1.0428 0.8389 12.3777 1.1732 7.2782 13.1342 4.6999 5.9965 0.0707 2.6881 5.0522 1.1141 2.6352
"63" 15.5 1.504 4.7802 4.2683 2.0896 1.0261 0.8136 12.4486 1.1372 7.362 13.3391 4.6044 5.9375 0.0703 2.6873 5.0301 1.1248 2.6132
"64" 15.75 1.4684 4.7123 4.2159 2.0675 1.0096 0.7889 12.5164 1.1022 7.4448 13.5433 4.5099 5.8776 0.0699 2.6872 5.0084 1.1356 2.5919
"65" 16 1.4334 4.6444 4.1633 2.0451 0.9931 0.7648 12.5811 1.0681 7.5265 13.7466 4.4165 5.8171 0.0696 2.6876 4.9873 1.1464 2.5715
"66" 16.25 1.399 4.5764 4.1104 2.0225 0.9767 0.7414 12.6428 1.035 7.6071 13.9491 4.3243 5.7559 0.0692 2.6886 4.9666 1.1573 2.5519
"67" 16.5 1.3652 4.5085 4.0573 1.9997 0.9604 0.7185 12.7016 1.0027 7.6867 14.1507 4.2332 5.6941 0.0688 2.6902 4.9465 1.1682 2.5331
"68" 16.75 1.332 4.4408 4.0041 1.9768 0.9442 0.6963 12.7573 0.9713 7.7651 14.3513 4.1433 5.6318 0.0685 2.6923 4.927 1.1792 2.5151
"69" 17 1.2994 4.3731 3.9507 1.9538 0.9281 0.6747 12.81 0.9407 7.8423 14.5509 4.0546 5.569 0.0681 2.695 4.9079 1.1902 2.4979
"70" 17.25 1.2674 4.3057 3.8973 1.9306 0.9121 0.6537 12.8597 0.911 7.9184 14.7493 3.9671 5.5057 0.0678 2.6983 4.8894 1.2013 2.4815
"71" 17.5 1.2359 4.2384 3.8439 1.9074 0.8962 0.6332 12.9064 0.8821 7.9933 14.9466 3.8808 5.4421 0.0675 2.7021 4.8714 1.2124 2.4659
"72" 17.75 1.2051 4.1715 3.7905 1.8841 0.8805 0.6133 12.9503 0.854 8.0671 15.1427 3.7958 5.3781 0.0671 2.7064 4.8539 1.2235 2.4511
"73" 18 1.1749 4.1048 3.7371 1.8607 0.8649 0.594 12.9912 0.8267 8.1396 15.3375 3.712 5.3139 0.0668 2.7112 4.8369 1.2346 2.437
"74" 18.25 1.1452 4.0385 3.6838 1.8373 0.8494 0.5752 13.0292 0.8002 8.2109 15.5311 3.6295 5.2494 0.0665 2.7166 4.8205 1.2458 2.4237
"75" 18.5 1.1162 3.9725 3.6305 1.8138 0.8341 0.5569 13.0644 0.7744 8.281 15.7233 3.5483 5.1847 0.0662 2.7224 4.8045 1.2569 2.4112
"76" 18.75 1.0877 3.9069 3.5774 1.7903 0.8189 0.5391 13.0967 0.7494 8.3498 15.9141 3.4683 5.1199 0.0659 2.7287 4.7891 1.2681 2.3994
"77" 19 1.0598 3.8417 3.5245 1.7668 0.8039 0.5219 13.1263 0.7251 8.4174 16.1035 3.3897 5.055 0.0656 2.7355 4.7741 1.2793 2.3883
"78" 19.25 1.0324 3.777 3.4717 1.7434 0.789 0.5051 13.1531 0.7015 8.4838 16.2915 3.3123 4.99 0.0653 2.7427 4.7597 1.2904 2.378
"79" 19.5 1.0057 3.7128 3.4192 1.7199 0.7743 0.4888 13.1771 0.6786 8.5489 16.478 3.2362 4.9249 0.065 2.7505 4.7458 1.3016 2.3684
"80" 19.75 0.9795 3.649 3.3669 1.6965 0.7598 0.473 13.1985 0.6564 8.6128 16.6629 3.1614 4.86 0.0648 2.7586 4.7323 1.3127 2.3594
"81" 20 0.9538 3.5858 3.3149 1.6731 0.7454 0.4577 13.2173 0.6348 8.6754 16.8463 3.088 4.795 0.0645 2.7672 4.7193 1.3239 2.3512
"82" 20.25 0.9287 3.5232 3.2631 1.6498 0.7312 0.4428 13.2335 0.6139 8.7367 17.0282 3.0158 4.7302 0.0642 2.7761 4.7068 1.335 2.3436
"83" 20.5 0.9042 3.4611 3.2117 1.6266 0.7172 0.4283 13.2471 0.5936 8.7968 17.2084 2.9449 4.6655 0.064 2.7855 4.6948 1.3461 2.3367
"84" 20.75 0.8802 3.3996 3.1606 1.6035 0.7033 0.4143 13.2582 0.5739 8.8557 17.3871 2.8753 4.6009 0.0637 2.7953 4.6833 1.3572 2.3305
"85" 21 0.8568 3.3387 3.1098 1.5804 0.6896 0.4007 13.2668 0.5548 8.9132 17.5641 2.807 4.5366 0.0635 2.8054 4.6722 1.3682 2.3249
"86" 21.25 0.8338 3.2784 3.0594 1.5575 0.6761 0.3875 13.273 0.5363 8.9696 17.7394 2.7399 4.4724 0.0633 2.816 4.6615 1.3792 2.3199
"87" 21.5 0.8114 3.2188 3.0094 1.5347 0.6628 0.3747 13.2768 0.5184 9.0247 17.9131 2.6742 4.4086 0.063 2.8269 4.6513 1.3902 2.3155
"88" 21.75 0.7895 3.1598 2.9598 1.512 0.6497 0.3623 13.2784 0.501 9.0785 18.0851 2.6096 4.345 0.0628 2.8381 4.6416 1.4012 2.3118
"89" 22 0.7681 3.1014 2.9106 1.4894 0.6367 0.3503 13.2776 0.4842 9.1311 18.2554 2.5464 4.2817 0.0626 2.8496 4.6322 1.4121 2.3086
