"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1309 0.1437 0.1538 0.1669 0.1793 0.1918 0.2051 0.2178 0.2253 0.235 0.247 0.2557 5.9521 9.9453 13.9346 3.974 8.9611
"3" 0.5 0.1557 0.1721 0.1819 0.1989 0.2143 0.2298 0.2473 0.2634 0.2671 0.2761 0.2904 0.2971 5.8981 9.8836 13.8606 3.9446 8.9171
"4" 0.75 0.1851 0.206 0.2151 0.2369 0.2561 0.2754 0.2983 0.3186 0.3166 0.3244 0.3414 0.3452 5.8368 9.8132 13.7763 3.9112 8.8668
"5" 1 0.2201 0.2466 0.2544 0.2823 0.3061 0.33 0.3597 0.3852 0.3753 0.381 0.4014 0.401 5.7666 9.7325 13.6794 3.8729 8.809
"6" 1.25 0.2617 0.2951 0.3008 0.3362 0.3656 0.3953 0.4338 0.4657 0.4448 0.4474 0.4717 0.4657 5.6856 9.6393 13.5673 3.8287 8.742
"7" 1.5 0.3111 0.3532 0.3556 0.4003 0.4367 0.4734 0.523 0.5628 0.527 0.5253 0.5543 0.5407 5.5919 9.5311 13.4369 3.7774 8.664
"8" 1.75 0.3697 0.4225 0.4203 0.4765 0.5214 0.5669 0.6305 0.6799 0.6243 0.6166 0.6512 0.6276 5.4828 9.4049 13.2848 3.7176 8.5728
"9" 2 0.4392 0.5054 0.4967 0.5669 0.6223 0.6786 0.76 0.821 0.7393 0.7235 0.7648 0.7282 5.3554 9.2573 13.1065 3.6478 8.4658
"10" 2.25 0.5216 0.6043 0.5869 0.6743 0.7425 0.8119 0.9159 0.991 0.8753 0.8486 0.8978 0.8445 5.2064 9.0842 12.8972 3.5659 8.34
"11" 2.5 0.6192 0.7223 0.6931 0.8014 0.8853 0.971 1.1036 1.1954 1.0358 0.995 1.0535 0.9789 5.0317 8.8809 12.6511 3.4699 8.1917
"12" 2.75 0.7346 0.863 0.8182 0.9519 1.055 1.1605 1.3292 1.4408 1.2251 1.1658 1.2354 1.1339 4.8267 8.6417 12.3612 3.357 8.0168
"13" 3 0.8709 1.0304 0.9655 1.1296 1.2563 1.3857 1.6005 1.735 1.4482 1.365 1.4477 1.3124 4.5863 8.3604 12.0199 3.2243 7.8104
"14" 3.25 1.0315 1.2293 1.1384 1.3389 1.4944 1.6528 1.9264 2.0865 1.7105 1.5968 1.6948 1.5174 4.3043 8.0297 11.6183 3.0685 7.567
"15" 3.5 1.2204 1.4649 1.3413 1.5848 1.7753 1.9684 2.3173 2.5051 2.0183 1.8658 1.9816 1.752 3.9742 7.6414 11.1462 2.8858 7.2802
"16" 3.75 1.4418 1.7425 1.5784 1.8723 2.1054 2.3396 2.7856 3.001 2.3782 2.1767 2.3129 2.0194 3.589 7.1865 10.5931 2.6723 6.943
"17" 4 1.6999 2.0679 1.8537 2.2063 2.4913 2.773 3.3457 3.5836 2.7973 2.5342 2.6931 2.322 3.1418 6.6562 9.9479 2.4238 6.5482
"18" 4.25 1.9971 2.4454 2.1706 2.5909 2.9386 3.2731 4.0138 4.2594 3.282 2.942 3.1245 2.6614 2.6271 6.0421 9.2013 2.1373 6.0886
"19" 4.5 2.332 2.8756 2.5293 3.0275 3.4506 3.8381 4.8062 5.026 3.8368 3.4015 3.6045 3.0364 2.044 5.3405 8.3494 1.812 5.5601
"20" 4.75 2.694 3.3483 2.9223 3.5118 4.0247 4.4498 5.7184 5.8563 4.4612 3.9088 4.1173 3.4408 1.4057 4.5625 7.4078 1.4548 4.9694
"21" 5 3.0463 3.8211 3.3174 4.0285 4.6464 5.044 6.7057 6.6578 5.1438 4.4502 4.6106 3.8591 0.7608 3.7562 6.44 1.0925 4.3499
"22" 5.25 3.2847 4.163 3.6109 4.4891 5.1947 5.4418 7.5682 7.1814 5.8261 4.9848 4.9386 4.1945 0.2611 3.0923 5.66 0.8125 3.8275
